\\Hourly Nodal Prices Report,,,,,,,,,,,,,,,,
\\Created at 2025-01-31 08:01:36,,,,,,,,,,,,,,,,
\\For 2024,,,,,,,,,,,,,,,,
Zones,,Reference,North West,North West,North West,North East,North East,North East,Ottawa,East,Toronto,Essa,Bruce,South West,Niagara,West
2024-01-03,9,36.01,31.04,30.26,,33.34,35.30,34.29,35.65,35.30,35.65,35.65,34.96,36.01,35.30,36.01
2024-01-03,10,39.27,33.85,33.00,,36.36,38.50,37.40,38.88,38.50,38.88,38.88,38.13,39.27,38.50,39.27
2024-01-03,11,37.89,32.66,31.84,,35.08,37.14,36.08,37.51,37.14,37.51,37.51,36.78,37.89,37.14,37.89
2024-01-03,12,46.15,39.78,38.78,,42.73,45.24,43.95,45.69,45.24,45.69,45.69,44.81,46.15,45.24,46.15
2024-01-03,13,38.43,33.13,32.29,,35.58,37.68,36.60,38.05,37.68,38.05,38.05,37.31,38.43,37.68,38.43
2024-01-03,14,36.43,31.41,30.62,,33.74,35.72,34.70,36.07,35.72,36.07,36.07,35.38,36.43,35.72,36.43
2024-01-03,15,38.80,33.45,32.60,,35.93,38.04,36.95,38.41,38.04,38.41,38.41,37.67,38.80,38.04,38.80
2024-01-03,16,37.71,32.51,31.69,,34.91,36.97,35.91,37.33,36.97,37.33,37.33,36.61,37.71,36.97,37.71
2024-01-03,17,38.48,33.18,32.34,,35.64,37.73,36.65,38.11,37.73,38.11,38.11,37.37,38.48,37.73,38.48
2024-01-03,18,54.61,47.08,45.89,,50.56,53.54,52.01,54.07,53.54,54.07,54.07,53.02,54.61,53.54,54.61
2024-01-03,19,36.73,31.67,30.87,,34.01,36.01,34.98,36.37,36.01,36.37,36.37,35.66,36.73,36.01,36.73
2024-01-03,20,44.08,38.00,37.04,,40.81,43.21,41.98,43.64,43.21,43.64,43.64,42.79,44.08,43.21,44.08
2024-01-03,21,31.63,27.27,26.58,,29.29,31.01,30.12,31.32,31.01,31.32,31.32,30.71,31.63,31.01,31.63
2024-01-03,22,33.35,28.75,28.02,,30.88,32.69,31.76,33.01,32.69,33.01,33.01,32.37,33.35,32.69,33.35
2024-01-03,23,28.30,24.40,23.78,,26.21,27.75,26.95,28.02,27.75,28.02,28.02,27.48,28.30,27.75,28.30
2024-01-03,24,24.75,21.34,20.80,,22.92,24.26,23.57,24.50,24.26,24.50,24.50,24.03,24.75,24.26,24.75
2024-01-04,1,10.62,9.16,8.93,,9.84,10.41,10.11,10.52,10.41,10.52,10.52,10.31,10.62,10.41,10.62
2024-01-04,2,30.45,26.25,25.59,,28.19,29.85,29.00,30.15,29.85,30.15,30.15,29.56,30.45,29.85,30.45
2024-01-04,3,29.62,25.54,24.89,,27.43,29.04,28.21,29.33,29.04,29.33,29.33,28.76,29.62,29.04,29.62
2024-01-04,4,17.59,15.16,14.78,,16.28,17.24,16.74,17.41,17.24,17.41,17.41,17.07,17.59,17.24,17.59
2024-01-04,5,24.76,21.35,20.81,,22.93,24.28,23.58,24.52,24.28,24.52,24.52,24.04,24.76,24.28,24.76
2024-01-04,6,21.35,18.40,17.94,,19.76,20.93,20.33,21.13,20.93,21.13,21.13,20.72,21.35,20.93,21.35
2024-01-04,7,31.82,27.43,26.74,,29.46,31.19,30.30,31.50,31.19,31.50,31.50,30.89,31.82,31.19,31.82
2024-01-04,8,34.63,29.86,29.10,,32.07,33.95,32.98,34.29,33.95,34.29,34.29,33.62,34.63,33.95,34.63
2024-01-04,9,37.31,32.64,8.28,,34.55,36.58,35.53,36.94,36.58,36.94,36.94,36.22,37.31,36.58,37.31
2024-01-04,10,39.23,33.82,32.96,,36.32,38.46,37.36,38.84,38.46,38.84,38.84,38.09,39.23,38.46,39.23
2024-01-04,11,64.76,55.82,54.42,,59.96,63.49,61.67,64.11,63.49,64.11,64.11,62.87,64.76,63.49,64.76
2024-01-04,12,36.04,31.07,30.28,,33.37,35.33,34.32,35.68,35.33,35.68,35.68,34.99,36.04,35.33,36.04
2024-01-04,13,36.62,31.57,30.77,,33.91,35.90,34.88,36.25,35.90,36.25,36.25,35.55,36.62,35.90,36.62
2024-01-04,14,34.17,29.46,28.72,,31.65,33.51,32.55,33.84,33.51,33.84,33.84,33.18,34.17,33.51,34.17
2024-01-04,15,35.91,31.09,23.99,,33.25,35.20,34.20,35.55,35.20,35.55,35.55,34.86,35.91,35.20,35.91
2024-01-04,16,36.01,31.17,24.20,,33.34,35.31,34.30,35.65,35.31,35.65,35.65,34.96,36.01,35.31,36.01
2024-01-04,17,41.38,36.08,15.42,,38.31,40.57,39.41,40.97,40.57,40.97,40.97,40.17,41.38,40.57,41.38
2024-01-04,18,50.98,44.67,8.28,,47.20,49.98,48.55,50.47,49.98,50.47,50.47,49.49,50.98,49.98,50.98
2024-01-04,19,38.96,33.82,21.73,,36.08,38.20,37.10,38.57,38.20,38.57,38.57,37.83,38.96,38.20,38.96
2024-01-04,20,41.23,35.54,34.65,,38.18,40.42,39.27,40.83,40.42,40.83,40.83,40.03,41.23,40.42,41.23
2024-01-04,21,42.44,36.58,35.66,,39.30,41.61,40.42,42.02,41.61,42.02,42.02,41.20,42.44,41.61,42.44
2024-01-04,22,37.41,32.25,31.44,,34.64,36.68,35.63,37.04,36.68,37.04,37.04,36.32,37.41,36.68,37.41
2024-01-04,23,35.90,30.95,30.17,,33.24,35.20,34.19,35.54,35.20,35.54,35.54,34.85,35.90,35.20,35.90
2024-01-04,24,37.51,32.34,31.53,,34.74,36.78,35.73,37.14,36.78,37.14,37.14,36.42,37.51,36.78,37.51
2024-01-05,1,41.22,35.53,34.64,,38.17,40.41,39.26,40.81,40.41,40.81,40.81,40.02,41.22,40.41,41.22
2024-01-05,2,40.36,34.79,33.92,,37.37,39.57,38.44,39.96,39.57,39.96,39.96,39.19,40.36,39.57,40.36
2024-01-05,3,45.10,38.88,37.90,,41.76,44.21,42.95,44.65,44.21,44.65,44.65,43.79,45.10,44.21,45.10
2024-01-05,4,40.84,35.21,34.32,,37.82,40.04,38.90,40.44,40.04,40.44,40.44,39.66,40.84,40.04,40.84
2024-01-05,5,40.52,34.94,34.05,,37.53,39.73,38.60,40.12,39.73,40.12,40.12,39.35,40.52,39.73,40.52
2024-01-05,6,36.59,31.54,30.75,,33.88,35.87,34.85,36.22,35.87,36.22,36.22,35.52,36.59,35.87,36.59
2024-01-05,7,41.30,35.60,34.70,,38.24,40.49,39.33,40.89,40.49,40.89,40.89,40.09,41.30,40.49,41.30
2024-01-05,8,38.61,33.29,32.45,,35.76,37.86,36.78,38.23,37.86,38.23,38.23,37.49,38.61,37.86,38.61
2024-01-05,9,46.62,40.19,39.18,,43.17,45.71,44.40,46.16,45.71,46.16,46.16,45.27,46.62,45.71,46.62
2024-01-05,10,42.69,36.80,35.87,,39.53,41.85,40.66,42.27,41.85,42.27,42.27,41.45,42.69,41.85,42.69
2024-01-05,11,40.92,35.28,34.39,,37.89,40.12,38.98,40.52,40.12,40.52,40.52,39.74,40.92,40.12,40.92
2024-01-05,12,57.42,49.50,48.25,,53.17,56.29,54.68,56.85,56.29,56.85,56.85,55.74,57.42,56.29,57.42
2024-01-05,13,47.80,41.21,40.17,,44.26,46.86,45.52,47.32,46.86,47.32,47.32,46.41,47.80,46.86,47.80
2024-01-05,14,59.05,50.91,49.62,,54.68,57.89,56.24,58.47,57.89,58.47,58.47,57.33,59.05,57.89,59.05
2024-01-05,15,51.57,44.46,43.34,,47.75,50.56,49.11,51.06,50.56,51.06,51.06,50.07,51.57,50.56,51.57
2024-01-05,16,40.62,35.01,34.13,,37.61,39.82,38.68,40.22,39.82,40.22,40.22,39.43,40.62,39.82,40.62
2024-01-05,17,41.48,35.76,34.86,,38.41,40.67,39.51,41.07,40.67,41.07,41.07,40.27,41.48,40.67,41.48
2024-01-05,18,41.84,36.07,35.16,,38.75,41.02,39.85,41.43,41.02,41.43,41.43,40.63,41.84,41.02,41.84
2024-01-05,19,38.05,32.80,31.97,,35.23,37.31,36.24,37.68,37.31,37.68,37.68,36.94,38.05,37.31,38.05
2024-01-05,20,40.79,35.16,34.28,,37.77,39.99,38.85,40.39,39.99,40.39,40.39,39.60,40.79,39.99,40.79
2024-01-05,21,71.87,61.96,60.40,,66.55,70.46,68.45,71.16,70.46,71.16,71.16,69.78,71.87,70.46,71.87
2024-01-05,22,54.07,46.61,45.44,,50.07,53.01,51.50,53.54,53.01,53.54,53.54,52.50,54.07,53.01,54.07
2024-01-05,23,54.98,47.40,46.20,,50.91,53.91,52.36,54.44,53.91,54.44,54.44,53.38,54.98,53.91,54.98
2024-01-05,24,39.24,33.83,32.98,,36.34,38.48,37.38,38.86,38.48,38.86,38.86,38.10,39.24,38.48,39.24
2024-01-06,1,36.10,31.12,30.33,,33.42,35.39,34.38,35.74,35.39,35.74,35.74,35.04,36.10,35.39,36.10
2024-01-06,2,38.54,33.23,32.39,,35.68,37.78,36.70,38.16,37.78,38.16,38.16,37.42,38.54,37.78,38.54
2024-01-06,3,38.60,33.28,32.44,,35.74,37.85,36.77,38.22,37.85,38.22,38.22,37.48,38.60,37.85,38.60
2024-01-06,4,38.90,33.54,32.69,,36.02,38.14,37.05,38.51,38.14,38.51,38.51,37.77,38.90,38.14,38.90
2024-01-06,5,33.44,28.82,28.10,,30.96,32.78,31.84,33.11,32.78,33.11,33.11,32.46,33.44,32.78,33.44
2024-01-06,6,32.69,28.18,27.47,,30.27,32.05,31.14,32.37,32.05,32.37,32.37,31.74,32.69,32.05,32.69
2024-01-06,7,32.72,28.21,27.49,,30.30,32.08,31.16,32.40,32.08,32.40,32.40,31.77,32.72,32.08,32.72
2024-01-06,8,34.12,29.42,28.67,,31.59,33.45,32.50,33.78,33.45,33.78,33.78,33.12,34.12,33.45,34.12
2024-01-06,9,34.50,29.74,28.99,,31.94,33.82,32.86,34.16,33.82,34.16,34.16,33.49,34.50,33.82,34.50
2024-01-06,10,35.66,30.74,29.96,,33.01,34.95,33.96,35.30,34.95,35.30,35.30,34.62,35.66,34.95,35.66
2024-01-06,11,37.78,32.58,31.75,,34.99,37.04,35.98,37.41,37.04,37.41,37.41,36.68,37.78,37.04,37.78
2024-01-06,12,39.20,33.80,32.94,,36.30,38.43,37.34,38.82,38.43,38.82,38.82,38.06,39.20,38.43,39.20
2024-01-06,13,39.47,34.03,86.08,,36.55,38.70,37.60,39.08,38.70,39.08,39.08,38.33,39.47,38.70,39.47
2024-01-06,14,41.84,61.89,60.33,,38.74,41.02,39.85,41.43,41.02,41.43,41.43,40.62,41.84,41.02,41.84
2024-01-06,15,41.61,35.87,34.96,,38.52,40.79,39.62,41.20,40.79,41.20,41.20,40.39,41.61,40.79,41.61
2024-01-06,16,42.67,36.78,35.86,,39.51,41.83,40.63,42.25,41.83,42.25,42.25,41.42,42.67,41.83,42.67
2024-01-06,17,82.54,71.15,69.36,,76.42,80.92,78.61,81.72,80.92,81.72,81.72,80.13,82.54,80.92,82.54
2024-01-06,18,36.15,31.16,30.38,,33.47,35.44,34.43,35.79,35.44,35.79,35.79,35.09,36.15,35.44,36.15
2024-01-06,19,35.27,30.40,29.64,,32.66,34.58,33.59,34.92,34.58,34.92,34.92,34.24,35.27,34.58,35.27
2024-01-06,20,38.62,33.30,32.46,,35.76,37.87,36.78,38.24,37.87,38.24,38.24,37.50,38.62,37.87,38.62
2024-01-06,21,38.12,32.86,32.04,,35.30,37.37,36.31,37.74,37.37,37.74,37.74,37.01,38.12,37.37,38.12
2024-01-06,22,46.21,39.83,38.83,,42.78,45.30,44.01,45.75,45.30,45.75,45.75,44.86,46.21,45.30,46.21
2024-01-06,23,46.10,39.74,38.74,,42.68,45.19,43.91,45.64,45.19,45.64,45.64,44.76,46.10,45.19,46.10
2024-01-06,24,36.95,43.69,50.39,,34.22,36.23,35.19,36.59,36.23,36.59,36.59,35.88,36.95,36.23,36.95
2024-01-07,1,37.17,32.04,31.24,,34.42,36.44,35.40,36.80,36.44,36.80,36.80,36.09,37.17,36.44,37.17
2024-01-07,2,39.49,34.05,33.19,,36.57,38.72,37.61,39.10,38.72,39.10,39.10,38.34,39.49,38.72,39.49
2024-01-07,3,39.37,33.94,33.08,,36.45,38.60,37.49,38.98,38.60,38.98,38.98,38.22,39.37,38.60,39.37
2024-01-07,4,39.23,33.82,32.97,,36.32,38.46,37.36,38.84,38.46,38.84,38.84,38.09,39.23,38.46,39.23
2024-01-07,5,38.22,32.95,32.12,,35.39,37.47,36.40,37.85,37.47,37.85,37.85,37.11,38.22,37.47,38.22
2024-01-07,6,39.76,34.28,33.42,,36.82,38.98,37.87,39.37,38.98,39.37,39.37,38.61,39.76,38.98,39.76
2024-01-07,7,35.79,30.85,30.07,,33.14,35.09,34.09,35.43,35.09,35.43,35.43,34.75,35.79,35.09,35.79
2024-01-07,8,40.69,35.08,34.19,,37.68,39.89,38.75,40.29,39.89,40.29,40.29,39.51,40.69,39.89,40.69
2024-01-07,9,37.14,32.02,31.21,,34.39,36.41,35.38,36.78,36.41,36.78,36.78,36.06,37.14,36.41,37.14
2024-01-07,10,41.70,35.95,35.04,,38.61,40.88,39.71,41.29,40.88,41.29,41.29,40.48,41.70,40.88,41.70
2024-01-07,11,44.89,38.70,37.72,,41.57,44.01,42.75,44.45,44.01,44.45,44.45,43.58,44.89,44.01,44.89
2024-01-07,12,47.11,40.61,39.59,,43.62,46.19,44.87,46.64,46.19,46.64,46.64,45.74,47.11,46.19,47.11
2024-01-07,13,48.16,41.52,40.48,,44.60,47.22,45.87,47.69,47.22,47.69,47.69,46.76,48.16,47.22,48.16
2024-01-07,14,51.12,44.07,42.96,,47.33,50.11,48.68,50.61,50.11,50.61,50.61,49.63,51.12,50.11,51.12
2024-01-07,15,46.99,40.51,39.49,,43.51,46.07,44.75,46.53,46.07,46.53,46.53,45.62,46.99,46.07,46.99
2024-01-07,16,39.98,34.47,33.60,,37.02,39.20,38.08,39.59,39.20,39.59,39.59,38.82,39.98,39.20,39.98
2024-01-07,17,36.71,31.64,30.85,,33.99,35.99,34.96,36.34,35.99,36.34,36.34,35.64,36.71,35.99,36.71
2024-01-07,18,45.58,39.29,38.30,,42.20,44.69,43.41,45.13,44.69,45.13,45.13,44.25,45.58,44.69,45.58
2024-01-07,19,38.65,33.32,32.48,,35.79,37.89,36.81,38.26,37.89,38.26,38.26,37.52,38.65,37.89,38.65
2024-01-07,20,39.94,34.44,33.57,,36.98,39.16,38.04,39.55,39.16,39.55,39.55,38.78,39.94,39.16,39.94
2024-01-07,21,37.16,32.04,31.23,,34.41,36.43,35.39,36.80,36.43,36.80,36.80,36.08,37.16,36.43,37.16
2024-01-07,22,38.95,33.58,32.73,,36.07,38.19,37.10,38.57,38.19,38.57,38.57,37.81,38.95,38.19,38.95
2024-01-07,23,32.08,27.65,26.95,,29.70,31.45,30.55,31.76,31.45,31.76,31.76,31.14,32.08,31.45,32.08
2024-01-07,24,32.33,27.87,27.17,,29.93,31.69,30.79,32.01,31.69,32.01,32.01,31.38,32.33,31.69,32.33
2024-01-08,1,29.86,25.74,25.09,,27.65,29.27,28.44,29.56,29.27,29.56,29.56,28.99,29.86,29.27,29.86
2024-01-08,2,21.92,18.89,18.42,,20.29,21.49,20.87,21.70,21.49,21.70,21.70,21.27,21.92,21.49,21.92
2024-01-08,3,21.73,18.73,18.26,,20.12,21.31,20.70,21.52,21.31,21.52,21.52,21.10,21.73,21.31,21.73
2024-01-08,4,1.01,1.80,23.79,,0.93,0.99,0.96,1.00,0.99,1.00,1.00,0.98,1.01,0.99,1.01
2024-01-08,5,15.69,13.53,13.19,,14.53,15.38,14.94,15.53,15.38,15.53,15.53,15.23,15.69,15.38,15.69
2024-01-08,6,33.63,28.99,28.26,,31.13,32.96,32.03,33.29,32.96,33.29,33.29,32.64,33.63,32.96,33.63
2024-01-08,7,35.28,30.41,29.64,,32.66,34.59,33.60,34.93,34.59,34.93,34.93,34.25,35.28,34.59,35.28
2024-01-08,8,169.78,146.36,49.39,,157.21,166.45,161.70,168.10,166.45,168.10,168.10,164.84,169.78,166.45,169.78
2024-01-08,9,85.19,73.51,17.58,,78.88,83.52,81.13,84.35,83.52,84.35,84.35,82.71,85.19,83.52,85.19
2024-01-08,10,70.17,60.56,21.47,,64.98,68.80,66.83,69.48,68.80,69.48,69.48,68.13,70.17,68.80,70.17
2024-01-08,11,48.72,42.00,40.94,,45.11,47.76,46.39,48.23,47.76,48.23,48.23,47.30,48.72,47.76,48.72
2024-01-08,12,42.98,37.06,36.12,,39.80,42.14,40.94,42.56,42.14,42.56,42.55,41.12,42.35,41.52,42.35
2024-01-08,13,72.14,62.19,60.62,,66.79,70.72,68.62,88.71,70.72,71.42,71.07,39.44,26.47,39.60,40.50
2024-01-08,14,70.80,61.04,59.49,,65.56,69.41,67.33,70.09,69.41,70.10,69.96,56.99,58.63,57.47,58.66
2024-01-08,15,49.55,42.71,41.64,,45.88,48.58,47.19,49.06,48.58,49.06,49.06,48.11,49.55,48.58,49.55
2024-01-08,16,39.91,34.40,33.54,,36.95,39.12,38.00,39.51,39.12,39.51,39.51,38.74,39.91,39.12,39.91
2024-01-08,17,41.90,36.12,35.21,,38.80,41.08,39.90,41.49,41.08,41.49,41.49,40.68,41.90,41.08,41.90
2024-01-08,18,44.41,38.29,37.32,,41.12,43.54,42.30,43.97,43.54,43.97,43.97,43.12,44.41,43.54,44.41
2024-01-08,19,41.41,35.70,34.80,,38.34,40.60,39.43,41.00,40.60,41.00,41.00,40.20,41.41,40.60,41.41
2024-01-08,20,37.71,32.51,31.69,,34.92,36.97,35.92,37.34,36.97,37.34,37.34,36.62,37.71,36.97,37.71
2024-01-08,21,39.46,34.02,33.16,,36.54,38.69,37.58,39.07,38.69,39.07,39.07,38.31,39.46,38.69,39.46
2024-01-08,22,29.11,25.09,24.46,,26.96,28.54,27.71,28.82,28.54,28.82,28.72,19.44,19.97,19.57,19.99
2024-01-08,23,29.99,25.85,25.20,,27.77,29.40,28.56,29.69,29.40,29.69,29.66,26.80,27.59,27.05,27.60
2024-01-08,24,15.69,13.52,13.18,,14.53,15.38,14.94,15.53,15.38,15.53,15.53,15.23,15.69,15.38,15.69
2024-01-09,1,12.07,10.40,10.14,,11.18,11.83,11.49,11.95,11.83,11.95,11.95,11.71,12.07,11.83,12.07
2024-01-09,2,7.86,6.77,6.60,,7.27,7.70,7.48,7.78,7.70,7.78,7.78,7.63,7.86,7.70,7.86
2024-01-09,3,5.73,4.94,6.04,,5.31,5.62,5.46,5.67,5.62,5.67,5.67,5.56,5.73,5.62,5.73
2024-01-09,4,8.75,7.63,7.44,,8.10,8.58,8.33,8.66,8.58,8.66,8.66,8.49,8.75,8.58,8.75
2024-01-09,5,7.54,6.50,6.55,,6.98,7.39,7.18,7.46,7.39,7.46,7.46,7.32,7.54,7.39,7.54
2024-01-09,6,9.63,8.30,8.09,,8.91,9.44,9.17,9.53,9.44,9.53,9.53,9.34,9.63,9.44,9.63
2024-01-09,7,15.80,13.62,13.28,,14.63,15.49,15.04,15.64,15.49,15.64,15.64,15.34,15.80,15.49,15.80
2024-01-09,8,33.37,28.77,28.04,,30.90,32.72,31.78,33.04,32.72,33.04,33.04,32.40,33.37,32.72,33.37
2024-01-09,9,34.86,30.05,29.30,,32.28,34.18,33.20,34.51,34.18,34.51,34.51,33.84,34.86,34.18,34.86
2024-01-09,10,28.39,24.48,23.86,,26.29,27.83,27.04,28.11,27.83,28.11,28.11,24.35,25.07,24.57,25.07
2024-01-09,11,60.88,52.46,51.16,,56.37,59.69,57.96,60.27,59.69,60.28,60.28,26.90,27.51,26.92,27.57
2024-01-09,12,84.73,73.00,71.20,,78.46,83.07,80.65,83.87,83.07,83.89,83.89,31.88,32.53,31.81,32.62
2024-01-09,13,165.11,141.87,138.75,,152.88,161.87,156.74,163.43,161.87,163.48,163.48,38.19,38.61,37.64,38.81
2024-01-09,14,121.10,104.32,101.76,,112.13,118.72,115.25,119.89,118.72,119.90,119.74,86.97,89.40,87.59,89.45
