Year,Historical,Ensemble,10th percentile,90th percentile,MIROC-ESM-CHEM ,NorESM1-ME ,HadGEM2-ES ,FGOALS-g2 ,GFDL-ESM2M ,IPSL-CM5A-MR ,MRI-CGCM3 ,HadGEM2-AO ,CSIRO-Mk3-6-0 ,MPI-ESM-LR ,NorESM1-M ,BNU-ESM ,GFDL-ESM2G ,MIROC5 ,GFDL-CM3 ,MIROC-ESM ,bcc-csm1-1 ,CNRM-CM5 ,CCSM4 ,CanESM2 ,CESM1-CAM5 ,bcc-csm1-1-m ,IPSL-CM5A-LR ,MPI-ESM-MR 
2026,,83,52.65,122,67.7 ,64.4 ,106.2 ,59.6 ,166.1 ,75.1 ,72.3 ,95.3 ,79.3 ,71.7 ,73.6 ,110.4 ,85.9 ,59.4 ,107.0 ,66.1 ,87.7 ,45.9 ,39.5 ,105.0 ,97.8 ,80.9 ,63.5 ,133.6 
2027,,79,40.95,133,105.2 ,91.5 ,150.3 ,39.8 ,95.1 ,172.6 ,87.2 ,86.4 ,22.5 ,43.1 ,55.9 ,64.7 ,42.1 ,76.4 ,98.7 ,43.1 ,62.3 ,115.7 ,53.7 ,77.8 ,75.6 ,76.9 ,71.8 ,89.8 
2028,,86,36.1,152,163.0 ,181.2 ,74.0 ,35.8 ,103.6 ,78.6 ,134.6 ,58.0 ,82.0 ,98.4 ,37.8 ,102.6 ,135.5 ,61.4 ,30.4 ,81.9 ,75.5 ,51.7 ,141.0 ,36.4 ,58.4 ,111.0 ,72.6 ,66.7 
2029,,78,42.6,126.5,77.8 ,117.9 ,50.4 ,64.5 ,47.7 ,46.7 ,63.2 ,40.7 ,60.4 ,50.5 ,83.5 ,71.5 ,80.9 ,115.1 ,104.0 ,54.7 ,103.3 ,44.5 ,20.7 ,87.7 ,90.6 ,98.2 ,165.4 ,135.1 
2030,,75,36.95,111.35,110.6 ,38.3 ,45.4 ,77.6 ,75.0 ,114.1 ,51.5 ,100.8 ,112.1 ,79.6 ,63.7 ,81.7 ,104.4 ,92.1 ,96.9 ,78.3 ,72.2 ,62.7 ,55.8 ,35.6 ,55.2 ,63.8 ,99.9 ,34.9 
2031,,83,33.75,141.35,83.3 ,52.0 ,125.8 ,73.0 ,135.7 ,46.7 ,97.6 ,117.4 ,161.0 ,122.0 ,54.0 ,37.5 ,53.7 ,39.5 ,57.0 ,26.7 ,134.1 ,61.8 ,30.0 ,80.3 ,147.0 ,90.3 ,93.5 ,82.1 
2032,,74,20.05,133.45,37.8 ,93.8 ,93.8 ,28.9 ,124.1 ,58.6 ,53.6 ,75.1 ,126.8 ,140.1 ,100.8 ,58.7 ,77.2 ,5.7 ,194.3 ,94.4 ,14.5 ,25.6 ,90.0 ,69.2 ,55.5 ,37.7 ,35.2 ,83.6 
2033,,76,39.85,118.5,48.2 ,49.8 ,73.4 ,70.8 ,62.3 ,29.9 ,76.6 ,182.5 ,49.3 ,135.9 ,81.6 ,91.2 ,55.9 ,81.3 ,62.3 ,78.9 ,101.1 ,70.2 ,31.5 ,93.3 ,63.4 ,94.6 ,87.0 ,58.0 
2034,,79,15.65,129.2,81.3 ,76.3 ,114.6 ,119.6 ,120.4 ,31.4 ,81.7 ,105.9 ,96.1 ,119.4 ,37.9 ,77.5 ,12.0 ,66.4 ,41.0 ,172.9 ,62.1 ,62.2 ,132.7 ,88.9 ,125.7 ,57.9 ,19.3 ,1.9 
2035,,87,55.15,141.9,148.6 ,136.9 ,109.1 ,20.6 ,84.2 ,59.3 ,55.9 ,94.3 ,67.6 ,72.0 ,54.4 ,88.5 ,67.8 ,146.9 ,106.2 ,107.6 ,90.8 ,72.1 ,71.4 ,120.0 ,65.7 ,68.8 ,85.2 ,97.8 
2036,,66,19.9,108.65,67.1 ,92.6 ,18.8 ,128.0 ,53.8 ,41.6 ,24.4 ,20.8 ,69.0 ,45.4 ,65.3 ,92.8 ,50.6 ,70.1 ,112.2 ,105.1 ,67.4 ,63.5 ,78.6 ,67.8 ,67.2 ,68.3 ,104.6 ,19.0 
2037,,88,30.7,159.45,124.7 ,53.0 ,166.0 ,43.2 ,106.1 ,187.9 ,81.7 ,102.1 ,66.3 ,89.0 ,120.5 ,45.4 ,152.9 ,79.4 ,29.7 ,134.6 ,69.5 ,21.8 ,76.3 ,111.9 ,31.7 ,125.7 ,60.2 ,45.2 
2038,,86,50.6,140.2,127.9 ,70.7 ,73.1 ,128.0 ,18.0 ,51.9 ,106.4 ,65.5 ,85.7 ,72.0 ,61.0 ,85.2 ,77.8 ,103.9 ,109.2 ,57.0 ,135.2 ,150.4 ,79.0 ,49.3 ,74.7 ,83.1 ,145.2 ,59.5 
2039,,74,29.7,118.65,102.5 ,67.1 ,70.7 ,63.0 ,80.8 ,71.2 ,69.3 ,117.7 ,70.0 ,92.7 ,72.4 ,124.9 ,67.7 ,35.6 ,58.4 ,23.8 ,111.8 ,64.9 ,52.7 ,48.2 ,119.6 ,110.6 ,20.5 ,79.2 
2040,,72,42.4,103.45,77.1 ,116.7 ,64.8 ,65.6 ,91.3 ,110.9 ,53.3 ,91.7 ,60.1 ,28.7 ,62.5 ,74.6 ,94.8 ,82.6 ,63.8 ,72.3 ,96.0 ,49.3 ,64.8 ,55.2 ,35.5 ,64.3 ,81.0 ,86.2 
2041,,105,61.25,146.15,93.7 ,105.4 ,225.9 ,67.0 ,105.6 ,98.0 ,100.8 ,91.8 ,105.6 ,96.6 ,93.3 ,80.3 ,73.7 ,103.7 ,104.7 ,143.3 ,125.5 ,115.7 ,110.9 ,55.5 ,120.4 ,149.0 ,107.9 ,54.3 
2042,,89,32.7,141.5,112.1 ,157.5 ,144.5 ,109.1 ,67.8 ,86.4 ,80.6 ,31.8 ,32.3 ,37.0 ,55.6 ,75.4 ,131.3 ,91.3 ,128.1 ,138.5 ,117.4 ,111.7 ,33.1 ,81.2 ,74.1 ,59.6 ,65.2 ,118.2 
2043,,80,40.05,121.05,26.0 ,71.1 ,46.2 ,74.9 ,80.9 ,108.3 ,45.9 ,100.6 ,97.7 ,113.2 ,90.2 ,55.8 ,59.4 ,59.5 ,113.6 ,49.6 ,168.7 ,114.4 ,61.0 ,34.2 ,127.7 ,85.0 ,87.6 ,52.7 
2044,,81,38.9,145.4,38.7 ,106.2 ,68.6 ,43.7 ,59.3 ,121.6 ,44.0 ,184.3 ,50.6 ,81.5 ,46.6 ,119.9 ,10.6 ,137.1 ,117.8 ,65.8 ,58.4 ,81.4 ,39.1 ,68.9 ,96.3 ,153.7 ,89.6 ,69.3 
2045,,88,38.15,144,50.9 ,124.6 ,107.3 ,69.9 ,48.9 ,37.2 ,140.6 ,147.4 ,100.7 ,80.4 ,39.1 ,95.8 ,48.8 ,26.2 ,109.8 ,43.2 ,87.0 ,80.1 ,125.3 ,137.8 ,41.6 ,60.0 ,136.2 ,176.7 
2046,,87,40.15,146.7,118.4 ,75.7 ,70.4 ,73.9 ,25.2 ,139.2 ,43.1 ,71.4 ,64.8 ,37.2 ,93.5 ,77.8 ,64.2 ,193.7 ,150.8 ,107.2 ,82.8 ,72.2 ,83.6 ,142.6 ,63.7 ,84.6 ,59.1 ,115.2 
2047,,86,43.6,142.5,134.2 ,53.3 ,78.0 ,81.1 ,55.0 ,69.6 ,56.4 ,95.2 ,74.2 ,58.3 ,33.9 ,94.1 ,80.6 ,74.9 ,66.2 ,150.8 ,160.0 ,32.6 ,99.2 ,108.2 ,99.4 ,103.0 ,108.0 ,111.4 
2048,,86,33.7,145.75,41.6 ,86.1 ,159.7 ,80.9 ,91.6 ,93.6 ,75.7 ,67.9 ,38.2 ,124.0 ,83.2 ,172.1 ,47.5 ,18.4 ,29.2 ,104.1 ,90.8 ,108.4 ,52.2 ,131.8 ,121.3 ,130.6 ,44.7 ,77.6 
2049,,86,36,146.4,79.7 ,16.2 ,147.3 ,64.7 ,94.0 ,34.5 ,50.3 ,65.0 ,77.9 ,87.9 ,73.7 ,68.0 ,98.5 ,37.5 ,58.7 ,122.1 ,100.5 ,166.9 ,132.5 ,145.5 ,75.0 ,99.6 ,126.9 ,59.8 
2050,,84,43.35,145.7,112.2 ,41.6 ,66.1 ,45.1 ,60.1 ,143.4 ,48.9 ,136.2 ,74.4 ,134.3 ,148.0 ,65.6 ,100.1 ,4.5 ,54.4 ,130.2 ,57.5 ,97.2 ,93.5 ,47.1 ,68.5 ,69.5 ,68.3 ,155.1 
2051,,97,54.85,144.15,69.1 ,90.5 ,56.4 ,53.3 ,91.9 ,71.8 ,91.9 ,120.0 ,149.0 ,134.5 ,120.1 ,57.1 ,218.0 ,102.7 ,72.3 ,94.0 ,139.3 ,124.2 ,17.9 ,62.3 ,73.7 ,119.0 ,80.5 ,126.8 
2052,,82,45.8,135.4,49.6 ,109.8 ,130.2 ,53.9 ,92.4 ,92.1 ,42.0 ,83.0 ,70.2 ,69.9 ,79.3 ,83.8 ,65.9 ,65.4 ,75.8 ,83.8 ,91.5 ,79.5 ,57.9 ,22.2 ,130.0 ,74.6 ,143.8 ,140.6 
2053,,85,37.85,139.2,92.5 ,87.8 ,97.4 ,87.6 ,56.7 ,77.4 ,114.9 ,30.3 ,57.3 ,131.8 ,67.1 ,98.4 ,99.2 ,37.3 ,113.4 ,146.6 ,38.4 ,116.5 ,57.2 ,109.6 ,158.7 ,38.7 ,76.0 ,57.4 
2054,,94,28.75,144.4,103.4 ,52.7 ,122.8 ,104.4 ,92.2 ,29.9 ,116.9 ,196.8 ,85.1 ,83.4 ,116.7 ,40.3 ,121.4 ,87.0 ,94.3 ,87.0 ,123.6 ,123.0 ,34.3 ,18.0 ,165.2 ,27.6 ,111.2 ,118.6 
2055,,93,41.55,172.05,93.3 ,63.7 ,63.3 ,108.4 ,37.1 ,49.8 ,93.3 ,50.7 ,91.6 ,46.0 ,90.4 ,50.6 ,132.1 ,143.8 ,114.1 ,94.4 ,50.1 ,22.7 ,147.8 ,159.1 ,191.0 ,55.7 ,106.4 ,185.0 
2056,,82,28.75,128.55,121.9 ,102.3 ,100.2 ,34.6 ,111.1 ,161.5 ,106.5 ,40.1 ,45.7 ,106.1 ,98.5 ,99.5 ,107.5 ,63.9 ,125.5 ,77.7 ,54.8 ,131.6 ,86.5 ,32.2 ,101.7 ,33.8 ,20.3 ,25.3 
2057,,82,31.5,136.4,73.7 ,91.5 ,173.5 ,82.9 ,61.2 ,22.8 ,76.0 ,152.7 ,102.1 ,53.8 ,80.5 ,109.3 ,82.0 ,108.8 ,120.1 ,63.3 ,80.2 ,28.0 ,95.2 ,35.0 ,83.7 ,92.7 ,53.9 ,62.1 
2058,,82,31.25,143.7,149.0 ,85.5 ,114.7 ,66.2 ,54.7 ,59.9 ,74.2 ,39.6 ,123.7 ,53.8 ,87.4 ,101.9 ,60.9 ,101.2 ,13.6 ,76.9 ,68.8 ,95.5 ,77.5 ,138.4 ,83.3 ,57.7 ,22.9 ,175.5 
2059,,77,26.3,118.9,120.5 ,100.1 ,20.7 ,24.2 ,75.9 ,99.4 ,70.3 ,134.4 ,117.3 ,105.5 ,96.6 ,94.6 ,51.0 ,38.5 ,40.1 ,87.8 ,58.1 ,64.9 ,72.4 ,82.2 ,75.1 ,96.4 ,96.2 ,28.4 
2060,,77,30.65,131.05,77.1 ,62.8 ,84.3 ,42.9 ,59.0 ,28.9 ,41.5 ,86.5 ,43.9 ,96.0 ,26.7 ,57.7 ,144.1 ,47.6 ,118.0 ,103.4 ,52.2 ,91.6 ,32.4 ,213.0 ,55.2 ,115.3 ,68.8 ,109.4 
2061,,77,33.45,115.8,120.5 ,102.2 ,124.5 ,36.8 ,65.9 ,42.5 ,59.6 ,72.1 ,53.2 ,100.2 ,102.3 ,75.5 ,52.1 ,108.1 ,68.1 ,92.0 ,100.1 ,87.3 ,95.8 ,39.7 ,111.1 ,26.4 ,84.4 ,30.1 
2062,,102,51.75,146.9,120.1 ,80.8 ,93.8 ,85.9 ,109.3 ,87.7 ,149.3 ,50.8 ,140.0 ,45.7 ,80.3 ,93.6 ,127.6 ,82.3 ,106.4 ,52.8 ,135.0 ,136.8 ,90.8 ,119.5 ,87.7 ,144.5 ,52.7 ,189.9 
2063,,88,58.5,140.9,79.0 ,80.1 ,61.4 ,99.2 ,63.2 ,116.3 ,67.9 ,143.0 ,86.6 ,79.9 ,88.4 ,72.9 ,73.7 ,93.3 ,138.0 ,27.3 ,81.6 ,142.6 ,69.6 ,139.2 ,89.2 ,73.5 ,55.6 ,97.4 
2064,,81,37.85,128.4,94.9 ,39.2 ,83.4 ,144.3 ,66.9 ,77.9 ,51.5 ,41.4 ,83.6 ,36.5 ,68.3 ,91.4 ,119.1 ,82.3 ,127.4 ,22.5 ,77.4 ,55.7 ,46.1 ,93.0 ,129.4 ,77.2 ,121.4 ,119.3 
2065,,88,24.35,163.95,77.0 ,90.4 ,74.4 ,19.9 ,18.6 ,145.6 ,53.7 ,53.5 ,71.9 ,95.8 ,127.6 ,130.1 ,96.0 ,28.8 ,182.3 ,57.2 ,50.4 ,88.8 ,72.6 ,110.9 ,68.1 ,64.0 ,138.3 ,199.5 
2066,,88,49.05,125.45,72.6 ,116.7 ,59.3 ,77.4 ,172.8 ,123.7 ,53.8 ,99.9 ,53.8 ,75.1 ,60.7 ,85.1 ,72.5 ,112.6 ,98.8 ,123.8 ,127.1 ,44.3 ,65.4 ,35.2 ,99.9 ,108.1 ,62.1 ,122.3 
2067,,80,35.85,119.05,96.4 ,100.0 ,139.5 ,46.9 ,45.0 ,104.3 ,34.5 ,119.1 ,37.2 ,101.6 ,93.6 ,112.6 ,69.2 ,84.9 ,119.0 ,105.2 ,63.7 ,33.1 ,60.4 ,87.4 ,86.9 ,45.5 ,112.4 ,42.9 
2068,,95,58.65,159.9,187.0 ,77.8 ,83.1 ,80.3 ,124.1 ,132.8 ,101.6 ,124.5 ,84.0 ,86.6 ,109.7 ,106.9 ,90.7 ,95.4 ,78.3 ,64.8 ,82.0 ,69.0 ,60.2 ,57.1 ,202.0 ,52.7 ,84.0 ,63.5 
2069,,99,47.8,152.55,53.6 ,130.8 ,101.4 ,58.4 ,97.8 ,70.7 ,176.6 ,25.7 ,106.6 ,91.2 ,85.5 ,72.1 ,82.8 ,125.0 ,133.3 ,149.3 ,104.4 ,103.4 ,48.2 ,139.1 ,89.7 ,155.8 ,127.2 ,47.4 
2070,,86,45.45,138.5,134.1 ,57.6 ,46.2 ,85.8 ,9.7 ,76.5 ,44.7 ,103.1 ,64.0 ,102.6 ,132.4 ,84.0 ,98.9 ,85.4 ,155.9 ,77.9 ,85.3 ,56.9 ,68.4 ,142.9 ,49.5 ,82.2 ,89.8 ,131.0 
2071,,102,60.9,167.5,94.1 ,166.3 ,37.9 ,62.3 ,76.2 ,87.1 ,79.0 ,59.5 ,160.7 ,166.2 ,95.2 ,89.9 ,90.1 ,79.8 ,94.1 ,193.7 ,136.1 ,75.5 ,71.0 ,68.0 ,168.7 ,85.0 ,82.1 ,146.0 
2072,,94,42.95,139.15,114.1 ,105.0 ,114.3 ,73.9 ,89.7 ,190.6 ,72.5 ,112.9 ,80.2 ,38.4 ,27.7 ,94.0 ,115.4 ,66.2 ,142.5 ,135.8 ,106.4 ,90.1 ,47.5 ,48.6 ,98.3 ,75.8 ,107.0 ,108.7 
2073,,89,41.65,138.45,52.2 ,34.4 ,129.9 ,62.2 ,73.4 ,95.3 ,39.8 ,137.6 ,109.7 ,87.3 ,110.7 ,49.2 ,74.3 ,84.4 ,137.1 ,43.5 ,102.2 ,111.7 ,55.9 ,81.2 ,68.0 ,123.1 ,139.3 ,152.8 
2074,,86,38.1,139.05,65.0 ,116.8 ,85.1 ,110.4 ,104.1 ,77.6 ,37.3 ,124.5 ,65.9 ,143.3 ,77.1 ,71.5 ,72.9 ,38.9 ,24.6 ,40.2 ,42.8 ,134.8 ,59.7 ,85.0 ,74.2 ,131.3 ,81.3 ,218.7 
2075,,96,27.8,165.5,197.0 ,61.3 ,83.8 ,107.9 ,82.0 ,29.0 ,59.0 ,69.9 ,100.1 ,116.9 ,134.1 ,85.9 ,132.8 ,118.4 ,189.7 ,38.0 ,93.9 ,26.6 ,24.4 ,97.4 ,106.7 ,114.1 ,98.7 ,141.3 
2076,,92,46.4,143.55,111.6 ,48.5 ,79.3 ,67.8 ,27.6 ,100.2 ,114.4 ,97.8 ,74.7 ,44.3 ,105.2 ,142.1 ,65.0 ,92.1 ,81.9 ,100.9 ,130.4 ,95.4 ,82.3 ,120.7 ,163.4 ,80.3 ,145.0 ,51.2 
2077,,86,33.1,162.45,46.7 ,162.8 ,162.1 ,66.4 ,70.9 ,125.9 ,130.9 ,79.6 ,97.9 ,64.5 ,59.2 ,109.2 ,75.8 ,35.3 ,28.9 ,208.5 ,86.4 ,30.9 ,72.0 ,68.1 ,58.6 ,40.2 ,66.0 ,120.9 
2078,,86,54.8,125.15,136.0 ,91.9 ,98.1 ,127.0 ,71.9 ,73.9 ,117.3 ,50.2 ,59.4 ,90.7 ,101.6 ,72.5 ,68.4 ,70.6 ,89.1 ,123.3 ,82.2 ,79.0 ,110.5 ,38.8 ,62.9 ,73.0 ,99.1 ,92.3 
2079,,102,53.45,165.95,130.1 ,72.3 ,152.8 ,93.0 ,136.5 ,62.0 ,46.1 ,134.5 ,85.0 ,81.6 ,96.7 ,66.0 ,77.6 ,63.5 ,177.5 ,36.7 ,136.1 ,76.6 ,165.0 ,130.1 ,97.6 ,60.8 ,166.9 ,119.3 
2080,,107,52.35,178.3,56.0 ,97.6 ,112.9 ,61.5 ,164.2 ,172.8 ,60.8 ,113.7 ,52.8 ,175.5 ,43.2 ,181.1 ,91.1 ,80.2 ,169.9 ,125.6 ,124.0 ,58.7 ,105.0 ,246.3 ,106.7 ,51.9 ,74.0 ,54.8 
2081,,93,37.9,167.5,43.9 ,39.1 ,105.0 ,45.8 ,23.0 ,60.7 ,107.2 ,198.3 ,114.7 ,36.7 ,109.0 ,119.1 ,118.4 ,99.8 ,223.2 ,58.4 ,135.2 ,136.7 ,43.6 ,64.1 ,96.0 ,82.8 ,79.4 ,98.3 
2082,,85,28.25,140.25,62.7 ,127.8 ,113.7 ,20.8 ,78.1 ,56.8 ,118.7 ,122.1 ,147.2 ,5.1 ,48.2 ,93.6 ,88.4 ,53.9 ,132.1 ,69.4 ,58.1 ,69.4 ,154.2 ,43.3 ,35.7 ,133.3 ,104.3 ,106.3 
2083,,105,39.4,168.75,96.3 ,165.1 ,63.9 ,76.2 ,99.5 ,127.4 ,118.1 ,119.7 ,56.4 ,31.2 ,89.8 ,172.4 ,125.0 ,38.5 ,142.1 ,40.3 ,141.3 ,75.1 ,99.6 ,97.2 ,130.2 ,68.9 ,145.1 ,216.3 
2084,,94,55.5,163.75,153.5 ,83.3 ,92.0 ,80.5 ,102.3 ,174.0 ,117.2 ,35.2 ,82.5 ,174.3 ,59.5 ,121.9 ,118.6 ,85.0 ,92.8 ,65.2 ,63.4 ,53.8 ,57.2 ,70.1 ,133.3 ,95.2 ,79.7 ,87.6 
2085,,90,46.3,124.95,93.7 ,112.8 ,128.4 ,45.6 ,110.8 ,115.2 ,75.7 ,115.4 ,71.4 ,139.7 ,47.0 ,110.5 ,67.2 ,78.8 ,121.5 ,121.1 ,75.7 ,85.8 ,104.7 ,10.1 ,91.3 ,106.8 ,50.3 ,84.7 
2086,,103,54.6,160.45,194.5 ,91.0 ,51.6 ,74.4 ,95.7 ,89.4 ,95.9 ,82.9 ,79.5 ,76.4 ,133.0 ,128.3 ,118.6 ,134.3 ,178.7 ,120.4 ,61.2 ,92.4 ,140.1 ,126.9 ,142.2 ,55.3 ,53.9 ,64.7 
2087,,102,42.05,201.4,40.3 ,55.4 ,216.4 ,72.2 ,105.0 ,245.8 ,43.8 ,47.0 ,79.1 ,95.1 ,52.5 ,120.7 ,96.3 ,157.8 ,186.4 ,169.2 ,85.9 ,67.5 ,35.7 ,63.7 ,97.8 ,126.2 ,73.3 ,115.2 
2088,,104,61.35,153.45,61.8 ,131.4 ,104.3 ,161.2 ,97.7 ,69.4 ,60.9 ,106.1 ,86.7 ,122.2 ,143.1 ,104.5 ,13.7 ,160.3 ,114.9 ,108.5 ,104.5 ,138.1 ,97.8 ,146.6 ,97.5 ,82.8 ,121.4 ,70.8 
2089,,95,46,148.5,166.9 ,48.0 ,107.2 ,75.9 ,110.6 ,100.6 ,60.4 ,51.6 ,104.5 ,100.4 ,97.8 ,60.5 ,91.3 ,130.1 ,53.7 ,60.4 ,124.9 ,90.2 ,34.3 ,124.0 ,213.0 ,115.7 ,44.0 ,117.9 
2090,,97,50.35,167.35,143.1 ,53.8 ,162.0 ,60.9 ,187.6 ,77.9 ,77.9 ,47.3 ,84.4 ,83.1 ,118.4 ,113.1 ,88.5 ,68.4 ,172.7 ,107.9 ,41.2 ,129.4 ,63.6 ,57.1 ,143.8 ,53.4 ,112.6 ,84.2 
2091,,96,47.65,157.05,67.4 ,190.7 ,123.1 ,42.0 ,126.2 ,115.1 ,62.8 ,76.1 ,87.6 ,53.3 ,57.3 ,98.2 ,82.2 ,93.5 ,161.6 ,101.0 ,72.7 ,134.1 ,85.1 ,128.3 ,23.6 ,107.9 ,152.5 ,79.9 
2092,,95,28.45,199,45.2 ,112.3 ,85.3 ,80.6 ,22.8 ,88.0 ,32.1 ,99.4 ,47.5 ,219.7 ,62.6 ,60.3 ,114.3 ,131.5 ,122.3 ,217.4 ,155.6 ,53.5 ,66.3 ,24.8 ,180.6 ,116.9 ,43.9 ,107.1 
2093,,89,49.8,141.5,86.9 ,94.1 ,140.8 ,142.2 ,55.6 ,42.2 ,86.2 ,72.4 ,69.7 ,70.1 ,143.8 ,94.0 ,83.0 ,47.6 ,97.5 ,93.2 ,81.1 ,137.9 ,58.9 ,87.5 ,101.3 ,52.0 ,63.6 ,137.9 
2094,,107,43.85,161.3,188.0 ,125.4 ,131.0 ,108.9 ,145.7 ,41.8 ,134.0 ,86.1 ,70.2 ,45.9 ,157.5 ,118.2 ,86.8 ,47.6 ,149.2 ,141.0 ,165.1 ,103.3 ,79.1 ,109.3 ,33.8 ,65.8 ,89.5 ,145.6 
2095,,89,43.35,133.6,95.9 ,83.8 ,84.5 ,54.9 ,48.4 ,66.4 ,111.6 ,90.0 ,132.9 ,134.3 ,143.1 ,80.0 ,114.3 ,82.0 ,103.8 ,71.4 ,41.5 ,118.8 ,30.8 ,84.9 ,45.2 ,106.4 ,123.7 ,95.7 
