Year,Historical,Ensemble,10th percentile,90th percentile,MIROC-ESM-CHEM ,NorESM1-ME ,HadGEM2-ES ,FGOALS-g2 ,GFDL-ESM2M ,IPSL-CM5A-MR ,MRI-CGCM3 ,HadGEM2-AO ,CSIRO-Mk3-6-0 ,MPI-ESM-LR ,NorESM1-M ,BNU-ESM ,GFDL-ESM2G ,MIROC5 ,GFDL-CM3 ,MIROC-ESM ,bcc-csm1-1 ,CNRM-CM5 ,CCSM4 ,CanESM2 ,CESM1-CAM5 ,bcc-csm1-1-m ,IPSL-CM5A-LR ,MPI-ESM-MR 
1961,16,61,26.15,98.8,44.9 ,32.5 ,68.8 ,47.2 ,85.1 ,56.3 ,76.5 ,12.1 ,88.9 ,31.7 ,45.7 ,59.7 ,54.7 ,20.6 ,122.3 ,37.2 ,48.2 ,53.6 ,54.2 ,62.8 ,93.8 ,99.9 ,97.7 ,73.9 
1962,63.4,62,36.85,101.95,36.6 ,76.1 ,38.4 ,148.3 ,53.9 ,50.1 ,49.4 ,106.6 ,65.3 ,80.3 ,82.6 ,49.0 ,47.0 ,37.1 ,72.2 ,61.4 ,42.0 ,55.8 ,84.8 ,39.3 ,97.3 ,61.5 ,55.5 ,19.7 
1963,28.3,64,28.8,101.55,81.9 ,94.1 ,20.4 ,96.2 ,78.2 ,47.5 ,94.4 ,61.0 ,122.9 ,34.0 ,81.9 ,30.0 ,68.6 ,57.6 ,82.5 ,78.9 ,27.6 ,106.9 ,41.5 ,52.1 ,36.3 ,37.3 ,46.1 ,66.3 
1964,47.3,62,25.1,102,105.3 ,58.3 ,61.7 ,74.1 ,46.8 ,25.6 ,24.6 ,57.0 ,26.0 ,76.9 ,65.3 ,61.5 ,75.5 ,101.3 ,19.0 ,84.5 ,33.2 ,94.3 ,34.0 ,96.7 ,36.9 ,102.7 ,50.5 ,80.8 
1965,70.7,62,35.25,108.95,38.7 ,39.6 ,46.4 ,62.6 ,66.0 ,122.0 ,142.1 ,44.4 ,85.1 ,60.1 ,41.3 ,50.6 ,79.8 ,62.3 ,95.9 ,60.2 ,92.4 ,42.1 ,37.1 ,77.2 ,47.1 ,33.4 ,28.0 ,54.4 
1966,65.2,65,32.75,112.2,41.3 ,32.5 ,53.6 ,90.3 ,63.3 ,63.6 ,71.3 ,62.0 ,61.7 ,61.9 ,102.3 ,77.4 ,63.4 ,133.2 ,33.0 ,59.9 ,35.9 ,75.8 ,53.2 ,109.0 ,115.4 ,46.9 ,28.6 ,39.2 
1967,51.9,61,26.95,101.8,48.4 ,88.8 ,97.9 ,50.7 ,63.6 ,55.1 ,39.8 ,101.2 ,77.8 ,18.8 ,43.8 ,25.0 ,32.5 ,28.9 ,61.5 ,146.8 ,51.2 ,52.4 ,42.9 ,62.8 ,51.2 ,102.4 ,77.0 ,60.7 
1968,85.1,53,28.4,90.15,80.9 ,68.3 ,60.8 ,57.0 ,39.1 ,24.8 ,49.2 ,91.7 ,55.5 ,48.5 ,31.6 ,89.8 ,60.0 ,90.5 ,43.2 ,29.2 ,42.5 ,46.2 ,60.5 ,54.2 ,37.1 ,58.7 ,27.6 ,44.6 
1969,67,65,21.75,97.2,38.2 ,81.6 ,64.9 ,94.7 ,42.8 ,66.5 ,70.9 ,69.5 ,80.9 ,77.6 ,131.6 ,56.5 ,74.9 ,84.8 ,24.9 ,60.0 ,99.7 ,18.6 ,18.1 ,49.3 ,89.8 ,35.0 ,45.5 ,82.5 
1970,44.7,56,20.35,95.3,95.8 ,77.7 ,45.6 ,71.6 ,86.7 ,50.7 ,44.0 ,58.0 ,30.4 ,63.0 ,18.2 ,88.2 ,46.5 ,59.5 ,31.3 ,66.6 ,37.1 ,14.4 ,94.8 ,106.8 ,32.8 ,30.5 ,22.5 ,92.8 
1971,45.7,50,23.3,72.3,41.4 ,86.6 ,48.9 ,56.5 ,52.4 ,55.8 ,35.1 ,51.6 ,63.2 ,19.2 ,23.9 ,55.3 ,74.0 ,69.9 ,48.6 ,57.3 ,36.5 ,45.9 ,48.3 ,53.8 ,70.6 ,22.7 ,48.3 ,36.3 
1972,49.9,60,28.25,106.15,44.4 ,29.3 ,70.1 ,54.8 ,40.7 ,67.4 ,111.7 ,27.2 ,45.4 ,68.0 ,67.3 ,109.7 ,38.3 ,47.8 ,49.3 ,47.8 ,101.9 ,52.4 ,8.8 ,66.4 ,72.8 ,62.8 ,102.6 ,56.4 
1973,38.1,54,27.95,84.6,68.9 ,27.7 ,79.9 ,26.5 ,51.8 ,31.4 ,73.4 ,58.3 ,49.1 ,89.3 ,28.2 ,78.7 ,98.8 ,49.4 ,49.5 ,46.4 ,77.3 ,53.0 ,44.4 ,38.0 ,30.5 ,67.4 ,38.2 ,62.0 
1974,67.3,66,33.1,105.3,54.7 ,45.6 ,44.1 ,79.9 ,109.5 ,56.8 ,102.8 ,94.2 ,55.1 ,107.8 ,77.0 ,67.0 ,57.2 ,74.3 ,67.4 ,41.7 ,74.2 ,28.7 ,96.9 ,66.3 ,83.7 ,23.3 ,50.4 ,37.5 
1975,57,63,31.4,90.8,59.3 ,51.3 ,40.1 ,49.1 ,88.2 ,85.8 ,80.1 ,87.2 ,70.1 ,54.6 ,64.6 ,95.8 ,58.2 ,27.2 ,87.0 ,78.4 ,81.7 ,36.0 ,42.7 ,70.8 ,35.6 ,93.4 ,70.8 ,22.9 
1976,72.8,58,22.75,99.9,61.8 ,39.5 ,59.0 ,41.1 ,45.9 ,99.1 ,117.6 ,100.7 ,58.8 ,58.4 ,14.3 ,39.9 ,49.8 ,82.1 ,67.6 ,81.6 ,27.3 ,18.4 ,49.0 ,62.0 ,86.5 ,63.1 ,48.9 ,27.1 
1977,60.8,53,33.1,73.25,73.0 ,99.0 ,60.5 ,34.8 ,43.3 ,45.5 ,32.8 ,37.8 ,33.7 ,24.3 ,35.7 ,64.6 ,33.4 ,43.1 ,61.5 ,69.3 ,47.0 ,55.7 ,38.2 ,73.5 ,62.5 ,64.0 ,71.8 ,66.9 
1978,90.3,53,25.8,89.5,88.7 ,26.5 ,53.6 ,28.5 ,48.2 ,65.7 ,93.0 ,72.4 ,60.8 ,39.2 ,70.1 ,10.0 ,51.6 ,25.1 ,30.2 ,37.7 ,52.3 ,60.7 ,80.7 ,41.3 ,34.8 ,63.8 ,61.1 ,90.3 
1979,85.7,57,26.35,104,77.9 ,55.9 ,98.7 ,35.1 ,64.9 ,33.7 ,24.4 ,28.3 ,71.7 ,43.3 ,30.9 ,49.7 ,59.7 ,45.5 ,14.5 ,67.3 ,109.3 ,40.2 ,61.6 ,45.0 ,111.5 ,43.0 ,93.9 ,76.7 
1980,40.8,61,36.65,100.1,109.6 ,70.2 ,36.8 ,57.0 ,42.2 ,48.3 ,44.3 ,53.9 ,90.6 ,43.7 ,58.4 ,67.4 ,73.1 ,65.4 ,55.8 ,76.2 ,64.3 ,44.5 ,69.9 ,27.6 ,142.1 ,44.9 ,43.2 ,36.5 
1981,20.2,55,31.95,84.5,55.0 ,59.8 ,83.8 ,23.7 ,40.7 ,49.5 ,68.4 ,55.5 ,33.2 ,50.7 ,46.5 ,59.2 ,79.3 ,68.7 ,42.2 ,83.5 ,33.8 ,85.2 ,30.7 ,45.7 ,51.3 ,61.4 ,42.2 ,85.2 
1982,81.2,71,39.05,117.85,57.4 ,51.3 ,87.8 ,119.2 ,116.5 ,39.9 ,71.0 ,74.0 ,93.9 ,71.7 ,67.3 ,74.9 ,38.2 ,46.0 ,43.1 ,61.8 ,48.2 ,142.2 ,62.0 ,86.9 ,52.9 ,103.6 ,61.2 ,35.0 
1983,37.6,56,25.2,88.9,43.9 ,46.9 ,69.2 ,88.1 ,41.0 ,67.0 ,64.3 ,46.8 ,52.3 ,47.2 ,40.7 ,21.6 ,37.2 ,40.8 ,28.8 ,67.8 ,17.3 ,61.3 ,82.2 ,92.4 ,59.2 ,89.7 ,59.1 ,84.1 
1984,38.5,58,26.25,86.8,67.1 ,15.2 ,18.7 ,33.8 ,53.2 ,64.7 ,71.8 ,78.5 ,49.9 ,61.1 ,64.7 ,121.4 ,69.1 ,71.0 ,80.3 ,35.6 ,93.3 ,52.0 ,43.5 ,61.3 ,38.5 ,57.6 ,45.0 ,66.3 
1985,50.2,57,25.3,90.7,34.0 ,82.7 ,76.9 ,56.1 ,86.0 ,103.8 ,95.4 ,27.9 ,67.4 ,44.7 ,63.6 ,26.5 ,48.9 ,41.9 ,52.0 ,23.4 ,61.8 ,45.3 ,66.1 ,58.3 ,55.2 ,72.1 ,24.1 ,59.5 
1986,36,56,25.45,92.45,74.3 ,63.4 ,20.2 ,53.8 ,52.0 ,47.8 ,99.3 ,88.5 ,63.3 ,57.7 ,27.1 ,85.6 ,73.2 ,40.1 ,27.3 ,71.5 ,69.9 ,27.5 ,96.4 ,43.9 ,66.3 ,23.8 ,40.7 ,44.2 
1987,53.6,57,21.45,101.2,61.2 ,99.0 ,36.5 ,103.4 ,56.8 ,69.1 ,21.6 ,16.7 ,64.3 ,94.5 ,45.1 ,62.6 ,42.7 ,41.3 ,47.0 ,42.3 ,78.4 ,118.6 ,82.8 ,38.4 ,21.3 ,40.3 ,54.6 ,46.7 
1988,34.1,63,34.35,107.25,41.8 ,44.1 ,110.1 ,66.5 ,104.4 ,58.2 ,45.4 ,63.1 ,53.6 ,28.5 ,59.1 ,46.3 ,60.1 ,71.0 ,73.2 ,64.1 ,38.2 ,76.7 ,44.0 ,40.8 ,74.9 ,141.7 ,30.5 ,91.7 
1989,35.9,63,34.4,92.45,33.7 ,35.1 ,43.9 ,80.2 ,62.2 ,68.0 ,44.5 ,51.6 ,33.5 ,107.5 ,79.6 ,68.0 ,77.0 ,49.0 ,62.0 ,67.0 ,76.8 ,78.8 ,52.3 ,79.7 ,104.7 ,41.9 ,70.0 ,59.4 
1990,53.7,65,20.7,98.15,94.8 ,48.8 ,97.9 ,61.3 ,67.3 ,39.4 ,26.9 ,99.7 ,74.6 ,79.0 ,66.8 ,62.2 ,66.6 ,97.7 ,9.4 ,68.2 ,40.3 ,94.7 ,60.1 ,69.9 ,98.4 ,40.1 ,87.3 ,14.5 
1991,40.7,69,35.65,106.65,82.5 ,68.8 ,48.9 ,76.8 ,37.6 ,60.2 ,48.4 ,88.1 ,42.0 ,15.6 ,72.0 ,52.3 ,126.5 ,46.3 ,85.2 ,83.8 ,104.9 ,55.6 ,33.7 ,106.7 ,89.3 ,59.6 ,72.4 ,106.6 
1992,53.6,57,30.15,92.5,82.5 ,35.0 ,78.2 ,45.5 ,27.2 ,35.3 ,60.9 ,37.7 ,166.1 ,60.3 ,49.4 ,34.3 ,85.7 ,35.3 ,99.3 ,32.5 ,62.7 ,41.4 ,76.9 ,52.3 ,27.8 ,33.4 ,70.1 ,58.7 
1993,95.9,59,24.6,100.1,65.6 ,63.7 ,65.0 ,23.2 ,64.8 ,126.5 ,74.3 ,41.1 ,20.9 ,35.0 ,110.3 ,48.9 ,34.8 ,73.5 ,28.0 ,73.0 ,75.8 ,89.9 ,76.6 ,58.3 ,52.2 ,41.9 ,26.0 ,54.9 
1994,79.3,51,28.15,80.05,47.5 ,68.0 ,38.8 ,29.5 ,30.7 ,65.4 ,26.8 ,74.1 ,58.6 ,31.3 ,46.4 ,63.6 ,26.5 ,44.1 ,40.4 ,65.1 ,86.0 ,50.0 ,63.1 ,31.3 ,99.4 ,46.8 ,44.0 ,46.9 
1995,122.3,59,34.05,91.8,48.9 ,88.6 ,48.2 ,98.6 ,69.8 ,69.3 ,31.4 ,50.2 ,40.0 ,71.2 ,66.5 ,37.1 ,49.3 ,74.7 ,38.4 ,83.4 ,36.7 ,95.0 ,44.8 ,45.3 ,61.8 ,28.4 ,83.6 ,68.6 
1996,79,53,25.6,89.65,38.6 ,77.8 ,51.8 ,26.8 ,53.5 ,90.2 ,53.3 ,84.4 ,27.8 ,31.1 ,40.4 ,39.2 ,37.7 ,89.1 ,33.4 ,50.3 ,54.1 ,54.3 ,82.4 ,24.4 ,54.0 ,6.4 ,105.2 ,67.0 
1997,71.5,55,30.55,81.6,23.5 ,52.1 ,60.1 ,32.9 ,81.1 ,56.2 ,40.5 ,52.7 ,45.7 ,64.4 ,63.6 ,36.0 ,28.2 ,43.9 ,70.4 ,48.0 ,70.1 ,63.0 ,45.2 ,82.1 ,36.3 ,66.7 ,80.4 ,88.1 
1998,110.2,62,30.75,97.8,59.7 ,74.3 ,57.0 ,56.3 ,76.1 ,43.7 ,29.6 ,40.9 ,21.2 ,47.6 ,91.1 ,70.6 ,83.8 ,43.7 ,31.9 ,74.7 ,104.5 ,80.8 ,68.8 ,124.3 ,36.7 ,37.6 ,61.7 ,85.3 
1999,113.2,60,28.8,93.65,49.5 ,63.5 ,32.1 ,42.6 ,71.2 ,39.4 ,40.9 ,91.8 ,78.4 ,70.6 ,126.6 ,78.1 ,62.7 ,69.3 ,25.5 ,55.7 ,95.5 ,77.9 ,23.8 ,36.1 ,84.7 ,41.8 ,35.6 ,59.9 
2000,42.3,65,32.1,95.9,95.7 ,21.6 ,79.1 ,50.4 ,91.0 ,56.7 ,96.1 ,43.4 ,59.3 ,36.7 ,70.3 ,57.7 ,71.5 ,87.4 ,68.3 ,62.1 ,53.8 ,45.8 ,47.8 ,49.1 ,88.9 ,78.4 ,129.0 ,27.5 
2001,36.7,69,39.25,102.85,39.8 ,70.4 ,48.3 ,64.9 ,64.5 ,65.0 ,86.1 ,75.5 ,76.6 ,70.8 ,89.4 ,36.5 ,73.6 ,82.3 ,116.3 ,38.7 ,59.3 ,71.0 ,86.3 ,57.4 ,49.5 ,58.1 ,69.0 ,118.4 
2002,51.3,67,27.15,113.15,90.2 ,74.5 ,75.0 ,87.9 ,122.4 ,76.7 ,35.3 ,82.0 ,20.7 ,104.5 ,60.1 ,35.9 ,53.4 ,121.8 ,31.9 ,33.3 ,52.3 ,90.4 ,61.5 ,38.9 ,62.9 ,71.6 ,102.8 ,22.4 
2003,44.2,75,41.7,108.15,111.6 ,100.0 ,80.7 ,103.8 ,27.4 ,50.0 ,100.9 ,86.7 ,64.3 ,44.2 ,56.6 ,39.2 ,104.7 ,50.8 ,139.6 ,93.3 ,71.2 ,70.5 ,92.2 ,47.4 ,78.7 ,79.2 ,65.0 ,45.2 
2004,61.5,61,33.45,103.35,68.7 ,70.1 ,52.3 ,75.5 ,55.7 ,52.7 ,57.5 ,40.7 ,104.7 ,60.2 ,41.8 ,37.5 ,77.4 ,37.1 ,116.3 ,80.0 ,49.3 ,39.6 ,28.9 ,52.3 ,29.8 ,72.4 ,65.9 ,102.0 
2005,74,62,22.8,90.6,67.1 ,51.0 ,83.4 ,98.6 ,90.1 ,22.6 ,89.8 ,27.8 ,65.4 ,67.7 ,71.6 ,90.9 ,68.9 ,23.0 ,62.4 ,90.3 ,74.0 ,38.7 ,41.6 ,54.8 ,64.4 ,48.0 ,19.6 ,87.0 
2006,84.2,54,32.05,89.25,47.7 ,36.0 ,100.3 ,89.0 ,38.5 ,52.4 ,57.2 ,35.5 ,58.8 ,35.0 ,58.8 ,84.6 ,36.3 ,51.3 ,89.5 ,46.2 ,41.5 ,50.2 ,41.3 ,29.1 ,69.9 ,81.5 ,20.0 ,50.3 
2007,64.2,66,34.45,118.1,55.0 ,80.4 ,44.8 ,70.7 ,79.3 ,35.4 ,62.6 ,63.6 ,72.6 ,46.9 ,77.3 ,25.6 ,36.1 ,38.6 ,155.8 ,75.3 ,33.5 ,58.2 ,66.7 ,67.0 ,113.8 ,52.5 ,58.2 ,122.4 
2008,52,61,31.4,100.35,29.7 ,88.1 ,61.9 ,68.5 ,37.1 ,40.7 ,84.0 ,53.8 ,49.7 ,59.1 ,52.0 ,84.3 ,46.9 ,112.8 ,69.8 ,47.7 ,96.7 ,59.3 ,43.9 ,39.1 ,31.4 ,83.1 ,31.4 ,104.0 
2009,66,66,33.1,97.5,80.7 ,73.4 ,27.0 ,70.7 ,73.3 ,78.5 ,23.9 ,76.3 ,59.1 ,57.4 ,81.1 ,105.8 ,47.2 ,76.9 ,116.4 ,52.0 ,76.1 ,80.2 ,56.6 ,49.5 ,40.0 ,89.2 ,39.2 ,64.1 
2010,37.9,57,37.05,82.65,47.5 ,74.0 ,52.8 ,40.7 ,29.6 ,71.5 ,51.0 ,69.6 ,85.3 ,37.9 ,68.7 ,73.7 ,58.3 ,47.4 ,89.6 ,78.7 ,57.5 ,44.3 ,36.2 ,64.9 ,80.0 ,45.3 ,38.5 ,38.0 
2011,39.3,60,24.2,97.4,77.1 ,93.3 ,67.8 ,41.1 ,62.3 ,66.2 ,44.5 ,82.5 ,57.1 ,33.6 ,37.6 ,37.6 ,82.2 ,72.7 ,29.2 ,101.5 ,23.1 ,51.3 ,25.3 ,65.1 ,154.7 ,61.1 ,18.7 ,62.3 
2012,67,61,38.75,88.3,64.9 ,47.3 ,82.1 ,47.0 ,62.2 ,57.5 ,68.4 ,68.4 ,27.8 ,43.0 ,94.7 ,34.7 ,50.6 ,65.4 ,79.0 ,42.8 ,64.4 ,83.9 ,45.7 ,62.8 ,57.2 ,63.8 ,76.9 ,92.7 
2013,78.8,61,28,106.45,37.1 ,108.4 ,44.7 ,45.1 ,102.0 ,85.7 ,33.2 ,67.0 ,32.0 ,55.2 ,51.5 ,66.1 ,45.1 ,36.5 ,107.1 ,44.3 ,76.8 ,105.2 ,42.9 ,105.8 ,64.6 ,20.2 ,24.0 ,65.4 
2014,,55,29.3,86.7,41.0 ,101.9 ,62.9 ,42.0 ,39.5 ,12.5 ,68.9 ,83.0 ,28.2 ,49.7 ,42.0 ,65.7 ,43.2 ,45.8 ,56.6 ,79.8 ,61.5 ,54.9 ,30.4 ,90.4 ,62.8 ,36.4 ,72.0 ,62.8 
2015,,62,31.75,96.3,56.8 ,74.8 ,24.8 ,51.1 ,41.4 ,32.6 ,92.7 ,68.6 ,92.9 ,84.5 ,46.0 ,70.1 ,42.8 ,91.5 ,37.1 ,59.7 ,68.2 ,31.9 ,31.6 ,115.4 ,87.1 ,68.4 ,32.1 ,99.7 
2016,,68,41.55,117,44.9 ,59.7 ,81.0 ,130.2 ,64.8 ,84.9 ,81.8 ,58.5 ,48.5 ,43.0 ,118.3 ,115.7 ,56.9 ,43.2 ,83.3 ,43.8 ,65.4 ,73.8 ,54.6 ,43.3 ,88.4 ,40.1 ,38.1 ,78.7 
2017,,60,22.4,109.35,18.9 ,36.8 ,113.0 ,116.6 ,82.1 ,68.8 ,78.3 ,58.6 ,90.6 ,22.8 ,65.8 ,33.3 ,58.0 ,80.1 ,23.8 ,50.2 ,41.2 ,66.0 ,58.0 ,22.3 ,70.8 ,105.7 ,22.5 ,78.5 
2018,,69,32.7,118.7,82.0 ,39.8 ,65.6 ,165.4 ,53.3 ,30.3 ,76.0 ,50.8 ,24.7 ,64.9 ,111.6 ,68.6 ,83.4 ,35.1 ,72.4 ,82.3 ,80.4 ,74.5 ,64.3 ,65.5 ,57.2 ,45.6 ,125.8 ,50.1 
2019,,72,31.6,130.85,84.5 ,95.0 ,50.0 ,73.4 ,86.3 ,74.2 ,35.2 ,68.0 ,32.3 ,90.1 ,36.8 ,30.9 ,151.0 ,59.6 ,38.3 ,73.0 ,130.8 ,14.2 ,68.9 ,75.9 ,67.4 ,115.2 ,58.0 ,130.9 
2020,,56,26,102.55,62.9 ,29.0 ,41.2 ,61.9 ,54.1 ,91.2 ,85.1 ,29.5 ,47.8 ,48.9 ,59.3 ,50.9 ,33.9 ,78.4 ,54.1 ,23.0 ,32.2 ,115.5 ,57.2 ,34.2 ,19.5 ,82.0 ,50.6 ,113.9 
2021,,64,29.85,105.5,76.2 ,82.7 ,37.7 ,23.2 ,64.8 ,39.9 ,21.8 ,81.1 ,75.2 ,60.4 ,76.6 ,106.9 ,75.9 ,41.8 ,36.5 ,60.6 ,70.5 ,73.6 ,44.2 ,40.7 ,39.1 ,104.1 ,80.7 ,143.7 
2022,,66,25.55,113.3,62.9 ,108.2 ,39.9 ,49.7 ,78.7 ,47.4 ,36.8 ,60.6 ,33.2 ,15.9 ,28.9 ,67.3 ,22.2 ,118.2 ,96.8 ,68.4 ,85.6 ,127.1 ,41.3 ,76.4 ,90.6 ,108.4 ,76.2 ,63.2 
2023,,66,36,98.15,60.4 ,70.0 ,42.8 ,45.0 ,85.3 ,58.6 ,40.5 ,22.8 ,92.1 ,59.8 ,79.3 ,37.0 ,45.5 ,129.3 ,86.6 ,35.0 ,39.5 ,72.7 ,81.8 ,104.2 ,77.4 ,86.0 ,78.9 ,66.8 
2024,,69,33,105.25,70.2 ,70.9 ,57.5 ,92.2 ,75.8 ,57.3 ,103.0 ,47.5 ,55.7 ,60.9 ,48.2 ,42.9 ,63.5 ,14.2 ,91.1 ,107.5 ,96.0 ,84.7 ,52.3 ,23.1 ,85.5 ,138.2 ,57.7 ,73.7 
2025,,59,34.4,94.25,49.9 ,59.8 ,71.8 ,93.6 ,47.1 ,36.8 ,34.0 ,94.9 ,74.9 ,38.9 ,74.6 ,47.6 ,44.4 ,45.5 ,20.1 ,48.6 ,72.4 ,48.8 ,119.2 ,59.5 ,34.8 ,73.8 ,62.8 ,77.1 
2026,,62,34.05,106.95,54.6 ,43.5 ,44.2 ,73.9 ,110.2 ,78.7 ,59.6 ,100.4 ,56.6 ,48.0 ,60.4 ,44.3 ,28.2 ,107.6 ,53.1 ,27.9 ,40.7 ,39.9 ,48.6 ,53.9 ,88.7 ,47.0 ,80.3 ,106.3 
2027,,59,28,100.4,68.2 ,48.4 ,25.3 ,30.7 ,77.3 ,61.0 ,76.0 ,59.5 ,57.4 ,30.8 ,35.0 ,96.7 ,33.6 ,52.5 ,70.3 ,15.9 ,102.3 ,46.7 ,73.3 ,79.4 ,40.3 ,46.2 ,113.1 ,98.5 
2028,,63,22.8,107.1,72.4 ,115.2 ,20.8 ,40.6 ,16.4 ,51.2 ,62.8 ,83.4 ,24.8 ,53.8 ,67.7 ,93.2 ,48.4 ,83.2 ,33.7 ,99.0 ,32.8 ,53.0 ,34.2 ,129.6 ,96.5 ,56.3 ,76.9 ,74.7 
2029,,72,30.4,116.85,96.7 ,57.4 ,57.0 ,66.7 ,100.1 ,71.0 ,43.3 ,30.9 ,137.4 ,47.1 ,51.6 ,56.4 ,24.6 ,118.0 ,93.3 ,115.7 ,72.7 ,92.2 ,82.3 ,67.8 ,70.2 ,60.3 ,85.0 ,29.9 
2030,,61,25.9,87.3,58.0 ,81.0 ,69.4 ,39.7 ,71.2 ,65.9 ,65.8 ,81.0 ,61.0 ,27.0 ,72.0 ,32.1 ,74.8 ,57.1 ,62.3 ,75.0 ,66.0 ,63.7 ,93.6 ,68.7 ,35.8 ,117.3 ,24.8 ,11.1 
2031,,66,31.15,105.8,81.9 ,71.0 ,52.6 ,38.5 ,57.0 ,37.0 ,71.1 ,53.6 ,50.5 ,59.2 ,35.0 ,74.2 ,58.8 ,115.6 ,54.6 ,27.3 ,77.5 ,96.0 ,88.1 ,94.1 ,23.1 ,116.8 ,86.0 ,71.5 
2032,,78,40.75,116.45,64.6 ,85.9 ,66.1 ,82.4 ,65.0 ,42.9 ,68.3 ,62.8 ,105.0 ,67.8 ,176.0 ,85.7 ,40.2 ,98.2 ,82.9 ,64.7 ,119.0 ,41.3 ,66.9 ,59.0 ,38.1 ,92.6 ,91.4 ,113.9 
2033,,60,29.85,92.7,70.7 ,87.9 ,42.7 ,71.1 ,70.4 ,53.1 ,52.9 ,52.6 ,97.1 ,62.1 ,32.2 ,36.3 ,80.4 ,53.3 ,73.8 ,38.0 ,73.0 ,27.5 ,24.0 ,48.2 ,89.7 ,81.6 ,42.3 ,95.7 
