Year,Historical,Ensemble,10th percentile,90th percentile,MIROC-ESM-CHEM ,NorESM1-ME ,HadGEM2-ES ,FGOALS-g2 ,GFDL-ESM2M ,IPSL-CM5A-MR ,MRI-CGCM3 ,HadGEM2-AO ,CSIRO-Mk3-6-0 ,MPI-ESM-LR ,NorESM1-M ,BNU-ESM ,GFDL-ESM2G ,MIROC5 ,GFDL-CM3 ,MIROC-ESM ,bcc-csm1-1 ,CNRM-CM5 ,CCSM4 ,CanESM2 ,CESM1-CAM5 ,bcc-csm1-1-m ,IPSL-CM5A-LR ,MPI-ESM-MR 
1960,133.6,64,35.75,88.45,79.0 ,79.4 ,49.1 ,63.0 ,78.5 ,86.4 ,73.8 ,56.2 ,73.0 ,54.7 ,56.7 ,34.6 ,65.8 ,36.9 ,52.7 ,76.4 ,52.3 ,90.5 ,70.4 ,65.9 ,97.3 ,16.9 ,61.9 ,77.3 
1961,63.2,67,33.5,103,53.1 ,98.4 ,92.9 ,75.4 ,35.7 ,61.8 ,31.6 ,46.0 ,46.1 ,48.2 ,45.4 ,61.2 ,99.4 ,73.9 ,47.0 ,84.3 ,87.1 ,28.5 ,35.4 ,162.5 ,53.0 ,106.6 ,83.6 ,53.6 
1962,37.8,71,34.7,112.8,56.2 ,55.1 ,52.1 ,75.6 ,98.5 ,7.0 ,56.1 ,35.0 ,118.0 ,43.2 ,34.4 ,147.2 ,68.1 ,104.9 ,101.7 ,65.1 ,107.6 ,101.4 ,63.7 ,38.5 ,47.4 ,88.6 ,58.9 ,92.5 
1963,73.6,77,41.65,118.7,48.4 ,63.5 ,89.6 ,52.4 ,62.3 ,81.6 ,64.3 ,76.9 ,127.6 ,109.8 ,62.5 ,157.5 ,30.4 ,86.7 ,58.5 ,96.5 ,84.2 ,98.2 ,60.7 ,84.6 ,73.3 ,34.9 ,80.5 ,67.5 
1964,53.2,63,24.7,113.9,27.1 ,32.3 ,121.5 ,77.5 ,22.3 ,104.7 ,40.6 ,83.8 ,134.8 ,83.3 ,70.3 ,47.9 ,45.4 ,69.8 ,51.1 ,41.4 ,42.9 ,28.3 ,51.8 ,106.3 ,103.5 ,44.1 ,10.2 ,90.6 
1965,29.6,76,39.8,118.45,86.5 ,85.8 ,87.1 ,96.8 ,85.2 ,83.4 ,65.4 ,57.1 ,40.4 ,81.2 ,54.2 ,126.7 ,77.4 ,39.2 ,72.5 ,76.5 ,71.6 ,60.5 ,34.1 ,110.2 ,103.9 ,128.3 ,64.6 ,48.5 
1966,46.7,75,32.6,124.35,81.1 ,40.1 ,65.6 ,94.8 ,70.3 ,89.8 ,30.0 ,110.1 ,80.9 ,31.3 ,95.8 ,49.7 ,74.4 ,44.4 ,80.2 ,122.1 ,51.1 ,33.9 ,126.6 ,91.8 ,101.5 ,52.3 ,60.0 ,133.9 
1967,65.1,71,33.2,115.05,77.9 ,34.4 ,49.8 ,24.8 ,58.2 ,84.2 ,40.7 ,114.0 ,90.5 ,59.4 ,59.0 ,79.3 ,116.1 ,49.4 ,65.2 ,75.2 ,32.0 ,74.9 ,105.0 ,64.9 ,44.8 ,81.7 ,160.7 ,65.3 
1968,85.8,66,41.15,90.95,48.0 ,78.6 ,24.8 ,82.2 ,71.2 ,55.5 ,81.0 ,47.5 ,61.7 ,82.2 ,59.2 ,97.2 ,90.1 ,45.6 ,90.4 ,91.5 ,50.1 ,60.0 ,36.7 ,74.2 ,54.2 ,51.5 ,71.4 ,83.0 
1969,82.2,71,32.75,113.55,37.1 ,50.1 ,48.4 ,98.7 ,36.9 ,114.9 ,35.8 ,49.1 ,74.3 ,105.4 ,101.2 ,97.5 ,35.5 ,28.2 ,30.0 ,98.0 ,76.3 ,60.1 ,53.4 ,74.1 ,124.9 ,60.5 ,101.6 ,112.2 
1970,59,73,33.1,114.75,126.3 ,33.5 ,90.8 ,90.5 ,103.2 ,95.2 ,64.7 ,75.9 ,48.7 ,88.1 ,71.3 ,38.6 ,96.4 ,72.1 ,58.6 ,82.6 ,56.6 ,31.4 ,145.4 ,32.7 ,66.5 ,34.4 ,87.3 ,77.6 
1971,32.4,85,37.65,155.1,57.7 ,116.5 ,63.6 ,72.4 ,85.6 ,38.3 ,134.5 ,40.2 ,95.5 ,40.6 ,79.0 ,62.9 ,44.0 ,105.4 ,65.7 ,37.0 ,74.5 ,175.7 ,34.1 ,129.9 ,98.7 ,197.7 ,102.5 ,93.5 
1972,50.2,65,34.95,100.4,80.7 ,52.2 ,115.8 ,85.9 ,91.8 ,65.2 ,65.5 ,36.7 ,66.6 ,77.0 ,62.2 ,46.8 ,75.3 ,33.2 ,39.6 ,81.1 ,98.9 ,76.9 ,53.7 ,101.9 ,42.9 ,46.3 ,27.3 ,56.8 
1973,81.5,73,38.4,118.9,53.7 ,60.5 ,47.8 ,69.6 ,73.4 ,120.0 ,36.6 ,59.4 ,117.8 ,82.0 ,145.8 ,90.4 ,62.4 ,22.6 ,67.3 ,45.9 ,44.2 ,72.4 ,61.1 ,85.3 ,82.6 ,103.2 ,114.5 ,40.2 
1974,114.5,72,48.25,98.65,73.9 ,81.3 ,106.8 ,90.5 ,64.7 ,81.4 ,59.1 ,66.1 ,47.4 ,46.4 ,61.4 ,131.8 ,74.5 ,84.4 ,56.8 ,81.7 ,82.4 ,74.1 ,58.2 ,81.2 ,49.1 ,51.4 ,68.4 ,58.7 
1975,61.9,63,32.8,100.8,42.9 ,59.3 ,58.6 ,44.3 ,11.4 ,47.5 ,69.2 ,94.5 ,35.4 ,94.6 ,39.0 ,103.4 ,69.5 ,66.2 ,108.3 ,53.0 ,67.2 ,53.1 ,52.3 ,30.2 ,58.8 ,98.2 ,88.2 ,83.2 
1976,105.2,70,33.85,105.25,38.0 ,54.9 ,27.6 ,33.7 ,46.3 ,74.5 ,87.1 ,90.6 ,53.8 ,103.7 ,86.9 ,52.7 ,61.0 ,110.3 ,106.8 ,75.6 ,85.7 ,94.3 ,68.8 ,34.0 ,92.4 ,66.9 ,86.0 ,68.7 
1977,35.1,68,30.75,110.9,40.5 ,88.4 ,33.2 ,63.7 ,104.5 ,34.7 ,37.2 ,55.0 ,86.8 ,72.7 ,33.0 ,95.9 ,51.1 ,184.7 ,65.2 ,91.4 ,9.8 ,74.6 ,28.5 ,57.3 ,62.7 ,75.0 ,117.3 ,79.0 
1978,67.6,73,33.95,120.3,55.5 ,72.1 ,80.0 ,67.0 ,124.7 ,33.4 ,84.0 ,58.6 ,71.2 ,61.5 ,59.9 ,30.9 ,197.4 ,115.9 ,51.9 ,42.3 ,49.2 ,57.5 ,89.7 ,108.7 ,34.5 ,66.4 ,80.8 ,68.5 
1979,72,66,35.25,99.15,62.5 ,129.4 ,76.3 ,84.9 ,79.8 ,45.3 ,66.8 ,95.2 ,42.6 ,54.9 ,101.2 ,24.0 ,84.3 ,42.4 ,57.1 ,62.9 ,50.7 ,64.8 ,52.5 ,60.2 ,30.8 ,90.0 ,39.7 ,97.1 
1980,41.7,74,36.45,113.35,124.9 ,92.4 ,71.2 ,97.2 ,73.9 ,97.4 ,48.2 ,110.4 ,87.7 ,116.3 ,67.0 ,32.4 ,40.5 ,69.3 ,62.4 ,49.4 ,95.5 ,102.9 ,48.5 ,28.7 ,79.4 ,89.3 ,47.3 ,45.6 
1981,69.7,74,43.3,128.2,50.3 ,86.4 ,68.8 ,45.3 ,65.7 ,127.7 ,55.0 ,61.2 ,91.6 ,41.3 ,35.3 ,55.0 ,158.6 ,90.8 ,94.1 ,51.1 ,76.9 ,71.0 ,57.0 ,62.9 ,91.2 ,128.7 ,65.6 ,55.0 
1982,63.9,73,32.75,107.15,67.7 ,65.6 ,106.1 ,31.1 ,25.4 ,92.8 ,53.6 ,101.0 ,34.4 ,34.7 ,67.1 ,77.5 ,90.7 ,57.0 ,107.3 ,61.4 ,91.2 ,82.0 ,38.9 ,89.2 ,74.6 ,73.4 ,107.0 ,137.6 
1983,97.7,74,34,125.2,61.2 ,43.1 ,36.1 ,42.6 ,106.3 ,105.6 ,132.1 ,69.8 ,118.3 ,100.0 ,70.8 ,137.2 ,14.7 ,44.4 ,85.2 ,88.4 ,52.0 ,61.7 ,50.4 ,98.9 ,89.3 ,39.1 ,31.9 ,99.2 
1984,97.1,69,38.6,98.2,75.6 ,88.0 ,35.8 ,92.0 ,95.4 ,71.5 ,93.5 ,99.9 ,96.5 ,75.0 ,41.4 ,74.7 ,51.5 ,92.3 ,44.7 ,52.0 ,52.2 ,48.8 ,100.3 ,30.8 ,56.8 ,49.9 ,91.2 ,66.9 
1985,68.4,67,32.1,118.95,39.6 ,77.8 ,43.7 ,79.7 ,69.2 ,37.1 ,79.5 ,66.5 ,48.5 ,108.7 ,108.8 ,48.2 ,51.0 ,96.4 ,92.8 ,44.6 ,129.1 ,31.4 ,132.0 ,44.5 ,92.0 ,24.5 ,41.4 ,32.8 
1986,71.5,68,35.45,111,51.5 ,70.0 ,65.9 ,45.9 ,66.6 ,73.3 ,83.8 ,81.7 ,46.1 ,83.7 ,56.5 ,115.6 ,65.0 ,38.3 ,106.4 ,43.6 ,100.7 ,127.7 ,36.2 ,61.6 ,66.1 ,77.9 ,34.7 ,33.0 
1987,35.8,86,43.25,129.85,72.1 ,89.0 ,90.5 ,152.1 ,72.4 ,71.8 ,130.2 ,42.6 ,88.9 ,66.3 ,56.2 ,92.6 ,120.9 ,81.2 ,129.5 ,59.3 ,79.6 ,113.1 ,102.7 ,59.4 ,116.3 ,43.9 ,37.3 ,111.9 
1988,41.1,82,47.5,135,51.1 ,68.2 ,83.5 ,71.4 ,100.5 ,93.5 ,59.5 ,90.6 ,132.0 ,191.4 ,43.9 ,109.2 ,104.5 ,51.8 ,54.0 ,68.3 ,52.1 ,34.0 ,105.2 ,58.0 ,66.4 ,138.0 ,92.5 ,67.7 
1989,98.5,71,32,118.15,125.3 ,67.4 ,57.8 ,90.0 ,127.3 ,32.3 ,111.0 ,46.3 ,73.5 ,56.8 ,59.5 ,15.3 ,62.7 ,91.7 ,89.2 ,107.4 ,61.7 ,94.7 ,54.7 ,47.0 ,51.5 ,31.7 ,98.6 ,54.1 
1990,103.6,82,41.65,123.95,100.0 ,94.9 ,111.9 ,67.7 ,116.6 ,82.1 ,61.7 ,58.6 ,131.3 ,97.2 ,75.8 ,58.1 ,94.0 ,35.1 ,91.2 ,43.7 ,39.6 ,107.2 ,55.5 ,62.3 ,73.6 ,84.1 ,150.9 ,77.0 
1991,60.6,70,37.65,117.7,61.6 ,50.6 ,71.1 ,121.6 ,68.3 ,129.6 ,34.9 ,75.3 ,36.6 ,38.7 ,76.0 ,47.1 ,81.2 ,67.7 ,75.3 ,101.8 ,113.8 ,92.3 ,48.7 ,54.8 ,53.3 ,52.8 ,54.8 ,93.8 
1992,62.3,70,40.5,105.9,140.9 ,45.0 ,69.3 ,83.0 ,68.5 ,36.0 ,23.8 ,76.7 ,52.5 ,83.8 ,49.3 ,65.3 ,70.1 ,108.4 ,74.0 ,64.0 ,77.2 ,74.3 ,103.4 ,80.5 ,63.6 ,57.7 ,53.5 ,77.0 
1993,47.6,67,22.75,118.65,51.6 ,91.7 ,105.0 ,40.7 ,28.6 ,18.6 ,120.2 ,107.1 ,32.5 ,57.3 ,69.0 ,75.6 ,34.4 ,125.9 ,117.1 ,58.9 ,102.2 ,114.6 ,49.6 ,53.6 ,59.7 ,26.9 ,13.1 ,64.2 
1994,88.2,81,42,152.05,66.4 ,69.8 ,173.1 ,82.4 ,53.5 ,133.2 ,73.4 ,75.0 ,100.8 ,56.8 ,66.3 ,37.0 ,83.1 ,62.4 ,47.5 ,50.7 ,36.6 ,91.7 ,47.0 ,159.5 ,97.6 ,81.3 ,144.6 ,75.8 
1995,71,67,35,99.3,45.8 ,54.6 ,76.4 ,66.4 ,58.9 ,31.3 ,61.5 ,29.5 ,43.7 ,45.7 ,47.9 ,74.2 ,38.7 ,90.8 ,87.6 ,72.0 ,142.6 ,45.7 ,83.6 ,56.1 ,89.9 ,75.6 ,107.8 ,89.7 
1996,95.8,61,29.2,115,76.0 ,58.8 ,31.9 ,85.6 ,129.0 ,50.6 ,28.4 ,37.1 ,53.0 ,61.9 ,45.8 ,30.0 ,23.2 ,101.0 ,54.6 ,95.0 ,92.0 ,49.7 ,75.7 ,44.6 ,32.9 ,136.0 ,45.9 ,46.2 
1997,68.2,90,43.3,135.75,84.2 ,99.5 ,97.9 ,138.9 ,68.4 ,106.9 ,101.6 ,49.4 ,75.6 ,41.2 ,127.3 ,87.2 ,77.7 ,170.1 ,59.0 ,45.4 ,37.7 ,76.9 ,101.0 ,132.6 ,74.4 ,122.1 ,84.1 ,103.3 
1998,54.4,72,35.9,124.45,88.3 ,56.8 ,47.3 ,71.4 ,108.8 ,55.7 ,106.4 ,29.1 ,39.0 ,35.2 ,41.0 ,95.4 ,40.9 ,140.1 ,81.9 ,67.7 ,104.1 ,55.3 ,63.1 ,169.3 ,66.9 ,66.5 ,66.0 ,36.6 
1999,57.5,83,37.85,143.6,118.4 ,98.2 ,110.2 ,52.3 ,78.4 ,118.4 ,94.6 ,51.0 ,67.4 ,51.8 ,43.7 ,46.1 ,155.8 ,25.9 ,40.5 ,87.4 ,65.9 ,99.9 ,69.2 ,35.2 ,127.6 ,131.4 ,183.4 ,46.9 
2000,113.3,80,32.8,135.05,26.8 ,138.9 ,105.8 ,199.9 ,98.4 ,108.2 ,57.7 ,131.2 ,52.9 ,49.4 ,76.1 ,89.9 ,80.6 ,71.5 ,35.4 ,91.6 ,41.0 ,30.2 ,36.2 ,79.6 ,59.2 ,45.2 ,115.0 ,104.8 
2001,98.8,76,35.1,115.15,99.0 ,44.3 ,89.6 ,87.8 ,38.3 ,49.9 ,114.1 ,67.6 ,31.9 ,132.0 ,72.0 ,89.6 ,57.5 ,69.9 ,42.8 ,46.7 ,83.0 ,27.9 ,96.1 ,69.1 ,98.8 ,116.2 ,112.3 ,86.7 
2002,85.4,74,37.7,127.25,84.3 ,66.4 ,61.8 ,43.3 ,88.4 ,95.8 ,86.8 ,77.2 ,60.7 ,50.5 ,68.5 ,73.9 ,69.4 ,25.5 ,71.2 ,32.1 ,60.4 ,135.1 ,121.4 ,79.6 ,73.2 ,133.1 ,60.7 ,64.9 
2003,116.5,65,35.4,92,93.1 ,36.3 ,43.6 ,62.8 ,124.7 ,57.9 ,65.1 ,47.3 ,75.1 ,30.4 ,34.5 ,42.3 ,69.2 ,43.8 ,59.9 ,90.9 ,75.7 ,74.5 ,63.5 ,87.6 ,83.3 ,78.1 ,86.7 ,49.3 
2004,103,71,33.05,106.05,77.3 ,61.3 ,97.5 ,88.5 ,53.0 ,73.6 ,113.3 ,65.8 ,87.3 ,83.8 ,91.5 ,61.4 ,64.0 ,95.8 ,29.0 ,98.8 ,76.4 ,71.5 ,45.9 ,47.4 ,113.7 ,49.7 ,31.8 ,34.3 
2005,21.7,82,30.15,127.3,64.3 ,27.0 ,65.2 ,33.3 ,123.7 ,70.6 ,126.6 ,50.7 ,93.4 ,128.0 ,92.2 ,66.1 ,54.2 ,22.7 ,110.7 ,59.4 ,82.8 ,68.4 ,111.6 ,67.2 ,113.6 ,112.7 ,88.3 ,155.6 
2006,73.6,80,40.95,114.95,114.7 ,64.7 ,110.8 ,72.3 ,70.3 ,80.4 ,106.1 ,42.3 ,32.2 ,88.7 ,55.1 ,82.2 ,54.0 ,183.4 ,39.6 ,77.9 ,99.8 ,56.9 ,115.2 ,97.0 ,67.1 ,81.0 ,82.9 ,51.1 
2007,50.2,76,38.95,138.65,74.6 ,48.9 ,36.2 ,48.4 ,140.0 ,74.5 ,123.6 ,73.0 ,46.3 ,103.0 ,82.0 ,41.7 ,47.6 ,100.7 ,56.8 ,67.4 ,149.6 ,85.5 ,74.2 ,17.0 ,51.7 ,56.4 ,137.3 ,99.1 
2008,56.9,81,41.55,152.4,63.1 ,40.3 ,95.7 ,71.1 ,58.0 ,43.4 ,128.2 ,20.7 ,209.8 ,76.2 ,42.8 ,118.7 ,88.2 ,61.2 ,105.0 ,51.5 ,176.6 ,88.5 ,62.4 ,57.8 ,71.0 ,44.6 ,95.6 ,94.8 
2009,72.3,73,21.7,146.1,92.8 ,91.2 ,14.5 ,167.3 ,49.5 ,152.2 ,101.9 ,42.6 ,71.6 ,68.0 ,81.4 ,79.6 ,94.6 ,93.6 ,32.8 ,59.0 ,58.2 ,69.6 ,14.0 ,140.0 ,28.9 ,53.7 ,72.4 ,37.0 
2010,62.3,76,31.05,122.9,60.8 ,20.1 ,39.2 ,91.5 ,83.2 ,73.1 ,97.8 ,53.8 ,93.3 ,99.3 ,63.4 ,124.7 ,69.1 ,87.8 ,121.1 ,102.8 ,96.0 ,26.5 ,35.6 ,126.8 ,45.0 ,66.5 ,79.1 ,78.8 
2011,113,64,27.45,107.05,16.5 ,53.5 ,63.1 ,22.6 ,100.2 ,47.1 ,74.9 ,135.1 ,38.8 ,53.6 ,89.4 ,67.4 ,66.7 ,44.4 ,32.3 ,107.9 ,69.9 ,73.5 ,63.1 ,41.2 ,84.7 ,106.2 ,40.8 ,56.1 
2012,35.6,75,26.15,111.95,19.3 ,95.6 ,100.3 ,110.4 ,47.2 ,69.1 ,100.6 ,86.4 ,69.0 ,33.0 ,98.4 ,69.7 ,53.6 ,158.7 ,51.2 ,58.5 ,49.7 ,64.5 ,113.5 ,53.4 ,85.8 ,107.5 ,13.3 ,94.3 
2013,71.5,73,34.95,115.15,87.7 ,74.3 ,116.9 ,137.7 ,47.8 ,105.2 ,60.2 ,39.3 ,95.9 ,42.9 ,59.4 ,88.3 ,49.6 ,45.2 ,53.7 ,107.7 ,77.8 ,113.4 ,31.9 ,67.9 ,72.5 ,31.1 ,38.0 ,111.5 
2014,,64,40.4,94.5,46.1 ,55.9 ,52.0 ,52.4 ,99.6 ,37.7 ,60.9 ,53.7 ,73.0 ,32.7 ,50.2 ,57.9 ,48.9 ,89.4 ,71.8 ,86.2 ,64.3 ,76.4 ,69.5 ,43.1 ,75.7 ,70.7 ,100.3 ,88.9 
2015,,74,42.65,107.05,43.4 ,65.4 ,71.8 ,41.9 ,100.9 ,80.1 ,88.4 ,56.9 ,49.0 ,81.1 ,129.5 ,68.6 ,103.3 ,70.4 ,98.6 ,61.8 ,47.7 ,48.1 ,30.2 ,94.0 ,75.1 ,110.1 ,73.1 ,104.0 
2016,,80,44.25,135.15,113.2 ,66.7 ,85.8 ,43.5 ,56.3 ,28.3 ,74.2 ,135.9 ,83.8 ,92.0 ,67.0 ,48.5 ,47.8 ,74.7 ,66.7 ,98.2 ,134.4 ,81.9 ,45.0 ,173.3 ,118.8 ,62.1 ,63.0 ,70.8 
2017,,74,39.85,114.95,49.4 ,59.1 ,99.7 ,97.0 ,146.7 ,47.4 ,100.6 ,96.5 ,58.7 ,92.5 ,110.7 ,50.9 ,82.6 ,27.8 ,56.9 ,73.6 ,42.2 ,83.7 ,47.6 ,119.2 ,80.9 ,58.8 ,37.5 ,74.3 
2018,,72,32.7,127.2,78.3 ,42.3 ,163.9 ,133.1 ,81.6 ,31.0 ,33.6 ,43.9 ,118.2 ,77.4 ,48.4 ,58.3 ,55.4 ,85.2 ,71.6 ,40.2 ,121.3 ,79.7 ,107.5 ,52.9 ,31.8 ,71.5 ,65.3 ,55.5 
2019,,78,38,132.45,31.0 ,92.4 ,167.8 ,54.6 ,83.0 ,71.5 ,44.5 ,31.5 ,47.9 ,115.5 ,93.0 ,68.4 ,77.1 ,106.9 ,70.6 ,70.3 ,149.4 ,71.4 ,54.0 ,72.5 ,84.3 ,85.4 ,61.7 ,71.9 
2020,,80,36.25,133.65,110.6 ,77.3 ,63.5 ,33.7 ,76.1 ,48.4 ,78.2 ,38.8 ,63.6 ,57.9 ,148.8 ,56.1 ,76.6 ,93.5 ,29.7 ,116.6 ,72.1 ,81.0 ,111.9 ,58.1 ,118.5 ,53.2 ,108.9 ,166.0 
2021,,85,46.55,171.3,88.8 ,73.0 ,96.3 ,177.3 ,71.5 ,15.9 ,45.9 ,50.1 ,197.4 ,51.1 ,61.0 ,69.1 ,93.7 ,66.8 ,78.4 ,47.2 ,65.8 ,60.3 ,77.5 ,165.3 ,55.5 ,138.9 ,81.2 ,119.4 
2022,,72,32.55,111,93.6 ,35.0 ,87.7 ,79.8 ,35.3 ,44.4 ,68.9 ,43.5 ,70.8 ,92.4 ,109.9 ,54.1 ,30.1 ,106.6 ,112.1 ,114.2 ,89.0 ,59.1 ,21.8 ,51.8 ,49.3 ,96.9 ,83.7 ,102.9 
2023,,63,29.3,109.55,37.9 ,43.5 ,64.5 ,80.8 ,87.8 ,64.8 ,43.3 ,78.6 ,46.1 ,66.2 ,42.5 ,103.8 ,37.1 ,23.8 ,73.6 ,60.2 ,66.6 ,52.3 ,86.6 ,34.8 ,48.3 ,15.2 ,115.3 ,149.4 
2024,,80,27.75,129.75,118.6 ,27.1 ,134.5 ,125.0 ,34.9 ,20.3 ,86.0 ,79.9 ,40.1 ,108.8 ,115.0 ,76.3 ,139.0 ,28.4 ,93.6 ,88.9 ,98.4 ,49.7 ,69.2 ,85.5 ,100.3 ,32.2 ,109.5 ,68.1 
2025,,82,28.2,126.95,90.1 ,92.8 ,114.7 ,85.9 ,139.2 ,113.7 ,92.6 ,27.8 ,87.5 ,28.6 ,56.8 ,83.8 ,111.2 ,80.4 ,83.2 ,103.7 ,89.9 ,63.6 ,70.5 ,63.6 ,97.9 ,5.6 ,38.4 ,165.1 
2026,,75,33.8,123.55,35.9 ,131.7 ,42.9 ,50.5 ,103.2 ,65.4 ,94.0 ,124.8 ,47.5 ,31.8 ,119.3 ,122.3 ,109.2 ,73.1 ,35.8 ,51.8 ,120.7 ,63.8 ,29.8 ,52.5 ,74.0 ,36.3 ,96.5 ,105.5 
2027,,81,36.95,143.6,162.7 ,63.6 ,40.0 ,22.2 ,105.7 ,154.1 ,67.5 ,133.1 ,106.2 ,60.4 ,39.2 ,96.2 ,107.4 ,125.6 ,61.7 ,90.0 ,34.7 ,48.9 ,71.8 ,64.6 ,85.9 ,73.6 ,45.5 ,95.4 
2028,,79,37.2,126.75,70.8 ,78.6 ,90.8 ,101.6 ,79.9 ,63.9 ,101.8 ,115.3 ,138.2 ,81.3 ,104.7 ,24.5 ,110.4 ,70.0 ,51.1 ,37.3 ,37.1 ,172.0 ,52.0 ,40.1 ,46.6 ,78.0 ,85.7 ,86.6 
2029,,84,39.05,132.7,65.6 ,42.5 ,61.7 ,64.8 ,86.9 ,95.5 ,89.4 ,104.4 ,76.6 ,125.8 ,121.4 ,83.5 ,90.5 ,171.3 ,35.6 ,76.7 ,86.5 ,27.3 ,51.5 ,89.4 ,139.6 ,96.7 ,49.7 ,84.4 
2030,,78,32,144.8,29.4 ,23.0 ,83.5 ,65.8 ,147.9 ,48.6 ,59.8 ,49.6 ,146.8 ,57.1 ,35.2 ,141.5 ,99.1 ,41.3 ,142.8 ,36.8 ,63.0 ,92.7 ,34.6 ,94.7 ,79.9 ,106.2 ,88.1 ,108.2 
2031,,82,34.6,142.3,89.7 ,88.8 ,65.8 ,33.1 ,115.4 ,48.3 ,33.6 ,59.9 ,61.1 ,60.4 ,79.9 ,172.6 ,78.1 ,35.6 ,106.4 ,93.4 ,92.5 ,43.0 ,118.5 ,138.2 ,44.4 ,60.5 ,146.4 ,108.9 
2032,,76,45.75,108,69.0 ,101.8 ,89.3 ,83.3 ,87.7 ,53.7 ,101.1 ,72.9 ,75.8 ,91.8 ,88.8 ,86.4 ,114.8 ,114.2 ,55.5 ,44.4 ,47.1 ,74.7 ,67.4 ,41.9 ,68.4 ,55.8 ,50.8 ,90.4 
2033,,80,49.25,108.75,53.0 ,79.0 ,73.9 ,48.5 ,82.2 ,153.9 ,108.9 ,86.4 ,74.6 ,78.8 ,108.6 ,75.7 ,63.4 ,50.0 ,99.8 ,96.2 ,67.3 ,64.1 ,91.5 ,80.7 ,99.8 ,42.1 ,86.0 ,61.7 
