Year,Historical,Ensemble,10th percentile,90th percentile,MIROC-ESM-CHEM ,NorESM1-ME ,HadGEM2-ES ,FGOALS-g2 ,GFDL-ESM2M ,IPSL-CM5A-MR ,MRI-CGCM3 ,HadGEM2-AO ,CSIRO-Mk3-6-0 ,MPI-ESM-LR ,NorESM1-M ,BNU-ESM ,GFDL-ESM2G ,MIROC5 ,GFDL-CM3 ,MIROC-ESM ,bcc-csm1-1 ,CNRM-CM5 ,CCSM4 ,CanESM2 ,CESM1-CAM5 ,bcc-csm1-1-m ,IPSL-CM5A-LR ,MPI-ESM-MR 
1960,25.4,79,29.45,134.4,65.1 ,104.4 ,77.3 ,47.4 ,72.9 ,87.2 ,74.0 ,62.3 ,29.2 ,29.7 ,164.7 ,133.7 ,27.3 ,94.1 ,80.3 ,72.3 ,109.6 ,111.6 ,135.1 ,54.9 ,50.3 ,79.4 ,111.6 ,44.1 
1961,55.5,72,40.75,117.7,62.3 ,93.0 ,79.0 ,44.8 ,67.7 ,89.1 ,84.0 ,130.0 ,74.5 ,46.1 ,35.3 ,50.3 ,81.5 ,52.0 ,54.5 ,77.1 ,135.1 ,60.4 ,56.9 ,104.1 ,68.3 ,36.7 ,50.2 ,105.4 
1962,62.2,73,36.35,111.55,103.9 ,72.4 ,111.9 ,73.3 ,68.0 ,54.0 ,80.8 ,34.3 ,38.4 ,135.9 ,51.0 ,64.2 ,40.6 ,64.7 ,73.8 ,96.5 ,69.8 ,56.0 ,79.8 ,59.5 ,105.2 ,30.3 ,76.7 ,111.2 
1963,51.1,63,29.6,101.1,84.8 ,38.5 ,60.1 ,53.2 ,70.6 ,26.5 ,97.6 ,32.7 ,49.6 ,35.3 ,104.6 ,93.9 ,125.7 ,69.3 ,53.3 ,61.1 ,35.7 ,58.6 ,92.3 ,65.4 ,49.3 ,73.9 ,69.4 ,17.5 
1964,67.5,59,38.6,88.6,77.0 ,33.5 ,61.0 ,64.2 ,46.3 ,73.1 ,66.9 ,52.5 ,48.0 ,111.9 ,45.6 ,44.0 ,46.9 ,42.3 ,87.7 ,89.5 ,36.4 ,70.7 ,63.6 ,70.2 ,43.5 ,40.8 ,53.0 ,61.1 
1965,60.7,63,48.05,86.25,85.4 ,86.3 ,55.4 ,49.0 ,25.7 ,86.2 ,48.0 ,78.8 ,56.6 ,65.2 ,52.2 ,48.1 ,63.5 ,65.8 ,61.8 ,61.5 ,62.6 ,51.5 ,52.2 ,71.2 ,79.0 ,96.9 ,60.8 ,58.5 
1966,87.8,68,27.1,101.8,26.0 ,88.6 ,67.1 ,56.2 ,18.0 ,94.3 ,95.1 ,42.5 ,66.4 ,40.2 ,77.5 ,90.9 ,28.2 ,96.6 ,141.4 ,90.8 ,52.7 ,97.7 ,56.1 ,53.4 ,28.6 ,51.6 ,105.9 ,72.2 
1967,72.3,69,31.85,109.4,89.2 ,69.7 ,65.4 ,34.0 ,54.5 ,34.9 ,92.4 ,60.8 ,114.7 ,92.2 ,90.2 ,15.0 ,83.5 ,69.1 ,46.8 ,112.2 ,43.0 ,53.7 ,97.2 ,41.9 ,59.4 ,106.6 ,102.0 ,29.7 
1968,73.1,74,45.25,103.5,42.7 ,66.4 ,77.4 ,71.0 ,92.0 ,79.8 ,65.9 ,105.6 ,195.5 ,53.5 ,50.8 ,49.7 ,83.1 ,55.0 ,47.8 ,39.3 ,78.9 ,58.1 ,101.4 ,86.8 ,78.0 ,80.7 ,74.6 ,57.2 
1969,65.4,67,34.45,105.5,42.0 ,56.0 ,44.0 ,19.4 ,81.4 ,67.2 ,130.6 ,70.6 ,107.6 ,88.8 ,77.1 ,38.1 ,40.3 ,75.6 ,47.0 ,97.5 ,34.2 ,51.7 ,69.4 ,34.7 ,65.3 ,103.4 ,94.6 ,71.2 
1970,88.8,68,41.5,104.7,49.7 ,74.9 ,43.0 ,78.1 ,43.9 ,41.1 ,39.1 ,71.5 ,69.9 ,63.9 ,51.1 ,117.9 ,55.3 ,84.4 ,41.9 ,69.4 ,98.2 ,51.2 ,95.9 ,67.4 ,60.2 ,89.8 ,68.2 ,111.2 
1971,97.6,60,35.45,93,39.1 ,55.8 ,52.2 ,54.0 ,47.7 ,56.6 ,33.7 ,77.0 ,45.6 ,93.0 ,77.0 ,70.6 ,93.0 ,38.7 ,39.3 ,50.2 ,92.6 ,62.9 ,85.1 ,37.2 ,24.3 ,55.9 ,98.0 ,76.1 
1972,104.6,91,52.6,136.55,77.0 ,84.5 ,101.2 ,125.6 ,153.8 ,147.5 ,76.5 ,114.3 ,57.0 ,99.1 ,113.0 ,88.4 ,104.2 ,81.1 ,40.0 ,96.1 ,60.4 ,72.9 ,77.9 ,109.8 ,110.4 ,85.8 ,48.2 ,67.5 
1973,88.5,76,43.95,107,86.9 ,102.2 ,59.4 ,110.1 ,32.2 ,82.8 ,81.9 ,64.8 ,74.1 ,99.4 ,127.1 ,85.8 ,73.4 ,50.4 ,65.8 ,66.0 ,103.9 ,42.3 ,57.9 ,91.8 ,90.4 ,54.6 ,75.5 ,45.6 
1974,52.6,74,40.1,119.15,73.1 ,69.7 ,40.5 ,77.9 ,59.9 ,66.4 ,43.1 ,111.3 ,78.1 ,36.2 ,53.7 ,77.1 ,100.0 ,60.5 ,79.0 ,127.0 ,39.7 ,89.5 ,88.1 ,46.1 ,75.1 ,140.0 ,83.3 ,83.5 
1975,90.1,70,31.05,100.85,83.2 ,62.2 ,33.6 ,52.2 ,90.9 ,70.7 ,97.2 ,28.0 ,78.7 ,92.6 ,79.6 ,84.4 ,100.5 ,98.0 ,28.5 ,64.9 ,101.2 ,72.0 ,118.5 ,35.2 ,39.9 ,48.5 ,69.4 ,68.1 
1976,45.4,63,38.65,89.95,72.6 ,44.8 ,53.2 ,48.6 ,66.9 ,58.9 ,45.2 ,62.8 ,89.4 ,38.1 ,61.5 ,89.3 ,64.7 ,61.7 ,100.5 ,62.1 ,38.4 ,56.3 ,60.7 ,81.9 ,90.5 ,38.9 ,56.1 ,80.7 
1977,108.6,63,37.85,88,57.9 ,49.2 ,70.1 ,66.2 ,47.7 ,67.8 ,88.0 ,62.6 ,88.0 ,45.0 ,17.6 ,65.3 ,81.0 ,78.4 ,70.1 ,46.0 ,82.7 ,103.4 ,58.3 ,76.1 ,35.8 ,39.9 ,87.3 ,46.8 
1978,65.7,66,44.2,109.45,62.2 ,50.0 ,46.2 ,60.1 ,98.5 ,56.2 ,115.8 ,53.3 ,59.4 ,44.0 ,84.2 ,59.1 ,44.4 ,68.1 ,65.4 ,68.1 ,127.9 ,103.1 ,73.8 ,50.0 ,58.9 ,45.2 ,41.5 ,54.2 
1979,91.5,67,28.4,111.2,42.1 ,112.4 ,73.3 ,109.8 ,103.2 ,52.0 ,56.4 ,99.7 ,48.8 ,144.8 ,60.5 ,30.0 ,34.7 ,110.0 ,61.4 ,56.9 ,62.9 ,26.8 ,11.7 ,41.7 ,68.3 ,70.1 ,62.3 ,79.3 
1980,58.9,66,33.75,122.2,49.3 ,94.7 ,140.9 ,61.9 ,59.2 ,52.7 ,57.6 ,51.0 ,51.3 ,76.4 ,47.2 ,40.7 ,67.1 ,26.8 ,100.1 ,57.5 ,70.0 ,42.2 ,117.9 ,26.1 ,64.5 ,126.5 ,49.2 ,56.6 
1981,44.8,73,29.9,114.15,73.2 ,75.3 ,59.7 ,56.3 ,106.8 ,102.0 ,55.2 ,95.4 ,45.1 ,80.3 ,17.1 ,96.8 ,54.7 ,39.7 ,129.0 ,28.7 ,121.5 ,96.5 ,59.6 ,61.4 ,90.5 ,31.1 ,84.8 ,101.8 
1982,91.6,59,33.7,88.95,32.5 ,92.0 ,48.8 ,85.9 ,66.0 ,40.6 ,59.4 ,62.8 ,53.2 ,30.8 ,48.1 ,59.7 ,39.5 ,55.0 ,128.9 ,45.6 ,34.9 ,72.2 ,38.0 ,61.8 ,49.4 ,81.9 ,67.1 ,74.2 
1983,99.8,75,39.1,119.85,54.3 ,59.5 ,39.7 ,96.0 ,113.2 ,51.1 ,75.8 ,38.5 ,98.6 ,78.0 ,71.9 ,162.6 ,63.3 ,73.9 ,61.6 ,126.5 ,57.2 ,48.2 ,36.7 ,64.9 ,61.9 ,85.4 ,109.4 ,92.9 
1984,76.1,63,26.25,102,84.8 ,58.4 ,103.5 ,78.5 ,51.7 ,30.5 ,76.8 ,28.8 ,90.9 ,23.7 ,50.6 ,61.6 ,41.9 ,51.3 ,30.3 ,100.5 ,19.1 ,115.3 ,61.8 ,94.3 ,30.5 ,99.3 ,61.0 ,69.6 
1985,48.4,63,42.35,92.55,87.4 ,28.5 ,55.0 ,42.8 ,64.2 ,79.6 ,52.0 ,54.5 ,95.9 ,78.7 ,78.8 ,42.1 ,49.9 ,89.2 ,81.4 ,48.8 ,49.5 ,50.3 ,55.3 ,100.8 ,42.6 ,59.0 ,63.7 ,80.6 
1986,85.9,73,33.6,107.65,92.8 ,82.5 ,95.2 ,60.2 ,81.8 ,104.1 ,54.6 ,83.7 ,22.1 ,63.9 ,73.7 ,111.2 ,99.6 ,37.6 ,83.3 ,39.2 ,83.6 ,59.8 ,84.7 ,43.7 ,96.7 ,29.6 ,43.0 ,127.8 
1987,63.9,81,40.9,116.95,66.8 ,70.1 ,32.7 ,92.2 ,131.9 ,102.0 ,55.3 ,94.5 ,91.2 ,91.8 ,42.8 ,94.7 ,86.1 ,74.2 ,67.6 ,100.1 ,81.4 ,140.4 ,39.0 ,95.3 ,67.7 ,63.4 ,101.4 ,61.5 
1988,49.9,71,36.85,121.65,83.7 ,60.3 ,54.3 ,80.1 ,71.3 ,41.4 ,77.9 ,106.2 ,79.1 ,46.0 ,123.1 ,130.5 ,104.7 ,94.9 ,51.1 ,36.5 ,39.2 ,46.1 ,29.0 ,71.8 ,75.9 ,37.2 ,43.2 ,120.2 
1989,46.7,70,34.95,135.9,18.0 ,140.4 ,96.9 ,112.1 ,72.4 ,49.2 ,29.1 ,65.8 ,60.0 ,70.9 ,70.9 ,70.5 ,75.5 ,142.8 ,101.8 ,50.9 ,40.8 ,49.0 ,51.4 ,55.7 ,131.4 ,44.3 ,47.2 ,41.4 
1990,134.7,77,32.95,141.35,83.7 ,121.8 ,70.3 ,61.0 ,91.9 ,160.9 ,30.2 ,47.6 ,89.5 ,161.2 ,89.1 ,83.8 ,72.5 ,87.5 ,26.1 ,79.3 ,61.6 ,75.9 ,82.1 ,69.9 ,55.3 ,80.3 ,35.7 ,40.9 
1991,61.2,69,42.85,120.8,51.3 ,83.0 ,73.5 ,40.5 ,35.8 ,65.4 ,115.7 ,45.4 ,68.1 ,51.5 ,68.7 ,49.5 ,56.4 ,75.7 ,63.5 ,128.5 ,78.3 ,45.2 ,46.5 ,79.0 ,78.9 ,58.6 ,73.9 ,125.9 
1992,76.6,72,30.75,113.55,70.8 ,51.7 ,94.5 ,83.3 ,98.8 ,143.5 ,74.2 ,25.3 ,65.8 ,36.2 ,59.7 ,91.0 ,61.5 ,104.3 ,66.3 ,64.1 ,122.8 ,21.6 ,90.1 ,54.6 ,71.7 ,81.2 ,74.1 ,43.1 
1993,41.2,67,29.2,100.2,82.0 ,38.6 ,43.1 ,79.0 ,23.4 ,62.2 ,107.2 ,32.7 ,81.2 ,93.2 ,25.7 ,49.1 ,88.9 ,73.4 ,54.9 ,51.0 ,109.0 ,68.1 ,71.3 ,73.3 ,78.2 ,91.6 ,93.0 ,50.6 
1994,58.7,67,31.75,117.85,138.6 ,40.0 ,96.6 ,98.2 ,54.0 ,66.9 ,61.9 ,31.9 ,52.2 ,73.3 ,54.2 ,68.6 ,134.1 ,28.9 ,56.9 ,101.6 ,60.8 ,53.1 ,99.2 ,96.1 ,46.9 ,39.3 ,40.2 ,31.6 
1995,35.7,71,41.9,114.4,73.8 ,42.4 ,62.3 ,66.7 ,23.8 ,113.2 ,63.3 ,51.8 ,63.0 ,48.0 ,64.0 ,79.3 ,58.9 ,104.4 ,122.0 ,41.4 ,64.4 ,56.7 ,109.6 ,62.4 ,97.2 ,52.1 ,115.6 ,88.6 
1996,95.8,70,33.35,115.7,58.2 ,23.3 ,63.8 ,97.2 ,95.4 ,77.6 ,46.6 ,74.9 ,39.6 ,76.9 ,112.0 ,77.1 ,47.0 ,45.1 ,119.4 ,27.1 ,79.5 ,93.8 ,68.2 ,51.2 ,66.9 ,55.1 ,139.3 ,66.1 
1997,39.6,68,44.55,105.85,87.5 ,96.2 ,62.2 ,43.5 ,100.4 ,57.2 ,37.0 ,111.3 ,70.2 ,70.3 ,67.5 ,62.2 ,71.7 ,61.5 ,53.6 ,87.3 ,121.5 ,60.7 ,45.6 ,57.8 ,54.1 ,55.4 ,58.5 ,50.8 
1998,46.9,71,25.9,108.7,36.5 ,81.2 ,22.7 ,115.8 ,114.0 ,41.4 ,43.6 ,73.7 ,90.6 ,95.8 ,73.6 ,85.0 ,91.6 ,92.1 ,22.8 ,73.0 ,29.0 ,103.4 ,82.9 ,63.5 ,80.9 ,74.5 ,49.0 ,66.4 
1999,46,83,49.35,150.95,79.9 ,104.7 ,53.2 ,97.9 ,51.2 ,44.0 ,157.6 ,55.7 ,69.3 ,114.6 ,89.5 ,149.6 ,48.4 ,71.6 ,67.0 ,84.0 ,53.9 ,62.9 ,76.1 ,50.3 ,92.3 ,67.4 ,152.3 ,111.2 
2000,89.4,70,39.4,106.95,64.4 ,29.2 ,78.7 ,49.5 ,41.1 ,76.5 ,74.8 ,49.1 ,37.7 ,62.4 ,65.2 ,64.1 ,111.9 ,84.1 ,95.9 ,63.2 ,97.2 ,44.4 ,73.0 ,111.1 ,47.6 ,85.4 ,71.9 ,102.8 
2001,60,76,31.8,128.95,96.7 ,92.6 ,114.8 ,58.7 ,84.9 ,142.2 ,33.2 ,77.0 ,41.6 ,32.6 ,94.1 ,41.2 ,145.1 ,23.8 ,87.8 ,108.6 ,31.0 ,69.7 ,115.7 ,87.8 ,53.0 ,56.4 ,67.6 ,81.8 
2002,35.8,81,44.7,126.15,66.0 ,102.8 ,148.2 ,58.6 ,133.0 ,102.1 ,62.4 ,85.6 ,46.4 ,83.2 ,105.8 ,69.8 ,100.0 ,63.0 ,119.3 ,76.7 ,98.8 ,89.5 ,45.0 ,44.4 ,45.5 ,83.6 ,83.7 ,37.2 
2003,67.2,80,46.15,115.6,109.9 ,64.3 ,98.6 ,86.8 ,62.8 ,82.4 ,80.5 ,57.6 ,121.3 ,40.3 ,67.7 ,98.2 ,82.1 ,78.1 ,71.8 ,52.0 ,73.4 ,177.0 ,77.9 ,70.8 ,34.1 ,78.4 ,103.5 ,64.5 
2004,86.4,64,19.45,105,76.2 ,23.3 ,40.0 ,87.0 ,47.0 ,19.9 ,94.0 ,117.3 ,80.2 ,62.1 ,41.8 ,55.4 ,88.0 ,9.6 ,89.1 ,60.0 ,104.2 ,71.5 ,64.9 ,72.1 ,105.8 ,67.7 ,52.6 ,19.0 
2005,58.7,68,29.35,106.45,112.8 ,69.9 ,68.2 ,41.5 ,86.6 ,95.8 ,100.1 ,58.0 ,60.3 ,128.0 ,78.6 ,71.0 ,78.8 ,94.6 ,35.3 ,40.6 ,21.1 ,44.4 ,61.1 ,85.4 ,23.4 ,37.2 ,59.2 ,83.5 
2006,49.7,70,34.55,104.85,46.3 ,36.9 ,83.3 ,51.3 ,111.5 ,34.3 ,82.0 ,90.6 ,63.4 ,30.2 ,80.5 ,50.6 ,40.7 ,56.9 ,93.6 ,74.8 ,70.9 ,90.7 ,58.5 ,34.8 ,170.4 ,86.8 ,44.9 ,98.2 
2007,97.2,63,36.8,95.55,59.5 ,67.4 ,72.3 ,62.9 ,40.8 ,54.3 ,63.6 ,91.1 ,79.2 ,51.0 ,45.9 ,57.1 ,74.4 ,105.3 ,69.1 ,62.2 ,56.4 ,52.0 ,37.8 ,35.8 ,35.7 ,79.6 ,76.5 ,100.0 
2008,110.4,64,35.25,101.3,83.3 ,113.5 ,98.7 ,71.8 ,53.7 ,54.8 ,62.7 ,70.9 ,44.1 ,71.1 ,103.9 ,56.7 ,88.6 ,44.1 ,52.3 ,78.5 ,64.3 ,33.2 ,68.3 ,46.9 ,51.4 ,79.9 ,37.3 ,27.7 
2009,79.9,77,35.15,121.85,81.2 ,105.2 ,61.2 ,81.1 ,53.1 ,68.8 ,66.8 ,107.9 ,84.2 ,84.2 ,45.4 ,120.2 ,73.3 ,73.2 ,109.0 ,60.4 ,40.6 ,29.7 ,65.5 ,156.4 ,67.2 ,123.5 ,68.9 ,21.7 
2010,32,74,42.55,105.2,108.1 ,23.4 ,67.7 ,73.7 ,38.6 ,74.2 ,74.7 ,66.5 ,52.6 ,53.5 ,75.3 ,83.7 ,66.0 ,76.9 ,70.9 ,96.6 ,153.3 ,55.3 ,49.0 ,46.5 ,96.7 ,102.3 ,84.9 ,86.9 
2011,69.4,78,38.2,130.2,139.7 ,111.6 ,106.3 ,68.7 ,52.7 ,29.2 ,71.8 ,99.7 ,46.4 ,44.8 ,93.3 ,73.7 ,79.5 ,75.8 ,97.4 ,91.5 ,54.6 ,49.9 ,120.7 ,31.6 ,68.7 ,144.7 ,92.2 ,48.9 
2012,71.5,76,43.65,116,94.3 ,83.6 ,60.2 ,56.0 ,59.9 ,74.1 ,40.1 ,107.1 ,80.3 ,92.3 ,56.2 ,69.4 ,62.7 ,40.8 ,53.6 ,70.0 ,84.0 ,137.9 ,121.0 ,56.3 ,111.0 ,86.2 ,46.5 ,85.3 
2013,74.3,77,48.45,100.1,50.0 ,92.6 ,91.8 ,52.0 ,83.4 ,99.0 ,46.9 ,26.4 ,82.2 ,71.3 ,91.1 ,87.2 ,66.4 ,69.0 ,60.7 ,124.2 ,97.1 ,72.3 ,101.2 ,83.3 ,91.8 ,87.6 ,56.5 ,71.2 
2014,,71,35.95,119.15,95.7 ,71.2 ,31.1 ,66.1 ,37.6 ,74.7 ,34.5 ,66.0 ,125.4 ,42.9 ,160.0 ,76.2 ,104.8 ,67.7 ,81.8 ,37.4 ,50.1 ,57.2 ,112.9 ,49.7 ,84.6 ,48.9 ,72.8 ,62.7 
2015,,68,37.2,120.3,51.3 ,71.6 ,59.9 ,67.5 ,99.8 ,26.5 ,56.7 ,47.1 ,53.1 ,55.7 ,134.3 ,68.0 ,36.7 ,77.9 ,74.5 ,96.3 ,106.3 ,72.7 ,37.7 ,45.8 ,74.8 ,148.6 ,46.9 ,40.4 
2016,,82,33.05,120.9,113.8 ,105.9 ,26.6 ,42.2 ,106.8 ,100.8 ,86.1 ,31.3 ,64.6 ,46.0 ,83.8 ,68.0 ,107.0 ,114.1 ,95.3 ,95.6 ,74.0 ,73.5 ,55.8 ,166.7 ,78.3 ,74.5 ,34.8 ,127.7 
2017,,72,25.6,104.5,67.6 ,93.8 ,65.9 ,57.0 ,78.7 ,47.1 ,79.9 ,83.8 ,17.2 ,34.0 ,130.7 ,100.4 ,81.1 ,82.4 ,54.0 ,102.8 ,90.8 ,11.7 ,82.2 ,83.9 ,69.9 ,53.0 ,63.2 ,106.2 
2018,,67,34.7,102.4,98.7 ,68.1 ,106.1 ,73.1 ,55.9 ,16.2 ,79.8 ,74.5 ,50.9 ,33.4 ,119.0 ,39.7 ,57.1 ,70.7 ,51.7 ,91.0 ,78.2 ,86.8 ,79.1 ,59.1 ,53.3 ,36.0 ,76.5 ,52.6 
2019,,75,44.2,125.9,49.3 ,61.4 ,89.0 ,61.2 ,61.8 ,73.6 ,46.9 ,54.2 ,88.6 ,130.0 ,81.3 ,56.7 ,88.0 ,32.1 ,121.8 ,67.9 ,66.2 ,75.6 ,106.4 ,41.5 ,94.3 ,141.2 ,49.5 ,78.6 
2020,,63,20.7,116.2,95.8 ,52.8 ,21.1 ,63.9 ,49.4 ,49.9 ,16.3 ,51.5 ,128.1 ,40.9 ,104.7 ,20.3 ,36.6 ,59.3 ,33.7 ,42.6 ,56.1 ,88.4 ,127.7 ,86.5 ,94.5 ,56.1 ,76.4 ,74.7 
2021,,65,32.1,119.3,32.9 ,85.9 ,53.2 ,93.6 ,164.2 ,26.6 ,52.8 ,35.2 ,68.1 ,57.4 ,110.1 ,33.2 ,58.3 ,99.6 ,57.2 ,46.5 ,31.3 ,52.5 ,91.9 ,51.8 ,128.5 ,63.6 ,40.4 ,47.5 
2022,,80,53.95,109,81.7 ,87.7 ,81.3 ,80.7 ,97.9 ,113.9 ,73.0 ,56.7 ,82.3 ,87.9 ,148.3 ,90.2 ,79.4 ,69.6 ,74.2 ,60.4 ,53.2 ,90.0 ,85.9 ,54.7 ,104.1 ,31.5 ,78.7 ,70.4 
2023,,63,35.3,99.45,47.8 ,52.9 ,118.1 ,54.5 ,57.5 ,70.7 ,31.9 ,81.7 ,39.4 ,60.4 ,60.2 ,58.0 ,76.2 ,69.0 ,64.6 ,49.6 ,69.2 ,27.8 ,87.0 ,98.3 ,38.7 ,68.9 ,100.6 ,44.4 
2024,,82,33.25,130.45,29.2 ,138.6 ,77.3 ,81.2 ,98.2 ,67.0 ,49.3 ,32.0 ,60.8 ,82.0 ,135.4 ,92.5 ,85.0 ,102.5 ,83.6 ,67.2 ,52.7 ,66.1 ,125.5 ,118.4 ,85.9 ,34.5 ,112.8 ,97.5 
2025,,73,35.3,132.1,104.8 ,64.5 ,133.7 ,72.3 ,130.5 ,34.8 ,46.3 ,70.2 ,82.6 ,49.2 ,46.9 ,122.5 ,82.3 ,51.8 ,60.7 ,35.8 ,19.6 ,128.3 ,54.2 ,36.2 ,76.4 ,149.0 ,37.9 ,72.2 
2026,,83,37.45,123.7,112.4 ,60.3 ,157.1 ,75.3 ,95.8 ,67.9 ,30.0 ,36.4 ,61.9 ,123.0 ,73.8 ,59.4 ,91.6 ,115.9 ,97.7 ,60.5 ,117.4 ,61.8 ,124.4 ,101.3 ,88.3 ,38.5 ,68.6 ,73.0 
2027,,74,42.8,137.35,89.4 ,63.6 ,54.6 ,48.5 ,55.2 ,81.3 ,51.7 ,51.5 ,94.9 ,42.2 ,174.3 ,18.9 ,68.8 ,43.4 ,57.6 ,120.7 ,70.1 ,56.9 ,93.1 ,72.7 ,85.9 ,53.7 ,154.0 ,78.3 
2028,,74,34.25,121.95,58.0 ,29.0 ,49.9 ,72.8 ,83.5 ,90.1 ,42.7 ,36.6 ,88.5 ,40.3 ,112.2 ,97.2 ,122.2 ,97.9 ,150.7 ,72.2 ,36.1 ,81.9 ,97.7 ,32.4 ,121.7 ,40.7 ,80.4 ,59.6 
2029,,74,36.6,113.2,57.5 ,94.7 ,78.7 ,67.1 ,29.1 ,48.5 ,42.5 ,94.9 ,75.2 ,120.3 ,95.5 ,96.7 ,51.1 ,106.1 ,65.3 ,36.1 ,56.7 ,88.5 ,50.9 ,45.8 ,85.7 ,97.5 ,162.9 ,37.1 
2030,,82,44.55,122.65,85.9 ,88.3 ,65.7 ,109.3 ,146.4 ,59.6 ,56.2 ,46.3 ,98.1 ,35.0 ,84.6 ,109.8 ,53.9 ,89.2 ,42.8 ,71.3 ,101.5 ,60.0 ,103.4 ,79.8 ,76.3 ,76.9 ,116.3 ,129.0 
2031,,75,30.85,103.15,76.6 ,60.8 ,67.5 ,80.9 ,24.1 ,83.9 ,96.7 ,26.2 ,79.6 ,89.8 ,95.7 ,84.5 ,35.5 ,93.1 ,82.3 ,63.7 ,45.3 ,109.6 ,146.5 ,60.9 ,51.9 ,78.3 ,81.4 ,96.2 
2032,,72,42.5,137.5,60.3 ,67.6 ,53.6 ,86.3 ,48.1 ,52.2 ,146.0 ,54.7 ,58.1 ,101.3 ,168.7 ,58.6 ,58.3 ,36.9 ,90.7 ,62.8 ,51.9 ,129.0 ,70.7 ,33.7 ,95.9 ,50.2 ,61.1 ,50.2 
2033,,65,32.8,121.55,37.6 ,87.3 ,159.0 ,73.7 ,40.7 ,60.9 ,33.9 ,53.5 ,66.4 ,67.8 ,55.9 ,62.4 ,87.3 ,31.7 ,155.8 ,31.6 ,50.9 ,62.6 ,60.7 ,58.3 ,60.1 ,67.7 ,39.6 ,77.3 
