Year,Historical,Ensemble,10th percentile,90th percentile,MIROC-ESM-CHEM ,NorESM1-ME ,HadGEM2-ES ,FGOALS-g2 ,GFDL-ESM2M ,IPSL-CM5A-MR ,MRI-CGCM3 ,HadGEM2-AO ,CSIRO-Mk3-6-0 ,MPI-ESM-LR ,NorESM1-M ,BNU-ESM ,GFDL-ESM2G ,MIROC5 ,GFDL-CM3 ,MIROC-ESM ,bcc-csm1-1 ,CNRM-CM5 ,CCSM4 ,CanESM2 ,CESM1-CAM5 ,bcc-csm1-1-m ,IPSL-CM5A-LR ,MPI-ESM-MR 
1963,15.1,61,29.45,102.2,27.4 ,43.7 ,109.4 ,32.2 ,84.2 ,70.5 ,36.9 ,48.8 ,32.6 ,83.6 ,32.7 ,55.1 ,48.5 ,86.0 ,70.4 ,105.1 ,31.5 ,54.4 ,99.3 ,94.0 ,66.8 ,42.0 ,82.8 ,26.6 
1964,37.2,73,29.85,127.35,11.9 ,144.9 ,98.8 ,68.0 ,84.3 ,118.9 ,68.5 ,80.5 ,82.7 ,77.5 ,87.2 ,117.6 ,53.3 ,48.3 ,88.9 ,50.8 ,60.7 ,39.1 ,88.6 ,20.6 ,41.5 ,135.8 ,51.5 ,43.1 
1965,96.4,66,31.65,103.05,136.8 ,32.6 ,38.3 ,91.8 ,104.0 ,39.9 ,46.4 ,37.5 ,12.3 ,43.5 ,30.7 ,70.0 ,56.3 ,77.6 ,96.8 ,76.6 ,69.8 ,98.0 ,83.3 ,67.0 ,102.1 ,72.3 ,71.1 ,32.9 
1966,28.5,66,38.45,103.5,95.6 ,99.8 ,74.0 ,78.5 ,107.2 ,60.3 ,63.5 ,40.8 ,46.6 ,60.8 ,88.8 ,84.3 ,72.4 ,50.6 ,51.0 ,79.5 ,40.2 ,47.1 ,36.7 ,79.8 ,47.4 ,41.0 ,22.8 ,123.8 
1967,75.5,62,32.85,100.4,28.0 ,47.4 ,90.3 ,76.0 ,33.0 ,38.3 ,55.8 ,98.4 ,66.3 ,33.2 ,38.6 ,89.5 ,102.8 ,63.2 ,48.8 ,67.7 ,64.8 ,65.5 ,52.9 ,89.4 ,102.4 ,53.3 ,32.7 ,53.9 
1968,51.4,72,30.75,128.15,63.6 ,20.3 ,42.9 ,61.6 ,29.2 ,137.5 ,85.6 ,123.1 ,133.2 ,58.7 ,109.2 ,68.7 ,69.8 ,70.2 ,77.5 ,40.9 ,32.3 ,90.3 ,74.8 ,102.2 ,87.5 ,75.1 ,33.2 ,60.2 
1969,56.8,76,36.25,130.05,66.1 ,51.5 ,67.5 ,56.9 ,78.0 ,71.8 ,74.4 ,141.4 ,58.8 ,96.3 ,33.5 ,66.7 ,61.6 ,39.1 ,111.3 ,70.8 ,118.7 ,66.5 ,187.9 ,109.1 ,33.0 ,78.3 ,64.7 ,39.0 
1970,84.6,59,23.55,96.95,60.4 ,44.2 ,25.8 ,63.3 ,30.6 ,40.9 ,102.8 ,56.3 ,62.4 ,76.3 ,83.4 ,21.3 ,67.2 ,57.4 ,27.7 ,98.1 ,72.2 ,90.4 ,46.8 ,56.2 ,21.2 ,95.8 ,68.6 ,66.8 
1971,51.1,58,17.5,87.9,14.0 ,4.2 ,81.0 ,21.0 ,49.5 ,40.9 ,33.2 ,52.7 ,68.1 ,43.9 ,29.5 ,91.4 ,67.1 ,82.8 ,57.3 ,84.0 ,85.3 ,63.9 ,50.2 ,77.0 ,59.4 ,90.5 ,82.4 ,63.3 
1972,81.6,58,19.65,89.85,42.9 ,13.8 ,18.6 ,44.2 ,45.3 ,74.3 ,55.0 ,20.7 ,68.6 ,45.4 ,70.9 ,56.5 ,43.8 ,72.5 ,78.7 ,81.1 ,99.9 ,33.0 ,48.8 ,66.4 ,53.2 ,79.8 ,88.5 ,91.2 
1973,114.6,75,28.9,128.45,69.8 ,106.8 ,80.7 ,37.0 ,50.5 ,105.1 ,59.7 ,68.4 ,38.9 ,12.7 ,76.6 ,71.1 ,119.7 ,73.8 ,63.0 ,36.4 ,33.2 ,111.3 ,114.2 ,24.6 ,71.0 ,137.2 ,149.2 ,97.8 
1974,28.8,62,19.9,99.6,34.0 ,86.7 ,62.8 ,48.6 ,10.8 ,71.5 ,52.0 ,50.7 ,86.9 ,113.3 ,59.0 ,94.5 ,97.3 ,68.1 ,90.2 ,62.2 ,21.4 ,70.0 ,101.9 ,82.1 ,43.9 ,28.2 ,36.2 ,18.4 
1975,35.3,78,22.6,127.9,56.2 ,98.2 ,60.9 ,19.1 ,22.9 ,71.8 ,22.3 ,83.7 ,122.4 ,103.4 ,118.2 ,82.3 ,36.3 ,102.3 ,96.0 ,106.1 ,86.0 ,98.2 ,152.9 ,86.9 ,133.4 ,44.4 ,26.6 ,42.6 
1976,54.3,64,29.45,119.2,51.3 ,66.6 ,99.3 ,58.8 ,49.8 ,111.9 ,36.8 ,122.3 ,142.6 ,33.7 ,69.0 ,9.5 ,35.6 ,36.4 ,66.2 ,52.6 ,67.2 ,61.9 ,55.2 ,96.9 ,116.1 ,28.2 ,30.7 ,40.0 
1977,38.1,70,31.55,117.35,54.6 ,118.4 ,44.4 ,81.4 ,116.3 ,63.3 ,66.6 ,51.3 ,52.8 ,100.7 ,31.8 ,18.9 ,46.2 ,31.3 ,70.4 ,97.7 ,77.3 ,52.7 ,77.8 ,170.6 ,96.0 ,32.2 ,55.9 ,75.4 
1978,62.2,59,23.35,104.05,51.3 ,66.4 ,21.9 ,46.1 ,81.1 ,43.4 ,92.6 ,55.8 ,30.5 ,37.5 ,53.0 ,30.6 ,77.9 ,103.0 ,80.0 ,105.1 ,58.5 ,47.8 ,24.8 ,118.3 ,67.1 ,73.6 ,30.9 ,18.0 
1979,90.4,62,26.55,101.1,70.5 ,89.2 ,34.3 ,51.6 ,147.0 ,50.4 ,80.3 ,19.6 ,96.0 ,35.3 ,79.5 ,33.5 ,15.4 ,79.8 ,57.3 ,34.1 ,39.2 ,53.9 ,64.4 ,76.9 ,79.5 ,44.9 ,106.2 ,49.5 
1980,83.7,66,37.45,111.25,64.4 ,64.9 ,54.8 ,63.8 ,55.9 ,85.2 ,38.7 ,52.3 ,97.9 ,64.1 ,42.9 ,116.6 ,42.7 ,41.3 ,110.5 ,36.2 ,112.0 ,25.8 ,95.8 ,54.6 ,50.3 ,100.0 ,44.6 ,79.1 
1981,96.8,52,20.75,80.15,78.4 ,63.1 ,54.5 ,47.2 ,81.9 ,40.8 ,52.8 ,33.2 ,133.8 ,18.7 ,35.0 ,46.6 ,72.9 ,68.3 ,49.4 ,22.8 ,13.6 ,72.3 ,40.0 ,49.1 ,33.5 ,56.2 ,55.7 ,27.6 
1982,42.5,61,27.3,94.45,43.5 ,73.8 ,47.0 ,94.4 ,74.4 ,61.0 ,42.4 ,45.3 ,58.3 ,22.5 ,57.3 ,94.5 ,79.4 ,130.3 ,38.4 ,75.1 ,81.9 ,88.3 ,20.0 ,72.7 ,45.7 ,69.2 ,32.1 ,33.8 
1983,98.7,65,24.6,103.1,91.9 ,70.6 ,104.8 ,42.7 ,70.1 ,80.2 ,74.3 ,80.3 ,113.4 ,49.1 ,68.1 ,60.0 ,34.3 ,12.8 ,90.4 ,74.4 ,36.4 ,63.5 ,42.1 ,33.1 ,16.1 ,69.6 ,86.3 ,101.4 
1984,28,67,35.5,99.6,37.1 ,80.7 ,83.7 ,87.3 ,42.3 ,65.7 ,97.0 ,42.3 ,102.2 ,41.0 ,95.6 ,39.1 ,74.0 ,31.4 ,47.9 ,91.4 ,84.4 ,90.0 ,50.9 ,119.5 ,53.9 ,86.3 ,33.9 ,45.1 
1985,70.9,61,18.2,104.45,102.6 ,106.3 ,69.2 ,76.8 ,36.2 ,14.7 ,87.6 ,20.5 ,43.7 ,49.5 ,91.0 ,39.3 ,53.8 ,73.5 ,144.4 ,93.0 ,41.5 ,15.9 ,78.1 ,68.3 ,44.9 ,41.6 ,44.5 ,41.1 
1986,57.6,66,21.75,116.75,90.4 ,25.0 ,54.7 ,84.4 ,37.3 ,119.7 ,18.5 ,131.7 ,5.7 ,39.1 ,69.0 ,65.0 ,60.5 ,57.4 ,62.1 ,85.4 ,82.0 ,74.1 ,113.8 ,48.7 ,58.7 ,56.9 ,95.1 ,53.4 
1987,55.9,76,28.6,146.65,106.2 ,58.5 ,73.7 ,58.9 ,86.7 ,100.6 ,41.7 ,175.9 ,74.0 ,81.4 ,90.5 ,26.2 ,65.1 ,74.8 ,42.4 ,106.8 ,6.0 ,54.5 ,31.0 ,72.2 ,198.5 ,68.2 ,117.4 ,33.6 
1988,85.3,66,26.05,119.2,62.3 ,29.9 ,54.9 ,81.7 ,45.4 ,45.7 ,57.2 ,47.8 ,55.7 ,95.9 ,107.9 ,78.2 ,74.6 ,70.6 ,29.8 ,40.1 ,170.5 ,74.2 ,22.3 ,130.5 ,19.5 ,58.3 ,45.3 ,95.9 
1989,78.2,60,24.8,104.2,114.6 ,56.5 ,58.4 ,46.6 ,78.8 ,51.3 ,64.2 ,72.4 ,24.0 ,30.2 ,85.1 ,30.1 ,35.1 ,43.3 ,38.3 ,75.0 ,25.6 ,93.8 ,87.3 ,12.8 ,68.6 ,66.4 ,133.2 ,64.9 
1990,94.9,71,35.35,113,48.4 ,15.8 ,57.8 ,65.6 ,39.5 ,106.2 ,90.9 ,79.4 ,38.1 ,68.6 ,110.4 ,40.6 ,69.6 ,101.2 ,127.9 ,101.9 ,102.9 ,59.9 ,63.9 ,46.5 ,57.2 ,32.6 ,85.2 ,115.6 
1991,58.9,67,18,109.45,55.3 ,42.3 ,70.7 ,65.4 ,48.3 ,45.2 ,104.5 ,89.3 ,61.8 ,114.4 ,65.1 ,30.3 ,87.5 ,101.6 ,14.3 ,44.6 ,90.0 ,66.8 ,89.2 ,18.9 ,17.1 ,43.4 ,22.1 ,224.0 
1992,74.6,78,40.3,130.8,49.8 ,128.9 ,51.9 ,105.1 ,107.0 ,57.0 ,70.7 ,61.5 ,107.4 ,69.0 ,65.0 ,40.4 ,104.9 ,40.2 ,135.9 ,38.8 ,44.3 ,63.5 ,46.2 ,80.4 ,116.8 ,132.7 ,53.3 ,112.2 
1993,73.4,68,28.6,118.55,7.3 ,51.8 ,73.2 ,72.9 ,58.3 ,44.8 ,89.4 ,85.4 ,53.7 ,36.7 ,20.5 ,101.6 ,85.1 ,135.5 ,40.1 ,68.1 ,54.4 ,59.1 ,44.5 ,92.1 ,42.1 ,82.2 ,150.4 ,82.4 
1994,33.4,61,30.6,105.2,47.2 ,85.1 ,45.8 ,56.9 ,117.0 ,35.6 ,39.8 ,29.4 ,31.8 ,85.7 ,48.1 ,78.8 ,72.3 ,47.9 ,47.8 ,77.2 ,71.6 ,38.3 ,93.4 ,70.9 ,128.1 ,23.9 ,45.2 ,59.5 
1995,144.3,64,35.35,92.1,80.9 ,57.4 ,58.0 ,70.9 ,38.1 ,39.5 ,72.6 ,38.1 ,70.9 ,66.2 ,51.7 ,32.6 ,25.2 ,76.8 ,70.6 ,53.0 ,96.8 ,87.4 ,60.0 ,119.8 ,78.5 ,71.0 ,59.3 ,61.3 
1996,72.2,71,38.65,120.05,76.3 ,62.4 ,30.0 ,45.7 ,38.4 ,84.0 ,52.1 ,74.1 ,93.3 ,99.9 ,51.1 ,64.6 ,78.8 ,80.4 ,40.9 ,54.4 ,65.3 ,94.1 ,89.9 ,164.2 ,38.9 ,53.7 ,43.2 ,140.2 
1997,43.4,63,28.7,105.5,47.3 ,53.3 ,42.9 ,106.7 ,39.4 ,104.3 ,30.3 ,87.1 ,44.7 ,74.5 ,54.3 ,97.1 ,63.6 ,45.7 ,15.6 ,67.6 ,65.9 ,97.3 ,71.2 ,112.4 ,63.2 ,27.1 ,60.1 ,53.4 
1998,27.4,62,26,104.7,78.6 ,28.1 ,49.6 ,98.7 ,25.1 ,105.3 ,98.9 ,42.4 ,79.1 ,117.7 ,36.6 ,26.9 ,49.7 ,102.7 ,18.7 ,58.4 ,92.2 ,59.4 ,50.4 ,42.2 ,40.5 ,36.9 ,104.1 ,62.0 
1999,76.3,70,30.35,111.45,44.1 ,72.5 ,52.0 ,106.0 ,28.4 ,66.0 ,114.0 ,61.2 ,108.9 ,106.3 ,42.0 ,124.1 ,65.0 ,87.5 ,68.7 ,32.3 ,95.3 ,40.0 ,21.3 ,39.1 ,108.8 ,95.1 ,40.6 ,80.7 
2000,27.6,73,27.9,122.25,29.0 ,66.2 ,115.1 ,86.0 ,129.4 ,54.8 ,61.2 ,58.0 ,48.6 ,37.0 ,89.7 ,37.7 ,81.8 ,84.1 ,85.9 ,26.8 ,88.1 ,87.3 ,188.5 ,26.3 ,65.7 ,46.9 ,59.6 ,106.2 
2001,113.8,70,32.65,108.2,106.9 ,101.5 ,30.9 ,30.4 ,34.4 ,91.2 ,103.2 ,58.4 ,69.6 ,79.3 ,60.8 ,70.7 ,52.1 ,57.6 ,62.1 ,74.5 ,82.4 ,60.4 ,53.7 ,37.1 ,92.8 ,126.5 ,56.5 ,109.5 
2002,56.1,68,21.25,139.15,29.6 ,101.0 ,154.2 ,38.7 ,106.8 ,42.6 ,77.4 ,33.2 ,58.7 ,53.7 ,50.6 ,72.2 ,83.9 ,58.1 ,124.1 ,48.4 ,64.7 ,12.3 ,182.8 ,44.6 ,28.1 ,103.4 ,70.7 ,14.4 
2003,60.7,63,23.05,105.6,90.9 ,45.9 ,14.2 ,26.2 ,84.3 ,43.5 ,55.5 ,35.6 ,109.3 ,52.0 ,29.5 ,204.6 ,77.1 ,28.5 ,49.4 ,39.1 ,101.9 ,96.4 ,76.5 ,42.1 ,50.7 ,64.3 ,76.0 ,19.9 
2004,36.5,58,19.7,115.9,108.7 ,91.5 ,25.7 ,91.6 ,95.0 ,38.6 ,123.1 ,21.8 ,37.5 ,151.5 ,41.1 ,9.3 ,33.2 ,36.5 ,60.3 ,96.3 ,26.5 ,50.0 ,69.3 ,29.7 ,79.2 ,30.5 ,36.4 ,17.6 
2005,66.7,74,25.15,132.9,66.9 ,117.4 ,67.6 ,27.6 ,18.1 ,61.9 ,92.1 ,60.7 ,60.4 ,34.2 ,98.0 ,129.9 ,22.7 ,95.3 ,91.2 ,66.1 ,44.6 ,55.2 ,63.3 ,135.9 ,65.0 ,187.4 ,47.7 ,78.2 
2006,135.7,59,11.5,105.1,33.3 ,42.8 ,35.8 ,44.1 ,8.4 ,97.7 ,81.2 ,42.2 ,82.7 ,9.5 ,18.0 ,134.5 ,93.8 ,34.7 ,112.5 ,13.5 ,55.3 ,83.4 ,83.1 ,71.8 ,75.4 ,49.9 ,35.8 ,88.1 
2007,50.2,75,32.65,119.65,92.7 ,114.8 ,118.0 ,27.1 ,46.9 ,38.2 ,38.8 ,100.8 ,52.6 ,57.6 ,69.5 ,49.6 ,66.8 ,88.2 ,84.0 ,102.6 ,60.7 ,95.3 ,26.1 ,69.0 ,71.2 ,121.3 ,92.9 ,128.8 
2008,46.5,59,18.55,107.1,102.3 ,15.7 ,32.7 ,23.7 ,43.4 ,37.9 ,63.8 ,46.4 ,115.1 ,83.8 ,91.1 ,71.4 ,88.0 ,46.3 ,47.0 ,15.0 ,105.9 ,41.1 ,80.0 ,30.5 ,89.6 ,108.3 ,35.3 ,21.4 
2009,81.7,70,31.5,129.95,62.2 ,53.3 ,39.2 ,36.4 ,104.6 ,133.4 ,45.2 ,126.5 ,49.8 ,24.7 ,69.0 ,62.7 ,175.9 ,115.6 ,62.5 ,107.8 ,71.3 ,48.8 ,39.1 ,29.0 ,96.7 ,36.3 ,34.0 ,57.4 
2010,64.1,68,31.4,133.95,72.7 ,157.5 ,33.5 ,72.1 ,46.7 ,54.3 ,44.3 ,29.3 ,37.0 ,47.1 ,56.0 ,126.2 ,41.8 ,76.1 ,58.3 ,55.7 ,46.7 ,75.0 ,81.3 ,141.7 ,13.8 ,45.9 ,113.2 ,105.5 
2011,99.9,64,22.25,126.7,67.1 ,82.1 ,55.8 ,31.0 ,14.9 ,32.5 ,21.7 ,62.4 ,125.8 ,127.6 ,34.3 ,22.8 ,115.6 ,30.8 ,63.6 ,42.5 ,106.4 ,45.1 ,70.8 ,47.0 ,34.3 ,153.1 ,47.1 ,105.9 
2012,121.5,65,27.15,121.75,82.3 ,50.0 ,111.0 ,139.7 ,64.0 ,14.4 ,79.1 ,58.6 ,54.9 ,94.0 ,52.0 ,72.2 ,61.3 ,64.1 ,132.5 ,56.7 ,61.8 ,46.9 ,66.5 ,23.7 ,30.6 ,55.3 ,41.8 ,63.9 
2013,114.3,73,32.1,115.8,29.7 ,101.0 ,26.6 ,91.3 ,70.6 ,72.5 ,75.5 ,109.0 ,106.7 ,113.3 ,126.7 ,93.0 ,83.6 ,60.8 ,38.6 ,118.3 ,60.8 ,61.0 ,38.0 ,45.5 ,34.5 ,59.8 ,60.3 ,85.2 
2014,,58,28.05,83.5,38.6 ,72.2 ,82.8 ,62.1 ,46.8 ,76.8 ,57.5 ,49.8 ,76.5 ,55.5 ,64.7 ,62.4 ,34.8 ,30.6 ,61.7 ,83.8 ,25.5 ,70.1 ,83.2 ,41.5 ,95.9 ,50.3 ,13.1 ,62.3 
2015,,81,42.85,144.75,43.7 ,42.2 ,155.0 ,134.5 ,74.7 ,47.8 ,85.2 ,115.7 ,131.8 ,203.2 ,57.9 ,63.4 ,71.2 ,89.4 ,79.5 ,56.5 ,17.4 ,75.3 ,43.5 ,60.7 ,88.4 ,101.4 ,47.2 ,70.8 
2016,,73,20.15,159.2,112.9 ,84.3 ,131.6 ,96.1 ,39.9 ,18.8 ,63.3 ,55.0 ,57.9 ,38.1 ,64.2 ,96.3 ,109.1 ,4.4 ,23.2 ,49.5 ,91.9 ,21.5 ,90.4 ,29.4 ,186.8 ,41.9 ,190.7 ,67.9 
2017,,60,17.55,106.6,41.8 ,13.9 ,52.6 ,48.3 ,55.9 ,57.9 ,87.5 ,42.8 ,92.3 ,21.2 ,49.6 ,84.1 ,92.7 ,120.5 ,54.0 ,32.8 ,46.3 ,63.4 ,34.7 ,12.7 ,22.9 ,73.8 ,85.2 ,158.7 
2018,,61,17,122.6,48.5 ,31.0 ,72.8 ,17.4 ,106.2 ,36.2 ,42.4 ,58.8 ,210.1 ,54.9 ,16.1 ,139.0 ,50.8 ,59.4 ,20.8 ,39.4 ,73.3 ,100.7 ,50.4 ,79.4 ,54.0 ,75.4 ,24.1 ,16.6 
2019,,53,12.45,91.1,57.8 ,41.6 ,146.8 ,97.8 ,41.3 ,55.5 ,47.4 ,84.4 ,33.4 ,32.1 ,31.8 ,61.1 ,38.8 ,54.1 ,6.1 ,73.9 ,35.0 ,9.8 ,54.1 ,72.4 ,83.4 ,57.1 ,15.1 ,50.3 
2020,,64,14.5,101.7,56.0 ,124.2 ,101.8 ,17.8 ,79.4 ,40.7 ,63.8 ,43.5 ,77.3 ,58.7 ,64.4 ,45.9 ,35.0 ,101.6 ,82.3 ,81.6 ,11.2 ,77.1 ,96.8 ,60.4 ,9.6 ,70.4 ,64.1 ,90.1 
2021,,79,38.05,153.6,160.1 ,163.9 ,115.2 ,42.7 ,75.2 ,55.8 ,76.3 ,57.5 ,73.1 ,97.8 ,41.4 ,72.7 ,86.2 ,79.5 ,39.5 ,48.1 ,86.3 ,42.7 ,103.8 ,36.6 ,26.4 ,147.1 ,122.6 ,55.0 
2022,,69,25.45,135.4,57.7 ,67.6 ,51.4 ,63.8 ,69.9 ,112.1 ,66.7 ,103.0 ,25.9 ,166.4 ,77.6 ,25.0 ,23.4 ,77.1 ,46.9 ,38.7 ,29.0 ,64.6 ,105.6 ,36.3 ,44.2 ,100.5 ,58.7 ,158.7 
2023,,62,12.75,123,117.4 ,40.7 ,26.9 ,52.6 ,4.5 ,38.4 ,122.3 ,173.5 ,49.0 ,123.7 ,58.8 ,13.7 ,110.2 ,64.9 ,33.2 ,49.5 ,65.0 ,42.0 ,87.4 ,11.8 ,60.9 ,72.2 ,17.2 ,57.4 
2024,,79,25.45,135.65,24.6 ,62.4 ,113.1 ,26.3 ,116.3 ,40.7 ,60.0 ,37.5 ,65.5 ,114.6 ,23.2 ,54.6 ,118.0 ,71.7 ,61.9 ,140.6 ,26.3 ,130.7 ,71.8 ,226.9 ,55.6 ,88.4 ,71.3 ,94.8 
2025,,67,24.7,125.9,94.8 ,43.9 ,74.1 ,44.5 ,68.2 ,69.8 ,19.3 ,110.3 ,53.7 ,136.2 ,59.1 ,68.0 ,37.8 ,57.2 ,108.9 ,49.3 ,27.4 ,135.8 ,116.0 ,25.1 ,57.8 ,40.7 ,24.3 ,105.3 
2026,,67,43.25,103.6,61.4 ,43.3 ,63.1 ,54.4 ,49.5 ,107.6 ,43.8 ,70.1 ,63.4 ,59.0 ,77.4 ,69.4 ,57.5 ,63.9 ,99.6 ,27.1 ,46.2 ,72.9 ,193.1 ,60.7 ,50.2 ,62.5 ,79.1 ,43.2 
2027,,73,29.8,123.35,77.0 ,68.5 ,104.0 ,114.2 ,31.4 ,72.6 ,90.1 ,128.7 ,49.3 ,169.8 ,50.6 ,104.8 ,82.6 ,26.8 ,59.3 ,75.4 ,59.1 ,37.8 ,45.6 ,39.0 ,118.0 ,57.3 ,28.2 ,67.4 
2028,,73,30.3,114.6,68.3 ,92.8 ,70.4 ,89.5 ,80.0 ,128.0 ,24.4 ,96.3 ,42.4 ,50.1 ,101.2 ,60.7 ,52.1 ,165.0 ,36.2 ,57.0 ,92.2 ,82.4 ,51.8 ,82.9 ,97.2 ,86.6 ,37.9 ,21.2 
2029,,75,31.35,143.2,156.2 ,108.9 ,55.8 ,142.7 ,34.1 ,52.3 ,37.4 ,40.4 ,104.3 ,40.9 ,96.9 ,103.4 ,55.6 ,72.6 ,95.0 ,67.1 ,77.7 ,48.9 ,78.1 ,17.3 ,143.7 ,85.7 ,63.6 ,28.6 
2030,,70,22.35,134.6,157.0 ,86.1 ,104.1 ,53.6 ,234.6 ,112.2 ,44.7 ,52.5 ,43.1 ,22.6 ,51.9 ,79.7 ,79.9 ,84.4 ,22.1 ,29.6 ,60.1 ,19.2 ,77.2 ,51.6 ,46.4 ,68.6 ,64.1 ,44.0 
2031,,66,18.55,116.05,101.6 ,27.6 ,70.0 ,41.4 ,16.2 ,83.0 ,67.9 ,0.2 ,113.8 ,122.0 ,37.2 ,75.0 ,98.6 ,52.9 ,79.8 ,100.4 ,20.9 ,88.4 ,22.6 ,105.2 ,40.9 ,118.3 ,29.9 ,73.7 
2032,,72,40.5,115.65,84.5 ,12.7 ,102.8 ,55.6 ,41.5 ,104.9 ,46.7 ,73.0 ,63.9 ,126.3 ,39.5 ,79.9 ,62.7 ,80.4 ,100.7 ,97.7 ,170.3 ,41.9 ,44.1 ,56.6 ,56.7 ,105.0 ,54.7 ,43.2 
2033,,71,31.35,130.9,44.7 ,38.4 ,24.4 ,40.6 ,82.0 ,33.6 ,88.4 ,65.2 ,116.2 ,145.6 ,58.8 ,73.8 ,50.3 ,91.1 ,80.8 ,67.4 ,99.4 ,45.4 ,63.7 ,36.9 ,97.8 ,69.1 ,29.1 ,163.1 
