Year,Historical,Ensemble,10th percentile,90th percentile,MIROC-ESM-CHEM ,NorESM1-ME ,HadGEM2-ES ,FGOALS-g2 ,GFDL-ESM2M ,IPSL-CM5A-MR ,MRI-CGCM3 ,HadGEM2-AO ,CSIRO-Mk3-6-0 ,MPI-ESM-LR ,NorESM1-M ,BNU-ESM ,GFDL-ESM2G ,MIROC5 ,GFDL-CM3 ,MIROC-ESM ,bcc-csm1-1 ,CNRM-CM5 ,CCSM4 ,CanESM2 ,CESM1-CAM5 ,bcc-csm1-1-m ,IPSL-CM5A-LR ,MPI-ESM-MR 
1960,71.3,71,36.9,132.75,43.5 ,35.5 ,54.9 ,139.3 ,46.6 ,97.2 ,60.7 ,71.9 ,126.2 ,39.0 ,82.7 ,64.1 ,83.0 ,64.5 ,61.5 ,89.0 ,44.7 ,89.2 ,17.9 ,74.3 ,38.3 ,66.8 ,178.7 ,56.9 
1961,73,64,34.75,113.65,68.8 ,62.7 ,57.6 ,38.7 ,88.6 ,31.8 ,54.1 ,20.6 ,46.6 ,59.5 ,102.1 ,74.9 ,61.9 ,53.1 ,125.2 ,152.7 ,44.9 ,47.9 ,61.4 ,74.1 ,76.1 ,62.1 ,37.7 ,48.1 
1962,64.9,75,38.45,118.25,78.6 ,40.6 ,75.7 ,55.5 ,71.3 ,25.2 ,64.9 ,116.4 ,92.8 ,63.7 ,76.7 ,70.9 ,120.1 ,105.4 ,130.8 ,95.1 ,36.3 ,77.9 ,57.7 ,104.8 ,73.0 ,68.0 ,47.2 ,61.8 
1963,26.1,74,23.2,133.35,59.2 ,142.4 ,123.2 ,55.5 ,54.4 ,33.0 ,92.3 ,144.5 ,39.1 ,124.3 ,51.6 ,99.8 ,42.2 ,119.4 ,53.1 ,20.0 ,77.5 ,91.8 ,86.6 ,51.5 ,103.7 ,79.7 ,26.4 ,11.7 
1964,36.6,58,24.1,104.25,54.0 ,23.3 ,57.6 ,115.3 ,100.4 ,92.6 ,47.7 ,35.5 ,80.4 ,31.3 ,37.0 ,108.1 ,24.9 ,57.5 ,89.8 ,100.0 ,49.3 ,21.3 ,57.4 ,35.0 ,64.8 ,43.1 ,29.7 ,34.8 
1965,38.8,71,37.3,123.25,84.9 ,103.3 ,63.5 ,79.1 ,48.2 ,42.9 ,32.7 ,84.0 ,120.3 ,35.6 ,53.1 ,126.2 ,84.4 ,127.8 ,52.6 ,70.1 ,67.6 ,39.0 ,69.2 ,55.0 ,74.8 ,48.3 ,75.1 ,86.9 
1966,65,79,40.45,134.9,88.6 ,45.8 ,75.3 ,56.4 ,43.5 ,85.6 ,77.0 ,58.0 ,89.4 ,57.3 ,63.1 ,73.0 ,70.7 ,153.5 ,48.2 ,121.0 ,60.4 ,117.9 ,94.7 ,99.0 ,112.7 ,18.3 ,148.8 ,37.4 
1967,127.1,56,23.85,94.25,72.7 ,99.2 ,33.2 ,99.5 ,53.3 ,56.3 ,34.3 ,49.0 ,21.4 ,41.8 ,74.5 ,57.0 ,27.9 ,86.0 ,30.1 ,89.3 ,62.1 ,43.9 ,52.2 ,22.7 ,48.9 ,83.5 ,25.0 ,83.9 
1968,79.7,72,35.45,118.05,35.4 ,110.8 ,60.0 ,94.7 ,94.4 ,64.7 ,55.0 ,159.6 ,52.5 ,50.6 ,75.0 ,121.1 ,39.5 ,81.0 ,115.0 ,72.8 ,59.0 ,94.1 ,34.7 ,55.7 ,35.5 ,43.9 ,87.2 ,54.6 
1969,56.3,68,34,98.65,65.8 ,101.5 ,178.9 ,48.2 ,95.8 ,90.2 ,90.4 ,63.5 ,51.9 ,60.4 ,29.1 ,33.5 ,74.4 ,52.5 ,36.7 ,34.5 ,67.5 ,68.7 ,76.8 ,93.4 ,51.4 ,55.3 ,68.4 ,51.7 
1970,54.1,65,24.1,118.85,35.0 ,121.1 ,113.9 ,25.6 ,70.4 ,116.6 ,83.3 ,56.6 ,64.3 ,63.6 ,29.5 ,21.2 ,91.3 ,46.3 ,65.7 ,132.9 ,54.0 ,58.6 ,68.3 ,30.8 ,47.4 ,22.6 ,82.7 ,75.0 
1971,69.6,69,31.05,105.25,85.6 ,45.1 ,68.8 ,60.7 ,107.2 ,102.5 ,59.8 ,89.4 ,87.5 ,27.4 ,47.9 ,80.2 ,88.5 ,103.3 ,46.2 ,44.9 ,28.3 ,73.6 ,89.1 ,110.0 ,38.1 ,57.6 ,33.8 ,91.0 
1972,82.7,66,33.95,117.85,54.7 ,65.1 ,93.0 ,39.0 ,38.0 ,56.1 ,58.9 ,75.0 ,110.3 ,46.7 ,31.1 ,34.9 ,33.0 ,59.9 ,56.7 ,65.0 ,55.9 ,75.7 ,116.0 ,119.7 ,37.1 ,51.5 ,131.6 ,91.7 
1973,57.5,62,23.2,128.4,87.8 ,197.1 ,55.9 ,35.7 ,40.9 ,47.3 ,138.0 ,72.6 ,27.1 ,18.9 ,47.1 ,23.4 ,118.8 ,41.1 ,44.5 ,34.6 ,43.7 ,23.0 ,71.7 ,45.5 ,91.4 ,41.4 ,73.5 ,66.9 
1974,94.6,54,23.75,88.45,85.1 ,48.3 ,20.1 ,67.7 ,25.9 ,59.7 ,33.3 ,40.4 ,94.6 ,28.7 ,38.6 ,32.9 ,53.4 ,48.9 ,86.1 ,70.4 ,90.8 ,71.3 ,21.6 ,50.5 ,62.2 ,56.5 ,64.7 ,65.7 
1975,69.6,71,21.3,152.25,51.7 ,56.6 ,79.7 ,31.7 ,181.9 ,48.5 ,24.7 ,95.9 ,114.1 ,55.7 ,127.7 ,17.6 ,50.9 ,31.5 ,20.2 ,96.9 ,93.0 ,82.0 ,41.0 ,22.4 ,116.5 ,56.6 ,176.8 ,33.1 
1976,85.5,56,19.6,95.4,37.7 ,96.6 ,38.6 ,75.7 ,39.0 ,14.7 ,87.2 ,58.2 ,41.4 ,49.4 ,35.9 ,24.5 ,90.3 ,39.4 ,12.5 ,37.8 ,89.7 ,94.2 ,59.9 ,65.7 ,43.5 ,30.9 ,117.1 ,71.9 
1977,71.6,60,10.65,98.25,86.2 ,36.8 ,70.6 ,11.5 ,105.3 ,59.8 ,91.2 ,9.8 ,72.2 ,57.9 ,70.8 ,90.0 ,33.5 ,61.9 ,44.8 ,74.9 ,127.0 ,40.8 ,54.1 ,78.9 ,49.9 ,79.8 ,9.3 ,40.1 
1978,32,57,31.6,85.8,39.2 ,83.5 ,33.6 ,84.5 ,64.0 ,72.8 ,77.8 ,80.1 ,41.9 ,87.1 ,64.5 ,37.1 ,101.8 ,58.5 ,51.4 ,57.3 ,63.9 ,36.0 ,36.6 ,34.7 ,30.2 ,28.1 ,79.4 ,33.0 
1979,53.4,69,25.8,115.75,116.7 ,47.0 ,60.6 ,52.7 ,77.1 ,62.9 ,162.3 ,82.7 ,72.2 ,49.4 ,114.8 ,90.4 ,91.3 ,48.9 ,82.2 ,21.9 ,28.1 ,43.3 ,68.0 ,75.1 ,23.5 ,28.8 ,98.5 ,66.4 
1980,85.1,59,21.35,108.5,43.0 ,61.8 ,99.6 ,117.4 ,24.2 ,64.1 ,73.0 ,82.9 ,33.1 ,84.6 ,36.3 ,47.8 ,87.5 ,62.9 ,131.0 ,49.9 ,9.2 ,23.6 ,74.2 ,51.3 ,38.8 ,68.5 ,19.1 ,53.2 
1981,76.7,51,9.45,100.2,29.2 ,40.1 ,45.4 ,54.7 ,69.3 ,84.0 ,4.2 ,46.7 ,41.0 ,108.3 ,76.4 ,52.1 ,34.9 ,29.7 ,47.3 ,95.7 ,4.5 ,56.1 ,31.6 ,52.8 ,56.6 ,14.4 ,104.7 ,54.0 
1982,124.9,65,27.2,107.8,18.4 ,90.8 ,71.5 ,64.1 ,65.7 ,63.0 ,58.7 ,64.7 ,42.4 ,50.0 ,96.8 ,58.2 ,110.0 ,105.6 ,80.6 ,43.6 ,95.3 ,97.2 ,46.5 ,37.2 ,52.4 ,115.3 ,21.2 ,33.2 
1983,41.8,65,24.5,110.35,10.2 ,54.1 ,59.8 ,25.4 ,31.9 ,58.9 ,81.3 ,56.9 ,93.6 ,86.9 ,62.0 ,96.7 ,124.0 ,34.0 ,31.0 ,36.4 ,84.0 ,57.4 ,23.6 ,95.0 ,76.4 ,134.6 ,72.2 ,77.4 
1984,79.8,67,43.4,117.25,53.8 ,92.9 ,43.5 ,75.0 ,29.5 ,52.0 ,48.5 ,48.6 ,43.6 ,81.4 ,54.4 ,62.6 ,137.1 ,99.4 ,51.8 ,51.7 ,113.0 ,76.0 ,43.3 ,121.5 ,73.5 ,52.1 ,58.0 ,50.2 
1985,49.2,63,18.45,121.25,22.2 ,35.4 ,19.6 ,141.9 ,82.1 ,58.1 ,67.7 ,117.8 ,83.4 ,83.3 ,17.3 ,54.1 ,63.1 ,39.7 ,75.1 ,70.9 ,124.7 ,30.5 ,86.2 ,40.8 ,59.2 ,16.0 ,69.3 ,64.0 
1986,80.8,77,38.7,117.85,37.7 ,80.9 ,109.0 ,121.3 ,78.6 ,77.9 ,112.4 ,63.3 ,56.2 ,46.4 ,102.1 ,160.8 ,74.1 ,65.8 ,52.9 ,41.4 ,81.7 ,32.6 ,75.5 ,39.7 ,114.4 ,99.0 ,45.6 ,78.3 
1987,73.8,73,39.4,109.2,68.1 ,101.2 ,55.6 ,85.7 ,40.8 ,69.6 ,73.1 ,56.3 ,87.6 ,87.5 ,109.3 ,83.3 ,64.3 ,83.9 ,109.1 ,70.4 ,64.9 ,117.7 ,38.0 ,37.1 ,78.4 ,59.7 ,49.5 ,61.4 
1988,32.2,60,28.4,90.05,65.4 ,49.8 ,86.3 ,23.8 ,45.4 ,66.0 ,68.0 ,65.5 ,89.8 ,90.3 ,79.4 ,93.3 ,43.8 ,39.0 ,54.0 ,61.5 ,63.8 ,48.3 ,31.7 ,66.9 ,35.4 ,88.2 ,25.1 ,64.8 
1989,71,68,29.15,116.2,87.9 ,78.2 ,45.9 ,58.6 ,53.8 ,21.1 ,39.2 ,79.5 ,60.4 ,58.0 ,103.3 ,106.2 ,63.4 ,45.0 ,126.2 ,40.2 ,68.4 ,37.2 ,38.1 ,105.2 ,88.4 ,126.4 ,95.1 ,13.7 
1990,68.3,77,39.45,123.55,50.5 ,79.4 ,46.5 ,75.5 ,59.2 ,110.1 ,70.1 ,83.4 ,51.2 ,88.3 ,101.2 ,40.0 ,64.3 ,98.1 ,38.9 ,43.2 ,62.6 ,51.9 ,137.0 ,95.4 ,93.7 ,107.7 ,26.3 ,176.3 
1991,29.1,66,32.9,114.3,29.1 ,81.2 ,67.3 ,61.3 ,66.0 ,24.2 ,39.3 ,51.2 ,47.3 ,99.3 ,48.9 ,82.8 ,161.9 ,51.5 ,129.3 ,57.2 ,37.7 ,88.3 ,72.9 ,48.3 ,36.7 ,69.2 ,72.1 ,75.7 
1992,38.5,60,24.25,102.85,81.4 ,75.1 ,72.8 ,52.3 ,19.9 ,38.7 ,47.6 ,55.0 ,59.4 ,126.5 ,75.4 ,100.9 ,102.1 ,66.0 ,30.6 ,35.5 ,38.9 ,103.6 ,63.0 ,13.6 ,29.6 ,28.6 ,61.2 ,65.5 
1993,119.5,65,32.25,118.45,26.8 ,56.9 ,57.6 ,57.7 ,61.3 ,66.7 ,79.8 ,55.3 ,45.9 ,37.7 ,40.9 ,126.5 ,15.8 ,107.8 ,59.1 ,66.0 ,71.4 ,110.4 ,43.3 ,47.1 ,61.2 ,136.2 ,43.3 ,98.0 
1994,63.2,57,28.1,93.85,98.2 ,89.5 ,66.0 ,59.7 ,39.6 ,74.6 ,52.1 ,27.2 ,61.0 ,53.4 ,40.2 ,88.7 ,110.8 ,58.1 ,58.8 ,29.0 ,61.4 ,49.5 ,29.5 ,75.5 ,34.5 ,31.7 ,10.5 ,71.4 
1995,37.2,73,29.45,125.45,75.6 ,99.1 ,40.8 ,91.3 ,131.4 ,55.7 ,116.1 ,18.5 ,120.6 ,45.0 ,51.7 ,73.5 ,78.7 ,75.4 ,90.7 ,115.7 ,35.1 ,48.4 ,130.3 ,23.8 ,63.3 ,73.5 ,43.2 ,72.0 
1996,112.8,62,35.45,104.35,107.7 ,74.2 ,77.8 ,48.4 ,36.0 ,49.9 ,57.9 ,75.2 ,45.0 ,79.7 ,106.5 ,54.4 ,24.8 ,50.7 ,74.7 ,76.2 ,61.1 ,47.4 ,50.4 ,34.9 ,42.3 ,63.1 ,102.2 ,58.2 
1997,76.1,78,34.15,152.1,161.2 ,128.3 ,16.0 ,100.5 ,47.2 ,51.0 ,61.1 ,28.0 ,70.0 ,40.3 ,54.0 ,58.1 ,67.8 ,69.4 ,41.7 ,59.1 ,42.4 ,87.1 ,106.2 ,164.1 ,143.0 ,132.5 ,79.2 ,63.3 
1998,75.8,71,39.55,112.85,62.6 ,44.1 ,47.4 ,22.9 ,35.6 ,85.7 ,65.3 ,67.4 ,74.3 ,82.1 ,111.5 ,58.8 ,43.5 ,106.2 ,74.8 ,64.6 ,46.5 ,114.8 ,78.6 ,63.2 ,114.2 ,65.2 ,97.2 ,84.1 
1999,49.2,69,35.25,127,122.1 ,51.0 ,38.4 ,85.4 ,86.2 ,35.8 ,74.0 ,131.9 ,40.2 ,78.9 ,56.3 ,72.0 ,40.2 ,142.3 ,104.3 ,41.5 ,31.3 ,34.7 ,65.4 ,60.4 ,68.0 ,113.1 ,40.7 ,54.4 
2000,171.4,65,19.8,111,75.7 ,31.9 ,77.5 ,67.2 ,108.1 ,13.1 ,113.9 ,67.5 ,44.9 ,69.2 ,95.9 ,16.8 ,67.9 ,52.8 ,42.0 ,22.8 ,49.2 ,71.8 ,104.8 ,120.0 ,107.1 ,46.5 ,57.3 ,41.3 
2001,45.7,88,34.4,141.65,94.5 ,84.7 ,75.4 ,36.2 ,114.4 ,154.3 ,30.7 ,84.8 ,83.0 ,42.3 ,57.5 ,115.3 ,115.7 ,32.6 ,68.4 ,147.1 ,130.3 ,136.2 ,53.9 ,98.3 ,106.1 ,76.6 ,82.5 ,91.4 
2002,51.4,70,27,118.1,122.5 ,36.1 ,46.8 ,89.0 ,60.9 ,63.8 ,105.3 ,26.9 ,81.0 ,70.0 ,61.3 ,67.4 ,38.3 ,27.1 ,61.2 ,67.0 ,131.6 ,72.0 ,98.8 ,113.7 ,60.1 ,97.5 ,81.1 ,16.1 
2003,64.5,73,36.5,114.55,34.1 ,32.6 ,78.2 ,45.6 ,119.5 ,85.7 ,88.4 ,42.2 ,47.1 ,68.8 ,109.6 ,83.8 ,101.4 ,103.6 ,101.2 ,154.7 ,91.0 ,61.6 ,54.9 ,41.0 ,59.3 ,38.9 ,39.5 ,74.8 
2004,51.4,70,30.95,117.75,60.7 ,56.8 ,43.8 ,117.6 ,107.5 ,117.9 ,80.9 ,52.0 ,118.6 ,102.6 ,116.6 ,44.8 ,58.1 ,34.4 ,18.1 ,45.0 ,27.5 ,78.4 ,56.7 ,102.6 ,75.3 ,43.7 ,40.8 ,85.3 
2005,38.8,75,38.65,121.35,67.4 ,85.6 ,62.0 ,35.4 ,108.6 ,102.0 ,81.3 ,52.3 ,117.8 ,127.2 ,36.1 ,65.5 ,60.1 ,42.0 ,69.5 ,66.2 ,77.8 ,68.7 ,124.9 ,110.3 ,51.3 ,62.3 ,89.5 ,41.2 
2006,55.4,75,38.05,127.9,60.3 ,74.2 ,36.0 ,78.3 ,136.1 ,63.5 ,40.1 ,46.1 ,56.3 ,96.5 ,51.8 ,83.6 ,77.8 ,106.4 ,85.6 ,74.7 ,59.7 ,82.3 ,65.9 ,89.5 ,25.6 ,42.6 ,119.7 ,163.8 
2007,29.6,85,41.3,122.45,59.8 ,105.5 ,41.6 ,85.5 ,91.7 ,104.4 ,53.4 ,109.6 ,108.4 ,99.1 ,19.8 ,135.3 ,72.6 ,44.4 ,100.4 ,77.8 ,107.6 ,94.8 ,81.7 ,104.5 ,158.8 ,41.0 ,55.7 ,100.6 
2008,100.3,81,34.5,137.65,32.2 ,94.1 ,97.0 ,73.7 ,36.8 ,123.3 ,69.7 ,47.4 ,68.5 ,147.4 ,108.7 ,94.8 ,111.8 ,50.3 ,57.7 ,104.5 ,127.9 ,70.8 ,76.6 ,44.4 ,73.4 ,71.9 ,149.4 ,14.7 
2009,80.2,71,25.15,124.85,171.5 ,52.6 ,35.0 ,66.6 ,107.3 ,124.1 ,115.1 ,55.7 ,53.7 ,125.6 ,96.9 ,26.1 ,25.3 ,93.8 ,28.9 ,69.3 ,95.1 ,77.0 ,88.9 ,12.8 ,25.0 ,35.7 ,72.7 ,63.1 
2010,143.9,66,28.8,122.4,90.7 ,41.6 ,44.4 ,46.9 ,71.6 ,71.3 ,24.2 ,66.6 ,67.2 ,88.0 ,54.7 ,37.6 ,95.3 ,39.4 ,33.4 ,60.2 ,163.7 ,121.6 ,19.9 ,44.7 ,63.0 ,66.9 ,58.8 ,123.2 
2011,58.1,74,34.6,101.25,69.4 ,32.5 ,70.7 ,72.4 ,15.8 ,95.9 ,95.7 ,94.7 ,65.2 ,85.4 ,50.9 ,89.4 ,88.0 ,93.4 ,106.6 ,37.0 ,64.7 ,36.7 ,77.5 ,92.7 ,83.6 ,74.5 ,142.0 ,59.5 
2012,45.8,67,28.85,132.9,78.4 ,57.1 ,6.7 ,36.1 ,89.0 ,131.7 ,42.1 ,90.9 ,141.4 ,76.3 ,50.7 ,99.4 ,104.6 ,46.0 ,119.0 ,36.1 ,29.5 ,30.2 ,134.1 ,32.3 ,52.2 ,60.0 ,28.2 ,51.7 
2013,100,67,26.95,108.4,66.2 ,64.8 ,24.5 ,66.4 ,104.6 ,27.5 ,91.2 ,35.3 ,105.1 ,36.3 ,30.0 ,68.7 ,107.1 ,92.8 ,49.2 ,50.2 ,109.7 ,84.4 ,83.7 ,74.7 ,48.0 ,26.4 ,129.7 ,35.8 
2014,,62,20.9,106.85,44.7 ,68.5 ,63.6 ,58.0 ,105.6 ,87.8 ,105.9 ,30.5 ,47.4 ,32.0 ,112.4 ,22.1 ,107.8 ,94.8 ,19.7 ,63.6 ,13.1 ,57.7 ,75.6 ,37.8 ,37.3 ,100.4 ,35.9 ,73.1 
2015,,61,29,108.45,54.4 ,47.1 ,59.6 ,47.8 ,29.4 ,120.2 ,51.8 ,70.9 ,79.5 ,83.4 ,28.6 ,73.9 ,30.1 ,71.0 ,59.7 ,39.4 ,136.3 ,96.7 ,39.5 ,1.6 ,50.5 ,59.3 ,58.2 ,85.8 
2016,,79,28.15,122.85,76.4 ,28.6 ,85.8 ,76.6 ,39.7 ,115.3 ,98.3 ,27.7 ,67.4 ,70.1 ,77.2 ,56.7 ,51.9 ,110.0 ,106.0 ,26.2 ,102.2 ,47.5 ,111.3 ,109.7 ,86.7 ,130.4 ,141.5 ,70.8 
2017,,67,37.1,110,82.6 ,96.6 ,67.0 ,81.1 ,66.9 ,79.8 ,41.9 ,122.7 ,52.3 ,43.1 ,39.9 ,37.3 ,74.4 ,104.2 ,62.1 ,45.4 ,6.7 ,88.1 ,36.9 ,59.1 ,43.5 ,70.4 ,115.8 ,102.2 
2018,,70,27.6,126.45,47.8 ,54.7 ,105.1 ,69.1 ,47.5 ,105.2 ,95.9 ,53.3 ,103.1 ,48.7 ,29.9 ,25.3 ,47.3 ,132.5 ,133.5 ,74.4 ,18.2 ,75.3 ,60.0 ,45.4 ,46.1 ,100.5 ,120.4 ,55.7 
2019,,72,39.45,135.2,76.6 ,51.1 ,38.1 ,43.0 ,107.5 ,155.2 ,55.9 ,75.9 ,40.8 ,69.5 ,60.2 ,82.4 ,42.0 ,123.5 ,46.0 ,55.6 ,63.2 ,108.6 ,54.1 ,28.0 ,75.7 ,75.9 ,146.9 ,54.6 
2020,,70,35.1,113.25,100.1 ,67.2 ,35.4 ,71.2 ,74.5 ,81.6 ,39.2 ,34.8 ,41.1 ,48.3 ,51.9 ,76.7 ,42.2 ,119.4 ,67.0 ,67.3 ,21.8 ,71.1 ,72.6 ,61.0 ,107.1 ,90.9 ,151.0 ,87.6 
2021,,77,43.25,120.55,105.8 ,128.0 ,118.7 ,19.1 ,42.2 ,82.1 ,77.7 ,47.8 ,107.7 ,98.6 ,52.5 ,122.4 ,52.8 ,44.3 ,60.3 ,64.9 ,89.2 ,64.9 ,71.7 ,75.5 ,97.3 ,86.1 ,96.8 ,49.5 
2022,,74,26.65,128.65,69.0 ,82.3 ,149.2 ,46.1 ,44.2 ,26.3 ,47.2 ,35.1 ,41.3 ,100.7 ,23.6 ,27.0 ,106.9 ,61.2 ,59.3 ,132.6 ,124.7 ,61.5 ,107.7 ,79.0 ,72.9 ,116.2 ,56.8 ,116.3 
2023,,65,24.55,102.25,35.8 ,58.1 ,68.3 ,85.8 ,77.0 ,18.6 ,41.5 ,54.7 ,44.1 ,91.3 ,105.1 ,62.3 ,179.8 ,50.5 ,99.4 ,22.0 ,27.1 ,45.3 ,43.9 ,60.6 ,60.2 ,44.4 ,98.3 ,92.0 
2024,,61,23.25,124.75,19.2 ,32.9 ,55.5 ,59.7 ,80.2 ,129.5 ,71.6 ,31.3 ,40.8 ,55.1 ,107.1 ,27.3 ,76.6 ,44.7 ,118.1 ,40.2 ,38.7 ,39.9 ,18.5 ,35.0 ,38.4 ,120.0 ,43.3 ,144.6 
2025,,76,25.6,130.8,92.7 ,134.3 ,74.8 ,100.7 ,83.0 ,98.5 ,17.6 ,111.7 ,43.6 ,93.5 ,76.8 ,70.4 ,59.7 ,127.3 ,63.6 ,135.7 ,77.2 ,106.1 ,36.7 ,35.8 ,31.6 ,88.0 ,19.6 ,56.1 
2026,,68,33.25,112.35,81.3 ,74.0 ,56.2 ,61.9 ,75.4 ,83.2 ,105.7 ,24.0 ,46.7 ,52.8 ,69.7 ,95.6 ,68.0 ,119.0 ,66.6 ,55.9 ,64.8 ,74.6 ,35.1 ,31.4 ,131.3 ,78.8 ,60.3 ,37.3 
2027,,75,35.5,119.9,97.4 ,111.4 ,60.4 ,34.0 ,53.6 ,82.5 ,75.8 ,128.4 ,89.3 ,92.7 ,31.6 ,110.9 ,42.3 ,69.9 ,56.1 ,75.6 ,81.8 ,51.3 ,56.5 ,158.9 ,84.9 ,79.1 ,37.0 ,55.6 
2028,,71,34.2,128.05,34.0 ,71.7 ,91.3 ,51.3 ,34.4 ,54.6 ,93.1 ,35.4 ,119.1 ,27.0 ,59.6 ,73.5 ,54.7 ,161.8 ,44.2 ,105.5 ,43.1 ,65.2 ,81.2 ,137.0 ,52.5 ,59.5 ,69.1 ,103.6 
2029,,61,22.4,106.4,82.9 ,32.3 ,78.9 ,58.4 ,18.1 ,63.5 ,62.6 ,50.4 ,44.8 ,54.7 ,85.6 ,71.3 ,122.7 ,18.1 ,53.5 ,54.8 ,26.7 ,51.9 ,63.7 ,33.1 ,99.4 ,52.7 ,113.4 ,71.4 
2030,,64,10.7,124.55,7.2 ,80.9 ,106.0 ,70.4 ,40.9 ,74.6 ,58.0 ,34.2 ,112.0 ,163.8 ,33.6 ,46.5 ,85.5 ,115.5 ,60.8 ,15.5 ,6.2 ,133.6 ,38.3 ,63.2 ,70.5 ,33.8 ,79.3 ,14.2 
2031,,68,29.55,102.6,64.4 ,99.9 ,96.2 ,64.8 ,101.1 ,62.2 ,86.1 ,74.3 ,91.8 ,103.6 ,32.1 ,136.4 ,58.0 ,50.0 ,32.9 ,46.0 ,87.9 ,72.0 ,101.6 ,23.9 ,27.0 ,32.7 ,48.7 ,53.7 
2032,,78,28.65,140.7,59.7 ,90.6 ,98.2 ,29.1 ,92.8 ,42.5 ,89.5 ,116.9 ,110.7 ,70.9 ,99.3 ,36.8 ,73.6 ,71.5 ,68.6 ,55.1 ,182.5 ,164.5 ,43.3 ,84.9 ,61.5 ,83.9 ,28.2 ,18.9 
2033,,76,32.7,122.95,89.5 ,64.4 ,107.1 ,22.7 ,50.4 ,44.1 ,83.5 ,89.4 ,37.7 ,91.0 ,57.3 ,47.9 ,137.1 ,116.2 ,60.1 ,95.2 ,66.2 ,65.0 ,112.4 ,68.9 ,129.7 ,27.7 ,91.3 ,90.6 
