Year,Historical,Ensemble,10th percentile,90th percentile,MIROC-ESM-CHEM ,NorESM1-ME ,HadGEM2-ES ,FGOALS-g2 ,GFDL-ESM2M ,IPSL-CM5A-MR ,MRI-CGCM3 ,HadGEM2-AO ,CSIRO-Mk3-6-0 ,MPI-ESM-LR ,NorESM1-M ,BNU-ESM ,GFDL-ESM2G ,MIROC5 ,GFDL-CM3 ,MIROC-ESM ,bcc-csm1-1 ,CNRM-CM5 ,CCSM4 ,CanESM2 ,CESM1-CAM5 ,bcc-csm1-1-m ,IPSL-CM5A-LR ,MPI-ESM-MR 
1960,61.7,61,38.55,90.2,52.1 ,40.1 ,62.4 ,37.1 ,40.0 ,86.6 ,62.7 ,54.8 ,150.6 ,74.1 ,79.9 ,41.7 ,52.8 ,49.1 ,93.8 ,41.8 ,64.3 ,51.9 ,50.2 ,80.8 ,61.1 ,34.6 ,51.6 ,60.0 
1961,80.8,52,26.25,87.15,54.9 ,29.3 ,36.4 ,31.3 ,34.3 ,28.2 ,48.4 ,67.0 ,116.7 ,50.3 ,45.2 ,47.7 ,58.6 ,58.7 ,72.7 ,74.2 ,16.9 ,31.5 ,24.3 ,77.8 ,37.2 ,58.2 ,96.5 ,59.8 
1962,79.9,64,31.8,123.25,54.2 ,71.2 ,65.5 ,46.6 ,122.7 ,51.2 ,45.0 ,46.8 ,31.9 ,58.4 ,123.8 ,52.8 ,46.5 ,76.1 ,26.4 ,31.7 ,65.5 ,88.8 ,87.2 ,72.4 ,44.1 ,124.5 ,57.6 ,55.3 
1963,66.1,63,32.05,122.35,74.5 ,64.2 ,136.1 ,85.2 ,73.7 ,41.2 ,47.5 ,61.0 ,36.0 ,50.1 ,31.0 ,121.6 ,92.7 ,55.3 ,123.1 ,12.3 ,33.1 ,79.8 ,38.4 ,39.2 ,74.7 ,57.5 ,39.6 ,51.5 
1964,104.5,64,31.9,120.85,117.6 ,50.4 ,63.4 ,48.2 ,38.3 ,42.8 ,64.8 ,33.7 ,124.6 ,68.3 ,86.8 ,40.9 ,31.3 ,79.2 ,71.0 ,83.1 ,50.6 ,15.5 ,124.1 ,113.0 ,32.5 ,54.5 ,62.5 ,45.6 
1965,83.5,60,23.8,136.1,24.4 ,39.4 ,76.1 ,35.2 ,26.8 ,30.8 ,34.7 ,63.9 ,53.0 ,47.3 ,34.1 ,51.3 ,78.8 ,94.9 ,142.1 ,57.1 ,130.1 ,10.5 ,68.0 ,168.9 ,49.8 ,46.2 ,69.3 ,23.2 
1966,21.1,65,32.4,99.55,63.4 ,66.2 ,63.5 ,48.8 ,93.1 ,79.0 ,26.1 ,66.8 ,28.6 ,60.2 ,48.9 ,54.3 ,95.8 ,71.2 ,99.1 ,36.2 ,52.1 ,65.9 ,40.5 ,62.1 ,100.0 ,102.4 ,71.5 ,64.4 
1967,47,66,35.65,116.15,38.9 ,44.2 ,83.5 ,51.9 ,59.9 ,157.9 ,40.9 ,80.0 ,43.3 ,85.0 ,58.0 ,36.9 ,88.4 ,47.7 ,48.4 ,34.4 ,106.5 ,75.6 ,47.7 ,72.8 ,78.2 ,54.0 ,32.1 ,125.8 
1968,31.5,59,18,92.65,28.4 ,88.6 ,36.1 ,90.9 ,127.4 ,19.8 ,82.6 ,92.1 ,16.2 ,55.2 ,50.0 ,61.8 ,63.6 ,67.3 ,92.6 ,47.4 ,30.7 ,47.2 ,59.6 ,9.7 ,92.7 ,73.5 ,45.3 ,44.9 
1969,78.5,74,28,132.15,144.0 ,28.5 ,66.0 ,31.9 ,102.6 ,166.5 ,77.4 ,63.5 ,27.5 ,25.5 ,120.3 ,54.8 ,98.4 ,107.1 ,64.9 ,36.4 ,105.0 ,96.9 ,66.0 ,66.8 ,31.5 ,60.2 ,90.9 ,64.4 
1970,83.9,60,26.6,109.65,26.3 ,31.4 ,29.2 ,100.7 ,55.1 ,65.3 ,118.6 ,66.5 ,59.6 ,26.4 ,44.0 ,60.0 ,134.8 ,39.7 ,35.1 ,96.3 ,84.4 ,82.0 ,41.9 ,67.2 ,48.2 ,57.9 ,54.3 ,26.8 
1971,73.3,67,25.75,107.95,82.5 ,78.3 ,80.6 ,22.5 ,66.8 ,11.3 ,47.7 ,103.0 ,82.4 ,73.7 ,70.1 ,81.4 ,61.7 ,114.3 ,38.0 ,66.9 ,46.4 ,97.6 ,29.0 ,112.9 ,32.6 ,67.3 ,69.0 ,74.7 
1972,49.5,64,27.8,94.75,50.7 ,95.6 ,61.5 ,76.4 ,31.3 ,25.5 ,40.5 ,93.9 ,120.7 ,30.4 ,62.9 ,88.2 ,46.8 ,69.7 ,89.4 ,82.4 ,71.3 ,20.9 ,84.3 ,85.0 ,57.5 ,88.4 ,30.1 ,37.3 
1973,49,83,27.2,155.3,65.2 ,99.7 ,92.5 ,34.7 ,84.1 ,95.2 ,44.0 ,115.1 ,89.6 ,77.1 ,50.4 ,122.6 ,55.3 ,68.9 ,85.4 ,19.7 ,165.4 ,51.2 ,60.1 ,106.9 ,53.0 ,197.8 ,145.2 ,18.2 
1974,39.7,59,26.75,106.75,21.5 ,32.9 ,28.7 ,84.4 ,110.5 ,40.7 ,103.0 ,117.5 ,70.6 ,27.9 ,25.6 ,81.7 ,54.8 ,55.2 ,32.4 ,55.2 ,35.1 ,56.3 ,57.1 ,73.5 ,92.2 ,67.4 ,33.9 ,66.4 
1975,53.6,55,19.25,94.5,60.9 ,31.2 ,51.6 ,27.7 ,34.2 ,74.4 ,100.6 ,60.1 ,62.0 ,79.5 ,46.2 ,31.7 ,25.0 ,85.9 ,78.0 ,56.6 ,88.4 ,14.3 ,67.6 ,20.6 ,47.1 ,21.9 ,155.1 ,17.9 
1976,90.7,66,31,111.15,65.9 ,49.2 ,21.3 ,101.6 ,54.8 ,120.7 ,67.1 ,37.8 ,90.6 ,91.2 ,36.1 ,46.1 ,51.1 ,68.7 ,25.9 ,72.3 ,50.2 ,72.2 ,38.8 ,78.8 ,97.1 ,57.5 ,126.5 ,77.2 
1977,69.9,74,34.35,122.8,115.9 ,33.7 ,35.0 ,86.4 ,79.6 ,38.8 ,118.2 ,63.5 ,28.1 ,39.7 ,67.9 ,69.3 ,87.2 ,46.6 ,121.7 ,51.9 ,112.3 ,39.7 ,84.4 ,138.9 ,63.9 ,53.4 ,86.1 ,123.9 
1978,38.3,69,26.6,145.05,139.3 ,53.4 ,153.0 ,66.8 ,29.6 ,88.9 ,79.4 ,74.7 ,39.5 ,32.7 ,68.4 ,71.2 ,47.8 ,81.5 ,20.2 ,140.5 ,149.6 ,28.7 ,66.5 ,24.5 ,28.9 ,56.0 ,31.6 ,83.9 
1979,42,67,21.1,108.25,5.6 ,68.6 ,66.1 ,82.1 ,94.5 ,42.3 ,109.6 ,106.9 ,16.8 ,47.1 ,64.9 ,57.4 ,30.5 ,110.9 ,50.1 ,25.4 ,81.5 ,72.0 ,95.4 ,99.2 ,94.8 ,35.7 ,64.6 ,85.8 
1980,92,60,28.85,94.2,62.3 ,53.1 ,45.0 ,58.2 ,46.3 ,55.7 ,47.1 ,74.6 ,96.0 ,52.0 ,59.7 ,70.6 ,92.4 ,99.5 ,59.6 ,36.5 ,21.2 ,20.2 ,52.8 ,65.7 ,72.1 ,61.0 ,80.3 ,57.2 
1981,86.7,44,19.95,81.45,81.5 ,19.2 ,35.5 ,56.5 ,113.7 ,58.6 ,20.7 ,40.4 ,62.5 ,21.9 ,36.5 ,43.5 ,39.3 ,27.9 ,81.4 ,74.1 ,48.2 ,28.0 ,7.0 ,27.3 ,34.6 ,33.9 ,29.7 ,40.0 
1982,46.1,71,31.55,120.5,73.0 ,62.7 ,77.6 ,78.2 ,48.6 ,153.8 ,33.8 ,48.1 ,12.0 ,51.4 ,47.6 ,94.3 ,106.5 ,90.5 ,29.3 ,97.0 ,67.2 ,77.3 ,55.9 ,116.6 ,41.7 ,34.6 ,124.4 ,89.6 
1983,48.7,65,22.2,119.3,20.9 ,35.0 ,88.4 ,51.7 ,31.9 ,117.4 ,97.8 ,70.9 ,109.4 ,75.2 ,96.3 ,121.2 ,23.5 ,50.8 ,35.2 ,80.2 ,37.4 ,15.8 ,44.3 ,61.4 ,27.9 ,127.1 ,83.0 ,59.5 
1984,48.5,68,27.25,121,42.6 ,46.4 ,17.6 ,95.3 ,61.1 ,88.6 ,59.0 ,36.9 ,68.0 ,68.1 ,55.5 ,107.5 ,49.2 ,98.2 ,67.8 ,134.5 ,72.1 ,16.0 ,66.3 ,77.4 ,146.7 ,55.4 ,59.4 ,53.6 
1985,56,59,28.1,101.05,27.6 ,48.1 ,28.6 ,71.9 ,42.2 ,56.4 ,48.2 ,15.5 ,78.6 ,56.6 ,41.9 ,66.1 ,88.9 ,34.7 ,109.0 ,33.0 ,51.9 ,54.2 ,111.3 ,38.3 ,70.5 ,93.1 ,90.2 ,76.9 
1986,83.6,57,25.45,97.5,76.8 ,48.4 ,34.0 ,46.4 ,52.0 ,33.6 ,72.9 ,86.8 ,39.2 ,51.7 ,101.7 ,93.3 ,59.4 ,37.7 ,29.7 ,42.2 ,27.2 ,107.9 ,52.7 ,23.4 ,65.3 ,83.8 ,23.7 ,83.3 
1987,83.5,68,27.15,109.9,82.7 ,53.1 ,92.1 ,45.1 ,104.9 ,85.6 ,28.4 ,71.5 ,85.3 ,25.9 ,85.8 ,74.7 ,50.5 ,78.4 ,75.7 ,51.4 ,78.0 ,114.9 ,118.5 ,45.2 ,45.9 ,19.1 ,38.9 ,83.7 
1988,76.9,62,26.25,133.7,29.9 ,108.1 ,69.1 ,62.4 ,42.8 ,59.8 ,156.7 ,49.9 ,60.5 ,45.0 ,45.7 ,19.2 ,27.5 ,51.5 ,137.0 ,51.8 ,130.4 ,58.8 ,83.2 ,25.0 ,40.1 ,62.3 ,40.0 ,35.8 
1989,25.9,62,21.8,102.25,76.1 ,62.9 ,71.4 ,89.5 ,80.3 ,70.3 ,64.9 ,26.2 ,54.5 ,114.4 ,55.6 ,41.9 ,71.6 ,23.7 ,57.8 ,20.0 ,23.6 ,61.7 ,62.9 ,18.4 ,95.7 ,108.8 ,90.7 ,58.3 
1990,66.6,61,30.7,95.05,55.5 ,40.7 ,55.4 ,90.6 ,70.6 ,89.4 ,96.0 ,77.5 ,31.6 ,111.8 ,51.3 ,36.4 ,53.0 ,32.7 ,74.8 ,76.5 ,29.8 ,65.0 ,43.9 ,74.9 ,65.4 ,61.1 ,5.2 ,94.1 
1991,80.7,54,21,99.9,113.2 ,54.5 ,67.0 ,44.1 ,26.7 ,57.4 ,31.8 ,18.4 ,26.6 ,85.8 ,45.5 ,35.7 ,108.0 ,82.0 ,22.7 ,53.4 ,19.3 ,59.6 ,91.8 ,39.5 ,56.2 ,46.8 ,91.3 ,27.7 
1992,140.8,61,22.4,108,33.2 ,75.1 ,96.0 ,81.9 ,34.2 ,51.3 ,65.0 ,49.5 ,120.0 ,76.1 ,47.1 ,84.2 ,42.1 ,58.4 ,76.8 ,17.3 ,61.4 ,27.5 ,130.6 ,78.6 ,28.9 ,8.8 ,59.4 ,72.0 
1993,55,58,28.5,106.8,24.3 ,61.1 ,32.7 ,76.4 ,79.3 ,57.9 ,43.5 ,110.1 ,114.5 ,50.8 ,33.4 ,43.6 ,54.1 ,50.7 ,21.5 ,65.2 ,53.8 ,103.5 ,36.9 ,45.3 ,34.2 ,81.3 ,48.5 ,82.2 
1994,62.9,66,27.3,104.65,105.9 ,82.7 ,25.1 ,44.2 ,29.5 ,103.4 ,34.8 ,12.1 ,119.9 ,47.8 ,76.3 ,91.7 ,39.5 ,85.8 ,40.7 ,35.3 ,69.5 ,79.1 ,45.3 ,100.5 ,67.7 ,69.2 ,103.1 ,75.3 
1995,81.2,53,24.25,99,23.7 ,72.8 ,39.1 ,47.2 ,38.1 ,45.1 ,106.1 ,24.8 ,41.1 ,43.9 ,73.4 ,52.3 ,79.3 ,46.9 ,46.0 ,33.5 ,43.4 ,73.1 ,41.2 ,91.9 ,42.0 ,113.5 ,21.3 ,46.1 
1996,91.7,65,17.95,108.4,89.0 ,80.0 ,15.6 ,197.6 ,59.9 ,74.9 ,79.3 ,82.7 ,15.8 ,36.3 ,37.5 ,36.0 ,75.6 ,45.8 ,57.5 ,44.8 ,51.3 ,81.1 ,64.7 ,20.1 ,124.5 ,61.9 ,92.3 ,52.7 
1997,39.7,52,26.75,94.55,31.2 ,37.0 ,10.2 ,27.9 ,29.5 ,31.7 ,44.9 ,30.7 ,52.4 ,47.8 ,44.2 ,104.7 ,44.3 ,50.7 ,55.1 ,82.1 ,82.9 ,84.4 ,49.4 ,138.8 ,29.7 ,25.6 ,53.7 ,69.1 
1998,63.7,69,35.35,124.25,39.9 ,68.4 ,69.3 ,43.6 ,75.0 ,58.7 ,140.9 ,46.0 ,78.9 ,62.4 ,76.1 ,30.8 ,107.6 ,90.7 ,18.1 ,75.8 ,69.6 ,78.5 ,42.5 ,80.8 ,144.1 ,60.3 ,75.3 ,43.4 
1999,54,59,29.9,94.25,41.6 ,33.9 ,36.2 ,48.3 ,72.3 ,39.0 ,71.0 ,36.8 ,74.2 ,52.4 ,87.0 ,29.6 ,30.2 ,95.5 ,30.9 ,56.1 ,27.3 ,34.2 ,35.8 ,93.0 ,56.6 ,214.4 ,87.5 ,36.9 
2000,65.3,54,22,92.95,24.7 ,51.1 ,92.3 ,121.4 ,33.1 ,61.4 ,60.9 ,40.6 ,39.1 ,57.0 ,25.2 ,75.8 ,37.2 ,19.6 ,59.0 ,77.8 ,36.4 ,93.6 ,24.4 ,9.1 ,82.6 ,68.4 ,25.1 ,79.9 
2001,33.9,61,25.6,95.2,90.6 ,70.5 ,72.3 ,46.9 ,87.5 ,25.0 ,99.6 ,76.4 ,100.7 ,26.2 ,53.5 ,79.6 ,68.0 ,22.1 ,58.2 ,79.2 ,31.2 ,48.4 ,46.4 ,28.0 ,90.8 ,88.3 ,36.6 ,44.5 
2002,80,63,24.2,115.9,80.3 ,22.3 ,85.1 ,44.6 ,13.5 ,88.2 ,58.2 ,70.8 ,131.0 ,48.2 ,40.0 ,100.3 ,47.0 ,38.1 ,26.1 ,46.0 ,162.8 ,68.4 ,100.8 ,46.0 ,73.1 ,32.2 ,51.1 ,39.1 
2003,69.4,57,34.9,89.7,41.5 ,93.9 ,49.2 ,22.2 ,46.4 ,62.0 ,34.0 ,42.7 ,38.6 ,101.1 ,40.8 ,54.8 ,61.2 ,72.8 ,72.6 ,55.0 ,68.4 ,65.4 ,35.8 ,68.3 ,54.8 ,48.1 ,72.1 ,85.5 
2004,114.4,72,31.65,122.65,67.6 ,93.2 ,56.5 ,35.0 ,135.5 ,26.6 ,71.7 ,28.3 ,87.2 ,61.9 ,59.3 ,58.8 ,79.5 ,120.3 ,91.2 ,125.0 ,64.0 ,64.4 ,89.0 ,51.1 ,93.1 ,54.5 ,51.0 ,75.3 
2005,51.9,68,34,96.9,69.6 ,75.6 ,53.1 ,67.6 ,85.5 ,108.3 ,53.6 ,52.1 ,82.4 ,81.8 ,62.8 ,71.1 ,49.8 ,81.9 ,82.8 ,81.8 ,29.5 ,81.7 ,46.1 ,72.5 ,49.9 ,140.2 ,23.7 ,38.5 
2006,113.6,48,19.1,87.3,54.1 ,54.6 ,80.5 ,29.1 ,11.1 ,94.1 ,44.2 ,44.2 ,53.6 ,29.6 ,60.9 ,27.8 ,40.1 ,62.0 ,56.1 ,37.5 ,24.2 ,14.0 ,49.9 ,28.9 ,59.2 ,43.8 ,60.7 ,103.4 
2007,49.2,68,35.7,97.35,55.0 ,78.7 ,97.7 ,33.0 ,87.6 ,40.3 ,99.5 ,92.9 ,38.4 ,79.1 ,88.2 ,93.9 ,85.6 ,79.8 ,49.3 ,66.3 ,92.1 ,75.7 ,38.9 ,48.2 ,58.5 ,31.0 ,97.0 ,45.4 
2008,125.6,69,26.45,120.1,97.2 ,99.7 ,94.4 ,75.0 ,122.4 ,12.0 ,52.9 ,32.8 ,32.6 ,75.0 ,77.7 ,85.1 ,73.0 ,32.5 ,123.7 ,98.9 ,78.3 ,20.4 ,117.8 ,63.7 ,51.3 ,78.0 ,41.8 ,41.4 
2009,94.7,57,26.75,91.95,58.3 ,30.3 ,62.6 ,88.1 ,36.9 ,68.0 ,95.8 ,82.4 ,44.8 ,39.3 ,31.2 ,119.5 ,23.2 ,35.8 ,72.9 ,13.3 ,75.4 ,52.0 ,85.4 ,43.4 ,58.2 ,44.6 ,56.2 ,56.1 
2010,82.2,70,38,105.85,102.5 ,117.0 ,54.5 ,102.5 ,52.4 ,54.0 ,91.1 ,32.1 ,43.9 ,45.5 ,67.8 ,99.3 ,62.9 ,83.8 ,30.0 ,47.1 ,109.2 ,72.1 ,99.4 ,61.4 ,45.1 ,68.7 ,73.4 ,74.7 
2011,38.8,65,26.75,115.65,115.3 ,70.0 ,68.8 ,89.8 ,53.6 ,118.7 ,51.9 ,45.0 ,67.9 ,97.8 ,27.4 ,86.2 ,79.8 ,64.4 ,116.0 ,35.3 ,26.1 ,22.5 ,36.3 ,88.9 ,38.2 ,48.4 ,78.4 ,34.5 
2012,63.7,62,23.8,115,86.6 ,32.6 ,81.8 ,41.6 ,29.2 ,57.7 ,94.9 ,51.4 ,130.6 ,63.1 ,68.8 ,18.4 ,15.7 ,132.7 ,53.5 ,36.8 ,96.4 ,86.5 ,67.1 ,39.5 ,45.5 ,41.8 ,29.8 ,99.4 
2013,96.2,59,16.75,99.2,51.9 ,61.9 ,17.7 ,57.3 ,64.3 ,35.9 ,31.9 ,26.9 ,70.1 ,68.6 ,117.9 ,208.9 ,77.6 ,72.1 ,65.0 ,15.8 ,40.2 ,30.8 ,56.6 ,74.3 ,58.3 ,27.6 ,13.7 ,80.5 
2014,,60,30.25,103.05,60.3 ,31.6 ,50.6 ,57.4 ,42.0 ,38.9 ,61.6 ,57.5 ,139.4 ,61.1 ,84.8 ,44.2 ,37.0 ,89.9 ,78.8 ,56.5 ,21.0 ,106.7 ,51.1 ,28.9 ,58.9 ,99.4 ,40.8 ,61.1 
2015,,57,28.65,104.45,61.6 ,51.8 ,71.4 ,27.3 ,41.3 ,30.0 ,45.0 ,74.0 ,97.5 ,45.3 ,78.5 ,25.4 ,68.5 ,40.3 ,48.8 ,111.4 ,43.9 ,74.9 ,37.3 ,34.3 ,47.9 ,32.4 ,114.8 ,73.4 
2016,,54,21.4,96.25,97.5 ,95.0 ,28.7 ,32.2 ,38.3 ,40.8 ,69.5 ,47.7 ,23.6 ,44.9 ,50.3 ,52.5 ,87.9 ,51.1 ,75.5 ,89.6 ,19.2 ,16.1 ,107.2 ,45.8 ,48.9 ,62.4 ,61.7 ,31.3 
2017,,65,25.3,123.4,64.7 ,92.1 ,79.5 ,121.7 ,83.2 ,35.4 ,32.3 ,134.2 ,125.1 ,52.0 ,33.9 ,33.7 ,60.9 ,18.3 ,85.0 ,14.9 ,67.9 ,88.0 ,40.6 ,79.4 ,73.5 ,52.9 ,46.8 ,59.3 
2018,,69,36.65,126.75,73.1 ,36.7 ,57.9 ,75.0 ,41.9 ,49.0 ,133.8 ,73.4 ,50.4 ,54.5 ,53.0 ,138.0 ,36.6 ,35.4 ,119.7 ,105.7 ,43.6 ,81.2 ,44.5 ,82.7 ,83.3 ,88.2 ,55.3 ,44.1 
2019,,53,17.15,104.2,37.6 ,34.6 ,40.1 ,46.8 ,53.8 ,33.6 ,12.8 ,94.2 ,45.1 ,97.7 ,37.2 ,45.3 ,49.9 ,89.0 ,37.9 ,21.5 ,8.0 ,76.0 ,132.1 ,82.3 ,110.7 ,30.7 ,42.4 ,28.2 
2020,,63,33.25,122.55,33.5 ,65.4 ,60.4 ,36.2 ,100.5 ,33.0 ,62.4 ,82.0 ,8.5 ,41.2 ,53.4 ,54.6 ,47.5 ,75.1 ,71.9 ,71.3 ,152.2 ,37.3 ,37.3 ,73.0 ,88.5 ,45.5 ,144.6 ,50.1 
2021,,62,28,100.75,84.2 ,63.8 ,38.6 ,69.3 ,86.8 ,76.0 ,84.4 ,22.7 ,36.7 ,73.1 ,69.2 ,9.9 ,104.3 ,36.7 ,98.0 ,46.7 ,33.3 ,53.5 ,54.1 ,63.1 ,45.7 ,61.6 ,79.9 ,103.5 
2022,,69,23.8,116.25,76.8 ,39.5 ,87.7 ,91.2 ,45.6 ,170.0 ,89.5 ,22.1 ,48.0 ,25.5 ,65.5 ,36.9 ,86.2 ,101.1 ,28.6 ,71.0 ,109.8 ,49.4 ,82.1 ,48.7 ,74.3 ,7.4 ,122.7 ,81.1 
2023,,58,33.9,93.95,69.2 ,52.2 ,50.2 ,78.2 ,52.5 ,40.0 ,60.7 ,97.4 ,15.9 ,35.4 ,45.2 ,32.4 ,73.8 ,49.3 ,70.1 ,62.4 ,49.2 ,45.7 ,54.4 ,102.6 ,61.6 ,44.8 ,90.5 ,63.3 
2024,,76,48.35,116.6,34.5 ,58.8 ,66.5 ,81.7 ,57.7 ,117.7 ,56.6 ,114.6 ,60.3 ,94.0 ,64.7 ,78.5 ,50.5 ,88.4 ,55.6 ,115.5 ,46.2 ,124.6 ,50.7 ,110.2 ,59.1 ,80.8 ,95.6 ,67.7 
2025,,61,19.8,121.7,41.7 ,40.5 ,34.2 ,47.7 ,90.9 ,32.4 ,106.3 ,38.6 ,19.1 ,54.2 ,20.5 ,96.9 ,122.1 ,75.1 ,73.8 ,60.5 ,29.7 ,70.3 ,67.2 ,17.2 ,143.3 ,121.3 ,36.3 ,43.0 
2026,,72,33.75,116.15,46.5 ,50.5 ,100.8 ,82.3 ,86.6 ,101.2 ,73.1 ,123.8 ,33.1 ,66.8 ,105.6 ,95.3 ,41.1 ,31.3 ,34.4 ,108.5 ,124.9 ,50.9 ,61.3 ,89.4 ,60.7 ,44.2 ,40.7 ,79.9 
2027,,63,36.45,119.55,79.6 ,43.7 ,63.6 ,43.1 ,17.5 ,59.6 ,137.0 ,64.6 ,130.8 ,42.3 ,48.8 ,45.7 ,58.5 ,46.1 ,43.0 ,36.8 ,36.1 ,108.3 ,38.4 ,76.8 ,85.2 ,85.9 ,75.7 ,56.1 
2028,,64,20.25,109.7,65.5 ,84.5 ,58.0 ,68.3 ,80.8 ,40.7 ,51.9 ,25.8 ,27.2 ,73.8 ,91.9 ,110.4 ,38.8 ,56.9 ,66.2 ,122.4 ,75.1 ,91.6 ,43.9 ,79.6 ,54.2 ,6.6 ,14.7 ,109.0 
2029,,59,31.4,108.7,39.3 ,77.4 ,37.7 ,37.3 ,90.0 ,49.5 ,102.7 ,73.9 ,62.4 ,71.8 ,51.8 ,54.3 ,53.6 ,31.9 ,52.0 ,30.9 ,35.6 ,66.4 ,54.5 ,42.6 ,124.8 ,6.4 ,57.1 ,114.7 
2030,,70,14.95,123.3,117.3 ,46.8 ,65.6 ,35.8 ,120.8 ,108.1 ,82.0 ,24.1 ,71.3 ,66.5 ,5.8 ,78.7 ,74.1 ,125.8 ,69.9 ,70.2 ,41.4 ,4.6 ,40.6 ,61.8 ,24.7 ,97.3 ,117.0 ,134.7 
2031,,54,15.65,100.65,50.9 ,43.0 ,55.2 ,41.4 ,98.0 ,44.4 ,36.0 ,22.1 ,75.2 ,98.2 ,84.8 ,7.5 ,49.3 ,15.3 ,139.2 ,42.5 ,67.8 ,103.1 ,16.0 ,31.2 ,53.5 ,53.4 ,44.1 ,35.7 
2032,,67,24.45,123.6,25.0 ,45.5 ,68.7 ,64.7 ,82.5 ,44.3 ,43.1 ,67.9 ,48.1 ,16.7 ,99.5 ,100.2 ,113.8 ,45.9 ,29.9 ,57.1 ,23.9 ,110.7 ,50.2 ,133.4 ,58.8 ,141.5 ,83.5 ,60.3 
2033,,62,25.9,93.35,63.7 ,45.4 ,9.8 ,68.9 ,32.1 ,72.3 ,80.4 ,141.3 ,36.7 ,19.7 ,84.5 ,47.1 ,83.4 ,45.3 ,69.1 ,63.8 ,102.2 ,76.6 ,73.6 ,62.4 ,50.2 ,41.4 ,43.3 ,78.5 
