\\Hourly Zonal Demand Report,,,,,,,,,,,,,,
\\Created at 2022-01-31 08:01:12,,,,,,,,,,,,,,
\\For 2021,,,,,,,,,,,,,,
Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff
2021-03-02,14,15969,483,1363,1147,633,6411,983,102,3299,563,1426,16410,440
2021-03-02,15,15901,504,1393,1150,639,6343,1046,97,3249,526,1391,16339,438
2021-03-02,16,16220,495,1410,1160,770,6323,1107,96,3289,493,1418,16560,340
2021-03-02,17,17127,518,1445,1227,999,6384,1193,97,3429,581,1566,17438,311
2021-03-02,18,18303,551,1478,1318,1261,6543,1269,94,3623,606,1758,18501,198
2021-03-02,19,18979,562,1487,1335,1317,6733,1348,95,3726,637,1792,19030,51
2021-03-02,20,18913,608,1473,1311,1301,6686,1340,92,3690,624,1776,18902,-11
2021-03-02,21,18281,640,1460,1263,1245,6472,1291,90,3647,608,1677,18393,113
2021-03-02,22,17345,629,1418,1192,1175,6192,1215,86,3480,560,1601,17550,205
2021-03-02,23,16293,620,1363,1113,1087,5837,1112,84,3237,521,1491,16465,171
2021-03-02,24,15158,606,1316,1045,1015,5464,1024,84,2996,498,1405,15451,293
2021-03-03,1,14627,589,1277,979,960,5140,959,83,2878,480,1378,14723,96
2021-03-03,2,14048,559,1247,962,937,4922,925,82,2769,458,1372,14233,185
2021-03-03,3,13872,593,1245,951,919,4851,901,86,2742,457,1379,14124,252
2021-03-03,4,13861,592,1226,938,930,4792,891,92,2742,448,1398,14049,188
2021-03-03,5,14112,593,1222,952,941,4847,908,97,2764,460,1433,14217,105
2021-03-03,6,14853,593,1224,1001,999,5041,958,103,2894,483,1502,14797,-56
2021-03-03,7,15831,608,1278,1090,1076,5397,1051,108,3136,510,1642,15896,65
2021-03-03,8,16926,599,1319,1161,1125,5785,1126,112,3364,542,1770,16904,-22
2021-03-03,9,17106,610,1369,1199,1069,5976,1104,113,3420,558,1757,17175,69
2021-03-03,10,16898,592,1355,1173,1000,6026,1061,112,3375,535,1646,16874,-24
2021-03-03,11,16330,564,1326,1172,954,6045,1019,112,3301,525,1500,16517,186
2021-03-03,12,16053,549,1322,1157,923,6115,1003,109,3249,544,1453,16425,372
2021-03-03,13,16143,544,1324,1114,934,6085,985,107,3296,534,1446,16367,224
2021-03-03,14,16113,528,1286,1115,976,6033,939,106,3247,527,1439,16196,83
2021-03-03,15,15903,522,1290,1123,1031,5978,887,107,3212,519,1441,16110,207
2021-03-03,16,16121,531,1307,1142,1071,5962,939,110,3200,518,1490,16271,150
2021-03-03,17,16821,547,1368,1213,1151,6056,1082,113,3295,543,1630,16997,176
2021-03-03,18,17893,562,1405,1272,1233,6247,1229,116,3466,565,1808,17903,10
2021-03-03,19,18260,587,1437,1278,1251,6442,1282,115,3501,603,1825,18320,60
2021-03-03,20,18143,651,1437,1234,1236,6388,1274,104,3522,619,1811,18276,133
2021-03-03,21,17649,653,1418,1197,1189,6227,1235,101,3457,584,1740,17803,154
2021-03-03,22,16844,653,1393,1124,1126,5929,1164,95,3342,528,1659,17013,169
2021-03-03,23,15794,645,1329,1052,1049,5612,1073,87,3135,492,1565,16037,243
2021-03-03,24,14888,628,1288,982,961,5227,984,89,2949,442,1472,15023,135
2021-03-04,1,14282,616,1252,925,927,4940,933,91,2821,456,1437,14399,117
2021-03-04,2,13957,612,1261,897,910,4784,909,91,2775,435,1430,14105,149
2021-03-04,3,13862,613,1273,912,912,4700,900,88,2717,436,1443,13992,130
2021-03-04,4,13852,618,1263,905,904,4661,899,89,2663,441,1472,13915,64
2021-03-04,5,14020,618,1264,941,946,4692,926,89,2681,440,1506,14104,83
2021-03-04,6,14574,598,1269,995,1011,4908,987,93,2779,468,1546,14655,80
2021-03-04,7,15524,600,1308,1085,1105,5333,1096,98,2992,497,1651,15765,242
2021-03-04,8,16580,593,1341,1157,1081,5776,1151,102,3275,548,1790,16815,235
2021-03-04,9,16674,584,1317,1154,887,5983,1076,103,3288,577,1829,16797,123
2021-03-04,10,16164,575,1273,1123,699,6034,962,102,3230,574,1778,16349,185
2021-03-04,11,15856,556,1259,1094,606,6107,922,104,3174,540,1736,16098,242
2021-03-04,12,15729,537,1252,1085,597,6185,899,104,3182,490,1715,16046,317
2021-03-04,13,15763,532,1255,1112,594,6208,888,108,3182,546,1652,16078,315
2021-03-04,14,15670,523,1250,1099,574,6169,874,108,3171,548,1639,15954,284
2021-03-04,15,15551,509,1246,1125,568,6112,881,103,3158,537,1528,15765,214
2021-03-04,16,15614,500,1239,1131,679,6150,922,109,3160,544,1530,15964,349
2021-03-04,17,16656,520,1284,1233,991,6292,1068,110,3229,561,1671,16957,301
2021-03-04,18,17809,550,1348,1309,1215,6502,1265,113,3465,586,1817,18169,361
2021-03-04,19,18894,548,1425,1324,1292,6784,1369,116,3577,612,1890,18938,44
2021-03-04,20,18972,581,1471,1294,1298,6734,1382,114,3587,613,1912,18985,14
2021-03-04,21,18488,624,1445,1266,1279,6572,1342,109,3513,617,1842,18609,121
2021-03-04,22,17735,619,1412,1210,1208,6339,1263,103,3387,588,1772,17901,166
2021-03-04,23,16837,608,1367,1122,1133,5977,1181,97,3177,586,1667,16915,79
2021-03-04,24,15783,600,1322,1061,1072,5590,1099,94,2971,541,1568,15917,135
2021-03-05,1,15116,568,1311,1013,1029,5295,1051,91,2841,513,1536,15248,132
2021-03-05,2,14756,576,1323,1011,1022,5128,1020,92,2814,497,1513,14998,242
2021-03-05,3,14745,583,1337,998,1025,5035,1017,98,2819,479,1510,14901,156
2021-03-05,4,14621,572,1330,982,1030,5018,1014,99,2832,469,1517,14863,242
2021-03-05,5,14871,560,1315,1007,1059,5063,1038,100,2845,484,1566,15038,167
2021-03-05,6,15420,560,1282,1073,1100,5274,1092,101,2968,502,1631,15581,161
2021-03-05,7,16504,575,1348,1184,1162,5641,1189,103,3169,522,1750,16643,140
2021-03-05,8,17297,561,1400,1235,1158,6028,1218,110,3384,560,1854,17509,211
2021-03-05,9,17231,563,1388,1248,955,6188,1122,107,3422,568,1802,17364,133
2021-03-05,10,16767,555,1350,1239,778,6221,1009,106,3334,557,1697,16845,77
2021-03-05,11,16262,531,1337,1213,727,6295,963,99,3251,547,1555,16519,256
2021-03-05,12,16190,498,1325,1177,696,6320,942,94,3274,536,1506,16368,179
2021-03-05,13,16053,508,1304,1163,685,6342,927,92,3252,518,1485,16277,224
2021-03-05,14,15879,512,1269,1130,705,6266,905,91,3163,516,1451,16008,128
2021-03-05,15,15576,500,1283,1142,778,6185,903,93,3114,497,1413,15907,331
2021-03-05,16,15865,489,1296,1165,891,6130,994,93,3128,506,1438,16130,265
2021-03-05,17,16727,491,1351,1198,1081,6218,1095,95,3233,536,1586,16884,157
2021-03-05,18,17641,506,1398,1298,1241,6351,1247,100,3349,562,1775,17826,184
2021-03-05,19,18311,534,1428,1325,1295,6532,1327,101,3446,578,1803,18370,59
2021-03-05,20,18299,583,1445,1298,1284,6507,1331,99,3449,581,1799,18377,78
2021-03-05,21,17763,600,1437,1250,1239,6331,1296,97,3397,559,1711,17916,152
2021-03-05,22,17023,600,1399,1198,1194,6091,1234,95,3317,534,1610,17271,248
2021-03-05,23,16179,589,1376,1122,1118,5776,1152,93,3153,494,1518,16391,211
2021-03-05,24,15191,580,1327,1054,1044,5428,1059,93,2960,459,1436,15439,248
2021-03-06,1,14615,574,1310,1019,1007,5152,995,96,2795,436,1412,14798,182
2021-03-06,2,14418,590,1287,992,992,4985,965,106,2708,429,1387,14441,23
2021-03-06,3,14218,587,1293,982,981,4869,963,109,2674,428,1377,14264,46
2021-03-06,4,14158,581,1276,971,980,4813,973,112,2684,427,1389,14207,49
2021-03-06,5,14231,580,1283,970,994,4838,990,109,2682,435,1427,14308,77
2021-03-06,6,14507,577,1263,1007,1017,4907,1006,107,2789,447,1468,14586,79
2021-03-06,7,15114,583,1293,1033,1064,5053,1058,102,2883,464,1579,15113,-2
2021-03-06,8,15727,599,1313,1077,1087,5251,1094,104,2980,497,1661,15664,-63
2021-03-06,9,15923,597,1315,1075,1023,5505,1075,108,3132,528,1639,15996,73
2021-03-06,10,15913,582,1298,1072,938,5732,1038,112,3146,542,1532,15993,80
2021-03-06,11,15863,571,1278,1105,921,5870,997,109,3125,541,1422,15939,75
2021-03-06,12,15806,564,1260,1109,872,5978,969,107,3092,550,1415,15916,111
2021-03-06,13,15709,560,1250,1120,837,5990,953,108,3033,531,1390,15773,63
2021-03-06,14,15440,544,1211,1115,856,5892,913,106,2975,522,1344,15478,37
2021-03-06,15,15241,542,1227,1117,885,5812,896,104,2946,510,1323,15362,121
2021-03-06,16,15427,543,1235,1153,988,5770,915,99,2949,506,1355,15513,86
2021-03-06,17,16095,551,1291,1200,1147,5809,1029,117,3037,532,1505,16219,124
2021-03-06,18,17066,575,1353,1237,1271,5960,1209,146,3222,552,1721,17245,179
2021-03-06,19,17949,605,1399,1288,1301,6230,1320,147,3384,565,1797,18037,88
2021-03-06,20,18029,630,1416,1248,1265,6222,1316,147,3392,560,1793,17989,-41
2021-03-06,21,17573,630,1407,1201,1224,6046,1268,147,3287,539,1700,17448,-125
2021-03-06,22,16951,626,1392,1154,1179,5836,1212,150,3151,519,1633,16853,-98
2021-03-06,23,16086,618,1389,1092,1113,5570,1144,150,2994,491,1543,16103,17
2021-03-06,24,15295,603,1378,1032,1063,5296,1071,150,2840,457,1469,15360,65
2021-03-07,1,14699,592,1384,985,1026,5058,1023,148,2738,447,1422,14823,124
2021-03-07,2,14279,587,1373,963,1008,4881,999,144,2670,445,1434,14504,225
2021-03-07,3,14103,585,1405,949,1000,4769,986,142,2624,450,1455,14364,262
2021-03-07,4,14160,591,1395,947,1011,4716,989,142,2644,446,1489,14370,210
2021-03-07,5,14367,585,1418,954,1023,4728,1014,144,2627,438,1509,14440,72
2021-03-07,6,14582,592,1389,979,1055,4796,1046,149,2711,449,1514,14679,97
2021-03-07,7,15092,582,1333,1004,1095,4916,1097,155,2795,469,1585,15031,-61
2021-03-07,8,15185,603,1348,1007,996,4990,1092,160,2826,474,1644,15142,-44
2021-03-07,9,14928,600,1353,1001,825,5099,1016,161,2862,486,1632,15037,108
2021-03-07,10,14820,596,1321,1016,706,5236,961,160,2878,506,1510,14890,70
2021-03-07,11,14698,583,1298,1023,662,5382,937,156,2860,520,1428,14851,153
2021-03-07,12,14973,581,1284,1040,651,5523,935,153,2895,535,1507,15103,130
2021-03-07,13,15084,569,1280,1033,637,5575,924,153,2956,532,1422,15081,-3
2021-03-07,14,14726,561,1246,1011,608,5521,892,151,2880,512,1354,14737,11
2021-03-07,15,14543,554,1251,1014,597,5466,876,149,2854,509,1338,14608,65
2021-03-07,16,14741,538,1269,1040,691,5483,909,150,2901,517,1369,14868,126
2021-03-07,17,15655,531,1300,1107,924,5670,1040,154,3064,544,1541,15875,220
2021-03-07,18,17020,558,1370,1210,1190,5898,1230,159,3257,565,1773,17210,190
2021-03-07,19,17928,592,1435,1269,1304,6236,1340,161,3405,583,1840,18166,238
2021-03-07,20,18192,614,1462,1250,1292,6262,1342,159,3459,576,1833,18248,56
2021-03-07,21,17649,602,1520,1206,1240,6079,1288,159,3345,563,1725,17727,79
2021-03-07,22,17042,592,1508,1155,1184,5878,1229,157,3268,542,1655,17168,125
2021-03-07,23,16168,604,1461,1086,1107,5627,1150,152,3126,532,1552,16397,228
2021-03-07,24,15333,589,1421,1019,1059,5301,1072,147,2934,488,1476,15505,172
2021-03-08,1,14850,577,1403,976,1035,5090,1027,144,2842,476,1466,15035,185
2021-03-08,2,14550,571,1366,957,1029,4959,1009,140,2794,479,1461,14764,214
2021-03-08,3,14369,570,1366,953,1035,4880,1008,135,2767,458,1465,14636,267
2021-03-08,4,14312,568,1357,960,1051,4824,1004,132,2755,471,1489,14611,299
2021-03-08,5,14448,571,1319,984,1074,4874,1032,132,2767,455,1527,14735,287
2021-03-08,6,14910,564,1312,1036,1121,5077,1084,130,2864,462,1573,15224,314
2021-03-08,7,15984,568,1291,1117,1195,5450,1177,131,3134,492,1666,16221,238
2021-03-08,8,16827,557,1347,1147,1114,5934,1251,133,3348,534,1779,17144,316
2021-03-08,9,17123,568,1373,1131,935,6259,1244,132,3422,561,1744,17369,247
2021-03-08,10,16922,552,1315,1106,853,6313,1194,130,3317,558,1598,16937,14
2021-03-08,11,16233,531,1329,1084,852,6292,1094,126,3185,530,1429,16451,218
2021-03-08,12,16208,511,1295,1085,915,6267,1001,114,3145,514,1357,16204,-5
2021-03-08,13,15933,497,1285,1100,964,6229,977,113,3151,502,1303,16121,188
2021-03-08,14,15908,490,1264,1119,957,6200,968,120,3151,490,1295,16054,146
2021-03-08,15,15853,485,1273,1140,934,6166,967,118,3176,493,1344,16098,245
2021-03-08,16,16214,488,1278,1173,1040,6167,1027,124,3248,506,1381,16432,218
2021-03-08,17,16956,496,1305,1218,1149,6283,1114,135,3359,518,1523,17100,144
2021-03-08,18,17718,512,1321,1282,1256,6416,1208,142,3439,532,1687,17795,77
2021-03-08,19,18083,533,1330,1288,1282,6474,1252,140,3478,532,1718,18026,-56
2021-03-08,20,17786,598,1324,1262,1251,6361,1236,144,3456,556,1704,17891,105
2021-03-08,21,17122,612,1307,1212,1206,6119,1194,143,3333,534,1614,17273,152
2021-03-08,22,16459,604,1278,1143,1141,5875,1135,142,3183,520,1569,16591,132
2021-03-08,23,15684,597,1300,1078,1065,5525,1049,141,2994,492,1505,15747,63
2021-03-08,24,14731,577,1287,992,993,5123,957,140,2770,459,1426,14723,-8
2021-03-09,1,14158,569,1260,940,948,4887,898,137,2653,445,1414,14153,-5
2021-03-09,2,13678,567,1268,882,920,4713,870,133,2597,451,1422,13823,144
2021-03-09,3,13653,560,1280,868,912,4609,863,135,2666,462,1446,13802,149
2021-03-09,4,13847,564,1267,866,916,4576,862,138,2657,457,1481,13785,-62
2021-03-09,5,14018,562,1258,905,927,4636,888,139,2655,452,1520,13944,-75
2021-03-09,6,14409,554,1254,998,991,4875,941,145,2766,455,1559,14538,129
2021-03-09,7,15582,564,1186,1087,1074,5243,1040,148,3014,483,1712,15552,-30
2021-03-09,8,16258,550,1237,1121,1055,5620,1079,153,3213,519,1828,16375,117
2021-03-09,9,16337,564,1201,1081,943,5810,999,152,3274,539,1791,16355,18
2021-03-09,10,15675,557,1158,1060,731,5854,878,153,3230,513,1629,15763,88
2021-03-09,11,15110,534,1138,1068,569,5899,824,150,3152,510,1482,15326,216
2021-03-09,12,14961,507,1086,1071,531,5922,790,147,3118,507,1448,15126,165
2021-03-09,13,14899,512,1079,1061,519,5913,773,146,3131,494,1403,15032,133
2021-03-09,14,14628,510,1055,1021,502,5855,752,145,3076,481,1396,14793,165
2021-03-09,15,14589,515,1072,1004,504,5810,742,142,3028,470,1395,14682,94
2021-03-09,16,14809,519,1092,1027,605,5810,778,141,3048,485,1443,14951,142
2021-03-09,17,15582,524,1155,1091,825,5892,898,144,3146,510,1570,15754,172
2021-03-09,18,16606,533,1233,1171,1068,6028,1066,143,3278,516,1727,16763,158
2021-03-09,19,17126,556,1305,1203,1170,6210,1157,140,3378,530,1742,17390,265
2021-03-09,20,17108,579,1318,1187,1165,6179,1177,137,3407,529,1745,17423,315
2021-03-09,21,16559,524,1337,1165,1133,6049,1131,128,3287,512,1652,16917,358
2021-03-09,22,15918,521,1384,1084,1052,5791,1060,122,3143,496,1595,16247,328
2021-03-09,23,14979,509,1353,994,961,5415,980,114,2954,456,1495,15231,252
2021-03-09,24,14042,484,1309,933,900,5076,901,112,2770,429,1408,14324,282
2021-03-10,1,13564,466,1241,873,873,4805,857,110,2670,408,1373,13676,112
2021-03-10,2,13041,460,1229,868,859,4617,826,108,2583,392,1343,13285,244
2021-03-10,3,12838,457,1251,856,859,4528,810,111,2547,388,1347,13154,316
2021-03-10,4,12860,455,1230,860,861,4490,801,108,2546,388,1354,13094,234
2021-03-10,5,13048,448,1234,887,872,4528,813,110,2632,383,1365,13271,223
2021-03-10,6,13565,434,1237,945,928,4734,874,112,2691,406,1404,13764,199
2021-03-10,7,14608,451,1219,1031,998,5151,973,116,2920,430,1526,14815,207
2021-03-10,8,15508,468,1243,1073,934,5543,1011,120,3111,461,1636,15599,91
2021-03-10,9,15488,486,1255,1031,738,5714,954,120,3094,475,1630,15497,9
2021-03-10,10,15052,495,1243,1001,586,5750,883,117,3068,466,1580,15189,137
2021-03-10,11,14840,487,1250,987,504,5774,840,116,2994,457,1422,14831,-9
2021-03-10,12,14480,472,1249,981,470,5829,820,112,2970,444,1354,14701,220
2021-03-10,13,14526,462,1255,971,446,5819,797,112,2949,440,1388,14638,113
2021-03-10,14,14249,457,1243,972,445,5764,780,112,2966,437,1342,14517,268
2021-03-10,15,14386,464,1263,972,486,5742,840,112,2918,435,1356,14588,202
2021-03-10,16,14791,476,1284,995,624,5731,935,115,2949,447,1496,15052,260
2021-03-10,17,15804,485,1332,1067,863,5856,1023,118,3045,467,1620,15876,72
2021-03-10,18,16421,494,1333,1137,1017,5966,1108,119,3185,483,1683,16524,103
2021-03-10,19,16778,505,1337,1150,1077,6112,1146,120,3222,499,1664,16829,51
2021-03-10,20,16630,525,1347,1136,1066,6029,1136,118,3234,497,1659,16747,117
2021-03-10,21,15976,526,1336,1091,1026,5822,1082,115,3137,466,1575,16176,200
2021-03-10,22,15174,517,1297,1036,959,5558,1021,112,3005,443,1489,15438,264
2021-03-10,23,14182,494,1361,935,878,5205,932,110,2779,411,1384,14488,306
2021-03-10,24,13193,480,1314,880,804,4838,838,106,2642,381,1285,13569,377
2021-03-11,1,12551,473,1300,833,769,4565,787,105,2535,379,1245,12991,441
2021-03-11,2,12206,472,1284,799,749,4388,756,105,2394,406,1225,12578,373
2021-03-11,3,12011,469,1274,786,738,4261,738,108,2388,426,1218,12406,395
2021-03-11,4,11901,471,1230,781,741,4173,729,109,2335,421,1222,12212,312
2021-03-11,5,12030,467,1208,799,752,4212,744,109,2366,435,1245,12337,307
2021-03-11,6,12598,456,1214,846,809,4392,790,113,2477,422,1306,12826,228
2021-03-11,7,13682,474,1246,936,897,4761,878,113,2658,415,1444,13821,139
2021-03-11,8,14840,494,1276,976,934,5183,947,122,2989,454,1556,14931,90
2021-03-11,9,15119,512,1304,992,875,5455,928,120,2993,467,1592,15237,117
2021-03-11,10,14993,499,1314,986,804,5530,887,119,2958,460,1619,15174,181
2021-03-11,11,14902,509,1298,1021,696,5549,784,117,2991,465,1633,15064,161
2021-03-11,12,14827,500,1275,991,516,5686,774,117,3033,486,1564,14941,113
2021-03-11,13,14725,489,1292,942,498,5722,809,111,3024,496,1584,14968,243
2021-03-11,14,14656,516,1270,931,579,5700,782,113,2986,482,1525,14884,228
2021-03-11,15,14568,533,1257,942,658,5646,773,114,3042,462,1330,14755,187
2021-03-11,16,14580,522,1250,992,753,5559,795,117,2974,479,1333,14773,194
2021-03-11,17,15367,532,1289,1008,841,5625,935,116,3098,475,1421,15341,-26
2021-03-11,18,16067,553,1308,1047,967,5810,1044,120,3246,481,1570,16144,78
2021-03-11,19,16502,564,1323,1122,1023,5929,1098,122,3272,503,1602,16557,55
2021-03-11,20,16526,638,1328,1090,1004,5862,1122,121,3277,504,1620,16565,39
2021-03-11,21,16003,643,1337,1057,966,5710,1097,121,3186,488,1558,16163,160
2021-03-11,22,15421,633,1307,1006,901,5501,1032,123,3072,466,1490,15531,110
2021-03-11,23,14594,623,1338,944,835,5191,946,126,2881,438,1428,14748,155
2021-03-11,24,13820,616,1325,886,789,4836,867,119,2707,418,1368,13932,112
2021-03-12,1,13403,606,1301,834,743,4576,823,120,2612,409,1386,13410,7
2021-03-12,2,13010,601,1258,810,728,4411,799,122,2532,402,1390,13053,44
2021-03-12,3,12864,601,1257,794,734,4315,786,129,2502,407,1388,12913,49
2021-03-12,4,12934,603,1228,770,743,4262,787,133,2554,403,1401,12883,-50
2021-03-12,5,13079,597,1225,803,767,4286,808,135,2598,408,1417,13044,-34
2021-03-12,6,13630,601,1224,858,818,4531,866,137,2697,423,1486,13642,12
2021-03-12,7,14742,628,1234,949,908,4900,974,143,2889,451,1620,14696,-46
2021-03-12,8,15454,613,1292,1008,842,5308,1005,145,3087,482,1704,15486,32
2021-03-12,9,15330,611,1303,1007,671,5514,919,136,3076,490,1650,15376,45
2021-03-12,10,14699,587,1272,973,521,5596,837,129,2990,479,1462,14845,146
2021-03-12,11,14090,563,1239,950,438,5659,799,125,2926,440,1340,14478,388
2021-03-12,12,13966,554,1229,935,398,5713,847,127,2956,451,1263,14473,507
2021-03-12,13,14050,554,1222,940,427,5717,932,125,2955,463,1211,14548,498
2021-03-12,14,14124,538,1229,1023,514,5711,901,127,2948,457,1176,14624,501
2021-03-12,15,14352,527,1258,1022,698,5688,836,126,2987,452,1156,14750,398
2021-03-12,16,14513,524,1258,1000,706,5656,849,128,2896,468,1183,14669,156
2021-03-12,17,15005,507,1310,1064,758,5699,958,131,3012,503,1358,15299,294
2021-03-12,18,16040,525,1343,1123,957,5844,1120,131,3154,510,1546,16254,213
2021-03-12,19,16891,555,1393,1145,1067,6067,1237,132,3238,525,1646,17005,115
2021-03-12,20,17367,599,1417,1146,1072,6150,1274,132,3312,545,1678,17325,-42
2021-03-12,21,16910,623,1397,1122,1042,6029,1242,131,3299,539,1614,17037,127
2021-03-12,22,16354,615,1364,1080,987,5820,1178,130,3181,524,1581,16459,105
2021-03-12,23,15623,611,1346,1032,921,5504,1097,128,2990,495,1514,15638,14
2021-03-12,24,14796,593,1293,964,869,5160,1017,129,2819,471,1428,14743,-52
2021-03-13,1,14323,582,1314,904,835,4893,960,129,2699,448,1418,14182,-141
2021-03-13,2,13615,575,1266,887,822,4712,927,133,2639,435,1397,13793,178
2021-03-13,3,13637,573,1290,881,828,4616,917,137,2606,423,1410,13679,42
2021-03-13,4,13670,567,1337,913,834,4561,921,143,2607,437,1427,13749,79
2021-03-13,5,13928,565,1250,935,876,4585,944,148,2626,435,1440,13803,-125
2021-03-13,6,14224,555,1245,947,903,4672,977,152,2683,448,1469,14051,-173
2021-03-13,7,14701,570,1283,980,965,4788,1025,157,2781,459,1565,14571,-130
2021-03-13,8,14801,576,1292,977,892,4953,1031,161,2887,478,1606,14853,52
2021-03-13,9,14811,584,1338,990,735,5147,967,161,2848,490,1555,14816,5
2021-03-13,10,14571,564,1322,982,621,5300,941,154,2899,486,1434,14703,132
2021-03-13,11,14494,550,1334,997,579,5447,936,145,2893,475,1347,14703,208
2021-03-13,12,14440,543,1313,987,554,5547,906,138,2885,478,1321,14673,233
2021-03-13,13,14278,532,1322,961,558,5551,878,133,2860,478,1287,14560,282
2021-03-13,14,14003,528,1296,969,556,5437,833,129,2776,457,1256,14237,234
2021-03-13,15,13743,519,1287,942,588,5331,820,126,2686,442,1247,13987,244
2021-03-13,16,13891,513,1263,968,676,5304,873,130,2690,450,1263,14130,239
2021-03-13,17,14923,526,1304,1034,908,5355,1007,128,2839,478,1380,14959,35
2021-03-13,18,15925,548,1314,1143,1084,5513,1150,131,3014,491,1551,15941,16
2021-03-13,19,16366,574,1334,1175,1125,5766,1205,131,3136,503,1602,16551,185
2021-03-13,20,16490,597,1403,1142,1102,5806,1189,128,3149,517,1594,16628,138
2021-03-13,21,15999,601,1426,1085,1052,5638,1133,127,3094,501,1486,16141,142
2021-03-13,22,15470,595,1399,1050,987,5421,1064,127,2945,473,1415,15474,4
2021-03-13,23,14654,581,1371,987,926,5181,983,133,2802,442,1345,14751,98
2021-03-13,24,13851,569,1340,926,875,4868,906,132,2653,409,1265,13942,90
2021-03-14,1,13272,555,1326,878,826,4643,853,132,2531,390,1234,13370,97
2021-03-14,2,12922,553,1295,843,804,4459,827,135,2481,389,1241,13027,105
2021-03-14,3,12932,554,1281,830,801,4362,818,135,2470,380,1279,12910,-21
2021-03-14,4,12838,555,1262,810,802,4308,818,133,2462,377,1288,12815,-22
2021-03-14,5,12938,553,1284,818,837,4328,830,131,2473,379,1310,12944,5
2021-03-14,6,13090,555,1246,850,860,4428,881,130,2488,405,1382,13227,137
2021-03-14,7,13377,569,1227,880,889,4519,932,130,2576,424,1458,13604,227
2021-03-14,8,13738,582,1262,914,850,4654,944,135,2566,438,1469,13814,76
2021-03-14,9,13838,575,1232,959,777,4835,914,134,2674,445,1402,13945,107
2021-03-14,10,13807,559,1218,946,734,5059,899,134,2736,455,1229,13969,162
2021-03-14,11,13726,548,1205,961,594,5217,850,132,2776,457,1149,13889,164
2021-03-14,12,13964,543,1210,981,568,5349,845,132,2812,453,1163,14057,93
2021-03-14,13,13728,539,1200,975,555,5350,825,133,2736,440,1128,13882,154
2021-03-14,14,13531,504,1195,967,531,5296,808,134,2726,432,1102,13694,163
2021-03-14,15,13628,492,1184,983,550,5302,807,135,2734,440,1114,13742,113
2021-03-14,16,14150,498,1224,1039,656,5403,870,139,2799,463,1199,14290,140
2021-03-14,17,15135,513,1255,1115,852,5580,1006,137,2951,486,1355,15251,117
2021-03-14,18,16075,537,1314,1161,1041,5736,1142,138,3057,497,1540,16164,88
2021-03-14,19,17006,562,1400,1199,1153,5964,1244,142,3124,522,1652,16960,-45
2021-03-14,20,17274,580,1469,1191,1167,6038,1252,141,3188,524,1664,17214,-61
2021-03-14,21,16630,573,1456,1150,1093,5831,1197,141,3097,509,1603,16650,20
2021-03-14,22,15912,566,1429,1079,1021,5594,1113,140,2983,495,1527,15947,34
2021-03-14,23,15156,548,1397,1004,951,5283,1032,140,2904,475,1470,15204,48
2021-03-14,24,14522,535,1352,957,927,5012,976,137,2767,455,1436,14555,33
2021-03-15,1,14000,528,1262,942,904,4857,957,137,2649,440,1457,14133,133
2021-03-15,2,14038,533,1254,940,914,4773,953,137,2641,431,1474,14051,13
2021-03-15,3,14052,558,1288,945,921,4761,971,143,2661,434,1495,14176,124
2021-03-15,4,14456,565,1316,971,959,4815,992,145,2719,447,1489,14419,-37
2021-03-15,5,15010,568,1332,1021,1007,5012,1041,151,2831,458,1515,14936,-74
2021-03-15,6,16060,582,1395,1111,1095,5418,1136,152,3118,502,1645,16155,95
2021-03-15,7,17315,566,1375,1240,1177,5918,1239,154,3435,533,1831,17468,153
2021-03-15,8,17596,585,1387,1239,1040,6184,1211,158,3511,567,1848,17730,134
2021-03-15,9,16902,565,1312,1179,818,6220,1081,163,3418,533,1716,17008,105
2021-03-15,10,16168,541,1263,1160,663,6241,981,160,3361,519,1580,16469,300
2021-03-15,11,15908,515,1207,1134,639,6270,936,142,3302,514,1445,16105,197
2021-03-15,12,15754,506,1210,1134,616,6290,912,136,3289,512,1396,16000,246
2021-03-15,13,15685,518,1173,1116,594,6234,889,134,3235,512,1363,15770,85
2021-03-15,14,15313,516,1161,1081,571,6139,859,147,3183,509,1379,15544,231
2021-03-15,15,15319,513,1154,1100,579,6109,847,149,3158,506,1460,15576,257
2021-03-15,16,15859,522,1186,1138,694,6136,901,153,3232,525,1601,16088,230
2021-03-15,17,16727,524,1202,1192,900,6226,1041,155,3285,530,1784,16839,112
2021-03-15,18,17295,546,1241,1205,1099,6261,1167,158,3336,542,1823,17379,83
2021-03-15,19,17880,572,1323,1254,1214,6431,1249,156,3431,543,1768,17940,60
2021-03-15,20,17741,598,1357,1243,1191,6409,1262,155,3415,547,1700,17877,136
2021-03-15,21,17039,596,1331,1189,1140,6174,1199,153,3302,523,1630,17237,198
2021-03-15,22,16074,590,1304,1109,1061,5790,1114,150,3108,484,1550,16259,185
2021-03-15,23,15103,576,1258,1004,989,5400,1022,146,2907,449,1451,15202,100
2021-03-15,24,14349,561,1220,977,951,5083,956,138,2758,419,1383,14446,97
2021-03-16,1,13974,557,1229,947,915,4879,929,134,2701,420,1374,14085,111
2021-03-16,2,13802,557,1221,940,912,4781,913,132,2622,410,1404,13892,90
