\\Hourly Zonal Demand Report,,,,,,,,,,,,,,
\\Created at 2025-01-31 08:01:08,,,,,,,,,,,,,,
\\For 2024,,,,,,,,,,,,,,
Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff
2024-03-18,16,17933,531,1385,1119,913,6411,1150,101,3526,580,2173,17889,-44
2024-03-18,17,18365,548,1381,1167,1006,6472,1219,105,3606,581,2135,18219,-146
2024-03-18,18,18195,555,1366,1187,1054,6503,1240,103,3551,573,2055,18187,-8
2024-03-18,19,18241,576,1407,1158,1088,6590,1278,101,3580,594,1952,18324,82
2024-03-18,20,18110,594,1427,1120,1074,6561,1267,101,3574,574,1894,18185,74
2024-03-18,21,17606,590,1477,1098,1019,6346,1204,97,3477,579,1816,17703,97
2024-03-18,22,16660,579,1433,1033,936,5967,1119,95,3271,522,1712,16667,8
2024-03-18,23,15505,563,1412,960,835,5571,1028,90,3083,514,1585,15642,137
2024-03-18,24,14755,603,1372,921,803,5291,960,88,2977,458,1508,14981,225
2024-03-19,1,14135,597,1341,891,805,5038,917,83,2862,474,1497,14505,370
2024-03-19,2,14154,590,1369,889,813,4909,902,90,2800,467,1577,14407,253
2024-03-19,3,14210,590,1365,893,800,4880,898,91,2798,453,1644,14412,202
2024-03-19,4,14385,565,1355,910,828,4898,925,87,2861,452,1701,14582,197
2024-03-19,5,14873,509,1356,940,896,5108,972,87,2938,481,1774,15061,188
2024-03-19,6,16045,512,1370,1060,1013,5507,1066,89,3155,527,1908,16208,163
2024-03-19,7,17298,525,1410,1105,1105,6021,1161,96,3402,577,2067,17469,171
2024-03-19,8,17685,545,1429,1097,1079,6215,1180,96,3496,608,2120,17864,179
2024-03-19,9,17486,549,1410,1100,954,6302,1148,97,3414,589,2112,17674,188
2024-03-19,10,17435,542,1387,1100,821,5641,1102,97,4204,584,2106,17583,148
2024-03-19,11,17434,524,1358,1062,792,6429,1077,95,3469,580,2086,17473,39
2024-03-19,12,17374,528,1326,1058,795,6433,1077,94,3454,584,2051,17399,26
2024-03-19,13,17303,535,1328,1053,807,6481,1061,94,3463,574,1991,17389,86
2024-03-19,14,17159,526,1332,1059,834,6505,1083,94,3480,588,1790,17290,131
2024-03-19,15,17360,525,1330,1068,940,6598,1111,93,3439,595,1800,17498,138
2024-03-19,16,17956,530,1338,1105,1070,6625,1157,94,3538,594,1862,17913,-42
2024-03-19,17,18397,552,1309,1178,1146,6645,1222,101,3509,588,1928,18179,-218
2024-03-19,18,18333,574,1313,1194,1159,6642,1250,104,3544,577,1933,18290,-43
2024-03-19,19,18707,648,1338,1190,1167,6715,1287,97,3618,580,1878,18516,-190
2024-03-19,20,18030,684,1353,1140,1137,6607,1274,96,3611,586,1810,18297,266
2024-03-19,21,17448,691,1423,1096,1054,6317,1207,89,3506,571,1757,17711,264
2024-03-19,22,16489,672,1400,1033,942,5935,1108,89,3279,534,1677,16669,180
2024-03-19,23,15712,665,1411,946,899,5558,1014,88,3081,508,1600,15770,57
2024-03-19,24,15122,648,1380,889,844,5301,968,87,2932,472,1541,15062,-60
2024-03-20,1,14538,642,1344,860,801,5081,935,81,2854,469,1540,14607,70
2024-03-20,2,14355,630,1344,860,809,4945,904,84,2816,467,1620,14479,124
2024-03-20,3,14242,634,1312,862,833,4859,899,87,2789,469,1676,14421,179
2024-03-20,4,14131,637,1300,870,837,4873,920,84,2817,457,1721,14517,386
2024-03-20,5,14783,637,1301,899,860,5106,971,85,2968,478,1785,15091,308
2024-03-20,6,15737,641,1361,988,910,5524,1061,88,3169,525,1905,16171,434
2024-03-20,7,17006,632,1403,1067,979,6071,1155,93,3422,568,2083,17474,468
2024-03-20,8,17819,620,1390,1077,981,6255,1163,95,3493,597,2140,17812,-6
2024-03-20,9,17527,585,1377,1069,920,6210,1086,95,3641,592,2085,17661,134
2024-03-20,10,17012,558,1364,1046,797,6425,1013,92,3394,578,1881,17147,135
2024-03-20,11,16507,543,1353,1038,687,6378,1002,87,3356,569,1780,16792,285
2024-03-20,12,16210,534,1323,981,624,6357,982,84,3331,556,1661,16434,224
2024-03-20,13,16136,527,1335,982,595,6318,979,78,3264,560,1625,16263,127
2024-03-20,14,16066,520,1346,1008,674,6273,980,90,3285,544,1619,16338,272
2024-03-20,15,16364,517,1360,1021,692,6366,1009,98,3272,538,1638,16512,148
2024-03-20,16,17028,514,1384,1069,799,6521,1069,98,3411,537,1692,17094,66
2024-03-20,17,17627,518,1426,1121,919,6525,1161,99,3502,566,1735,17572,-54
2024-03-20,18,17858,531,1430,1136,1006,6538,1233,98,3527,571,1804,17874,16
2024-03-20,19,18356,562,1400,1186,1084,6713,1312,100,3626,601,1840,18424,68
2024-03-20,20,18527,618,1429,1176,1071,6762,1334,102,3646,591,1864,18593,66
2024-03-20,21,18079,639,1409,1128,1009,6553,1272,98,3602,599,1811,18119,40
2024-03-20,22,17028,636,1458,1049,930,6213,1179,98,3403,561,1723,17248,220
2024-03-20,23,16081,626,1443,1004,872,5800,1096,92,3228,521,1628,16308,227
2024-03-20,24,15502,614,1428,956,845,5497,1039,89,3101,491,1575,15635,133
2024-03-21,1,15128,608,1411,951,838,5295,1001,87,3015,469,1570,15245,117
2024-03-21,2,15206,604,1401,927,835,5151,984,90,2979,470,1664,15104,-102
2024-03-21,3,15216,603,1410,925,848,5081,983,94,2924,469,1726,15061,-155
2024-03-21,4,15503,607,1421,974,865,5118,1001,93,2959,500,1778,15316,-187
2024-03-21,5,16138,612,1386,1019,938,5338,1052,95,3107,517,1857,15921,-217
2024-03-21,6,17303,613,1446,1123,1047,5750,1158,99,3328,550,2050,17164,-139
2024-03-21,7,18596,644,1497,1192,1108,6233,1266,113,3554,605,2215,18426,-170
2024-03-21,8,18635,612,1465,1178,1006,6313,1254,115,3730,616,2205,18495,-140
2024-03-21,9,17880,592,1429,1136,793,6516,1185,113,3583,616,1990,17953,73
2024-03-21,10,17301,581,1422,1118,613,6560,1134,109,3533,612,1841,17523,222
2024-03-21,11,17258,585,1381,1115,531,6486,1064,109,3539,602,1811,17223,-35
2024-03-21,12,16880,575,1366,1069,491,6468,1018,107,3432,598,1717,16842,-38
2024-03-21,13,16570,563,1350,1067,476,6437,1002,108,3428,570,1645,16646,76
2024-03-21,14,16396,543,1335,1057,471,6395,988,109,3407,577,1621,16502,105
2024-03-21,15,16409,545,1319,1054,505,6380,996,109,3411,586,1628,16535,126
2024-03-21,16,16890,528,1363,1109,594,6446,1059,113,3461,596,1708,16977,87
2024-03-21,17,17589,525,1361,1159,784,6498,1149,115,3529,573,1788,17480,-109
2024-03-21,18,17905,540,1421,1184,969,6512,1246,116,3556,598,1833,17976,71
2024-03-21,19,18590,574,1443,1225,1091,6659,1351,113,3660,639,1911,18667,77
2024-03-21,20,18813,610,1485,1221,1123,6755,1385,115,3654,626,1928,18902,89
2024-03-21,21,18388,613,1488,1179,1062,6607,1329,112,3618,624,1876,18507,119
2024-03-21,22,17585,595,1521,1119,1026,6277,1234,110,3451,576,1792,17702,116
2024-03-21,23,16516,551,1500,1056,955,5884,1148,106,3282,552,1690,16725,209
2024-03-21,24,15687,531,1474,1006,918,5574,1091,103,3111,513,1615,15936,249
2024-03-22,1,15533,541,1456,975,927,5384,1049,104,3034,512,1600,15583,49
2024-03-22,2,15528,560,1449,976,933,5248,1034,104,3007,522,1689,15521,-6
2024-03-22,3,15314,561,1423,967,955,5183,1031,102,2967,521,1731,15443,129
2024-03-22,4,15397,563,1408,992,983,5234,1049,102,2979,522,1776,15609,212
2024-03-22,5,15980,569,1435,1032,1033,5422,1095,109,3060,551,1850,16156,176
2024-03-22,6,17253,581,1490,1114,1139,5817,1189,111,3251,558,2029,17279,25
2024-03-22,7,18575,611,1495,1185,1190,6270,1285,116,3476,611,2201,18440,-135
2024-03-22,8,18702,624,1466,1163,1155,6496,1305,117,3577,648,2258,18810,109
2024-03-22,9,18730,613,1458,1152,1091,6649,1265,116,3611,633,2260,18848,118
2024-03-22,10,18704,578,1437,1138,990,6839,1262,114,3648,620,2249,18876,172
2024-03-22,11,18727,546,1395,1139,988,6954,1219,113,3646,648,2190,18838,111
2024-03-22,12,18268,536,1344,1116,884,6920,1223,113,3505,629,2116,18385,117
2024-03-22,13,18192,534,1325,1101,926,6932,1180,113,3551,625,2083,18370,178
2024-03-22,14,17931,523,1328,1084,958,6803,1163,110,3543,619,1884,18017,86
2024-03-22,15,17752,522,1292,1107,1023,6770,1168,109,3552,626,1787,17956,205
2024-03-22,16,18054,527,1268,1123,1111,6845,1213,108,3627,621,1799,18243,189
2024-03-22,17,18497,531,1278,1158,1197,6884,1269,115,3624,627,1982,18666,169
2024-03-22,18,18541,538,1316,1181,1230,6840,1301,116,3555,608,1960,18644,103
2024-03-22,19,18528,586,1367,1193,1255,6836,1334,113,3602,614,1884,18784,256
2024-03-22,20,18596,621,1394,1160,1232,6817,1332,110,3593,596,1847,18700,105
2024-03-22,21,18158,628,1376,1118,1179,6652,1287,110,3453,592,1765,18162,4
2024-03-22,22,17113,596,1340,1062,1104,6298,1196,108,3283,550,1670,17207,94
2024-03-22,23,16043,611,1342,998,1032,5929,1107,103,3117,517,1587,16342,300
2024-03-22,24,15420,600,1307,956,957,5625,1048,103,2941,494,1523,15553,133
2024-03-23,1,14986,605,1288,926,927,5369,1014,103,2869,474,1511,15084,98
2024-03-23,2,14810,602,1284,927,909,5227,1005,101,2817,473,1596,14942,132
2024-03-23,3,14726,604,1271,925,898,5126,1002,100,2812,473,1631,14843,117
2024-03-23,4,14627,606,1277,912,889,5067,1006,101,2774,474,1677,14783,157
2024-03-23,5,14974,603,1284,931,902,5171,1033,105,2866,475,1742,15112,138
2024-03-23,6,15556,602,1303,937,986,5276,1077,109,2972,503,1856,15620,64
2024-03-23,7,16199,619,1337,986,1046,5426,1150,115,3118,529,1976,16302,103
2024-03-23,8,16877,635,1373,1036,1069,5667,1183,118,3127,556,2014,16779,-98
2024-03-23,9,17110,582,1367,1086,1087,5823,1165,120,3171,590,1974,16965,-145
2024-03-23,10,16904,545,1376,1118,1066,6018,1093,116,3145,586,1810,16873,-31
2024-03-23,11,16598,576,1343,1124,1047,6061,999,110,3099,590,1655,16604,6
2024-03-23,12,15896,584,1314,1114,988,6057,895,97,3033,581,1464,16127,231
2024-03-23,13,15594,614,1364,1088,899,5964,837,90,2954,568,1438,15816,223
2024-03-23,14,15305,562,1257,1038,825,5863,842,85,2912,589,1429,15403,98
2024-03-23,15,15179,560,1249,991,798,5766,853,85,2892,557,1413,15164,-15
2024-03-23,16,15168,559,1281,1010,753,5793,927,87,2965,564,1456,15395,228
2024-03-23,17,15866,564,1292,1049,867,5898,1015,91,3081,549,1513,15920,54
2024-03-23,18,16433,587,1342,1091,1025,6004,1102,93,3113,549,1628,16536,102
2024-03-23,19,17119,608,1400,1121,1114,6107,1193,95,3177,566,1728,17108,-11
2024-03-23,20,17365,634,1418,1104,1109,6169,1221,102,3225,556,1759,17297,-69
2024-03-23,21,16938,637,1404,1081,1083,6042,1184,105,3127,535,1698,16896,-43
2024-03-23,22,16288,626,1380,1030,1033,5815,1113,103,3021,510,1634,16266,-22
2024-03-23,23,15568,616,1362,974,948,5559,1040,98,2900,483,1572,15553,-15
2024-03-23,24,14942,606,1331,957,897,5308,995,100,2757,466,1531,14949,7
2024-03-24,1,14477,605,1316,953,870,5128,970,98,2687,464,1513,14605,129
2024-03-24,2,14426,599,1323,939,852,4940,958,98,2641,453,1592,14395,-31
2024-03-24,3,14345,599,1340,924,854,4889,958,98,2623,448,1641,14374,29
2024-03-24,4,14380,602,1355,940,815,4877,971,98,2624,459,1695,14438,58
2024-03-24,5,14664,603,1354,942,833,4911,1004,102,2686,463,1755,14651,-13
2024-03-24,6,15115,604,1367,969,897,4995,1055,104,2763,489,1861,15104,-11
2024-03-24,7,15581,633,1387,993,958,5101,1103,110,2836,514,1961,15597,16
2024-03-24,8,15721,674,1395,979,853,5249,1064,114,2855,528,1965,15675,-46
2024-03-24,9,15293,654,1409,955,708,5373,977,113,2849,505,1803,15347,54
2024-03-24,10,14889,642,1400,953,606,5557,903,112,2842,526,1592,15133,244
2024-03-24,11,14789,617,1346,930,551,5640,876,109,2829,527,1457,14882,93
2024-03-24,12,14530,614,1338,951,519,5666,859,107,2830,531,1366,14782,251
2024-03-24,13,14306,606,1315,922,497,5634,823,106,2796,519,1327,14545,240
2024-03-24,14,14182,593,1317,950,486,5596,796,103,2770,490,1290,14389,207
2024-03-24,15,14104,571,1302,959,487,5588,790,101,2813,500,1272,14382,279
2024-03-24,16,14588,562,1337,993,597,5671,851,102,2906,565,1381,14965,378
2024-03-24,17,15556,548,1332,1037,813,5839,996,103,3049,552,1552,15821,266
2024-03-24,18,16416,548,1378,1075,1016,5967,1120,105,3135,556,1690,16590,173
2024-03-24,19,17136,561,1433,1126,1109,6159,1197,103,3220,588,1686,17184,48
2024-03-24,20,17208,579,1470,1099,1140,6232,1208,103,3247,563,1669,17309,101
2024-03-24,21,16760,580,1449,1084,1084,6084,1159,99,3158,564,1605,16867,107
2024-03-24,22,16088,568,1413,1024,1021,5754,1073,97,2987,540,1536,16012,-76
2024-03-24,23,15165,567,1404,953,958,5428,976,87,2826,513,1444,15155,-10
2024-03-24,24,14617,611,1358,933,934,5167,919,82,2705,490,1365,14564,-53
2024-03-25,1,14147,622,1348,911,904,4973,891,79,2643,468,1351,14190,42
2024-03-25,2,14062,612,1334,904,892,4868,882,78,2607,463,1464,14104,42
2024-03-25,3,14108,609,1303,906,886,4821,880,78,2593,454,1510,14039,-69
2024-03-25,4,14316,619,1328,921,888,4864,902,78,2636,474,1589,14299,-18
2024-03-25,5,14974,620,1341,979,907,5047,957,81,2750,483,1677,14842,-132
2024-03-25,6,15844,622,1383,1057,960,5476,1062,83,2996,528,1836,16003,159
2024-03-25,7,17160,613,1407,1113,1010,5938,1159,88,3206,583,2005,17121,-39
2024-03-25,8,17212,634,1421,1097,857,6099,1127,91,3271,590,2038,17225,13
2024-03-25,9,16709,641,1393,1045,655,6138,1074,92,3191,587,1876,16692,-17
2024-03-25,10,16034,635,1348,1021,531,6174,1044,89,3145,564,1625,16175,141
2024-03-25,11,15746,638,1297,1006,502,6176,929,87,3077,564,1598,15874,128
2024-03-25,12,15582,631,1270,1000,482,6160,808,85,2982,556,1554,15528,-54
2024-03-25,13,15296,636,1256,967,458,6127,760,84,3001,531,1419,15236,-59
2024-03-25,14,15032,624,1285,954,441,6048,742,82,2968,508,1368,15021,-11
2024-03-25,15,15081,615,1311,946,454,6048,756,82,2950,494,1393,15048,-33
2024-03-25,16,15697,618,1368,990,556,6098,846,85,2990,501,1489,15542,-155
2024-03-25,17,16397,622,1391,1027,720,6131,982,87,3111,530,1598,16199,-198
2024-03-25,18,16675,615,1394,1034,905,6115,1057,84,3137,534,1655,16529,-146
2024-03-25,19,17015,629,1424,1051,964,6244,1126,82,3190,550,1658,16917,-98
2024-03-25,20,16976,646,1482,1062,965,6309,1154,83,3186,529,1619,17036,59
2024-03-25,21,16391,648,1440,1015,913,6115,1096,83,3079,549,1541,16478,87
2024-03-25,22,15538,631,1414,946,861,5712,1010,80,2929,515,1450,15548,11
2024-03-25,23,14593,615,1385,879,803,5378,924,77,2766,498,1353,14678,85
2024-03-25,24,13992,579,1343,836,787,5063,867,73,2627,509,1284,13969,-23
2024-03-26,1,13510,565,1321,808,774,4832,840,72,2528,495,1272,13509,-2
2024-03-26,2,13479,557,1315,795,777,4734,819,72,2494,490,1346,13399,-79
2024-03-26,3,13413,552,1300,792,794,4673,803,73,2457,502,1396,13340,-72
2024-03-26,4,13531,554,1291,815,809,4713,823,74,2485,501,1465,13531,-1
2024-03-26,5,14094,555,1252,863,823,4913,875,76,2598,508,1564,14028,-67
2024-03-26,6,15238,566,1271,962,889,5330,976,79,2833,512,1729,15146,-92
2024-03-26,7,16619,559,1317,1030,950,5824,1081,85,3079,542,1930,16397,-222
2024-03-26,8,17007,548,1351,1040,903,6047,1102,88,3160,579,1992,16811,-197
2024-03-26,9,16896,560,1351,1001,786,6173,1096,89,3184,581,1998,16819,-77
2024-03-26,10,17271,562,1360,975,711,6280,1084,77,3253,573,1993,16868,-403
2024-03-26,11,17103,588,1342,967,658,6349,1076,113,3306,558,1998,16955,-148
2024-03-26,12,16852,608,1355,967,580,6360,1064,130,3237,558,1908,16766,-86
2024-03-26,13,16658,610,1359,948,528,6293,1020,126,3266,566,1883,16600,-58
2024-03-26,14,16389,605,1311,952,484,6218,1002,124,3262,566,1820,16344,-44
2024-03-26,15,16450,603,1299,958,617,6210,1037,126,3259,559,1907,16575,124
2024-03-26,16,17071,600,1335,1018,743,6279,1073,127,3329,563,1933,16999,-72
2024-03-26,17,17338,597,1361,1060,837,6337,1122,129,3323,553,1884,17203,-135
2024-03-26,18,17206,592,1369,1051,889,6262,1139,124,3271,544,1814,17054,-152
2024-03-26,19,17321,614,1405,1065,918,6288,1158,121,3326,558,1723,17175,-146
2024-03-26,20,17059,652,1394,1039,920,6210,1154,119,3291,555,1688,17024,-36
2024-03-26,21,16502,664,1369,1003,875,5974,1081,118,3213,551,1639,16486,-16
2024-03-26,22,15725,655,1388,944,797,5615,1003,117,2976,497,1575,15565,-159
2024-03-26,23,14676,641,1365,864,731,5248,915,114,2813,459,1430,14579,-97
2024-03-26,24,13852,620,1338,826,694,4925,853,114,2603,423,1376,13772,-80
2024-03-27,1,13370,611,1299,803,692,4707,816,118,2453,419,1374,13292,-78
2024-03-27,2,13430,609,1285,792,728,4588,793,125,2404,423,1458,13204,-226
2024-03-27,3,13433,612,1279,776,750,4533,783,129,2386,421,1514,13182,-251
2024-03-27,4,13451,620,1266,802,766,4570,797,129,2435,429,1574,13388,-63
2024-03-27,5,13636,616,1231,836,792,4774,841,128,2576,427,1663,13885,249
2024-03-27,6,14929,601,1263,922,884,5232,937,130,2833,505,1829,15135,206
2024-03-27,7,16356,592,1276,1001,907,5671,1060,140,3105,523,1973,16247,-109
2024-03-27,8,16563,563,1297,1026,865,5872,1078,142,3188,564,2077,16673,110
2024-03-27,9,16687,566,1293,1003,818,5933,1059,146,3155,534,2059,16567,-120
2024-03-27,10,16387,561,1303,970,751,5933,1033,124,3149,522,2052,16399,12
2024-03-27,11,16019,550,1283,946,658,5940,1002,95,3217,529,2040,16260,241
2024-03-27,12,15967,552,1290,988,631,5946,988,94,3269,517,1900,16174,207
2024-03-27,13,15854,576,1286,946,612,5939,981,90,3307,511,1873,16121,267
2024-03-27,14,16007,582,1284,954,648,5928,996,93,3240,504,1923,16152,146
2024-03-27,15,16159,582,1302,983,665,6007,1020,96,3286,505,1966,16413,254
2024-03-27,16,16747,589,1342,1005,762,6091,1082,101,3351,512,2032,16868,121
2024-03-27,17,17205,594,1359,1036,862,6151,1148,101,3416,512,2035,17215,10
2024-03-27,18,17067,587,1363,1025,901,6191,1156,98,3357,530,1982,17191,123
2024-03-27,19,17457,641,1392,1021,965,6298,1184,97,3414,560,1936,17508,50
2024-03-27,20,17350,659,1409,984,932,6291,1185,98,3476,568,1875,17476,126
2024-03-27,21,16828,653,1407,966,892,6086,1130,95,3359,565,1808,16961,133
2024-03-27,22,15874,639,1382,907,828,5741,1034,93,3164,522,1745,16056,182
2024-03-27,23,14878,627,1376,818,760,5376,946,91,2965,486,1654,15100,222
2024-03-27,24,14344,601,1355,785,729,5045,894,92,2838,468,1602,14409,66
2024-03-28,1,13865,590,1322,770,733,4826,866,93,2779,459,1604,14042,177
2024-03-28,2,13857,582,1327,751,750,4706,856,95,2768,469,1691,13995,138
2024-03-28,3,13825,587,1318,724,774,4657,854,96,2758,445,1742,13955,130
2024-03-28,4,13773,586,1317,764,783,4702,881,94,2770,444,1792,14133,361
2024-03-28,5,14438,590,1321,801,837,4914,936,96,2890,504,1874,14763,325
2024-03-28,6,15650,599,1339,891,946,5326,1037,94,3112,531,1995,15870,219
2024-03-28,7,16817,555,1401,975,984,5765,1131,102,3325,576,2114,16926,109
2024-03-28,8,16743,546,1393,966,918,5942,1068,106,3317,559,2086,16901,157
2024-03-28,9,15933,537,1359,960,815,5899,932,99,3160,543,1833,16137,204
2024-03-28,10,15157,523,1302,966,664,5891,838,91,3084,529,1593,15481,324
2024-03-28,11,14900,504,1342,947,550,5905,796,90,3082,533,1460,15209,309
2024-03-28,12,14661,528,1338,926,498,5882,759,90,3070,531,1369,14991,330
2024-03-28,13,14553,536,1352,913,455,5836,721,87,3066,512,1350,14827,274
2024-03-28,14,14256,535,1335,894,425,5763,707,89,2966,495,1334,14544,288
2024-03-28,15,14189,535,1364,888,453,5710,707,92,2939,486,1328,14502,313
2024-03-28,16,14544,535,1384,920,555,5732,757,98,2941,489,1438,14848,304
2024-03-28,17,15122,538,1374,962,700,5761,867,105,3021,493,1488,15310,188
2024-03-28,18,15535,539,1378,960,836,5770,980,107,3073,506,1583,15732,196
2024-03-28,19,16466,599,1401,998,901,5892,1088,108,3230,534,1676,16425,-40
2024-03-28,20,16703,556,1420,1012,912,5982,1140,110,3344,544,1704,16725,23
2024-03-28,21,16231,591,1400,963,903,5829,1110,108,3330,528,1680,16441,210
2024-03-28,22,15552,615,1369,928,847,5541,1046,105,3166,495,1605,15718,166
2024-03-28,23,14658,612,1353,867,799,5178,957,98,2978,471,1494,14808,150
2024-03-28,24,13900,596,1349,828,774,4903,897,94,2813,448,1442,14144,244
2024-03-29,1,13412,586,1352,800,729,4695,858,120,2688,429,1419,13676,264
2024-03-29,2,13084,575,1310,788,687,4567,843,137,2597,441,1488,13434,350
2024-03-29,3,13094,578,1271,771,702,4495,838,137,2597,436,1543,13369,275
2024-03-29,4,13508,583,1250,793,737,4512,852,135,2618,434,1639,13554,46
2024-03-29,5,13894,585,1236,818,789,4596,882,134,2689,437,1706,13872,-21
2024-03-29,6,14337,584,1234,863,848,4705,926,139,2750,468,1850,14366,29
2024-03-29,7,14621,588,1275,878,827,4779,965,144,2778,491,1933,14657,37
2024-03-29,8,14674,604,1299,863,715,4903,1000,147,2812,505,1902,14750,76
2024-03-29,9,14383,592,1309,846,527,5143,955,148,2812,508,1669,14509,126
2024-03-29,10,14120,583,1340,875,444,5341,887,149,2851,507,1419,14396,276
2024-03-29,11,14337,563,1353,888,485,5350,911,146,2901,524,1340,14463,126
2024-03-29,12,14312,557,1364,880,473,5310,950,141,2899,518,1298,14390,78
2024-03-29,13,14105,557,1332,868,460,5207,963,139,2843,504,1270,14143,37
2024-03-29,14,13807,542,1329,870,456,5134,983,141,2791,495,1243,13984,177
2024-03-29,15,13877,539,1306,863,477,5186,1006,143,2792,508,1236,14055,177
2024-03-29,16,14264,550,1330,901,538,5240,1069,145,2812,526,1309,14418,154
2024-03-29,17,14824,560,1336,945,703,5366,1127,144,2861,539,1414,14994,170
2024-03-29,18,15385,560,1346,995,847,5424,1136,144,2855,523,1513,15343,-42
2024-03-29,19,15861,569,1350,1015,906,5536,1164,144,2964,530,1601,15778,-83
2024-03-29,20,15987,554,1380,1010,919,5579,1158,145,3066,537,1617,15966,-20
2024-03-29,21,15536,554,1377,975,889,5469,1103,143,2978,505,1579,15570,35
2024-03-29,22,14850,545,1355,933,820,5246,1024,144,2890,506,1516,14980,130
2024-03-29,23,14358,545,1329,881,756,5042,958,142,2786,485,1447,14370,12
2024-03-29,24,13844,533,1307,843,740,4826,898,140,2658,458,1383,13785,-59
2024-03-30,1,13484,527,1296,819,717,4648,866,140,2569,443,1376,13402,-82
2024-03-30,2,13326,502,1289,787,705,4487,850,141,2521,459,1458,13200,-126
2024-03-30,3,13233,472,1250,792,728,4407,845,143,2504,460,1500,13101,-132
2024-03-30,4,13311,471,1249,821,745,4461,854,144,2502,474,1555,13276,-35
2024-03-30,5,13587,471,1247,828,762,4523,880,145,2577,506,1626,13566,-22
2024-03-30,6,13940,474,1280,862,840,4677,927,147,2640,526,1760,14131,191
2024-03-30,7,14512,495,1303,885,870,4770,969,153,2723,560,1847,14577,64
2024-03-30,8,14748,520,1320,916,728,4933,941,156,2823,567,1906,14810,62
2024-03-30,9,14712,533,1328,925,580,5113,867,155,2843,572,1929,14843,131
2024-03-30,10,14556,539,1325,914,416,5195,798,150,2837,505,1935,14613,57
2024-03-30,11,14376,545,1306,884,352,5238,764,147,2782,496,1955,14470,94
2024-03-30,12,14209,548,1284,873,346,5247,729,145,2812,505,1993,14481,272
2024-03-30,13,14241,588,1282,849,349,5212,697,145,2803,489,2010,14423,182
2024-03-30,14,14319,590,1282,835,358,5185,688,146,2796,491,2029,14400,81
2024-03-30,15,14469,594,1285,821,393,5210,747,147,2844,503,2028,14571,102
2024-03-30,16,15148,587,1293,875,517,5338,901,149,2927,521,2034,15143,-5
2024-03-30,17,15789,584,1295,914,727,5473,1004,152,2972,531,1985,15636,-153
2024-03-30,18,15665,584,1304,966,886,5474,1039,148,2932,528,1894,15756,91
2024-03-30,19,15680,594,1296,974,951,5513,1062,146,3010,522,1771,15838,158
2024-03-30,20,15642,608,1295,972,944,5557,1067,147,2986,522,1677,15774,132
2024-03-30,21,15160,606,1276,953,921,5422,1028,146,2922,506,1613,15393,233
2024-03-30,22,14657,591,1257,911,874,5221,970,143,2837,480,1543,14826,169
2024-03-30,23,14061,586,1226,865,840,4974,906,141,2710,457,1464,14169,109
2024-03-30,24,13571,567,1192,827,837,4762,855,140,2626,436,1421,13663,92
2024-03-31,1,12940,553,1178,794,790,4598,820,139,2521,424,1406,13222,282
2024-03-31,2,12930,523,1220,774,784,4456,798,137,2531,418,1470,13110,180
2024-03-31,3,12883,518,1220,768,781,4380,786,137,2427,468,1506,12991,109
2024-03-31,4,12873,518,1222,766,780,4366,786,137,2447,485,1543,13051,178
2024-03-31,5,13152,516,1231,780,772,4419,806,136,2461,487,1610,13221,69
2024-03-31,6,13564,510,1259,814,790,4475,850,138,2522,486,1719,13564,0
2024-03-31,7,14049,526,1273,840,804,4610,906,147,2634,492,1816,14049,0
2024-03-31,8,14571,552,1294,850,687,4849,939,153,2784,498,1894,14501,-71
2024-03-31,9,14729,566,1271,820,586,4971,904,155,2883,507,1936,14600,-130
2024-03-31,10,14651,553,1262,824,501,5139,852,153,2915,512,1957,14667,15
2024-03-31,11,14627,530,1262,801,447,5214,831,149,2869,517,1947,14567,-59
2024-03-31,12,14368,498,1261,806,424,5236,811,147,2794,517,1909,14403,35
2024-03-31,13,14012,480,1253,805,373,5192,762,146,2790,510,1742,14054,41
2024-03-31,14,13632,475,1276,794,332,5124,722,145,2753,521,1771,13913,281
2024-03-31,15,13731,493,1274,802,351,5062,710,145,2687,531,1749,13804,73
2024-03-31,16,14006,526,1305,850,445,5103,754,145,2763,498,1799,14188,181
2024-03-31,17,14585,515,1287,886,595,5210,827,149,2791,482,1820,14564,-21
2024-03-31,18,14856,516,1287,910,788,5243,918,148,2807,492,1775,14885,30
2024-03-31,19,15332,528,1309,942,884,5389,1004,146,2888,530,1711,15330,-2
2024-03-31,20,15635,551,1343,934,905,5511,1051,148,2988,520,1655,15605,-30
2024-03-31,21,15392,565,1358,930,840,5429,1017,147,2990,523,1608,15407,15
2024-03-31,22,14855,563,1328,884,788,5215,957,145,2913,485,1544,14822,-33
2024-03-31,23,14146,558,1314,851,764,4926,894,142,2770,465,1462,14147,1
2024-03-31,24,13513,544,1291,804,725,4684,844,139,2703,485,1413,13632,119
2024-04-01,1,13275,536,1291,783,735,4511,817,138,2611,474,1419,13315,40
2024-04-01,2,13144,533,1286,775,717,4428,804,137,2581,480,1496,13236,92
2024-04-01,3,13197,535,1266,760,743,4419,800,138,2576,479,1537,13253,57
2024-04-01,4,13415,541,1273,778,777,4457,819,138,2625,497,1595,13500,85
2024-04-01,5,13787,535,1251,836,810,4663,861,139,2691,476,1665,13928,141
