\\Hourly Zonal Demand Report,,,,,,,,,,,,,,
\\Created at 2024-01-31 08:01:27,,,,,,,,,,,,,,
\\For 2023,,,,,,,,,,,,,,
Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff
2023-04-03,15,16079,524,1223,1065,746,5897,949,110,3128,475,1798,15915,-164
2023-04-03,16,16434,523,1225,1069,856,6015,955,96,3235,459,1815,16248,-186
2023-04-03,17,16371,527,1194,1098,907,6036,960,107,3313,489,1743,16373,2
2023-04-03,18,16528,524,1255,1073,925,6015,1001,111,3311,489,1733,16439,-89
2023-04-03,19,16452,548,1300,1093,968,6020,1083,109,3309,486,1703,16621,170
2023-04-03,20,16590,596,1317,1102,982,6011,1110,109,3271,484,1703,16685,96
2023-04-03,21,16140,635,1326,1046,955,5786,1057,107,3182,465,1638,16196,55
2023-04-03,22,15434,589,1345,977,886,5432,974,106,2983,430,1564,15286,-149
2023-04-03,23,14355,610,1295,926,814,5045,892,98,2805,444,1496,14424,69
2023-04-03,24,13755,601,1271,873,802,4774,842,97,2666,417,1426,13767,13
2023-04-04,1,13517,596,1258,845,809,4565,824,97,2628,426,1413,13460,-57
2023-04-04,2,13336,592,1246,831,810,4451,803,93,2570,416,1487,13299,-37
2023-04-04,3,13172,589,1239,814,802,4386,793,96,2549,449,1542,13259,87
2023-04-04,4,13404,573,1236,856,825,4436,813,97,2567,467,1626,13495,91
2023-04-04,5,14236,577,1229,909,884,4656,873,102,2701,457,1728,14116,-120
2023-04-04,6,15366,559,1224,998,966,5078,972,108,2947,489,1848,15188,-178
2023-04-04,7,16596,552,1269,1094,1000,5573,1060,115,3192,531,1982,16367,-229
2023-04-04,8,16601,571,1275,1022,951,5759,1051,117,3280,540,2019,16584,-17
2023-04-04,9,16270,559,1261,963,810,5859,1013,111,3234,540,1982,16333,63
2023-04-04,10,16029,533,1244,950,747,5972,981,110,3212,524,1831,16104,75
2023-04-04,11,15526,499,1202,945,626,6053,954,109,3221,512,1638,15758,233
2023-04-04,12,15383,487,1175,913,619,6062,925,106,3209,481,1599,15577,193
2023-04-04,13,15133,491,1158,918,645,5945,891,102,3207,479,1577,15412,278
2023-04-04,14,15193,492,1162,909,610,5936,841,104,3169,476,1656,15356,163
2023-04-04,15,15048,496,1163,914,588,5893,859,103,3106,483,1538,15144,96
2023-04-04,16,15295,520,1209,938,626,5880,915,103,3104,509,1674,15477,182
2023-04-04,17,15944,547,1250,1005,768,5872,991,107,3154,517,1731,15941,-3
2023-04-04,18,15874,543,1290,1024,893,5907,1033,98,3163,501,1720,16173,299
2023-04-04,19,16243,582,1322,1090,956,5990,1077,98,3207,498,1676,16496,253
2023-04-04,20,16226,610,1386,1116,989,5974,1088,96,3221,498,1581,16559,332
2023-04-04,21,15895,623,1413,1060,925,5774,1028,92,3090,479,1500,15983,88
2023-04-04,22,15048,622,1387,978,847,5407,940,90,2901,470,1408,15049,1
2023-04-04,23,14067,592,1354,916,804,4992,852,83,2662,473,1322,14052,-16
2023-04-04,24,13370,586,1319,888,735,4704,795,81,2597,432,1277,13413,42
2023-04-05,1,12985,583,1284,860,710,4558,767,81,2476,440,1243,13001,16
2023-04-05,2,12863,575,1259,857,708,4458,753,83,2452,424,1299,12867,4
2023-04-05,3,12863,577,1271,868,710,4393,751,84,2470,444,1353,12920,57
2023-04-05,4,13130,577,1287,869,729,4478,775,85,2490,450,1440,13181,51
2023-04-05,5,13895,579,1298,913,781,4640,834,86,2668,467,1538,13803,-91
2023-04-05,6,15100,583,1311,988,878,5112,957,95,2884,486,1683,14977,-123
2023-04-05,7,16355,549,1265,1087,970,5724,1065,94,3068,516,1816,16154,-201
2023-04-05,8,16587,564,1265,1154,1021,5946,1098,93,3142,529,1842,16655,67
2023-04-05,9,16862,563,1265,1209,1171,6043,1071,101,3135,524,1828,16909,47
2023-04-05,10,17112,551,1263,1256,1204,6098,1063,111,3191,505,1808,17050,-62
2023-04-05,11,17382,556,1271,1260,1167,6239,1135,108,3230,500,1829,17295,-88
2023-04-05,12,17334,554,1285,1240,1153,6321,1139,106,3262,512,1808,17380,46
2023-04-05,13,17459,546,1274,1210,1159,6336,1127,100,3332,524,1784,17392,-67
2023-04-05,14,17432,551,1271,1157,1113,6321,1103,101,3293,517,1835,17263,-169
2023-04-05,15,17547,545,1283,1101,1080,6247,1098,84,3363,489,1884,17174,-373
2023-04-05,16,17373,541,1300,1065,1042,6279,1094,91,3422,516,1885,17236,-137
2023-04-05,17,17152,547,1293,1056,1058,6251,1080,102,3414,529,1801,17131,-22
2023-04-05,18,16557,537,1360,1011,1043,6221,1089,97,3345,507,1688,16897,341
2023-04-05,19,16400,572,1403,983,1039,6196,1105,86,3354,497,1652,16888,488
2023-04-05,20,16573,623,1456,922,1026,6161,1114,85,3312,489,1540,16727,155
2023-04-05,21,15834,628,1425,893,963,5927,1050,83,3146,458,1515,16087,254
2023-04-05,22,14911,612,1384,837,903,5559,957,83,2937,472,1422,15166,255
2023-04-05,23,14213,602,1313,789,860,5142,853,80,2768,468,1320,14196,-17
2023-04-05,24,13352,588,1282,751,811,4792,783,77,2628,419,1273,13404,52
2023-04-06,1,12749,578,1247,736,759,4568,745,77,2533,433,1255,12930,181
2023-04-06,2,12692,574,1244,718,746,4437,723,79,2484,411,1330,12747,55
2023-04-06,3,12711,575,1239,719,743,4385,720,81,2456,411,1404,12734,22
2023-04-06,4,12933,572,1218,766,753,4429,737,82,2525,424,1506,13012,79
2023-04-06,5,13715,578,1199,787,792,4632,794,86,2664,440,1630,13601,-114
2023-04-06,6,14729,576,1253,819,869,5053,899,92,2870,468,1773,14674,-56
2023-04-06,7,15775,530,1302,907,922,5524,980,99,3110,493,1926,15793,18
2023-04-06,8,15996,544,1314,909,883,5721,956,107,3177,505,1929,16046,49
2023-04-06,9,15910,526,1270,913,852,5776,905,99,3161,523,1892,15918,8
2023-04-06,10,15557,504,1251,917,775,5845,859,96,3129,516,1834,15725,169
2023-04-06,11,15265,492,1202,892,746,5945,827,95,3113,483,1582,15377,111
2023-04-06,12,14882,479,1236,921,701,5898,760,94,3025,479,1453,15046,164
2023-04-06,13,14618,468,1241,895,670,5806,739,93,2995,482,1375,14765,147
2023-04-06,14,14364,464,1258,892,670,5683,733,91,2872,473,1365,14499,135
2023-04-06,15,14279,457,1265,891,661,5666,732,92,2844,470,1355,14433,154
2023-04-06,16,14476,443,1280,920,664,5661,769,93,2924,471,1437,14663,187
2023-04-06,17,14796,455,1297,919,718,5710,848,93,2937,483,1486,14946,150
2023-04-06,18,15127,466,1326,960,811,5661,935,92,2979,480,1598,15308,182
2023-04-06,19,15728,530,1394,1022,880,5737,1017,90,3079,476,1666,15891,162
2023-04-06,20,16075,591,1424,1043,915,5776,1084,93,3146,486,1665,16223,148
2023-04-06,21,15801,637,1416,1003,877,5681,1063,99,3069,475,1645,15966,165
2023-04-06,22,15200,631,1388,952,817,5362,1000,107,2903,467,1547,15174,-26
2023-04-06,23,14216,618,1341,893,750,4976,923,102,2719,432,1433,14187,-29
2023-04-06,24,13334,597,1316,859,710,4697,845,92,2582,403,1379,13479,146
2023-04-07,1,12849,586,1313,842,689,4471,808,94,2458,408,1365,13034,185
2023-04-07,2,12908,579,1306,832,682,4343,798,94,2437,405,1434,12910,2
2023-04-07,3,12826,581,1286,828,691,4244,802,89,2400,422,1500,12842,15
2023-04-07,4,13018,580,1285,844,702,4284,814,89,2419,396,1558,12971,-48
2023-04-07,5,13119,585,1256,861,734,4355,836,92,2470,412,1634,13236,117
2023-04-07,6,13563,596,1284,887,774,4459,878,96,2546,430,1721,13670,107
2023-04-07,7,13676,615,1228,916,758,4519,908,102,2595,449,1789,13878,203
2023-04-07,8,13922,631,1236,915,643,4658,907,108,2625,470,1767,13960,38
2023-04-07,9,13681,620,1219,951,502,4802,875,111,2629,466,1539,13713,33
2023-04-07,10,13352,588,1200,967,429,4903,839,113,2639,467,1384,13530,177
2023-04-07,11,13391,576,1138,994,408,4997,794,114,2680,465,1355,13521,129
2023-04-07,12,13441,567,1132,972,416,5020,759,113,2709,465,1345,13498,57
2023-04-07,13,13304,559,1123,944,405,4969,725,111,2659,461,1331,13286,-18
2023-04-07,14,13023,559,1135,929,382,4904,696,111,2613,447,1295,13071,47
2023-04-07,15,12862,529,1136,919,375,4857,681,113,2576,420,1278,12883,22
2023-04-07,16,13124,534,1149,970,469,4902,725,116,2593,437,1322,13216,93
2023-04-07,17,13830,553,1148,1026,647,5009,842,118,2656,474,1423,13896,66
2023-04-07,18,14314,551,1168,1050,826,5065,956,117,2697,473,1494,14396,82
2023-04-07,19,14940,559,1204,1084,908,5159,1048,115,2852,476,1611,15016,76
2023-04-07,20,15547,576,1262,1078,951,5327,1097,117,2986,500,1663,15556,9
2023-04-07,21,15303,597,1265,1048,937,5263,1070,118,2954,496,1650,15400,97
2023-04-07,22,14953,595,1312,997,892,5081,1008,118,2888,459,1585,14935,-18
2023-04-07,23,14172,586,1297,927,860,4836,940,117,2713,436,1503,14216,44
2023-04-07,24,13688,575,1280,898,837,4613,895,115,2608,426,1443,13691,3
2023-04-08,1,13305,575,1243,843,831,4440,870,112,2525,424,1436,13299,-6
2023-04-08,2,13116,570,1236,825,792,4309,854,112,2515,404,1482,13101,-15
2023-04-08,3,13121,571,1230,857,813,4253,854,113,2495,428,1534,13148,27
2023-04-08,4,13324,570,1237,870,839,4276,865,114,2466,417,1593,13248,-76
2023-04-08,5,13665,580,1222,868,887,4345,890,114,2495,427,1686,13512,-153
2023-04-08,6,14115,581,1244,933,939,4471,937,114,2584,442,1773,14018,-97
2023-04-08,7,14502,590,1261,934,919,4609,968,116,2676,454,1834,14361,-142
2023-04-08,8,14239,586,1265,940,802,4776,918,117,2667,450,1808,14328,89
2023-04-08,9,13884,575,1227,942,666,4907,841,114,2694,482,1578,14026,142
2023-04-08,10,13551,551,1212,930,567,5020,779,117,2698,475,1423,13772,220
2023-04-08,11,13782,537,1174,937,526,5084,750,116,2767,458,1427,13776,-6
2023-04-08,12,13797,529,1155,941,509,5113,746,118,2739,451,1366,13667,-129
2023-04-08,13,13571,521,1125,915,482,5110,728,116,2688,450,1330,13467,-104
2023-04-08,14,13421,519,1110,895,465,5090,739,114,2624,438,1314,13309,-112
2023-04-08,15,13264,508,1090,896,522,5038,744,115,2629,435,1309,13284,20
2023-04-08,16,13603,498,1114,939,666,5067,778,118,2694,448,1356,13678,75
2023-04-08,17,14207,506,1129,968,844,5142,880,119,2781,467,1444,14281,74
2023-04-08,18,14867,512,1163,1000,951,5269,945,116,2832,480,1539,14806,-61
2023-04-08,19,15308,526,1217,1032,1033,5310,1009,114,2923,479,1585,15230,-78
2023-04-08,20,15513,548,1269,1045,1050,5370,1052,115,2959,495,1609,15511,-1
2023-04-08,21,15285,560,1274,1029,1022,5283,1025,115,2902,489,1576,15276,-9
2023-04-08,22,14482,560,1250,992,961,5096,976,113,2788,454,1465,14653,171
2023-04-08,23,13829,557,1217,945,879,4840,913,112,2643,433,1378,13918,89
2023-04-08,24,13362,546,1220,905,817,4591,863,109,2540,418,1355,13364,2
2023-04-09,1,12954,544,1194,869,806,4419,844,108,2452,414,1344,12993,39
2023-04-09,2,12822,534,1201,858,810,4295,830,109,2422,399,1368,12826,4
2023-04-09,3,12800,544,1188,854,827,4223,826,108,2421,402,1403,12795,-4
2023-04-09,4,12946,555,1185,868,855,4239,837,109,2427,395,1479,12948,2
2023-04-09,5,13300,563,1161,879,889,4300,859,110,2477,407,1579,13223,-77
2023-04-09,6,13669,566,1205,874,934,4378,902,112,2552,428,1644,13597,-72
2023-04-09,7,13925,575,1232,900,903,4444,932,117,2576,451,1691,13820,-105
2023-04-09,8,13795,583,1250,867,777,4548,889,117,2625,468,1645,13768,-26
2023-04-09,9,13500,578,1253,857,627,4694,819,114,2625,488,1445,13499,-1
2023-04-09,10,13153,552,1230,855,546,4785,759,112,2612,489,1283,13224,70
2023-04-09,11,12950,545,1190,858,510,4906,727,110,2592,461,1216,13116,165
2023-04-09,12,12974,550,1180,857,495,4974,706,109,2565,457,1201,13094,120
2023-04-09,13,12817,546,1155,846,451,4932,670,107,2575,449,1185,12915,98
2023-04-09,14,12630,543,1117,834,416,4874,638,105,2526,433,1174,12660,29
2023-04-09,15,12560,539,1091,847,433,4851,628,104,2532,439,1181,12646,86
2023-04-09,16,12856,538,1113,904,510,4883,674,107,2581,449,1236,12995,140
2023-04-09,17,13433,536,1113,947,691,4966,760,106,2641,447,1299,13507,73
2023-04-09,18,13833,527,1149,957,827,5006,848,106,2683,445,1362,13910,77
2023-04-09,19,14330,537,1196,983,919,5129,927,104,2754,438,1432,14418,89
2023-04-09,20,14772,559,1286,1008,927,5271,985,106,2857,467,1466,14929,157
2023-04-09,21,14543,563,1274,993,870,5236,967,101,2767,465,1469,14705,163
2023-04-09,22,13915,557,1270,913,820,5030,902,96,2659,438,1417,14101,187
2023-04-09,23,13219,548,1221,873,771,4786,832,88,2539,432,1346,13436,217
2023-04-09,24,12700,539,1204,834,726,4538,781,85,2425,422,1309,12862,163
2023-04-10,1,12515,534,1209,796,722,4334,759,86,2375,453,1274,12542,27
2023-04-10,2,12277,525,1219,777,728,4222,750,88,2357,429,1316,12411,133
2023-04-10,3,12500,520,1194,802,737,4201,750,86,2378,431,1387,12487,-13
2023-04-10,4,12662,525,1185,827,759,4276,764,84,2360,415,1498,12694,32
2023-04-10,5,13257,534,1178,858,795,4471,812,85,2455,438,1606,13231,-26
2023-04-10,6,14090,532,1223,918,843,4781,883,87,2633,471,1723,14093,3
2023-04-10,7,14671,482,1210,952,829,5093,928,90,2810,500,1845,14739,68
2023-04-10,8,14836,496,1206,960,698,5363,889,97,2872,506,1807,14896,60
2023-04-10,9,14391,486,1151,931,548,5476,813,99,2870,478,1577,14428,37
2023-04-10,10,13990,466,1141,903,455,5534,749,99,2869,473,1422,14111,120
2023-04-10,11,13878,453,1129,878,409,5606,722,98,2857,478,1361,13990,112
2023-04-10,12,13825,446,1109,869,387,5608,689,96,2834,479,1325,13842,17
2023-04-10,13,13631,442,1069,868,354,5559,673,93,2820,475,1314,13667,35
2023-04-10,14,13470,434,1122,862,331,5486,666,93,2819,467,1285,13566,95
2023-04-10,15,13509,430,1108,890,351,5473,680,92,2824,466,1310,13625,116
2023-04-10,16,13973,426,1102,957,515,5505,748,93,2851,467,1376,14040,67
2023-04-10,17,14515,433,1124,987,728,5563,823,93,2902,480,1455,14589,73
2023-04-10,18,14871,430,1145,1014,833,5554,902,93,2876,474,1522,14843,-28
2023-04-10,19,15337,477,1216,1057,893,5607,971,89,2982,481,1594,15367,30
2023-04-10,20,15815,527,1266,1053,894,5720,1000,87,3027,491,1616,15680,-134
2023-04-10,21,15188,547,1266,1002,847,5549,937,86,2910,477,1548,15169,-19
2023-04-10,22,14066,542,1237,927,782,5189,851,85,2727,447,1425,14211,145
2023-04-10,23,13041,535,1202,847,725,4768,763,80,2526,444,1307,13198,157
2023-04-10,24,12424,530,1185,803,690,4526,705,79,2378,446,1237,12580,156
2023-04-11,1,12037,525,1176,782,658,4315,677,81,2316,425,1199,12154,117
2023-04-11,2,11842,517,1162,765,654,4235,665,83,2278,423,1238,12020,178
2023-04-11,3,11918,518,1157,769,654,4193,665,81,2280,396,1288,12000,82
2023-04-11,4,12035,516,1151,787,670,4253,679,80,2297,403,1363,12199,164
2023-04-11,5,12540,516,1112,817,718,4418,723,80,2415,393,1485,12677,137
2023-04-11,6,13746,514,1126,903,813,4837,824,83,2630,436,1620,13788,42
2023-04-11,7,14796,478,1168,972,830,5260,914,89,2849,488,1733,14781,-15
2023-04-11,8,15017,493,1163,1017,777,5479,893,91,2916,500,1710,15041,24
2023-04-11,9,14714,489,1142,979,667,5603,814,89,2864,478,1504,14630,-84
2023-04-11,10,14214,459,1114,978,592,5625,716,83,2816,459,1358,14200,-14
2023-04-11,11,14082,449,1081,996,554,5682,655,88,2798,447,1261,14011,-70
2023-04-11,12,13861,437,1083,992,515,5681,636,90,2823,441,1212,13911,49
2023-04-11,13,13927,427,1050,963,518,5735,674,86,2859,442,1201,13955,28
2023-04-11,14,14067,421,1051,986,543,5758,657,85,2874,460,1226,14062,-6
2023-04-11,15,14118,416,1060,1004,542,5721,685,84,2846,461,1291,14110,-8
2023-04-11,16,14421,411,1078,983,721,5728,770,88,2912,465,1350,14508,87
2023-04-11,17,14876,417,1108,1018,762,5740,869,90,2961,478,1436,14878,3
2023-04-11,18,14996,421,1146,1027,808,5691,911,89,2943,464,1506,15006,10
2023-04-11,19,15336,473,1225,1040,890,5761,952,99,2953,462,1521,15375,39
2023-04-11,20,15624,548,1278,1047,885,5762,984,104,3019,472,1520,15620,-4
2023-04-11,21,15093,553,1275,988,841,5520,935,103,2926,454,1481,15075,-18
2023-04-11,22,14074,542,1221,893,756,5177,858,99,2739,431,1403,14118,44
2023-04-11,23,13162,533,1195,819,754,4783,769,95,2540,421,1300,13210,49
2023-04-11,24,12416,500,1170,775,686,4502,705,93,2406,394,1228,12460,44
2023-04-12,1,12057,490,1170,745,670,4271,671,95,2321,380,1193,12005,-52
2023-04-12,2,11689,488,1136,740,673,4164,646,94,2289,388,1189,11808,119
2023-04-12,3,11612,487,1124,735,708,4089,640,91,2272,382,1207,11734,122
2023-04-12,4,11754,484,1111,752,745,4142,656,86,2286,387,1260,11909,155
2023-04-12,5,12281,489,1096,785,783,4321,698,86,2365,405,1378,12408,127
2023-04-12,6,13351,447,1146,856,877,4734,793,88,2579,435,1521,13475,124
2023-04-12,7,14420,451,1189,943,908,5191,873,91,2823,477,1645,14590,169
2023-04-12,8,14758,466,1151,973,844,5394,830,90,2893,481,1620,14742,-17
2023-04-12,9,14290,450,1083,957,712,5498,734,84,2882,473,1420,14292,1
2023-04-12,10,13891,424,1032,924,507,5593,666,82,2881,452,1308,13869,-22
2023-04-12,11,13827,411,1019,893,442,5714,629,81,2862,448,1259,13757,-70
2023-04-12,12,13719,407,989,893,402,5744,613,83,2864,446,1235,13677,-43
2023-04-12,13,13573,399,972,873,349,5849,596,83,2845,445,1220,13630,56
2023-04-12,14,13530,395,994,873,339,5896,599,82,2860,449,1212,13700,170
2023-04-12,15,13845,395,1013,889,383,5935,614,80,2860,450,1217,13835,-9
2023-04-12,16,14280,389,1015,937,517,6005,684,81,2921,460,1280,14289,9
2023-04-12,17,14900,398,1053,998,687,6027,794,83,3000,475,1369,14884,-15
2023-04-12,18,15163,401,1088,981,836,5991,885,84,3013,465,1456,15199,36
2023-04-12,19,15491,479,1108,1015,904,5957,940,80,3056,465,1540,15545,54
2023-04-12,20,15687,522,1141,1011,917,5981,975,81,3099,474,1549,15750,62
2023-04-12,21,15248,532,1154,958,885,5776,934,81,2996,462,1507,15286,38
2023-04-12,22,14252,522,1131,891,816,5386,843,78,2790,427,1389,14273,21
2023-04-12,23,13259,503,1095,857,770,4991,741,75,2575,443,1270,13319,60
2023-04-12,24,12604,490,1126,814,723,4640,678,77,2415,425,1193,12580,-24
2023-04-13,1,12078,482,1114,800,693,4424,639,76,2307,380,1157,12072,-6
2023-04-13,2,11766,471,1135,786,687,4266,615,75,2239,382,1179,11834,68
2023-04-13,3,11659,473,1141,774,692,4190,608,74,2196,365,1203,11716,57
2023-04-13,4,11806,475,1136,794,695,4187,615,75,2211,386,1259,11833,27
2023-04-13,5,12268,471,1141,824,741,4345,657,76,2320,388,1376,12339,71
2023-04-13,6,13299,466,1170,879,800,4720,747,78,2541,426,1518,13345,46
2023-04-13,7,14112,398,1124,949,803,5175,826,83,2770,453,1652,14234,121
2023-04-13,8,14548,417,1112,933,667,5471,806,90,2862,479,1643,14480,-68
2023-04-13,9,14341,419,1070,898,525,5661,737,89,2859,474,1458,14191,-150
2023-04-13,10,14283,404,1054,864,414,5857,689,89,2888,486,1382,14126,-157
2023-04-13,11,14328,393,1056,904,364,6009,675,87,2943,475,1345,14250,-78
2023-04-13,12,14555,385,1054,916,326,6129,682,89,2986,478,1332,14377,-179
2023-04-13,13,14337,393,1052,937,293,6185,678,90,3050,467,1335,14481,144
2023-04-13,14,14299,404,1036,946,332,6234,703,91,3019,466,1341,14572,273
2023-04-13,15,14408,401,1053,989,385,6289,729,89,3027,472,1327,14761,352
2023-04-13,16,15027,395,1092,1049,442,6392,789,87,3110,470,1395,15220,192
2023-04-13,17,15688,401,1106,1096,612,6462,893,91,3182,481,1491,15815,127
2023-04-13,18,16107,397,1139,1102,765,6405,984,92,3223,480,1572,16160,53
2023-04-13,19,16488,414,1193,1095,857,6348,1042,91,3273,482,1643,16438,-50
2023-04-13,20,16320,491,1211,1082,879,6332,1061,89,3250,497,1646,16537,217
2023-04-13,21,15749,512,1218,1056,821,6081,993,86,3109,481,1602,15959,210
2023-04-13,22,14669,509,1210,967,742,5664,887,82,2894,450,1496,14902,233
2023-04-13,23,13582,489,1165,885,642,5216,783,82,2662,447,1390,13761,179
2023-04-13,24,12775,478,1128,816,601,4823,710,81,2487,398,1330,12852,77
2023-04-14,1,12301,467,1102,789,582,4548,665,85,2381,404,1299,12322,21
2023-04-14,2,11991,465,1091,763,577,4361,639,88,2325,391,1308,12008,16
2023-04-14,3,11802,462,1090,724,611,4257,634,87,2285,398,1360,11908,106
2023-04-14,4,11977,465,1104,725,650,4259,647,87,2326,413,1423,12098,121
2023-04-14,5,12446,469,1103,744,673,4398,685,88,2414,429,1559,12562,116
2023-04-14,6,13552,474,1161,800,728,4772,775,93,2631,454,1697,13585,33
2023-04-14,7,14464,423,1204,865,731,5198,854,99,2860,498,1815,14546,81
2023-04-14,8,14746,437,1179,880,630,5511,820,101,2959,496,1775,14788,42
2023-04-14,9,14452,429,1139,872,505,5722,753,99,3004,499,1592,14613,161
2023-04-14,10,14363,403,1099,876,413,5913,730,98,3028,504,1499,14563,200
2023-04-14,11,14650,392,1081,884,365,6099,717,98,3077,502,1432,14647,-3
2023-04-14,12,14737,385,1051,899,349,6243,728,96,3077,496,1414,14737,0
2023-04-14,13,14784,372,1021,908,351,6292,744,96,3104,490,1412,14789,5
2023-04-14,14,14798,373,1022,901,360,6341,758,95,3115,498,1419,14883,85
2023-04-14,15,14977,375,1037,931,392,6370,784,95,3143,499,1467,15094,116
2023-04-14,16,15513,381,1044,969,481,6463,853,96,3230,508,1554,15577,65
2023-04-14,17,16067,388,1051,1006,641,6487,940,99,3291,525,1647,16075,8
2023-04-14,18,16334,389,1085,1017,788,6371,1014,100,3286,524,1693,16267,-66
2023-04-14,19,16425,469,1114,1031,848,6199,1045,100,3276,524,1706,16311,-114
2023-04-14,20,16205,482,1142,1029,854,6147,1046,102,3239,522,1676,16237,33
2023-04-14,21,15578,508,1186,984,778,5929,997,100,3094,502,1627,15704,127
2023-04-14,22,14456,529,1154,913,687,5540,897,97,2915,474,1502,14709,253
2023-04-14,23,13390,508,1124,850,621,5107,796,92,2663,477,1369,13608,218
2023-04-14,24,12649,492,1103,784,584,4729,718,88,2495,458,1297,12746,97
2023-04-15,1,12081,486,1082,768,577,4461,672,84,2365,391,1270,12156,76
2023-04-15,2,11803,459,1076,735,577,4252,642,86,2303,392,1292,11815,12
2023-04-15,3,11597,464,1067,727,588,4150,624,86,2247,397,1312,11662,65
2023-04-15,4,11620,470,1060,727,586,4115,622,85,2231,419,1375,11689,69
2023-04-15,5,11883,474,1062,748,604,4131,633,87,2253,403,1475,11870,-13
2023-04-15,6,12286,487,1040,765,646,4216,664,90,2315,399,1550,12174,-112
2023-04-15,7,12608,499,1055,787,633,4400,701,94,2397,421,1612,12598,-10
2023-04-15,8,13062,518,1053,787,561,4714,719,99,2533,438,1573,12995,-68
2023-04-15,9,13253,531,1042,823,451,4993,710,98,2626,476,1520,13270,18
2023-04-15,10,13423,537,1062,827,366,5208,695,96,2694,474,1405,13363,-60
2023-04-15,11,13565,538,1071,842,336,5439,691,96,2751,462,1360,13586,21
2023-04-15,12,13678,536,1044,868,320,5525,705,97,2743,461,1371,13671,-7
2023-04-15,13,13691,542,1027,871,328,5602,717,95,2751,441,1372,13747,56
2023-04-15,14,13720,558,1022,858,335,5606,733,94,2742,459,1375,13782,62
2023-04-15,15,13841,562,1010,887,381,5625,769,93,2744,458,1410,13940,98
2023-04-15,16,14330,560,1048,942,478,5681,832,95,2828,477,1513,14455,125
2023-04-15,17,14998,572,1043,1008,641,5777,914,98,2945,495,1597,15091,94
2023-04-15,18,15336,571,1062,1038,801,5770,970,100,2953,485,1625,15375,39
2023-04-15,19,15297,572,1106,1025,862,5646,970,99,2906,469,1628,15283,-14
2023-04-15,20,15163,581,1111,1034,861,5615,968,98,2891,470,1602,15231,69
2023-04-15,21,14508,586,1103,986,799,5431,915,93,2821,465,1527,14726,218
2023-04-15,22,13793,583,1099,930,723,5125,837,91,2659,439,1444,13930,138
2023-04-15,23,13057,576,1099,846,666,4779,759,90,2479,408,1367,13068,11
2023-04-15,24,12313,563,1083,793,600,4468,689,84,2343,377,1300,12300,-13
2023-04-16,1,11855,553,1052,760,598,4224,643,80,2253,375,1251,11788,-67
2023-04-16,2,11373,549,1042,754,616,4047,611,78,2196,367,1228,11488,115
2023-04-16,3,11117,545,1045,766,613,3923,589,85,2161,390,1229,11346,229
2023-04-16,4,11232,542,1061,771,608,3885,593,77,2127,382,1282,11328,97
2023-04-16,5,11397,542,1055,771,623,3886,603,81,2122,384,1362,11428,31
2023-04-16,6,11478,543,1052,774,622,3912,607,83,2133,373,1426,11525,46
2023-04-16,7,11773,553,1079,805,623,4048,642,86,2233,381,1473,11923,150
2023-04-16,8,12225,566,1101,813,547,4326,658,93,2314,399,1449,12266,41
2023-04-16,9,12474,584,1114,838,456,4617,668,94,2420,417,1304,12512,38
2023-04-16,10,12707,601,1109,858,371,4864,667,94,2496,426,1222,12708,1
2023-04-16,11,12846,606,1090,884,335,5073,675,95,2581,432,1199,12969,123
2023-04-16,12,13045,581,1089,913,330,5194,678,93,2651,441,1267,13238,192
2023-04-16,13,13275,574,1089,920,326,5247,678,90,2726,443,1418,13511,236
2023-04-16,14,13578,565,1058,927,339,5282,685,86,2694,455,1538,13629,52
2023-04-16,15,13946,554,1067,960,404,5371,718,81,2737,469,1546,13907,-39
2023-04-16,16,14526,561,1091,961,532,5497,789,83,2917,484,1644,14559,33
2023-04-16,17,15055,580,1124,1042,696,5612,883,89,2994,506,1599,15126,71
2023-04-16,18,15314,588,1193,1111,829,5593,951,90,2993,503,1523,15374,60
2023-04-16,19,15263,587,1221,1125,888,5641,971,84,2991,483,1443,15435,172
2023-04-16,20,15266,594,1240,1119,878,5570,978,83,2984,477,1355,15278,12
2023-04-16,21,14495,594,1225,1094,839,5343,911,87,2804,446,1305,14647,153
2023-04-16,22,13524,573,1193,982,750,5007,816,83,2568,425,1222,13618,94
2023-04-16,23,12507,573,1162,903,669,4644,716,82,2382,401,1158,12690,183
2023-04-16,24,11810,565,1143,859,660,4326,658,83,2315,391,1120,12118,309
2023-04-17,1,11486,559,1106,814,639,4111,627,85,2241,383,1106,11670,184
2023-04-17,2,11315,560,1090,766,620,3965,597,79,2244,399,1141,11460,146
2023-04-17,3,11208,562,1084,757,616,3928,592,82,2220,370,1177,11387,179
2023-04-17,4,11424,563,1116,763,619,3975,597,79,2289,377,1249,11628,204
2023-04-17,5,12185,563,1113,833,608,4117,645,88,2414,389,1413,12184,-1
2023-04-17,6,13315,561,1154,873,695,4533,731,89,2591,433,1542,13201,-114
2023-04-17,7,14180,517,1193,948,750,5041,809,92,2817,458,1675,14300,120
2023-04-17,8,14945,531,1214,1016,759,5356,803,98,2965,496,1736,14976,31
2023-04-17,9,15120,532,1214,1042,738,5475,785,99,2996,494,1755,15130,10
2023-04-17,10,15356,518,1226,1035,697,5560,770,100,3046,482,1739,15173,-183
