\\Hourly Zonal Demand Report,,,,,,,,,,,,,,
\\Created at 2023-01-31 08:01:27,,,,,,,,,,,,,,
\\For 2022,,,,,,,,,,,,,,
Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff
2022-01-01,1,13543,654,1297,870,843,4553,924,97,2478,407,1486,13608,65
2022-01-01,2,13254,650,1259,833,805,4370,878,93,2388,389,1489,13154,-100
2022-01-01,3,12683,599,1203,806,782,4200,844,93,2336,375,1476,12716,32
2022-01-01,4,12491,559,1268,794,775,4107,825,93,2292,368,1462,12542,51
2022-01-01,5,12493,567,1271,792,773,4057,815,94,2289,392,1477,12528,34
2022-01-01,6,12586,566,1258,803,793,4065,823,94,2293,375,1556,12626,40
2022-01-01,7,12772,573,1220,828,820,4136,837,90,2324,387,1615,12830,58
2022-01-01,8,12915,588,1178,858,859,4258,876,96,2438,427,1635,13213,298
2022-01-01,9,13265,606,1214,882,901,4368,918,102,2483,445,1652,13572,307
2022-01-01,10,13861,634,1243,925,929,4543,986,107,2570,451,1682,14069,208
2022-01-01,11,14626,638,1276,960,981,4789,1048,110,2639,463,1721,14625,-1
2022-01-01,12,15060,640,1292,984,1010,5015,1089,111,2777,483,1731,15131,71
2022-01-01,13,15620,651,1313,998,1032,5184,1121,109,2870,490,1755,15523,-96
2022-01-01,14,15540,642,1304,999,1027,5233,1135,107,2855,488,1778,15568,27
2022-01-01,15,15465,637,1307,1008,1038,5234,1142,106,2889,485,1779,15625,160
2022-01-01,16,15615,635,1322,1020,1056,5275,1161,108,2960,492,1799,15828,214
2022-01-01,17,16234,652,1359,1090,1120,5457,1224,107,3061,510,1838,16419,185
2022-01-01,18,16955,672,1387,1145,1151,5716,1318,107,3150,529,1805,16979,24
2022-01-01,19,16581,669,1379,1120,1091,5676,1292,106,3167,513,1729,16741,160
2022-01-01,20,16327,660,1381,1081,1056,5580,1256,107,3125,493,1659,16397,70
2022-01-01,21,16013,654,1380,1052,1031,5502,1218,108,3034,472,1598,16049,36
2022-01-01,22,15409,646,1431,1019,994,5383,1163,103,2953,457,1497,15647,238
2022-01-01,23,14813,637,1414,974,932,5191,1098,101,2799,441,1415,15001,188
2022-01-01,24,14173,623,1399,925,884,4937,1028,100,2659,411,1388,14354,182
2022-01-02,1,13839,615,1381,881,857,4722,978,96,2601,395,1389,13916,77
2022-01-02,2,13536,612,1382,857,838,4548,948,95,2514,385,1398,13576,41
2022-01-02,3,13318,613,1381,841,846,4423,940,96,2451,376,1406,13372,55
2022-01-02,4,13292,612,1377,845,868,4365,937,94,2454,382,1422,13355,62
2022-01-02,5,13330,611,1389,864,875,4360,944,95,2468,382,1446,13434,105
2022-01-02,6,13574,608,1355,906,916,4413,967,101,2497,391,1495,13649,74
2022-01-02,7,13911,615,1289,952,960,4549,1007,106,2580,402,1574,14036,125
2022-01-02,8,14615,641,1313,991,1013,4749,1072,112,2703,432,1656,14681,67
2022-01-02,9,15089,658,1340,1036,1083,4935,1136,113,2782,451,1721,15256,167
2022-01-02,10,15779,670,1350,1085,1145,5189,1202,110,2914,481,1785,15931,153
2022-01-02,11,16348,651,1356,1133,1170,5440,1250,112,3032,497,1821,16461,113
2022-01-02,12,16774,643,1357,1161,1186,5657,1271,112,3161,515,1823,16885,111
2022-01-02,13,16927,610,1363,1162,1185,5800,1283,115,3201,528,1852,17098,172
2022-01-02,14,17061,659,1350,1162,1181,5833,1265,116,3199,528,1828,17121,60
2022-01-02,15,16943,653,1336,1157,1180,5802,1235,115,3147,528,1878,17030,87
2022-01-02,16,17163,658,1331,1176,1204,5816,1248,114,3174,527,1926,17174,11
2022-01-02,17,17834,680,1428,1242,1294,5986,1358,116,3293,551,1990,17937,102
2022-01-02,18,18923,694,1461,1331,1366,6384,1498,119,3552,585,1996,18986,63
2022-01-02,19,18731,696,1457,1325,1336,6400,1480,120,3494,573,1932,18812,82
2022-01-02,20,18252,688,1426,1302,1280,6244,1436,117,3406,577,1859,18334,82
2022-01-02,21,17819,688,1437,1272,1240,6090,1393,115,3330,550,1813,17926,108
2022-01-02,22,17427,691,1497,1227,1198,5906,1336,115,3221,535,1729,17456,29
2022-01-02,23,16725,681,1465,1181,1136,5658,1264,114,3086,524,1655,16763,38
2022-01-02,24,15918,667,1430,1117,1053,5380,1183,112,2949,493,1613,15997,79
2022-01-03,1,15340,650,1436,1067,1034,5137,1134,109,2852,467,1621,15508,168
2022-01-03,2,15030,631,1423,1041,1038,4953,1106,106,2759,445,1606,15109,78
2022-01-03,3,14987,615,1426,1034,1045,4853,1094,106,2790,429,1621,15012,26
2022-01-03,4,14920,608,1416,1037,1043,4819,1096,108,2775,427,1615,14944,24
2022-01-03,5,15058,598,1382,1060,1062,4901,1113,107,2825,423,1651,15122,64
2022-01-03,6,15419,596,1358,1100,1110,5072,1162,109,2912,435,1745,15599,180
2022-01-03,7,16283,600,1348,1147,1185,5311,1219,110,3068,465,1878,16329,46
2022-01-03,8,17543,595,1401,1208,1266,5623,1297,115,3311,496,1995,17308,-236
2022-01-03,9,18020,618,1451,1241,1276,5857,1337,118,3343,520,2051,17812,-208
2022-01-03,10,18286,634,1440,1228,1237,6025,1345,121,3472,527,2010,18039,-247
2022-01-03,11,18311,639,1473,1221,1155,6145,1305,120,3494,534,2007,18094,-217
2022-01-03,12,18113,630,1441,1215,1093,6225,1253,118,3522,537,1931,17964,-149
2022-01-03,13,17753,612,1478,1200,1060,6254,1183,117,3493,536,1858,17791,38
2022-01-03,14,17749,635,1469,1185,1032,6209,1158,116,3518,535,1831,17689,-60
2022-01-03,15,17721,625,1452,1216,1057,6199,1224,116,3514,535,1843,17780,60
2022-01-03,16,18167,623,1439,1249,1162,6263,1315,116,3537,537,1933,18174,7
2022-01-03,17,19040,634,1462,1362,1329,6441,1414,117,3664,557,2056,19035,-5
2022-01-03,18,20051,650,1472,1438,1449,6806,1531,118,3859,591,2055,19970,-81
2022-01-03,19,19548,656,1429,1392,1407,6780,1503,114,3760,592,2015,19647,99
2022-01-03,20,18870,674,1417,1356,1378,6608,1454,106,3688,581,1902,19165,295
2022-01-03,21,18325,680,1398,1326,1341,6450,1392,102,3582,567,1836,18675,350
2022-01-03,22,17677,674,1360,1270,1278,6214,1318,99,3443,549,1734,17941,263
2022-01-03,23,16626,659,1375,1175,1196,5894,1220,97,3292,515,1596,17019,394
2022-01-03,24,15780,646,1365,1097,1122,5507,1124,94,3112,469,1542,16077,297
2022-01-04,1,15542,637,1391,1057,1057,5246,1067,91,2972,465,1527,15509,-33
2022-01-04,2,14939,630,1350,1028,1022,5059,1030,89,2838,447,1519,15013,74
2022-01-04,3,14617,625,1344,1033,1028,4939,1003,90,2815,432,1513,14822,205
2022-01-04,4,14699,628,1323,1034,1026,4921,999,92,2755,438,1526,14742,43
2022-01-04,5,14723,624,1314,1052,1034,4903,1008,97,2844,441,1572,14888,164
2022-01-04,6,15403,623,1312,1078,1056,5065,1048,100,2942,441,1689,15355,-48
2022-01-04,7,16435,628,1235,1151,1129,5418,1113,105,3135,462,1835,16212,-223
2022-01-04,8,17301,624,1291,1267,1139,5838,1200,109,3328,505,1956,17257,-44
2022-01-04,9,17777,648,1322,1300,1159,6084,1244,109,3465,531,1984,17845,69
2022-01-04,10,17810,655,1328,1283,1141,6238,1240,108,3491,530,1922,17936,126
2022-01-04,11,17685,656,1338,1264,1100,6308,1215,109,3492,530,1840,17851,167
2022-01-04,12,17640,621,1347,1257,1055,6335,1168,95,3508,548,1758,17692,52
2022-01-04,13,17643,630,1363,1281,1002,6315,1062,104,3438,548,1724,17468,-175
2022-01-04,14,17213,636,1353,1272,969,6239,1023,104,3378,545,1705,17225,12
2022-01-04,15,17163,638,1363,1246,992,6190,1099,103,3301,529,1819,17279,116
2022-01-04,16,17786,630,1368,1257,1078,6232,1179,106,3391,527,1945,17714,-72
2022-01-04,17,18420,633,1406,1323,1165,6442,1271,109,3557,549,1999,18452,32
2022-01-04,18,19409,641,1418,1390,1267,6762,1375,111,3756,570,2000,19290,-119
2022-01-04,19,18775,613,1392,1307,1220,6722,1349,108,3626,572,1914,18824,49
2022-01-04,20,18344,607,1373,1287,1150,6525,1307,104,3579,568,1836,18336,-7
2022-01-04,21,17691,604,1369,1242,1120,6364,1254,103,3490,566,1770,17882,192
2022-01-04,22,16921,593,1338,1165,1062,6088,1181,99,3305,534,1669,17034,113
2022-01-04,23,16084,580,1387,1102,1008,5741,1092,96,3140,502,1539,16185,101
2022-01-04,24,15177,570,1389,1017,928,5331,995,91,2960,463,1489,15232,55
2022-01-05,1,14471,564,1355,970,921,5037,930,87,2829,416,1446,14556,85
2022-01-05,2,14065,595,1327,936,912,4843,897,87,2716,448,1408,14169,104
2022-01-05,3,13865,590,1328,927,910,4737,883,87,2683,441,1403,13987,122
2022-01-05,4,13752,590,1318,932,895,4682,880,90,2620,422,1403,13832,80
2022-01-05,5,13831,593,1309,926,892,4698,889,88,2582,424,1437,13838,7
2022-01-05,6,14371,602,1259,992,927,4858,929,90,2708,425,1530,14320,-51
2022-01-05,7,15439,611,1304,1043,1013,5212,1007,92,2943,455,1664,15344,-96
2022-01-05,8,16516,622,1291,1138,1078,5672,1106,98,3230,494,1802,16531,16
2022-01-05,9,16990,644,1332,1162,1097,5955,1169,104,3308,503,1867,17142,152
2022-01-05,10,17446,656,1354,1180,1054,6131,1174,102,3434,522,1894,17499,52
2022-01-05,11,17676,664,1363,1152,1041,6299,1176,102,3468,535,1922,17722,46
2022-01-05,12,17995,665,1357,1187,1026,6451,1186,93,3511,537,1953,17967,-29
2022-01-05,13,18245,666,1378,1215,1022,6445,1198,92,3535,548,2001,18099,-146
2022-01-05,14,18109,662,1375,1185,980,6456,1190,99,3531,545,1997,18019,-90
2022-01-05,15,17943,660,1339,1156,981,6446,1188,102,3549,553,1989,17964,20
2022-01-05,16,18146,658,1323,1164,1045,6498,1198,102,3538,551,1997,18075,-71
2022-01-05,17,18610,660,1366,1240,1119,6631,1270,106,3626,572,2020,18610,0
2022-01-05,18,19339,674,1395,1311,1164,6830,1350,108,3809,596,1989,19225,-113
2022-01-05,19,18701,678,1381,1257,1151,6731,1329,105,3690,582,1906,18812,111
2022-01-05,20,18236,675,1381,1210,1135,6575,1300,103,3622,565,1831,18396,161
2022-01-05,21,17828,673,1365,1171,1068,6403,1269,104,3497,538,1794,17882,54
2022-01-05,22,17217,665,1323,1104,998,6145,1205,99,3403,510,1718,17169,-48
2022-01-05,23,16366,646,1318,1034,954,5816,1119,97,3218,480,1608,16289,-77
2022-01-05,24,15425,608,1345,972,875,5465,1039,93,2991,449,1562,15400,-25
2022-01-06,1,14885,597,1352,928,825,5176,990,90,2875,429,1551,14814,-72
2022-01-06,2,14551,611,1358,904,815,4994,959,88,2780,424,1548,14482,-69
2022-01-06,3,14422,615,1324,883,804,4904,941,88,2790,421,1570,14341,-81
2022-01-06,4,14404,614,1299,895,811,4879,945,91,2803,419,1580,14336,-69
2022-01-06,5,14585,612,1317,915,847,4934,973,99,2831,441,1615,14584,-1
2022-01-06,6,15166,616,1344,958,881,5109,1031,102,2954,464,1700,15159,-7
2022-01-06,7,16174,625,1362,1034,963,5434,1124,107,3187,482,1833,16151,-23
2022-01-06,8,17309,651,1364,1105,1039,5921,1231,115,3451,558,1988,17423,114
2022-01-06,9,18115,664,1408,1147,1090,6278,1305,120,3590,579,2057,18238,123
2022-01-06,10,18377,675,1426,1165,1029,6440,1311,121,3599,579,2000,18343,-34
2022-01-06,11,18173,679,1424,1164,919,6526,1295,117,3570,577,1962,18234,61
2022-01-06,12,18228,657,1423,1171,923,6628,1284,118,3595,675,1968,18442,214
2022-01-06,13,18198,619,1419,1173,890,6661,1254,119,3592,576,1999,18301,104
2022-01-06,14,18084,648,1425,1145,877,6594,1259,118,3563,580,2025,18234,150
2022-01-06,15,18041,646,1434,1120,956,6514,1252,119,3590,578,2065,18272,231
2022-01-06,16,18367,649,1434,1156,1060,6583,1295,121,3623,596,2104,18622,255
2022-01-06,17,19356,657,1485,1232,1221,6696,1381,120,3721,601,2147,19263,-93
2022-01-06,18,20257,675,1498,1349,1307,6978,1497,123,3890,599,2156,20073,-184
2022-01-06,19,19778,676,1496,1304,1269,6903,1490,123,3865,589,2078,19793,15
2022-01-06,20,19363,712,1499,1268,1256,6718,1455,119,3811,571,1998,19406,43
2022-01-06,21,18982,713,1491,1232,1235,6549,1408,117,3736,555,1964,19001,19
2022-01-06,22,18129,700,1450,1160,1181,6308,1337,114,3578,535,1878,18241,112
2022-01-06,23,17136,693,1411,1108,1120,5971,1267,110,3355,502,1756,17292,156
2022-01-06,24,16289,681,1363,1025,1066,5582,1184,108,3199,470,1713,16391,102
2022-01-07,1,15831,671,1344,977,1035,5309,1132,108,3057,450,1673,15756,-75
2022-01-07,2,15370,663,1353,950,1030,5131,1098,108,2986,439,1633,15390,20
2022-01-07,3,15278,658,1419,941,1034,5013,1104,108,2957,432,1632,15298,20
2022-01-07,4,14983,656,1366,935,1030,4966,1087,109,2917,426,1624,15116,133
2022-01-07,5,15186,658,1385,959,1031,5013,1106,110,2914,443,1654,15273,87
2022-01-07,6,15797,663,1439,995,1082,5210,1146,113,3016,472,1716,15851,54
2022-01-07,7,16754,671,1494,1070,1164,5541,1194,116,3207,497,1840,16794,40
2022-01-07,8,17911,669,1518,1164,1237,5977,1274,121,3451,532,2031,17973,63
2022-01-07,9,18676,691,1585,1202,1256,6287,1315,122,3585,570,2204,18817,141
2022-01-07,10,18793,700,1546,1217,1192,6429,1326,122,3576,573,2134,18816,23
2022-01-07,11,18381,688,1481,1180,1097,6512,1341,121,3535,583,2039,18578,197
2022-01-07,12,18029,676,1433,1191,1010,6594,1319,123,3510,570,1970,18395,365
2022-01-07,13,17932,670,1431,1168,979,6574,1292,124,3501,555,1929,18222,291
2022-01-07,14,17780,666,1404,1150,1010,6517,1276,121,3461,568,1897,18071,290
2022-01-07,15,17816,665,1412,1172,1059,6430,1280,118,3494,554,1920,18104,288
2022-01-07,16,18134,665,1435,1213,1131,6468,1317,117,3504,554,2029,18434,299
2022-01-07,17,19070,674,1544,1294,1252,6672,1373,117,3631,583,2189,19330,260
2022-01-07,18,20513,685,1532,1376,1322,7002,1548,123,3839,595,2216,20239,-274
2022-01-07,19,20189,689,1536,1346,1298,6998,1542,124,3833,594,2146,20106,-83
2022-01-07,20,19944,694,1566,1321,1283,6862,1517,120,3759,586,2097,19805,-139
2022-01-07,21,19498,686,1614,1271,1267,6717,1484,121,3696,565,2038,19458,-39
2022-01-07,22,18767,670,1569,1255,1220,6482,1429,120,3521,549,1974,18789,22
2022-01-07,23,17926,657,1530,1194,1147,6163,1355,118,3400,519,1864,17946,20
2022-01-07,24,17070,640,1513,1145,1098,5834,1273,115,3186,500,1825,17130,60
2022-01-08,1,16516,626,1492,1111,1071,5546,1216,113,3088,475,1768,16506,-10
2022-01-08,2,16212,634,1456,1076,1059,5358,1185,112,3014,460,1747,16102,-111
2022-01-08,3,15871,646,1445,1054,1065,5255,1172,111,2931,451,1745,15875,5
2022-01-08,4,15809,643,1436,1062,1091,5183,1171,110,2952,453,1749,15851,42
2022-01-08,5,15929,633,1451,1071,1096,5165,1181,108,2956,451,1771,15882,-47
2022-01-08,6,15962,627,1365,1097,1117,5217,1200,109,2975,457,1827,15991,29
2022-01-08,7,16257,630,1395,1138,1210,5340,1233,106,3073,478,1887,16489,232
2022-01-08,8,16686,636,1425,1180,1257,5518,1283,109,3151,501,1935,16997,311
2022-01-08,9,16954,653,1470,1206,1195,5676,1333,112,3211,520,1957,17333,379
2022-01-08,10,17276,670,1501,1183,1123,5902,1346,113,3293,548,1880,17557,281
2022-01-08,11,17379,677,1515,1195,1038,5990,1316,114,3407,559,1807,17618,239
2022-01-08,12,17166,675,1500,1169,966,6188,1265,112,3401,541,1711,17527,361
2022-01-08,13,17113,666,1485,1179,936,6328,1279,106,3322,528,1650,17479,365
2022-01-08,14,17011,661,1471,1172,950,6276,1313,105,3232,522,1594,17295,284
2022-01-08,15,16907,654,1484,1209,1040,6153,1305,103,3142,518,1631,17238,331
2022-01-08,16,17450,650,1462,1250,1197,6076,1294,102,3169,526,1845,17571,121
2022-01-08,17,18172,656,1482,1326,1341,6215,1368,103,3348,552,1989,18382,210
2022-01-08,18,19331,671,1490,1410,1418,6574,1484,105,3601,581,1970,19304,-27
2022-01-08,19,18824,671,1447,1369,1323,6567,1466,105,3527,572,1871,18918,94
2022-01-08,20,18049,663,1427,1319,1253,6370,1396,102,3393,541,1759,18223,174
2022-01-08,21,17525,662,1400,1258,1236,6168,1333,99,3253,514,1669,17592,67
2022-01-08,22,16960,654,1463,1225,1175,5925,1258,98,3141,492,1601,17031,72
2022-01-08,23,16309,643,1440,1181,1113,5672,1172,97,2996,475,1509,16298,-10
2022-01-08,24,15675,624,1382,1139,1054,5372,1087,94,2836,447,1494,15530,-145
2022-01-09,1,15020,616,1360,1074,1011,5156,1020,92,2712,428,1470,14940,-80
2022-01-09,2,14691,613,1336,1051,980,4944,980,92,2615,416,1474,14501,-190
2022-01-09,3,14406,603,1333,1035,983,4794,950,92,2599,425,1468,14283,-124
2022-01-09,4,14085,571,1324,1002,947,4715,947,91,2570,425,1443,14035,-50
2022-01-09,5,14022,580,1310,1010,917,4656,943,90,2613,424,1425,13967,-55
2022-01-09,6,14122,580,1252,1033,948,4700,947,92,2667,428,1492,14138,16
2022-01-09,7,14315,587,1240,1056,989,4771,978,96,2673,437,1564,14391,76
2022-01-09,8,14764,603,1260,1081,1012,4853,1019,98,2762,455,1664,14806,43
2022-01-09,9,15263,621,1293,1110,1081,5073,1074,101,2782,452,1742,15330,67
2022-01-09,10,15783,662,1315,1164,1146,5268,1133,103,2918,470,1753,15932,150
2022-01-09,11,16418,655,1317,1206,1163,5533,1183,105,3031,490,1783,16466,48
2022-01-09,12,16707,646,1346,1226,1204,5749,1220,103,3112,506,1767,16880,173
2022-01-09,13,17010,624,1366,1239,1204,5953,1251,106,3211,515,1712,17183,173
2022-01-09,14,17011,619,1369,1218,1177,5990,1255,110,3216,521,1697,17173,162
2022-01-09,15,16915,621,1392,1186,1185,5997,1238,112,3167,526,1719,17143,227
2022-01-09,16,17059,638,1419,1188,1192,6005,1253,113,3193,532,1736,17269,209
2022-01-09,17,17668,659,1447,1235,1214,6161,1331,116,3307,543,1813,17826,157
2022-01-09,18,18595,682,1457,1296,1254,6540,1438,115,3516,565,1864,18727,132
2022-01-09,19,18441,686,1453,1263,1187,6549,1410,114,3502,545,1826,18535,94
2022-01-09,20,18109,685,1451,1220,1172,6402,1358,112,3409,549,1767,18126,17
2022-01-09,21,17727,694,1452,1177,1177,6229,1310,107,3335,539,1733,17754,27
2022-01-09,22,17159,712,1426,1144,1111,6030,1245,104,3257,515,1665,17211,53
2022-01-09,23,16450,720,1473,1083,1018,5734,1172,102,3053,499,1587,16441,-9
2022-01-09,24,15793,703,1445,1045,962,5422,1090,100,2951,464,1593,15775,-19
2022-01-10,1,15332,696,1430,981,917,5188,1047,98,2842,457,1631,15288,-45
2022-01-10,2,15122,685,1405,953,910,5027,1030,97,2757,456,1614,14935,-187
2022-01-10,3,14913,694,1375,961,930,4952,1034,97,2720,445,1594,14802,-111
2022-01-10,4,14901,689,1411,975,974,4933,1035,98,2746,460,1609,14930,29
2022-01-10,5,15274,686,1407,1025,995,4988,1046,99,2806,454,1640,15146,-128
2022-01-10,6,15813,688,1333,1052,1037,5251,1093,103,2926,481,1736,15700,-113
2022-01-10,7,16774,697,1375,1122,1141,5634,1176,106,3157,483,1902,16793,19
2022-01-10,8,18122,684,1412,1185,1229,6121,1247,110,3417,533,2051,17990,-133
2022-01-10,9,18522,704,1437,1229,1182,6419,1297,113,3532,553,2106,18574,53
2022-01-10,10,18649,703,1449,1231,1079,6607,1277,114,3587,553,2057,18657,8
2022-01-10,11,18185,684,1447,1207,1044,6636,1265,116,3608,555,1909,18469,284
2022-01-10,12,18329,666,1455,1223,1086,6740,1292,105,3674,565,1816,18622,293
2022-01-10,13,18361,642,1453,1228,1061,6805,1318,103,3666,563,1757,18597,236
2022-01-10,14,18319,624,1448,1207,1098,6771,1316,113,3640,562,1759,18539,220
2022-01-10,15,18455,615,1447,1213,1129,6750,1315,113,3651,568,1866,18666,211
2022-01-10,16,18753,634,1495,1263,1211,6797,1333,111,3694,569,1959,19067,314
2022-01-10,17,19565,668,1536,1351,1348,6936,1410,112,3809,590,2070,19831,266
2022-01-10,18,20614,694,1570,1470,1455,7293,1522,114,3989,619,2100,20829,215
2022-01-10,19,20369,701,1563,1427,1426,7244,1516,114,3907,615,2021,20533,164
2022-01-10,20,20053,734,1561,1388,1403,7134,1485,110,3864,618,1957,20256,203
2022-01-10,21,19574,729,1549,1356,1329,6965,1448,110,3748,593,1917,19745,172
2022-01-10,22,18825,728,1547,1318,1269,6714,1393,109,3605,573,1839,19096,272
2022-01-10,23,18158,715,1512,1245,1211,6394,1324,108,3430,556,1742,18238,80
2022-01-10,24,17545,701,1471,1173,1145,6052,1256,107,3291,527,1737,17461,-85
2022-01-11,1,16948,688,1499,1130,1109,5794,1215,109,3152,507,1729,16933,-15
2022-01-11,2,16632,684,1515,1122,1127,5652,1200,112,3089,496,1717,16713,81
2022-01-11,3,16491,679,1498,1125,1152,5517,1203,111,3050,488,1733,16557,66
2022-01-11,4,16513,673,1482,1134,1193,5469,1212,111,3065,503,1761,16601,88
2022-01-11,5,16958,670,1494,1164,1207,5539,1241,115,3085,502,1801,16820,-138
2022-01-11,6,17458,656,1495,1205,1289,5703,1296,117,3168,509,1903,17342,-116
2022-01-11,7,18566,660,1520,1298,1363,6041,1382,119,3398,547,2051,18378,-188
2022-01-11,8,19546,645,1568,1386,1443,6491,1487,122,3676,587,2176,19582,36
2022-01-11,9,20067,658,1576,1436,1410,6844,1556,126,3851,602,2234,20292,225
2022-01-11,10,20233,658,1590,1407,1211,7059,1552,122,3899,617,2191,20305,71
2022-01-11,11,20169,618,1587,1355,1068,7241,1553,118,3926,625,2104,20196,27
2022-01-11,12,20013,606,1566,1334,1003,7364,1561,121,3913,632,2052,20153,139
2022-01-11,13,19838,600,1558,1309,1029,7311,1556,119,3848,627,2083,20041,203
2022-01-11,14,19730,624,1587,1293,1044,7280,1533,116,3791,622,2078,19967,237
2022-01-11,15,19498,594,1592,1323,1099,7182,1496,113,3806,615,1976,19798,300
2022-01-11,16,19797,599,1600,1378,1268,7240,1481,110,3787,611,1965,20039,242
2022-01-11,17,20425,589,1615,1497,1431,7392,1529,109,3854,609,2053,20679,254
2022-01-11,18,21250,593,1598,1590,1531,7647,1623,112,4022,623,2082,21420,170
2022-01-11,19,20915,599,1576,1541,1485,7522,1597,114,3968,611,1995,21007,92
2022-01-11,20,20386,649,1531,1480,1446,7314,1553,115,3882,617,1921,20506,119
2022-01-11,21,19765,664,1533,1416,1382,7048,1488,111,3741,588,1858,19828,63
2022-01-11,22,18776,659,1525,1356,1292,6749,1399,106,3584,565,1758,18994,219
2022-01-11,23,17617,644,1510,1285,1210,6308,1288,104,3385,540,1639,17913,296
2022-01-11,24,16766,632,1439,1199,1126,5898,1182,98,3184,509,1595,16861,95
2022-01-12,1,16059,611,1405,1114,1111,5585,1116,95,3078,466,1558,16138,79
2022-01-12,2,15493,605,1373,1077,1098,5338,1069,92,2952,475,1532,15613,120
2022-01-12,3,15169,610,1381,1068,1082,5218,1037,94,2900,493,1522,15406,237
2022-01-12,4,15131,623,1363,1097,1078,5133,1020,96,2819,481,1515,15225,95
2022-01-12,5,15176,627,1349,1095,1080,5121,1021,94,2867,479,1551,15283,108
2022-01-12,6,15564,616,1360,1108,1108,5270,1050,97,2910,499,1642,15659,96
2022-01-12,7,16460,613,1351,1213,1129,5635,1117,98,3083,473,1787,16500,41
2022-01-12,8,17454,600,1389,1297,1218,6024,1209,103,3336,531,1925,17631,177
2022-01-12,9,18154,622,1416,1340,1245,6306,1278,109,3526,557,1994,18394,240
2022-01-12,10,18556,626,1422,1330,1237,6528,1298,113,3607,550,2004,18714,158
2022-01-12,11,18801,606,1430,1336,1189,6646,1304,113,3679,559,1990,18850,49
2022-01-12,12,18988,541,1422,1350,1188,6765,1300,117,3681,572,2009,18944,-44
2022-01-12,13,19263,553,1412,1349,1183,6787,1299,116,3660,561,2078,18998,-265
2022-01-12,14,19173,552,1406,1342,1189,6773,1299,115,3667,566,2101,19010,-163
2022-01-12,15,19094,548,1375,1345,1190,6740,1293,117,3689,563,2101,18961,-133
2022-01-12,16,19105,563,1375,1341,1261,6732,1302,122,3667,579,2098,19039,-66
2022-01-12,17,19472,598,1455,1391,1323,6827,1342,122,3778,581,2112,19531,59
2022-01-12,18,20101,640,1499,1455,1372,7017,1418,125,3917,591,2086,20119,18
2022-01-12,19,19668,640,1487,1393,1343,6894,1389,125,3850,590,2004,19715,47
2022-01-12,20,19266,664,1487,1347,1300,6731,1353,119,3799,579,1951,19329,63
2022-01-12,21,18757,672,1474,1322,1273,6533,1305,116,3684,569,1913,18861,104
2022-01-12,22,17938,658,1437,1236,1201,6235,1240,112,3526,543,1810,17996,58
2022-01-12,23,16899,650,1384,1148,1133,5895,1150,109,3348,514,1679,17011,111
2022-01-12,24,15921,628,1434,1073,1050,5519,1062,106,3131,496,1676,16173,252
2022-01-13,1,15401,619,1420,1029,1002,5218,1010,104,2999,459,1663,15524,123
2022-01-13,2,14920,615,1408,998,983,5010,975,103,2853,458,1651,15055,135
2022-01-13,3,14669,614,1403,985,977,4872,960,102,2858,448,1659,14881,212
2022-01-13,4,14611,614,1407,964,981,4794,954,103,2859,451,1669,14796,185
2022-01-13,5,14778,612,1401,993,1001,4834,967,104,2897,446,1708,14964,186
2022-01-13,6,15306,625,1320,1027,1051,5012,1010,104,2985,460,1807,15402,96
2022-01-13,7,16475,627,1340,1114,1121,5392,1088,108,3158,482,1953,16382,-93
2022-01-13,8,17630,592,1376,1212,1199,5834,1172,115,3443,540,2066,17549,-81
2022-01-13,9,18292,603,1434,1259,1248,6142,1234,118,3612,557,2126,18333,42
2022-01-13,10,18690,605,1424,1264,1274,6320,1250,118,3618,564,2141,18577,-112
2022-01-13,11,18858,612,1425,1270,1242,6475,1256,117,3666,557,2160,18782,-77
2022-01-13,12,19124,613,1442,1299,1255,6583,1246,116,3723,568,2148,18993,-131
2022-01-13,13,19130,604,1449,1276,1268,6591,1234,117,3730,566,2134,18971,-160
2022-01-13,14,18658,589,1412,1252,1258,6542,1209,117,3697,561,2104,18741,83
2022-01-13,15,18485,591,1416,1250,1242,6471,1209,116,3648,560,2078,18580,95
2022-01-13,16,18492,597,1425,1289,1247,6453,1223,117,3612,558,2089,18609,116
2022-01-13,17,18975,613,1469,1346,1296,6537,1278,119,3692,567,2118,19035,60
2022-01-13,18,19635,638,1497,1392,1380,6754,1381,120,3835,581,2097,19675,40
2022-01-13,19,19383,657,1488,1343,1364,6681,1379,120,3772,579,2036,19418,35
2022-01-13,20,19018,673,1467,1284,1363,6511,1358,116,3734,585,1967,19058,41
2022-01-13,21,18364,674,1452,1258,1302,6342,1307,111,3615,544,1899,18504,140
2022-01-13,22,17706,676,1471,1206,1250,6142,1237,111,3476,535,1821,17925,219
2022-01-13,23,16897,666,1515,1121,1180,5830,1161,110,3294,509,1698,17082,185
2022-01-13,24,15986,656,1491,1043,1100,5459,1083,105,3098,463,1684,16182,197
2022-01-14,1,15367,645,1462,990,1056,5188,1037,103,2990,431,1670,15571,204
2022-01-14,2,15011,639,1470,960,1032,5017,1013,102,2880,429,1659,15202,191
2022-01-14,3,14849,633,1470,949,1018,4913,1004,101,2844,439,1654,15024,176
2022-01-14,4,14791,632,1482,945,1021,4882,1005,97,2839,424,1662,14990,198
