Regression,Equation,Station ID,Readings,First day,Last day,Total days,Gap days,DD % est,HDD base C,CDD base C,HDD total,CDD total,Baseload (b),HDD coef (h),CDD coef (c),R2,R2 adjusted,R2 cross-validated,S,CVRMSE,Baseload S,Baseload P,HDD coef S,HDD coef P,CDD coef S,CDD coef P
="1 (shortlist)",E = b*days + h*HDD,CYYZ,1096,2022-07-01,2025-06-30,1096,0,0.1,15.5,,8162.1,,0.00000000000000343404,0.9999999999999996,,1,1,1,0.00000000000000330363,0.00000000000000044361,0.00000000000000014036,0,0.00000000000000001325,0,,

="2",E = b*days + h*HDD + c*CDD,CYYZ,1096,2022-07-01,2025-06-30,1096,0,0.1,15.5,21,8162.1,645.5,0.00000000000000343404,0.9999999999999996,0.0000000000000000913,1,1,1,0.00000000000000336191,0.00000000000000045143,0.00000000000000017794,0,0.00000000000000001521,0,0.00000000000000009137,0.31788591850330117
="3",E = b*days + h*HDD + c*CDD,CYYZ,1096,2022-07-01,2025-06-30,1096,0,0.1,15.5,15.5,8162.1,2299.5,0.00000000000000343404,0.9999999999999996,0.0000000000000000355,1,1,1,0.00000000000000338059,0.00000000000000045394,0.0000000000000002324,0,0.0000000000000000181,0,0.00000000000000004454,0.42552817690095157
="4",E = b*days,CYYZ,1096,2022-07-01,2025-06-30,1096,0,0.1,,,,,7.447171532846711,,,0,0,-0.9819886567757026,7.532466788470312,1.011453375989447,0.227526480209536,0,,,,
="5",E = b*days + c*CDD,CYYZ,1096,2022-07-01,2025-06-30,1096,0,0.1,,0,,11992.1,16.27968398247684,,-0.8072342329362352,0.862648206628001,0.8625226565426518,0.8620328253269927,2.7928833131254724,0.3750260485886622,0.13590822072438083,0,,,0.009738480865729485,0
="6",E = b*days + c*CDD,CYYZ,1096,2022-07-01,2025-06-30,1096,0,0.1,,15.5,,2299.5,10.86575060457058,,-1.6293814579731944,0.4385557207886348,0.43804251760836854,0.4365051332563068,5.646625103569942,0.7582241228988447,0.2068029979674612,0,,,0.055738470731811283,0

Help:,"=HYPERLINK(""http://www.degreedays.net/regression"",""degreedays.net/regression"")"



,,,,,="1 (shortlist)",,,,,="2",,,,,,="3",,,,,,="4",,,,="5",,,,,="6",,,,
First day,Last day,Days,Usage,,HDD 15.5 C,Predicted,Diff.,% Diff.,,HDD 15.5 C,CDD 21 C,Predicted,Diff.,% Diff.,,HDD 15.5 C,CDD 15.5 C,Predicted,Diff.,% Diff.,,Predicted,Diff.,% Diff.,,CDD 0 C,Predicted,Diff.,% Diff.,,CDD 15.5 C,Predicted,Diff.,% Diff.
2022-07-01,2022-07-01,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,4,0.00000000000000379925,-0.00000000000000379925,-100%,,0,9.5,0.00000000000000377131,-0.00000000000000377131,-100%,,7.447171532846711,-7.447171532846711,-100%,,25,-3.9011718409290417,3.9011718409290417,100%,,9.5,-4.613373246174767,4.613373246174767,100%
2022-07-02,2022-07-02,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,3,0.00000000000000370795,-0.00000000000000370795,-100%,,0,7.5,0.0000000000000037003,-0.0000000000000037003,-100%,,7.447171532846711,-7.447171532846711,-100%,,23,-2.286703375056568,2.286703375056568,100%,,7.5,-1.3546103302283772,1.3546103302283772,100%
2022-07-03,2022-07-03,1,0.2,,0.2,0.20000000000000337,-0.00000000000000335842,-0.00000000000167921232%,,0.2,1.6,0.2000000000000035,-0.0000000000000034972,-0.00000000000174860126%,,0.2,5.3,0.20000000000000356,-0.00000000000000355271,-0.00000000000177635684%,,7.447171532846711,-7.247171532846711,-97.31441663297436%,,20.6,-0.34934121600960566,0.5493412160096056,157.25061654176545%,,5.3,2.23002887731265,-2.03002887731265,-91.0315062717477%
2022-07-04,2022-07-04,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,1.6,0.00000000000000358012,-0.00000000000000358012,-100%,,0,6,0.00000000000000364705,-0.00000000000000364705,-100%,,7.447171532846711,-7.447171532846711,-100%,,21.5,-1.0758520256522175,1.0758520256522175,100%,,6,1.089461856731413,-1.089461856731413,-100%
2022-07-05,2022-07-05,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,1.1,0.00000000000000353447,-0.00000000000000353447,-100%,,0,6.1,0.0000000000000036506,-0.0000000000000036506,-100%,,7.447171532846711,-7.447171532846711,-100%,,21.6,-1.1565754489458406,1.1565754489458406,100%,,6.1,0.9265237109340951,-0.9265237109340951,-100%
2022-07-06,2022-07-06,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,0.4,0.00000000000000347056,-0.00000000000000347056,-100%,,0,4.8,0.00000000000000360445,-0.00000000000000360445,-100%,,7.447171532846711,-7.447171532846711,-100%,,20.3,-0.10717094612873623,0.10717094612873623,100%,,4.8,3.044719606299248,-3.044719606299248,-100%
2022-07-07,2022-07-07,1,0.1,,0.1,0.10000000000000339,-0.00000000000000338618,-0.00000000000338618023%,,0.1,1.5,0.10000000000000353,-0.00000000000000352496,-0.0000000000035249581%,,0.1,5.3,0.10000000000000359,-0.00000000000000358047,-0.00000000000358046925%,,7.447171532846711,-7.347171532846711,-98.65720831648717%,,20.7,-0.4300646393032288,0.5300646393032288,123.25231857285812%,,5.3,2.23002887731265,-2.13002887731265,-95.51575313587385%
2022-07-08,2022-07-08,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,2,0.00000000000000361664,-0.00000000000000361664,-100%,,0,6.6,0.00000000000000366835,-0.00000000000000366835,-100%,,7.447171532846711,-7.447171532846711,-100%,,22.1,-1.56019256541396,1.56019256541396,100%,,6.6,0.11183298194749725,-0.11183298194749725,-100%
2022-07-09,2022-07-09,1,0.2,,0.2,0.20000000000000337,-0.00000000000000335842,-0.00000000000167921232%,,0.2,0.3,0.2000000000000034,-0.00000000000000338618,-0.00000000000169309011%,,0.2,3.4,0.20000000000000348,-0.00000000000000346945,-0.00000000000173472348%,,7.447171532846711,-7.247171532846711,-97.31441663297436%,,18.8,1.103680403275618,-0.903680403275618,-81.87881207218874%,,3.4,5.325853647461719,-5.125853647461719,-96.24473345985916%
2022-07-10,2022-07-10,1,0.1,,0.1,0.10000000000000339,-0.00000000000000338618,-0.00000000000338618023%,,0.1,2.7,0.10000000000000364,-0.00000000000000363598,-0.00000000000363598041%,,0.1,6.6,0.10000000000000363,-0.0000000000000036221,-0.00000000000362210262%,,7.447171532846711,-7.347171532846711,-98.65720831648717%,,22,-1.4794691421203332,1.5794691421203333,106.75918119229462%,,6.6,0.11183298194749725,-0.01183298194749724,-10.580941097548955%
2022-07-11,2022-07-11,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,4.1,0.00000000000000380838,-0.00000000000000380838,-100%,,0,8.9,0.00000000000000375,-0.00000000000000375,-100%,,7.447171532846711,-7.447171532846711,-100%,,24.4,-3.4168313011672993,3.4168313011672993,100%,,8.9,-3.6357443713908513,3.6357443713908513,100%
2022-07-12,2022-07-12,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,2.7,0.00000000000000368056,-0.00000000000000368056,-100%,,0,8.1,0.0000000000000037216,-0.0000000000000037216,-100%,,7.447171532846711,-7.447171532846711,-100%,,23.6,-2.7710439148183106,2.7710439148183106,100%,,8.1,-2.3322392050122946,2.3322392050122946,100%
2022-07-13,2022-07-13,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,0.5,0.00000000000000347969,-0.00000000000000347969,-100%,,0,4.7,0.0000000000000036009,-0.0000000000000036009,-100%,,7.447171532846711,-7.447171532846711,-100%,,20.2,-0.026447522835109538,0.026447522835109538,100%,,4.7,3.2076577520965666,-3.2076577520965666,-100%
2022-07-14,2022-07-14,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,1.7,0.00000000000000358925,-0.00000000000000358925,-100%,,0,5.5,0.0000000000000036293,-0.0000000000000036293,-100%,,7.447171532846711,-7.447171532846711,-100%,,21,-0.6722349091840982,0.6722349091840982,100%,,5.5,1.9041525857180108,-1.9041525857180108,-100%
2022-07-15,2022-07-15,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,2.1,0.00000000000000362578,-0.00000000000000362578,-100%,,0,6.2,0.00000000000000365415,-0.00000000000000365415,-100%,,7.447171532846711,-7.447171532846711,-100%,,21.7,-1.2372988722394638,1.2372988722394638,100%,,6.2,0.7635855651367738,-0.7635855651367738,-100%
2022-07-16,2022-07-16,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,3.3,0.00000000000000373534,-0.00000000000000373534,-100%,,0,8.4,0.00000000000000373225,-0.00000000000000373225,-100%,,7.447171532846711,-7.447171532846711,-100%,,23.9,-3.01321418469918,3.01321418469918,100%,,8.4,-2.8210536424042534,2.8210536424042534,100%
2022-07-17,2022-07-17,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,3.5,0.0000000000000037536,-0.0000000000000037536,-100%,,0,8.6,0.00000000000000373935,-0.00000000000000373935,-100%,,7.447171532846711,-7.447171532846711,-100%,,24.1,-3.17466103128643,3.17466103128643,100%,,8.6,-3.1469299339988908,3.1469299339988908,100%
2022-07-18,2022-07-18,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,2.4,0.00000000000000365317,-0.00000000000000365317,-100%,,0,7.7,0.0000000000000037074,-0.0000000000000037074,-100%,,7.447171532846711,-7.447171532846711,-100%,,23.2,-2.4481502216438145,2.4481502216438145,100%,,7.7,-1.6804866218230163,1.6804866218230163,100%
2022-07-19,2022-07-19,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,6.5,0.00000000000000402751,-0.00000000000000402751,-100%,,0,11.9,0.00000000000000385651,-0.00000000000000385651,-100%,,7.447171532846711,-7.447171532846711,-100%,,27.4,-5.838533999976004,5.838533999976004,100%,,11.9,-8.523888745310435,8.523888745310435,100%
2022-07-20,2022-07-20,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,7,0.00000000000000407317,-0.00000000000000407317,-100%,,0,12.5,0.00000000000000387781,-0.00000000000000387781,-100%,,7.447171532846711,-7.447171532846711,-100%,,28,-6.322874539737747,6.322874539737747,100%,,12.5,-9.501517620094349,9.501517620094349,100%
2022-07-21,2022-07-21,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,5.4,0.00000000000000392708,-0.00000000000000392708,-100%,,0,10.9,0.00000000000000382101,-0.00000000000000382101,-100%,,7.447171532846711,-7.447171532846711,-100%,,26.4,-5.031299767039769,5.031299767039769,100%,,10.9,-6.894507287337239,6.894507287337239,100%
2022-07-22,2022-07-22,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,5,0.00000000000000389056,-0.00000000000000389056,-100%,,0,10.5,0.00000000000000380681,-0.00000000000000380681,-100%,,7.447171532846711,-7.447171532846711,-100%,,26,-4.708406073865277,4.708406073865277,100%,,10.5,-6.242754704147961,6.242754704147961,100%
2022-07-23,2022-07-23,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,6.7,0.00000000000000404577,-0.00000000000000404577,-100%,,0,12.2,0.00000000000000386716,-0.00000000000000386716,-100%,,7.447171532846711,-7.447171532846711,-100%,,27.7,-6.080704269856874,6.080704269856874,100%,,12.2,-9.01270318270239,9.01270318270239,100%
2022-07-24,2022-07-24,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,4,0.00000000000000379925,-0.00000000000000379925,-100%,,0,9.5,0.00000000000000377131,-0.00000000000000377131,-100%,,7.447171532846711,-7.447171532846711,-100%,,25,-3.9011718409290417,3.9011718409290417,100%,,9.5,-4.613373246174767,4.613373246174767,100%
2022-07-25,2022-07-25,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,0.4,0.00000000000000347056,-0.00000000000000347056,-100%,,0,4.9,0.000000000000003608,-0.000000000000003608,-100%,,7.447171532846711,-7.447171532846711,-100%,,20.4,-0.18789436942235582,0.18789436942235582,100%,,4.9,2.8817814605019274,-2.8817814605019274,-100%
2022-07-26,2022-07-26,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,0.7,0.00000000000000349795,-0.00000000000000349795,-100%,,0,4.4,0.00000000000000359025,-0.00000000000000359025,-100%,,7.447171532846711,-7.447171532846711,-100%,,19.9,0.2157227470457599,-0.2157227470457599,-100%,,4.4,3.6964721894885244,-3.6964721894885244,-100%
2022-07-27,2022-07-27,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,1.8,0.00000000000000359838,-0.00000000000000359838,-100%,,0,6.3,0.0000000000000036577,-0.0000000000000036577,-100%,,7.447171532846711,-7.447171532846711,-100%,,21.8,-1.318022295533087,1.318022295533087,100%,,6.3,0.600647419339456,-0.600647419339456,-100%
2022-07-28,2022-07-28,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,3.2,0.00000000000000372621,-0.00000000000000372621,-100%,,0,8.7,0.0000000000000037429,-0.0000000000000037429,-100%,,7.447171532846711,-7.447171532846711,-100%,,24.2,-3.255384454580053,3.255384454580053,100%,,8.7,-3.3098680797962103,3.3098680797962103,100%
2022-07-29,2022-07-29,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,2.6,0.00000000000000367143,-0.00000000000000367143,-100%,,0,7,0.00000000000000368255,-0.00000000000000368255,-100%,,7.447171532846711,-7.447171532846711,-100%,,22.5,-1.8830862585884525,1.8830862585884525,100%,,7,-0.5399196012417811,0.5399196012417811,100%
2022-07-30,2022-07-30,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,1.8,0.00000000000000359838,-0.00000000000000359838,-100%,,0,6.1,0.0000000000000036506,-0.0000000000000036506,-100%,,7.447171532846711,-7.447171532846711,-100%,,21.6,-1.1565754489458406,1.1565754489458406,100%,,6.1,0.9265237109340951,-0.9265237109340951,-100%
2022-07-31,2022-07-31,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,2.9,0.00000000000000369882,-0.00000000000000369882,-100%,,0,7.7,0.0000000000000037074,-0.0000000000000037074,-100%,,7.447171532846711,-7.447171532846711,-100%,,23.2,-2.4481502216438145,2.4481502216438145,100%,,7.7,-1.6804866218230163,1.6804866218230163,100%
2022-08-01,2022-08-01,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,3.3,0.00000000000000373534,-0.00000000000000373534,-100%,,0,8.4,0.00000000000000373225,-0.00000000000000373225,-100%,,7.447171532846711,-7.447171532846711,-100%,,23.9,-3.01321418469918,3.01321418469918,100%,,8.4,-2.8210536424042534,2.8210536424042534,100%
2022-08-02,2022-08-02,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,1.8,0.00000000000000359838,-0.00000000000000359838,-100%,,0,6.9,0.000000000000003679,-0.000000000000003679,-100%,,7.447171532846711,-7.447171532846711,-100%,,22.4,-1.8023628352948258,1.8023628352948258,100%,,6.9,-0.3769814554444615,0.3769814554444615,100%
2022-08-03,2022-08-03,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,2.6,0.00000000000000367143,-0.00000000000000367143,-100%,,0,6.7,0.0000000000000036719,-0.0000000000000036719,-100%,,7.447171532846711,-7.447171532846711,-100%,,22.2,-1.6409159887075795,1.6409159887075795,100%,,6.7,-0.05110516384982233,0.05110516384982233,100%
2022-08-04,2022-08-04,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,3.2,0.00000000000000372621,-0.00000000000000372621,-100%,,0,8.7,0.0000000000000037429,-0.0000000000000037429,-100%,,7.447171532846711,-7.447171532846711,-100%,,24.2,-3.255384454580053,3.255384454580053,100%,,8.7,-3.3098680797962103,3.3098680797962103,100%
2022-08-05,2022-08-05,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,3.4,0.00000000000000374447,-0.00000000000000374447,-100%,,0,8.8,0.00000000000000374645,-0.00000000000000374645,-100%,,7.447171532846711,-7.447171532846711,-100%,,24.3,-3.336107877873676,3.336107877873676,100%,,8.8,-3.4728062255935317,3.4728062255935317,100%
2022-08-06,2022-08-06,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,5.6,0.00000000000000394534,-0.00000000000000394534,-100%,,0,11.1,0.00000000000000382811,-0.00000000000000382811,-100%,,7.447171532846711,-7.447171532846711,-100%,,26.6,-5.192746613627019,5.192746613627019,100%,,11.1,-7.220383578931878,7.220383578931878,100%
2022-08-07,2022-08-07,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,7.3,0.00000000000000410056,-0.00000000000000410056,-100%,,0,12.8,0.00000000000000388846,-0.00000000000000388846,-100%,,7.447171532846711,-7.447171532846711,-100%,,28.3,-6.565044809618616,6.565044809618616,100%,,12.8,-9.990332057486311,9.990332057486311,100%
2022-08-08,2022-08-08,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,5,0.00000000000000389056,-0.00000000000000389056,-100%,,0,10.5,0.00000000000000380681,-0.00000000000000380681,-100%,,7.447171532846711,-7.447171532846711,-100%,,26,-4.708406073865277,4.708406073865277,100%,,10.5,-6.242754704147961,6.242754704147961,100%
2022-08-09,2022-08-09,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,0.2,0.0000000000000034523,-0.0000000000000034523,-100%,,0,4.5,0.0000000000000035938,-0.0000000000000035938,-100%,,7.447171532846711,-7.447171532846711,-100%,,20,0.13499932375213675,-0.13499932375213675,-100%,,4.5,3.5335340436912057,-3.5335340436912057,-100%
2022-08-10,2022-08-10,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,2,0.00000000000000361664,-0.00000000000000361664,-100%,,0,6,0.00000000000000364705,-0.00000000000000364705,-100%,,7.447171532846711,-7.447171532846711,-100%,,21.5,-1.0758520256522175,1.0758520256522175,100%,,6,1.089461856731413,-1.089461856731413,-100%
2022-08-11,2022-08-11,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,1.3,0.00000000000000355273,-0.00000000000000355273,-100%,,0,6.1,0.0000000000000036506,-0.0000000000000036506,-100%,,7.447171532846711,-7.447171532846711,-100%,,21.6,-1.1565754489458406,1.1565754489458406,100%,,6.1,0.9265237109340951,-0.9265237109340951,-100%
2022-08-12,2022-08-12,1,0.2,,0.2,0.20000000000000337,-0.00000000000000335842,-0.00000000000167921232%,,0.2,1.3,0.20000000000000348,-0.00000000000000346945,-0.00000000000173472348%,,0.2,4.7,0.20000000000000354,-0.00000000000000352496,-0.00000000000176247905%,,7.447171532846711,-7.247171532846711,-97.31441663297436%,,20,0.13499932375213675,0.06500067624786326,48.14889026200358%,,4.7,3.2076577520965666,-3.0076577520965664,-93.76492084078242%
2022-08-13,2022-08-13,1,0.2,,0.2,0.20000000000000337,-0.00000000000000335842,-0.00000000000167921232%,,0.2,1.3,0.20000000000000348,-0.00000000000000346945,-0.00000000000173472348%,,0.2,4.8,0.20000000000000354,-0.00000000000000352496,-0.00000000000176247905%,,7.447171532846711,-7.247171532846711,-97.31441663297436%,,20.1,0.05427590045851005,0.14572409954148996,268.48766821083944%,,4.8,3.044719606299248,-2.8447196062992477,-93.4312506285893%
2022-08-14,2022-08-14,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,1.8,0.00000000000000359838,-0.00000000000000359838,-100%,,0,6.1,0.0000000000000036506,-0.0000000000000036506,-100%,,7.447171532846711,-7.447171532846711,-100%,,21.6,-1.1565754489458406,1.1565754489458406,100%,,6.1,0.9265237109340951,-0.9265237109340951,-100%
2022-08-15,2022-08-15,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,2.3,0.00000000000000364404,-0.00000000000000364404,-100%,,0,7.1,0.0000000000000036861,-0.0000000000000036861,-100%,,7.447171532846711,-7.447171532846711,-100%,,22.6,-1.9638096818820756,1.9638096818820756,100%,,7.1,-0.7028577470390989,0.7028577470390989,100%
2022-08-16,2022-08-16,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,2.2,0.00000000000000363491,-0.00000000000000363491,-100%,,0,6.8,0.00000000000000367545,-0.00000000000000367545,-100%,,7.447171532846711,-7.447171532846711,-100%,,22.3,-1.7216394120012062,1.7216394120012062,100%,,6.8,-0.2140433096471419,0.2140433096471419,100%
2022-08-17,2022-08-17,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,1.5,0.00000000000000357099,-0.00000000000000357099,-100%,,0,6.1,0.0000000000000036506,-0.0000000000000036506,-100%,,7.447171532846711,-7.447171532846711,-100%,,21.6,-1.1565754489458406,1.1565754489458406,100%,,6.1,0.9265237109340951,-0.9265237109340951,-100%
2022-08-18,2022-08-18,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,2.8,0.00000000000000368969,-0.00000000000000368969,-100%,,0,7.4,0.00000000000000369675,-0.00000000000000369675,-100%,,7.447171532846711,-7.447171532846711,-100%,,22.9,-2.205979951762945,2.205979951762945,100%,,7.4,-1.1916721844310594,1.1916721844310594,100%
2022-08-19,2022-08-19,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,2.6,0.00000000000000367143,-0.00000000000000367143,-100%,,0,7.2,0.00000000000000368965,-0.00000000000000368965,-100%,,7.447171532846711,-7.447171532846711,-100%,,22.7,-2.0445331051756988,2.0445331051756988,100%,,7.2,-0.8657958928364202,0.8657958928364202,100%
2022-08-20,2022-08-20,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,3.4,0.00000000000000374447,-0.00000000000000374447,-100%,,0,8.4,0.00000000000000373225,-0.00000000000000373225,-100%,,7.447171532846711,-7.447171532846711,-100%,,23.9,-3.01321418469918,3.01321418469918,100%,,8.4,-2.8210536424042534,2.8210536424042534,100%
2022-08-21,2022-08-21,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,1.4,0.00000000000000356186,-0.00000000000000356186,-100%,,0,6.4,0.00000000000000366125,-0.00000000000000366125,-100%,,7.447171532846711,-7.447171532846711,-100%,,21.9,-1.39874571882671,1.39874571882671,100%,,6.4,0.4377092735421346,-0.4377092735421346,-100%
2022-08-22,2022-08-22,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,0.8,0.00000000000000350708,-0.00000000000000350708,-100%,,0,5.6,0.00000000000000363285,-0.00000000000000363285,-100%,,7.447171532846711,-7.447171532846711,-100%,,21.1,-0.7529583324777249,0.7529583324777249,100%,,5.6,1.741214439920693,-1.741214439920693,-100%
2022-08-23,2022-08-23,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,2.8,0.00000000000000368969,-0.00000000000000368969,-100%,,0,7.9,0.0000000000000037145,-0.0000000000000037145,-100%,,7.447171532846711,-7.447171532846711,-100%,,23.4,-2.6095970682310643,2.6095970682310643,100%,,7.9,-2.0063629134176555,2.0063629134176555,100%
2022-08-24,2022-08-24,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,3,0.00000000000000370795,-0.00000000000000370795,-100%,,0,7.5,0.0000000000000037003,-0.0000000000000037003,-100%,,7.447171532846711,-7.447171532846711,-100%,,23,-2.286703375056568,2.286703375056568,100%,,7.5,-1.3546103302283772,1.3546103302283772,100%
2022-08-25,2022-08-25,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,0.7,0.00000000000000349795,-0.00000000000000349795,-100%,,0,5.4,0.00000000000000362575,-0.00000000000000362575,-100%,,7.447171532846711,-7.447171532846711,-100%,,20.9,-0.5915114858904751,0.5915114858904751,100%,,5.4,2.0670907315153304,-2.0670907315153304,-100%
2022-08-26,2022-08-26,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,1.1,0.00000000000000353447,-0.00000000000000353447,-100%,,0,5.8,0.00000000000000363995,-0.00000000000000363995,-100%,,7.447171532846711,-7.447171532846711,-100%,,21.3,-0.9144051790649712,0.9144051790649712,100%,,5.8,1.4153381483260539,-1.4153381483260539,-100%
2022-08-27,2022-08-27,1,0.3,,0.3,0.3000000000000033,-0.00000000000000333067,-0.00000000000111022302%,,0.3,0.4,0.3000000000000034,-0.00000000000000338618,-0.00000000000112872674%,,0.3,3.4,0.30000000000000343,-0.00000000000000344169,-0.00000000000114723046%,,7.447171532846711,-7.147171532846711,-95.97162494946153%,,18.5,1.3458506731564892,-1.0458506731564892,-77.70926552376012%,,3.4,5.325853647461719,-5.0258536474617195,-94.36710018978876%
2022-08-28,2022-08-28,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,2.3,0.00000000000000364404,-0.00000000000000364404,-100%,,0,6.6,0.00000000000000366835,-0.00000000000000366835,-100%,,7.447171532846711,-7.447171532846711,-100%,,22.1,-1.56019256541396,1.56019256541396,100%,,6.6,0.11183298194749725,-0.11183298194749725,-100%
2022-08-29,2022-08-29,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,4.9,0.00000000000000388143,-0.00000000000000388143,-100%,,0,10.4,0.00000000000000380326,-0.00000000000000380326,-100%,,7.447171532846711,-7.447171532846711,-100%,,25.9,-4.62768265057165,4.62768265057165,100%,,10.4,-6.079816558350641,6.079816558350641,100%
2022-08-30,2022-08-30,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,1.3,0.00000000000000355273,-0.00000000000000355273,-100%,,0,6.7,0.0000000000000036719,-0.0000000000000036719,-100%,,7.447171532846711,-7.447171532846711,-100%,,22.2,-1.6409159887075795,1.6409159887075795,100%,,6.7,-0.05110516384982233,0.05110516384982233,100%
2022-08-31,2022-08-31,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,1.6,0.00000000000000358012,-0.00000000000000358012,-100%,,0,5.3,0.0000000000000036222,-0.0000000000000036222,-100%,,7.447171532846711,-7.447171532846711,-100%,,20.8,-0.5107880625968519,0.5107880625968519,100%,,5.3,2.23002887731265,-2.23002887731265,-100%
2022-09-01,2022-09-01,1,0.6,,0.6,0.6000000000000032,-0.00000000000000321965,-0.0000000000005366078%,,0.6,0.5,0.6000000000000032,-0.00000000000000321965,-0.0000000000005366078%,,0.6,3.3,0.6000000000000033,-0.00000000000000333067,-0.00000000000055511151%,,7.447171532846711,-6.847171532846711,-91.94324989892307%,,18.2,1.5880209430373604,-0.9880209430373604,-62.21712297745911%,,3.3,5.488791793259039,-4.888791793259039,-89.06863254064622%
2022-09-02,2022-09-02,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,2.3,0.00000000000000364404,-0.00000000000000364404,-100%,,0,6.5,0.0000000000000036648,-0.0000000000000036648,-100%,,7.447171532846711,-7.447171532846711,-100%,,22,-1.4794691421203332,1.4794691421203332,100%,,6.5,0.2747711277448168,-0.2747711277448168,-100%
2022-09-03,2022-09-03,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,3.6,0.00000000000000376273,-0.00000000000000376273,-100%,,0,8.6,0.00000000000000373935,-0.00000000000000373935,-100%,,7.447171532846711,-7.447171532846711,-100%,,24.1,-3.17466103128643,3.17466103128643,100%,,8.6,-3.1469299339988908,3.1469299339988908,100%
2022-09-04,2022-09-04,1,0,,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,0,0.00000000000000343404,-0.00000000000000343404,-100%,,0,2.1,0.00000000000000350859,-0.00000000000000350859,-100%,,7.447171532846711,-7.447171532846711,-100%,,17.6,2.0723614827990993,-2.0723614827990993,-100%,,2.1,7.444049542826872,-7.444049542826872,-100%
