Year,Historical,Ensemble,10th percentile,90th percentile,MIROC-ESM-CHEM ,NorESM1-ME ,HadGEM2-ES ,FGOALS-g2 ,GFDL-ESM2M ,IPSL-CM5A-MR ,MRI-CGCM3 ,HadGEM2-AO ,CSIRO-Mk3-6-0 ,MPI-ESM-LR ,NorESM1-M ,BNU-ESM ,GFDL-ESM2G ,MIROC5 ,GFDL-CM3 ,MIROC-ESM ,bcc-csm1-1 ,CNRM-CM5 ,CCSM4 ,CanESM2 ,CESM1-CAM5 ,bcc-csm1-1-m ,IPSL-CM5A-LR ,MPI-ESM-MR 
2028,,224,144.55,295.85,299.3 ,207.4 ,286.7 ,192.9 ,282.6 ,308.9 ,109.5 ,197.5 ,228.3 ,182.6 ,256.0 ,277.8 ,149.1 ,259.7 ,212.6 ,167.1 ,232.4 ,211.2 ,235.5 ,292.4 ,265.0 ,185.8 ,140.0 ,203.1 
2029,,230,129.95,344.85,261.2 ,290.5 ,133.6 ,217.7 ,213.3 ,223.9 ,162.2 ,227.3 ,244.8 ,148.5 ,280.6 ,188.5 ,126.3 ,189.4 ,252.3 ,290.0 ,351.6 ,83.1 ,338.1 ,165.4 ,333.3 ,371.5 ,237.4 ,202.3 
2030,,222,137,337.7,337.3 ,267.2 ,260.5 ,276.6 ,394.9 ,284.1 ,195.6 ,161.3 ,218.1 ,186.7 ,215.3 ,226.2 ,192.1 ,338.1 ,230.7 ,175.0 ,182.3 ,137.6 ,322.2 ,136.4 ,203.3 ,87.3 ,146.2 ,162.0 
2031,,222,131.15,309.85,262.7 ,85.7 ,230.7 ,233.2 ,192.0 ,241.5 ,177.8 ,158.6 ,308.7 ,263.2 ,182.5 ,226.2 ,282.9 ,204.4 ,212.5 ,295.1 ,103.7 ,311.0 ,241.8 ,216.1 ,167.8 ,357.9 ,176.1 ,211.8 
2032,,220,142.65,307.3,244.7 ,182.5 ,200.8 ,202.5 ,186.5 ,264.4 ,142.0 ,243.4 ,147.6 ,300.9 ,218.6 ,220.2 ,143.3 ,255.2 ,276.0 ,257.0 ,342.2 ,219.7 ,127.5 ,224.8 ,217.2 ,194.7 ,313.7 ,162.0 
2033,,218,130.3,296.7,204.1 ,220.1 ,147.3 ,130.3 ,164.8 ,257.2 ,271.2 ,190.0 ,279.8 ,362.0 ,277.7 ,193.4 ,302.8 ,231.7 ,264.5 ,167.3 ,206.2 ,126.8 ,192.3 ,130.3 ,290.6 ,146.1 ,225.1 ,257.2 
2034,,212,125.2,300.55,206.7 ,231.8 ,226.4 ,90.8 ,167.4 ,166.4 ,187.8 ,211.9 ,267.5 ,218.9 ,105.6 ,207.5 ,239.8 ,352.1 ,158.4 ,310.9 ,191.9 ,207.6 ,144.8 ,217.3 ,191.3 ,223.5 ,290.2 ,273.9 
2035,,226,147.1,295.95,250.4 ,223.1 ,210.7 ,148.1 ,252.3 ,182.7 ,247.9 ,180.3 ,317.9 ,220.3 ,292.6 ,146.1 ,210.7 ,237.0 ,256.3 ,196.4 ,236.3 ,102.4 ,219.5 ,235.8 ,184.0 ,299.3 ,288.4 ,288.7 
2036,,233,187.05,312.15,270.7 ,201.3 ,251.0 ,238.3 ,237.5 ,265.2 ,388.1 ,220.5 ,198.3 ,201.0 ,222.2 ,185.7 ,302.9 ,230.3 ,256.8 ,198.5 ,188.4 ,233.2 ,136.9 ,230.9 ,205.3 ,198.7 ,321.4 ,212.0 
2037,,221,131.3,327.65,122.5 ,154.4 ,186.9 ,242.2 ,120.8 ,140.1 ,255.6 ,169.8 ,215.5 ,247.8 ,212.7 ,199.5 ,256.7 ,230.2 ,235.9 ,239.0 ,343.8 ,245.4 ,326.9 ,193.1 ,328.4 ,190.6 ,292.3 ,163.7 
2038,,219,126.3,283.4,286.0 ,223.7 ,311.4 ,85.7 ,249.1 ,96.3 ,278.7 ,174.2 ,168.1 ,241.8 ,218.6 ,203.0 ,169.6 ,221.6 ,228.9 ,206.8 ,273.2 ,239.2 ,280.3 ,280.8 ,156.3 ,242.5 ,200.8 ,222.9 
2039,,249,146.55,350,198.6 ,226.7 ,225.2 ,233.2 ,284.7 ,178.9 ,245.2 ,129.0 ,157.7 ,182.8 ,285.1 ,271.8 ,382.1 ,285.6 ,281.2 ,265.1 ,267.9 ,221.7 ,466.9 ,279.7 ,135.4 ,202.0 ,266.9 ,317.9 
2040,,225,164.8,290.6,265.8 ,278.6 ,166.4 ,201.0 ,191.2 ,170.1 ,274.6 ,208.1 ,264.5 ,201.1 ,266.5 ,279.5 ,241.2 ,351.2 ,301.7 ,214.9 ,220.6 ,259.1 ,170.7 ,180.7 ,189.3 ,163.2 ,155.7 ,190.3 
2041,,246,122.65,363.3,390.9 ,112.4 ,132.9 ,236.4 ,177.1 ,190.0 ,285.0 ,106.0 ,195.4 ,281.0 ,312.8 ,197.0 ,262.3 ,266.3 ,227.3 ,244.5 ,244.5 ,366.8 ,179.3 ,332.6 ,296.3 ,359.8 ,262.2 ,253.2 
2042,,243,141.95,350.45,175.3 ,224.4 ,161.5 ,160.2 ,337.7 ,234.1 ,139.3 ,256.5 ,144.6 ,289.8 ,274.1 ,321.9 ,360.4 ,340.5 ,250.0 ,189.1 ,215.9 ,150.3 ,401.0 ,131.8 ,163.4 ,322.8 ,310.5 ,292.5 
2043,,236,152.55,360.6,381.2 ,210.0 ,145.7 ,183.3 ,178.0 ,159.4 ,240.2 ,194.9 ,175.9 ,191.9 ,320.0 ,327.5 ,340.0 ,244.5 ,244.7 ,325.4 ,126.5 ,166.9 ,169.5 ,226.1 ,241.3 ,258.3 ,242.1 ,387.1 
2044,,224,122.1,302.45,198.7 ,239.3 ,160.1 ,127.5 ,250.6 ,212.1 ,162.1 ,192.8 ,229.4 ,163.2 ,243.0 ,350.0 ,233.7 ,114.8 ,291.4 ,230.5 ,313.5 ,116.7 ,225.5 ,217.1 ,290.6 ,263.3 ,289.7 ,264.3 
2045,,230,152.35,315.35,219.9 ,262.8 ,152.6 ,161.7 ,159.6 ,212.3 ,236.8 ,271.4 ,330.8 ,152.1 ,234.4 ,277.2 ,137.8 ,295.3 ,273.4 ,178.2 ,283.4 ,288.6 ,166.0 ,301.3 ,166.4 ,219.5 ,214.1 ,329.4 
2046,,228,147.45,302.45,262.6 ,302.1 ,180.3 ,177.8 ,230.9 ,232.4 ,290.8 ,220.4 ,232.1 ,313.1 ,154.0 ,164.2 ,248.7 ,183.2 ,264.5 ,122.6 ,302.8 ,235.5 ,300.3 ,187.1 ,140.9 ,241.4 ,258.0 ,244.9 
2047,,224,126.55,310.75,282.5 ,321.5 ,83.6 ,298.6 ,235.2 ,190.8 ,140.0 ,148.5 ,367.9 ,275.8 ,260.1 ,199.6 ,267.7 ,300.0 ,240.4 ,207.6 ,113.1 ,225.4 ,198.3 ,260.5 ,207.1 ,192.5 ,164.0 ,196.4 
2048,,210,136.2,298.05,289.8 ,269.5 ,182.2 ,187.5 ,175.3 ,178.5 ,202.2 ,190.2 ,249.3 ,215.5 ,135.2 ,216.7 ,178.7 ,192.7 ,306.3 ,212.6 ,137.2 ,319.4 ,253.1 ,132.5 ,264.2 ,150.0 ,185.4 ,223.7 
2049,,227,166.05,347.75,179.6 ,205.2 ,202.2 ,183.1 ,374.0 ,274.8 ,207.0 ,163.4 ,211.2 ,168.7 ,226.4 ,195.8 ,321.5 ,204.4 ,234.6 ,185.8 ,226.7 ,214.0 ,215.1 ,215.6 ,233.7 ,403.3 ,267.3 ,146.7 
2050,,235,144.55,339.55,307.7 ,371.4 ,176.2 ,200.8 ,252.5 ,241.7 ,100.2 ,217.3 ,282.6 ,394.0 ,281.3 ,273.6 ,253.3 ,157.9 ,174.2 ,296.4 ,143.6 ,145.5 ,194.5 ,185.8 ,218.2 ,268.2 ,290.4 ,213.8 
2051,,236,168,317.9,244.4 ,194.6 ,182.3 ,248.0 ,208.6 ,188.8 ,277.9 ,184.6 ,380.6 ,284.5 ,260.2 ,181.2 ,254.5 ,260.7 ,185.4 ,293.5 ,337.9 ,234.6 ,169.2 ,166.8 ,231.1 ,297.9 ,289.3 ,124.6 
2052,,218,133.95,326.35,189.1 ,150.6 ,290.9 ,80.8 ,204.6 ,197.5 ,316.8 ,446.6 ,155.5 ,216.2 ,237.3 ,117.3 ,201.8 ,159.4 ,157.7 ,335.9 ,218.7 ,152.1 ,259.4 ,265.8 ,204.0 ,188.9 ,266.0 ,234.8 
2053,,229,179.9,327.45,197.3 ,101.5 ,187.5 ,248.3 ,247.7 ,368.3 ,248.4 ,223.8 ,267.2 ,359.9 ,201.3 ,261.7 ,189.9 ,197.3 ,213.3 ,280.9 ,217.3 ,201.4 ,235.8 ,295.0 ,213.9 ,178.5 ,181.3 ,183.1 
2054,,238,171.65,320.95,176.8 ,198.1 ,184.9 ,197.6 ,248.9 ,218.2 ,177.6 ,356.3 ,166.5 ,248.2 ,265.6 ,117.0 ,216.8 ,250.8 ,236.1 ,264.9 ,285.6 ,214.5 ,257.9 ,283.4 ,250.2 ,195.5 ,229.7 ,476.9 
2055,,225,131.2,322.6,135.0 ,236.1 ,216.7 ,300.2 ,160.4 ,281.4 ,192.5 ,267.9 ,244.3 ,305.5 ,237.6 ,176.8 ,178.3 ,263.7 ,162.8 ,127.4 ,261.1 ,191.8 ,339.7 ,199.3 ,185.3 ,270.1 ,360.7 ,126.0 
2056,,233,146.6,345,214.6 ,264.5 ,226.0 ,187.9 ,139.3 ,354.0 ,277.6 ,98.4 ,203.1 ,236.2 ,279.6 ,175.2 ,182.2 ,320.0 ,267.7 ,157.8 ,307.4 ,153.9 ,212.3 ,336.0 ,199.4 ,175.4 ,400.8 ,225.7 
2057,,227,164.5,318.35,172.4 ,256.4 ,270.7 ,162.5 ,190.7 ,246.7 ,216.1 ,113.0 ,198.1 ,175.0 ,177.2 ,231.9 ,200.7 ,295.0 ,327.8 ,172.7 ,220.0 ,308.9 ,166.5 ,235.9 ,300.4 ,369.4 ,209.5 ,242.9 
2058,,212,131.85,313.75,263.8 ,199.4 ,221.1 ,176.3 ,182.5 ,209.3 ,226.5 ,168.0 ,310.6 ,118.2 ,192.3 ,347.9 ,205.9 ,316.9 ,241.4 ,208.3 ,258.9 ,195.3 ,133.1 ,160.2 ,191.0 ,240.9 ,210.1 ,130.6 
2059,,230,149.4,299.35,167.9 ,235.6 ,273.5 ,197.5 ,222.4 ,171.2 ,200.0 ,160.0 ,189.7 ,275.0 ,192.8 ,272.3 ,138.8 ,224.9 ,128.3 ,291.8 ,225.5 ,272.7 ,231.1 ,306.9 ,249.9 ,226.4 ,271.6 ,406.4 
2060,,237,154.7,373.35,176.7 ,219.1 ,269.2 ,156.6 ,165.9 ,211.0 ,207.2 ,235.1 ,283.2 ,159.6 ,233.3 ,151.3 ,403.3 ,343.4 ,461.3 ,175.1 ,280.5 ,311.0 ,189.6 ,177.4 ,246.3 ,287.4 ,152.8 ,199.6 
2061,,245,119.95,357.9,241.7 ,271.0 ,223.1 ,265.3 ,253.2 ,173.2 ,472.5 ,179.9 ,117.7 ,234.8 ,114.8 ,200.5 ,280.0 ,218.6 ,358.7 ,235.8 ,357.1 ,345.2 ,173.9 ,222.7 ,205.1 ,310.8 ,311.2 ,122.2 
2062,,227,167.5,315.4,125.9 ,196.0 ,163.3 ,195.0 ,192.5 ,175.6 ,313.5 ,181.1 ,284.2 ,171.7 ,247.0 ,250.6 ,183.2 ,176.9 ,252.9 ,317.3 ,272.2 ,291.0 ,199.1 ,182.2 ,236.8 ,236.6 ,295.0 ,322.7 
2063,,227,160.75,310,264.2 ,303.5 ,292.2 ,154.6 ,224.7 ,218.5 ,316.5 ,215.8 ,174.0 ,234.1 ,179.9 ,172.5 ,392.6 ,197.9 ,146.4 ,263.7 ,192.0 ,217.6 ,199.1 ,242.3 ,262.1 ,193.7 ,236.5 ,166.9 
2064,,213,141.05,330.45,219.2 ,238.9 ,210.2 ,338.2 ,191.4 ,268.2 ,196.2 ,237.9 ,211.8 ,75.9 ,322.7 ,201.6 ,446.8 ,195.9 ,230.3 ,158.4 ,138.7 ,155.8 ,207.8 ,174.0 ,149.7 ,192.4 ,222.0 ,143.4 
2065,,212,129.55,286.55,195.9 ,187.1 ,229.6 ,185.1 ,227.0 ,306.2 ,261.4 ,108.9 ,99.1 ,232.2 ,198.5 ,277.5 ,271.2 ,214.9 ,150.2 ,154.5 ,154.3 ,290.9 ,187.7 ,165.2 ,252.1 ,258.3 ,208.5 ,282.2 
2066,,232,132.85,331.4,224.7 ,278.3 ,168.4 ,217.9 ,168.3 ,119.6 ,196.8 ,305.8 ,185.5 ,241.3 ,357.0 ,178.7 ,256.5 ,463.4 ,245.2 ,221.1 ,120.8 ,247.3 ,144.9 ,229.9 ,287.3 ,185.9 ,228.3 ,305.5 
2067,,255,169.25,352.75,309.4 ,305.2 ,324.0 ,214.6 ,214.0 ,332.7 ,250.5 ,227.3 ,214.0 ,364.3 ,231.9 ,259.7 ,258.8 ,347.5 ,341.9 ,217.0 ,358.0 ,200.8 ,204.8 ,162.7 ,220.7 ,237.7 ,170.5 ,168.0 
2068,,235,126.75,373.85,202.4 ,138.4 ,257.7 ,211.5 ,380.5 ,107.1 ,227.3 ,237.9 ,127.6 ,255.0 ,379.5 ,278.5 ,214.6 ,184.9 ,264.5 ,192.8 ,125.9 ,296.6 ,184.9 ,368.2 ,206.1 ,326.6 ,185.8 ,305.9 
2069,,227,122.75,309.05,249.4 ,236.6 ,223.6 ,244.5 ,199.5 ,266.1 ,219.3 ,203.6 ,262.0 ,182.5 ,171.6 ,265.8 ,253.5 ,233.6 ,262.6 ,308.1 ,280.3 ,310.0 ,104.9 ,117.6 ,185.5 ,127.9 ,202.5 ,343.2 
2070,,215,114.4,321.25,318.9 ,107.4 ,296.4 ,160.3 ,129.8 ,142.5 ,302.2 ,204.3 ,165.5 ,191.0 ,218.8 ,213.4 ,241.2 ,323.6 ,194.2 ,264.5 ,89.4 ,121.4 ,239.0 ,153.5 ,299.4 ,229.5 ,218.0 ,354.1 
2071,,241,129.85,353.6,178.5 ,259.5 ,321.6 ,279.2 ,77.1 ,499.3 ,214.0 ,270.0 ,179.9 ,330.8 ,131.6 ,190.8 ,128.1 ,268.0 ,211.5 ,191.3 ,279.5 ,212.5 ,148.5 ,376.4 ,260.6 ,295.0 ,183.8 ,298.6 
2072,,220,167.1,306,210.7 ,167.3 ,240.3 ,189.9 ,297.2 ,222.0 ,263.6 ,229.9 ,166.9 ,262.0 ,182.7 ,337.6 ,209.0 ,170.7 ,314.8 ,133.5 ,273.8 ,178.8 ,243.9 ,202.1 ,215.4 ,187.1 ,201.7 ,187.3 
2073,,227,115.95,345.2,237.6 ,241.5 ,250.1 ,274.9 ,130.5 ,212.7 ,343.0 ,102.7 ,279.3 ,202.9 ,211.3 ,411.0 ,236.8 ,347.4 ,121.3 ,189.1 ,168.0 ,205.6 ,263.7 ,295.2 ,110.6 ,210.1 ,245.9 ,175.1 
2074,,220,116.9,297.7,183.2 ,289.1 ,234.8 ,262.4 ,271.1 ,140.1 ,236.8 ,106.0 ,254.0 ,263.6 ,277.0 ,112.0 ,187.5 ,172.0 ,239.0 ,306.3 ,349.4 ,236.9 ,194.7 ,121.8 ,250.6 ,159.3 ,206.1 ,236.2 
2075,,213,127.05,277.8,134.9 ,288.6 ,110.1 ,261.8 ,212.4 ,228.9 ,229.4 ,207.3 ,177.7 ,258.5 ,279.5 ,272.6 ,163.5 ,228.0 ,188.6 ,271.3 ,119.2 ,276.1 ,219.7 ,141.9 ,172.9 ,218.2 ,226.2 ,241.8 
2076,,222,133.9,332.15,253.3 ,229.0 ,204.8 ,113.2 ,330.5 ,232.4 ,232.4 ,174.1 ,214.7 ,183.7 ,213.2 ,172.8 ,222.7 ,333.8 ,154.6 ,273.4 ,201.7 ,219.9 ,210.0 ,206.9 ,217.6 ,209.2 ,100.2 ,443.9 
2077,,218,154,308.55,254.2 ,231.7 ,172.3 ,267.6 ,150.4 ,315.5 ,211.7 ,269.6 ,224.2 ,183.9 ,169.5 ,214.9 ,390.2 ,182.5 ,238.0 ,237.7 ,137.9 ,180.2 ,174.2 ,209.4 ,301.6 ,157.6 ,186.7 ,177.2 
2078,,242,157.15,370.95,241.2 ,212.5 ,215.7 ,275.7 ,225.0 ,179.8 ,181.6 ,200.7 ,134.5 ,206.6 ,374.4 ,193.7 ,207.5 ,428.3 ,217.3 ,256.9 ,225.5 ,367.5 ,349.5 ,226.1 ,107.7 ,259.4 ,267.7 ,270.2 
2079,,241,133.05,312.1,298.9 ,293.8 ,190.9 ,139.8 ,224.2 ,195.2 ,324.6 ,270.5 ,230.3 ,298.1 ,281.6 ,318.4 ,252.3 ,305.8 ,195.8 ,296.1 ,305.0 ,181.9 ,122.2 ,126.3 ,215.6 ,229.6 ,249.4 ,248.6 
2080,,237,133.25,343.55,185.0 ,230.3 ,289.6 ,116.3 ,164.9 ,297.1 ,165.3 ,200.6 ,339.9 ,151.5 ,478.6 ,222.3 ,253.3 ,279.4 ,202.5 ,295.1 ,146.6 ,119.9 ,347.2 ,196.5 ,163.8 ,303.0 ,279.0 ,281.0 
2081,,225,129.7,320.7,200.9 ,282.8 ,288.4 ,204.2 ,183.3 ,296.3 ,315.8 ,131.2 ,234.0 ,189.1 ,187.1 ,128.2 ,314.3 ,183.4 ,250.4 ,233.1 ,325.6 ,228.5 ,141.4 ,120.2 ,174.8 ,177.7 ,337.6 ,290.6 
2082,,249,173.15,350.65,193.5 ,263.3 ,262.4 ,214.9 ,272.8 ,280.8 ,262.2 ,201.9 ,141.9 ,183.2 ,358.5 ,316.4 ,241.1 ,223.7 ,183.2 ,289.1 ,305.3 ,185.3 ,163.1 ,343.0 ,192.3 ,246.0 ,308.6 ,358.3 
2083,,243,134.7,351.4,211.9 ,194.8 ,255.8 ,106.6 ,331.9 ,296.8 ,245.6 ,300.0 ,207.4 ,223.1 ,156.3 ,141.4 ,181.1 ,421.6 ,342.1 ,274.6 ,128.0 ,261.4 ,288.1 ,338.7 ,228.5 ,360.7 ,215.8 ,142.0 
2084,,241,134.6,370.15,237.2 ,271.7 ,197.8 ,98.9 ,354.6 ,189.6 ,369.8 ,167.3 ,363.1 ,340.5 ,136.0 ,169.9 ,256.2 ,181.5 ,265.1 ,151.0 ,216.8 ,140.7 ,141.9 ,370.5 ,133.2 ,343.6 ,502.1 ,189.4 
2085,,249,165.4,372.2,177.1 ,357.8 ,184.2 ,167.8 ,315.3 ,241.5 ,264.3 ,130.0 ,272.5 ,292.6 ,285.4 ,177.2 ,238.9 ,389.7 ,333.0 ,167.3 ,254.6 ,169.3 ,269.9 ,163.5 ,243.9 ,295.1 ,206.1 ,386.6 
2086,,233,130.25,327.25,279.3 ,159.4 ,258.3 ,173.8 ,202.5 ,278.5 ,183.9 ,178.4 ,456.7 ,217.9 ,127.5 ,248.2 ,235.5 ,328.8 ,117.0 ,319.3 ,303.6 ,325.7 ,180.6 ,133.0 ,240.6 ,192.8 ,167.6 ,304.7 
2087,,250,162.55,356.5,321.0 ,166.3 ,236.2 ,187.1 ,324.1 ,202.0 ,262.6 ,204.4 ,401.0 ,236.7 ,303.2 ,223.5 ,217.9 ,272.3 ,255.6 ,261.4 ,158.8 ,251.0 ,292.1 ,231.1 ,273.0 ,388.9 ,238.7 ,100.7 
2088,,237,143.6,329.65,172.8 ,379.4 ,353.7 ,142.9 ,255.8 ,183.7 ,293.1 ,256.6 ,163.2 ,305.6 ,185.8 ,144.3 ,290.5 ,267.1 ,290.8 ,156.8 ,215.7 ,291.2 ,295.6 ,268.7 ,151.6 ,228.7 ,140.9 ,270.4 
2089,,226,131.35,314.9,195.9 ,201.4 ,186.3 ,211.4 ,275.5 ,470.1 ,252.2 ,132.1 ,193.8 ,182.2 ,307.7 ,255.4 ,181.1 ,255.9 ,262.4 ,241.5 ,230.7 ,173.7 ,195.4 ,130.6 ,190.4 ,259.0 ,322.1 ,128.5 
2090,,232,137.75,332.45,327.3 ,188.7 ,170.6 ,182.1 ,144.1 ,287.4 ,277.3 ,131.4 ,257.6 ,303.2 ,171.0 ,414.0 ,181.0 ,272.0 ,145.3 ,219.9 ,267.0 ,215.0 ,194.2 ,123.3 ,241.6 ,204.3 ,337.6 ,323.1 
2091,,224,133.6,347.05,304.4 ,322.4 ,259.8 ,122.1 ,289.8 ,222.8 ,243.1 ,175.3 ,215.7 ,233.2 ,371.7 ,156.8 ,405.5 ,273.4 ,132.2 ,190.4 ,146.9 ,259.8 ,175.8 ,145.7 ,187.0 ,136.2 ,278.0 ,135.0 
2092,,253,140.95,406.85,180.7 ,333.9 ,146.1 ,154.6 ,135.8 ,342.7 ,300.3 ,288.3 ,313.4 ,418.3 ,451.1 ,163.4 ,238.0 ,241.4 ,123.6 ,191.5 ,296.3 ,395.4 ,191.5 ,306.7 ,215.6 ,191.5 ,236.6 ,226.6 
2093,,250,145.3,343.85,348.4 ,263.7 ,193.0 ,127.8 ,267.3 ,323.1 ,222.1 ,99.7 ,276.0 ,322.0 ,307.1 ,255.6 ,240.1 ,397.4 ,320.6 ,197.6 ,273.1 ,257.4 ,222.9 ,164.3 ,189.5 ,162.8 ,339.3 ,239.1 
2094,,216,114.5,324.65,282.1 ,208.0 ,240.9 ,70.6 ,309.7 ,233.6 ,260.0 ,137.9 ,201.4 ,324.3 ,166.2 ,114.5 ,176.9 ,401.9 ,187.6 ,284.6 ,156.1 ,325.0 ,114.5 ,204.9 ,185.5 ,156.8 ,279.2 ,176.3 
2095,,210,127.45,293.55,223.8 ,124.4 ,212.4 ,164.0 ,151.8 ,378.3 ,271.7 ,205.6 ,220.8 ,62.3 ,190.5 ,173.4 ,254.6 ,185.3 ,203.8 ,216.1 ,303.6 ,249.8 ,130.5 ,211.8 ,205.7 ,249.9 ,283.5 ,169.2 
