Year,Historical,Ensemble,10th percentile,90th percentile,MIROC-ESM-CHEM ,NorESM1-ME ,HadGEM2-ES ,FGOALS-g2 ,GFDL-ESM2M ,IPSL-CM5A-MR ,MRI-CGCM3 ,HadGEM2-AO ,CSIRO-Mk3-6-0 ,MPI-ESM-LR ,NorESM1-M ,BNU-ESM ,GFDL-ESM2G ,MIROC5 ,GFDL-CM3 ,MIROC-ESM ,bcc-csm1-1 ,CNRM-CM5 ,CCSM4 ,CanESM2 ,CESM1-CAM5 ,bcc-csm1-1-m ,IPSL-CM5A-LR ,MPI-ESM-MR 
2030,,207,96.55,304.6,151.5 ,238.3 ,287.2 ,207.7 ,263.4 ,276.2 ,246.4 ,81.7 ,229.1 ,304.9 ,106.1 ,209.1 ,167.1 ,376.1 ,195.9 ,131.8 ,87.0 ,241.9 ,118.6 ,171.2 ,183.6 ,187.2 ,304.3 ,206.6 
2031,,202,128.5,283.45,227.6 ,186.1 ,201.5 ,171.8 ,266.5 ,248.4 ,196.5 ,116.9 ,213.7 ,280.3 ,229.8 ,175.1 ,287.6 ,145.0 ,201.6 ,207.0 ,184.1 ,286.6 ,168.7 ,184.0 ,136.5 ,120.5 ,222.1 ,208.6 
2032,,231,146.65,311.25,283.1 ,209.9 ,290.7 ,199.4 ,232.6 ,188.1 ,251.6 ,231.0 ,227.9 ,133.4 ,296.4 ,234.7 ,252.9 ,201.1 ,170.2 ,169.4 ,235.0 ,415.1 ,167.7 ,326.1 ,255.9 ,292.2 ,158.4 ,134.9 
2033,,216,145.25,290.25,288.0 ,144.9 ,180.9 ,231.3 ,181.0 ,145.6 ,236.1 ,241.2 ,121.1 ,202.8 ,277.7 ,167.7 ,276.1 ,186.6 ,236.2 ,234.6 ,292.5 ,208.9 ,237.3 ,165.9 ,329.5 ,222.1 ,158.6 ,235.1 
2034,,207,137.5,323.85,120.2 ,175.4 ,172.1 ,284.5 ,198.7 ,211.9 ,237.8 ,390.7 ,156.7 ,162.0 ,170.8 ,291.9 ,195.8 ,184.4 ,160.8 ,181.2 ,355.8 ,266.4 ,208.2 ,217.4 ,125.1 ,149.9 ,159.4 ,198.1 
2035,,190,97.2,308.7,292.1 ,122.7 ,132.6 ,310.1 ,243.0 ,169.1 ,169.4 ,99.3 ,349.4 ,172.1 ,246.8 ,171.1 ,307.3 ,96.1 ,179.6 ,276.2 ,237.3 ,113.5 ,187.6 ,211.4 ,73.0 ,171.0 ,142.7 ,98.3 
2036,,191,105.5,263.55,180.6 ,226.9 ,216.8 ,211.6 ,265.5 ,122.1 ,261.6 ,90.4 ,230.5 ,192.0 ,230.8 ,229.5 ,249.2 ,174.7 ,105.3 ,124.9 ,273.5 ,188.3 ,237.6 ,105.7 ,245.0 ,136.5 ,193.7 ,107.8 
2037,,193,112.75,286.85,113.7 ,217.5 ,191.2 ,195.9 ,385.6 ,176.7 ,223.9 ,113.4 ,218.1 ,114.1 ,256.4 ,98.4 ,162.2 ,161.9 ,198.4 ,232.1 ,268.6 ,249.1 ,198.7 ,130.2 ,157.5 ,112.1 ,305.1 ,161.2 
2038,,204,120.65,288.6,356.2 ,305.7 ,118.4 ,241.8 ,95.8 ,213.2 ,243.1 ,126.8 ,183.3 ,220.5 ,172.3 ,189.1 ,139.8 ,239.9 ,244.5 ,161.8 ,122.9 ,226.6 ,271.5 ,221.1 ,221.4 ,164.9 ,206.3 ,208.3 
2039,,226,126.55,324.85,287.6 ,328.8 ,211.0 ,277.6 ,254.0 ,175.3 ,124.1 ,141.5 ,241.3 ,140.4 ,235.3 ,320.9 ,293.0 ,289.8 ,287.0 ,357.5 ,152.9 ,284.4 ,222.5 ,209.1 ,192.8 ,109.7 ,129.0 ,175.0 
2040,,202,128.4,303.65,294.3 ,228.9 ,161.4 ,136.3 ,156.9 ,176.3 ,214.0 ,232.5 ,243.5 ,174.1 ,323.5 ,184.4 ,242.6 ,202.6 ,133.0 ,191.5 ,123.8 ,186.5 ,159.0 ,243.7 ,117.6 ,313.0 ,214.5 ,205.2 
2041,,199,143.9,275.1,157.1 ,165.0 ,144.6 ,229.2 ,274.9 ,194.8 ,326.0 ,147.5 ,243.0 ,196.7 ,242.4 ,226.1 ,210.3 ,195.2 ,164.9 ,185.7 ,187.1 ,195.3 ,125.2 ,240.1 ,169.2 ,143.2 ,158.6 ,275.3 
2042,,195,145.3,259.8,154.9 ,216.3 ,171.0 ,178.4 ,163.9 ,173.7 ,275.8 ,181.7 ,148.2 ,218.7 ,191.3 ,235.3 ,222.3 ,142.4 ,192.5 ,227.1 ,243.8 ,224.9 ,150.0 ,91.9 ,290.1 ,192.1 ,209.9 ,202.8 
2043,,222,134.55,375.2,361.2 ,117.7 ,151.8 ,247.5 ,192.7 ,180.1 ,139.8 ,397.6 ,129.3 ,187.1 ,248.7 ,198.1 ,167.9 ,294.1 ,188.9 ,141.1 ,216.1 ,318.2 ,199.9 ,166.7 ,150.3 ,239.6 ,389.2 ,318.2 
2044,,222,145.25,302.1,235.6 ,192.4 ,121.9 ,105.4 ,236.6 ,289.0 ,173.0 ,188.6 ,200.4 ,227.0 ,240.4 ,241.9 ,213.4 ,238.1 ,202.1 ,315.2 ,223.2 ,200.1 ,282.4 ,209.4 ,168.6 ,227.7 ,358.1 ,236.9 
2045,,190,129.15,266.3,224.6 ,125.6 ,86.1 ,211.5 ,142.2 ,188.8 ,147.3 ,217.1 ,191.8 ,154.6 ,286.7 ,235.1 ,186.0 ,210.6 ,245.9 ,154.8 ,220.8 ,141.9 ,316.3 ,132.7 ,217.5 ,192.7 ,164.4 ,185.0 
2046,,209,99.35,329.55,236.0 ,102.8 ,121.9 ,95.9 ,265.4 ,113.0 ,425.0 ,118.2 ,251.7 ,212.0 ,247.6 ,94.0 ,258.3 ,313.0 ,183.3 ,235.7 ,272.7 ,178.5 ,204.3 ,239.7 ,346.1 ,163.5 ,141.7 ,199.9 
2047,,193,122.75,255.05,112.7 ,225.7 ,194.6 ,210.4 ,189.5 ,212.3 ,158.6 ,205.8 ,188.6 ,175.5 ,284.4 ,220.4 ,201.8 ,208.0 ,235.7 ,187.1 ,197.2 ,132.8 ,210.3 ,274.4 ,162.5 ,101.2 ,163.0 ,182.4 
2048,,195,109.8,258.6,187.1 ,193.3 ,135.6 ,215.9 ,177.2 ,142.2 ,217.6 ,153.5 ,220.9 ,117.1 ,233.0 ,182.2 ,140.1 ,255.7 ,234.0 ,102.5 ,78.5 ,261.5 ,237.2 ,210.8 ,155.3 ,231.9 ,354.3 ,242.9 
2049,,221,120.2,329.05,329.5 ,116.7 ,203.4 ,113.1 ,226.3 ,149.8 ,182.7 ,145.9 ,176.3 ,291.2 ,199.5 ,249.4 ,346.7 ,295.9 ,190.5 ,276.1 ,198.5 ,123.7 ,304.7 ,238.4 ,328.6 ,192.1 ,153.3 ,283.3 
2050,,203,134.05,286.85,205.5 ,190.3 ,169.4 ,259.7 ,202.8 ,213.9 ,226.7 ,47.4 ,232.5 ,171.2 ,200.1 ,104.6 ,163.5 ,211.2 ,194.9 ,189.9 ,166.6 ,203.7 ,218.0 ,386.8 ,169.8 ,211.6 ,239.4 ,314.0 
2051,,197,124.5,277.3,271.5 ,169.9 ,181.9 ,132.2 ,309.8 ,170.7 ,264.0 ,57.8 ,273.9 ,248.2 ,125.2 ,235.8 ,156.8 ,202.3 ,143.7 ,207.6 ,190.8 ,175.0 ,232.8 ,123.8 ,280.7 ,195.8 ,184.5 ,199.5 
2052,,205,130.1,275.15,91.7 ,208.5 ,205.1 ,173.1 ,174.5 ,249.7 ,217.4 ,214.8 ,216.3 ,148.8 ,228.3 ,219.7 ,298.5 ,269.8 ,153.1 ,134.9 ,265.0 ,255.4 ,234.9 ,125.3 ,203.9 ,159.9 ,280.5 ,202.4 
2053,,198,106.35,278.8,233.7 ,256.7 ,122.0 ,287.1 ,174.8 ,137.6 ,209.6 ,156.2 ,270.5 ,266.3 ,218.5 ,171.4 ,267.1 ,170.0 ,173.2 ,163.4 ,120.9 ,472.8 ,91.8 ,220.4 ,196.0 ,77.4 ,132.2 ,171.9 
2054,,203,123.15,285.45,194.2 ,208.4 ,139.3 ,233.6 ,158.1 ,132.0 ,289.6 ,212.3 ,168.6 ,281.3 ,175.2 ,236.3 ,223.2 ,192.6 ,114.3 ,247.5 ,192.9 ,150.2 ,218.4 ,106.9 ,213.1 ,252.8 ,234.0 ,304.9 
2055,,214,160.75,301.65,314.0 ,284.4 ,159.1 ,221.6 ,225.6 ,144.1 ,194.5 ,169.2 ,199.2 ,260.4 ,207.3 ,162.4 ,181.2 ,242.0 ,183.9 ,176.7 ,188.2 ,197.1 ,225.7 ,327.7 ,200.2 ,207.2 ,289.3 ,182.6 
2056,,206,118.55,360.75,191.3 ,133.1 ,101.7 ,155.6 ,183.8 ,171.8 ,322.3 ,175.7 ,411.8 ,199.9 ,198.0 ,202.6 ,267.2 ,197.6 ,104.0 ,219.0 ,399.2 ,194.1 ,195.8 ,190.4 ,187.6 ,137.4 ,212.7 ,207.4 
2057,,224,124.1,321.7,119.1 ,153.0 ,164.2 ,278.8 ,244.5 ,203.1 ,420.7 ,240.5 ,233.6 ,281.9 ,318.3 ,222.1 ,181.0 ,255.0 ,170.1 ,301.4 ,174.4 ,230.3 ,129.1 ,225.3 ,195.0 ,109.1 ,216.9 ,325.1 
2058,,208,117.65,310.95,230.1 ,279.6 ,219.3 ,342.3 ,212.2 ,206.7 ,356.9 ,27.6 ,176.2 ,268.1 ,124.2 ,121.1 ,177.9 ,193.2 ,174.5 ,114.2 ,234.3 ,196.3 ,259.0 ,138.2 ,255.4 ,256.7 ,220.8 ,220.9 
2059,,220,113,335.1,316.4 ,350.7 ,184.0 ,131.3 ,169.9 ,232.9 ,210.5 ,51.8 ,104.3 ,179.8 ,247.2 ,302.5 ,216.9 ,322.0 ,303.9 ,121.7 ,250.7 ,157.7 ,324.8 ,272.3 ,345.4 ,136.8 ,134.5 ,213.2 
2060,,200,106,316.15,87.2 ,297.6 ,84.4 ,178.7 ,224.1 ,147.3 ,199.4 ,357.4 ,334.7 ,155.5 ,236.0 ,206.3 ,279.4 ,223.0 ,124.8 ,194.4 ,145.5 ,290.7 ,155.1 ,139.9 ,168.8 ,151.6 ,253.2 ,167.3 
2061,,183,118.55,251.95,213.3 ,216.4 ,107.2 ,179.0 ,253.4 ,250.5 ,172.5 ,220.1 ,172.2 ,192.6 ,187.7 ,187.9 ,138.9 ,167.4 ,174.6 ,169.5 ,143.0 ,173.1 ,168.7 ,365.3 ,168.4 ,140.9 ,128.4 ,108.7 
2062,,218,150.55,317.8,296.4 ,195.6 ,123.8 ,172.2 ,214.5 ,143.8 ,266.3 ,226.0 ,331.1 ,178.8 ,182.8 ,159.4 ,227.3 ,309.0 ,326.6 ,221.6 ,302.5 ,157.3 ,192.5 ,168.9 ,260.3 ,211.0 ,160.4 ,221.6 
2063,,203,134.8,334.6,189.4 ,350.5 ,128.9 ,186.1 ,140.7 ,151.2 ,178.6 ,78.3 ,217.9 ,229.8 ,179.3 ,190.3 ,209.3 ,206.8 ,232.4 ,318.7 ,177.3 ,179.2 ,174.5 ,203.6 ,207.4 ,142.3 ,212.3 ,388.5 
2064,,192,90.15,338.95,136.7 ,196.5 ,91.7 ,88.6 ,353.4 ,271.6 ,195.6 ,63.6 ,154.8 ,208.4 ,242.3 ,324.5 ,425.5 ,151.9 ,139.1 ,223.6 ,178.8 ,203.6 ,219.8 ,124.3 ,252.9 ,121.6 ,134.9 ,124.4 
2065,,202,110.5,308.8,128.4 ,298.5 ,106.6 ,185.3 ,239.7 ,197.3 ,243.1 ,125.3 ,161.4 ,161.4 ,214.8 ,234.2 ,304.0 ,188.5 ,173.6 ,98.5 ,168.4 ,344.9 ,276.8 ,175.2 ,313.6 ,114.4 ,196.9 ,212.6 
2066,,227,140.2,312.5,277.3 ,124.6 ,182.8 ,193.2 ,203.6 ,144.7 ,234.2 ,299.0 ,298.6 ,222.0 ,135.7 ,215.3 ,229.4 ,326.0 ,201.1 ,157.4 ,351.9 ,263.9 ,286.2 ,182.1 ,223.0 ,242.0 ,268.6 ,200.4 
2067,,200,121.8,274.8,240.2 ,203.4 ,185.3 ,277.2 ,272.4 ,165.7 ,217.8 ,238.1 ,154.2 ,172.1 ,184.0 ,182.9 ,222.6 ,195.1 ,200.0 ,219.9 ,76.1 ,259.8 ,103.8 ,221.9 ,183.7 ,139.8 ,288.1 ,195.5 
2068,,182,116.95,301.35,303.8 ,179.1 ,125.8 ,298.9 ,265.4 ,130.6 ,247.7 ,173.8 ,82.5 ,335.8 ,126.5 ,166.5 ,170.8 ,213.0 ,157.4 ,144.9 ,198.8 ,159.1 ,134.4 ,174.7 ,150.2 ,108.7 ,125.2 ,205.2 
2069,,189,132.2,271.55,135.8 ,226.1 ,204.8 ,235.8 ,161.0 ,159.7 ,175.1 ,165.7 ,386.3 ,207.4 ,137.6 ,137.6 ,180.7 ,163.7 ,155.5 ,195.6 ,179.4 ,304.5 ,134.2 ,238.6 ,130.2 ,91.5 ,222.3 ,225.9 
2070,,188,81.8,279.45,194.0 ,152.5 ,145.2 ,279.2 ,214.5 ,243.5 ,253.8 ,72.7 ,302.3 ,180.4 ,231.8 ,199.5 ,78.9 ,279.7 ,177.9 ,227.9 ,165.5 ,188.7 ,144.1 ,177.9 ,277.0 ,84.7 ,140.9 ,121.9 
2071,,200,101.15,312,180.9 ,268.8 ,100.2 ,156.9 ,97.9 ,128.8 ,340.3 ,283.7 ,382.8 ,253.1 ,121.0 ,265.7 ,246.1 ,211.8 ,102.1 ,280.4 ,152.5 ,122.2 ,138.6 ,155.3 ,265.4 ,202.2 ,124.9 ,224.9 
2072,,209,117.45,303.3,149.5 ,306.4 ,226.5 ,150.7 ,225.7 ,245.3 ,248.6 ,79.7 ,141.6 ,199.6 ,237.3 ,214.7 ,196.2 ,244.8 ,140.5 ,264.9 ,338.7 ,202.4 ,231.1 ,300.2 ,112.9 ,122.0 ,254.2 ,200.3 
2073,,181,89.4,261.65,245.9 ,237.5 ,35.8 ,241.4 ,229.6 ,199.2 ,136.8 ,164.0 ,181.1 ,145.5 ,206.1 ,210.1 ,222.1 ,166.5 ,99.9 ,207.0 ,148.7 ,272.1 ,119.6 ,78.9 ,251.2 ,120.3 ,151.2 ,285.4 
2074,,194,94.65,273.75,175.1 ,182.7 ,264.8 ,217.7 ,158.8 ,246.2 ,182.2 ,104.8 ,126.0 ,290.9 ,262.4 ,230.4 ,213.2 ,80.9 ,197.7 ,157.8 ,203.0 ,282.7 ,84.5 ,205.9 ,225.1 ,206.9 ,113.3 ,260.4 
2075,,199,108.55,305.9,173.9 ,230.0 ,105.4 ,323.8 ,222.2 ,150.1 ,362.6 ,104.3 ,188.6 ,201.9 ,206.8 ,223.5 ,288.0 ,254.1 ,211.1 ,175.2 ,125.5 ,111.7 ,144.4 ,158.2 ,129.1 ,269.4 ,192.4 ,235.5 
2076,,214,117.25,361.95,258.5 ,335.8 ,32.0 ,172.3 ,152.9 ,131.9 ,191.4 ,113.5 ,417.4 ,189.0 ,181.5 ,215.6 ,238.1 ,121.2 ,174.3 ,357.7 ,256.9 ,137.1 ,222.4 ,121.0 ,366.2 ,161.4 ,298.8 ,290.8 
2077,,235,177.1,302,313.2 ,187.2 ,179.3 ,305.5 ,248.6 ,174.9 ,270.2 ,180.7 ,152.9 ,205.6 ,246.9 ,218.4 ,245.0 ,258.6 ,184.0 ,217.7 ,273.4 ,273.5 ,264.0 ,244.0 ,298.5 ,212.0 ,279.5 ,205.8 
2078,,214,136.85,292.55,282.8 ,185.5 ,127.7 ,146.0 ,166.8 ,236.3 ,226.4 ,302.3 ,175.9 ,216.9 ,236.1 ,97.4 ,238.1 ,330.9 ,204.2 ,207.2 ,191.4 ,169.3 ,155.6 ,239.2 ,270.3 ,238.8 ,280.8 ,209.4 
2079,,197,125.3,268.95,119.2 ,185.6 ,174.9 ,167.9 ,232.8 ,236.2 ,188.2 ,134.2 ,332.4 ,263.8 ,269.2 ,162.9 ,264.8 ,139.2 ,237.0 ,137.1 ,102.7 ,268.7 ,131.4 ,241.5 ,171.3 ,142.6 ,261.1 ,184.1 
2080,,207,122.3,309.05,146.9 ,249.0 ,66.7 ,134.4 ,236.0 ,179.1 ,230.8 ,155.8 ,281.7 ,189.5 ,172.9 ,260.5 ,249.8 ,345.0 ,237.9 ,115.6 ,158.9 ,258.9 ,242.3 ,331.3 ,286.8 ,150.4 ,177.7 ,129.0 
2081,,217,145.9,315.2,246.9 ,162.9 ,160.4 ,139.9 ,289.9 ,323.0 ,269.3 ,108.2 ,194.0 ,319.0 ,151.9 ,311.4 ,212.3 ,182.1 ,168.4 ,264.3 ,164.7 ,213.8 ,215.7 ,203.9 ,162.3 ,252.8 ,233.4 ,265.2 
2082,,200,106.95,277.1,229.3 ,178.6 ,237.1 ,188.1 ,243.7 ,147.7 ,270.0 ,75.3 ,215.0 ,213.3 ,213.5 ,161.8 ,421.3 ,187.5 ,191.3 ,138.6 ,74.5 ,151.3 ,171.9 ,227.8 ,241.3 ,284.2 ,190.8 ,162.1 
2083,,208,143.2,280.75,151.9 ,271.8 ,162.6 ,144.3 ,234.9 ,167.7 ,354.8 ,117.1 ,259.9 ,217.7 ,235.6 ,173.0 ,219.1 ,261.4 ,167.5 ,148.6 ,262.0 ,272.5 ,167.2 ,207.8 ,289.0 ,166.7 ,219.2 ,142.1 
2084,,209,136.8,303.45,339.6 ,278.9 ,155.8 ,210.8 ,270.0 ,198.3 ,208.1 ,197.3 ,86.2 ,322.9 ,150.6 ,236.4 ,136.6 ,186.3 ,175.1 ,173.1 ,235.4 ,267.1 ,217.1 ,218.8 ,179.0 ,137.0 ,159.3 ,284.0 
2085,,207,117.95,320.85,173.8 ,218.1 ,128.2 ,132.7 ,155.6 ,107.7 ,223.6 ,90.6 ,284.9 ,168.1 ,235.0 ,306.6 ,202.1 ,172.9 ,142.1 ,312.1 ,178.8 ,176.2 ,235.8 ,177.2 ,133.1 ,329.6 ,250.4 ,445.2 
2086,,214,92.75,321.9,87.8 ,173.0 ,264.2 ,240.7 ,231.7 ,175.2 ,290.2 ,87.1 ,183.9 ,146.0 ,353.6 ,258.9 ,269.2 ,189.5 ,109.9 ,247.3 ,227.7 ,186.5 ,160.5 ,374.9 ,271.3 ,97.7 ,268.8 ,245.6 
2087,,214,97.4,331.4,204.9 ,375.8 ,98.9 ,286.9 ,322.7 ,275.4 ,95.9 ,84.4 ,335.1 ,196.9 ,178.0 ,194.4 ,155.1 ,199.0 ,134.0 ,162.3 ,327.7 ,243.0 ,208.1 ,188.2 ,127.0 ,152.1 ,318.7 ,277.6 
2088,,194,110.2,284.15,138.9 ,262.2 ,171.5 ,241.1 ,362.3 ,122.9 ,194.1 ,151.2 ,208.7 ,173.0 ,218.9 ,140.2 ,138.0 ,238.0 ,172.3 ,258.6 ,212.3 ,174.2 ,277.6 ,94.9 ,150.7 ,290.7 ,97.5 ,166.6 
2089,,208,109.35,331.85,100.4 ,152.0 ,221.9 ,241.5 ,276.2 ,172.3 ,238.1 ,204.1 ,149.5 ,356.6 ,263.4 ,239.9 ,286.1 ,104.5 ,138.6 ,202.7 ,114.2 ,156.9 ,161.5 ,315.2 ,348.5 ,214.5 ,145.4 ,197.6 
2090,,216,97.05,355.6,119.4 ,206.8 ,83.4 ,349.6 ,428.7 ,191.2 ,150.8 ,122.3 ,274.0 ,243.0 ,262.4 ,181.4 ,149.2 ,361.6 ,265.8 ,139.5 ,103.4 ,311.5 ,265.4 ,199.2 ,194.2 ,90.7 ,253.7 ,253.0 
2091,,235,177.45,305.25,224.8 ,251.8 ,355.2 ,195.6 ,295.2 ,300.1 ,226.7 ,213.6 ,238.8 ,302.4 ,183.9 ,233.6 ,224.0 ,308.1 ,248.6 ,220.1 ,228.7 ,217.6 ,289.4 ,102.6 ,196.5 ,205.0 ,207.1 ,171.0 
2092,,192,109.4,268.05,103.5 ,216.0 ,137.9 ,120.2 ,210.5 ,120.6 ,276.0 ,155.6 ,254.6 ,179.2 ,315.9 ,98.8 ,154.7 ,256.4 ,189.5 ,251.4 ,234.7 ,214.0 ,260.1 ,173.1 ,136.9 ,115.3 ,211.3 ,236.0 
2093,,186,93.25,320.85,257.6 ,138.9 ,98.2 ,118.3 ,162.2 ,126.6 ,88.3 ,171.0 ,329.2 ,199.5 ,155.8 ,157.2 ,149.9 ,312.5 ,125.2 ,154.7 ,306.4 ,343.6 ,83.1 ,178.5 ,239.3 ,139.0 ,188.3 ,258.3 
2094,,222,116.6,335.55,233.2 ,318.0 ,82.3 ,339.3 ,198.8 ,111.3 ,198.3 ,231.3 ,240.5 ,253.0 ,279.5 ,157.7 ,243.9 ,198.4 ,228.6 ,180.2 ,284.7 ,246.3 ,123.7 ,207.1 ,331.8 ,181.8 ,121.9 ,343.6 
2095,,178,53.35,279.7,114.2 ,142.3 ,64.2 ,275.3 ,145.9 ,160.1 ,170.0 ,42.5 ,347.1 ,229.9 ,249.7 ,284.1 ,231.0 ,192.6 ,194.0 ,264.8 ,37.2 ,134.6 ,139.2 ,115.5 ,257.4 ,110.9 ,161.7 ,225.4 
